probe_id,pair_id,token_class_replayed,target_word_norm,strict_word_nonoverlap,source_word_count
rewritecond:1332:13:compact:frontier_consolidation_fwcompact_expansion_041980,compact:frontier_consolidation_fwcompact_expansion_041980,nonoverlap,may realize,True,15
rewritecond:1332:15:compact:frontier_consolidation_fwcompact_expansion_041980,compact:frontier_consolidation_fwcompact_expansion_041980,nonoverlap,the cause,True,15
rewritecond:1332:1:compact:frontier_consolidation_fwcompact_expansion_041980,compact:frontier_consolidation_fwcompact_expansion_041980,overlap,people who,True,15
rewritecond:1332:2:compact:frontier_consolidation_fwcompact_expansion_041980,compact:frontier_consolidation_fwcompact_expansion_041980,overlap,who sleep,True,15
rewritecond:1332:6:compact:frontier_consolidation_fwcompact_expansion_041980,compact:frontier_consolidation_fwcompact_expansion_041980,overlap,or tv,True,15
rewritecond:1332:10:compact:frontier_consolidation_fwcompact_expansion_041980,compact:frontier_consolidation_fwcompact_expansion_041980,overlap,have trouble,True,15
rewritecond:1332:11:compact:frontier_consolidation_fwcompact_expansion_041980,compact:frontier_consolidation_fwcompact_expansion_041980,overlap,trouble sleeping,True,15
rewritecond:1332:12:compact:frontier_consolidation_fwcompact_expansion_041980,compact:frontier_consolidation_fwcompact_expansion_041980,overlap,sleeping may,True,15
rewritecond:1333:0:compact:frontier_consolidation_fwcompact_expansion_041985,compact:frontier_consolidation_fwcompact_expansion_041985,overlap,sorrento,False,9
rewritecond:1333:3:compact:frontier_consolidation_fwcompact_expansion_041985,compact:frontier_consolidation_fwcompact_expansion_041985,overlap,sorrento sit,True,9
rewritecond:1333:7:compact:frontier_consolidation_fwcompact_expansion_041985,compact:frontier_consolidation_fwcompact_expansion_041985,overlap,waukeag,False,9
rewritecond:1333:10:compact:frontier_consolidation_fwcompact_expansion_041985,compact:frontier_consolidation_fwcompact_expansion_041985,overlap,neck,False,9
rewritecond:1333:14:compact:frontier_consolidation_fwcompact_expansion_041985,compact:frontier_consolidation_fwcompact_expansion_041985,overlap,route,False,9
rewritecond:1333:23:compact:frontier_consolidation_fwcompact_expansion_041985,compact:frontier_consolidation_fwcompact_expansion_041985,overlap,sullivan,False,9
rewritecond:1334:0:compact:frontier_consolidation_fwcompact_expansion_041988,compact:frontier_consolidation_fwcompact_expansion_041988,nonoverlap,watch,True,8
rewritecond:1334:2:compact:frontier_consolidation_fwcompact_expansion_041988,compact:frontier_consolidation_fwcompact_expansion_041988,overlap,a sorrento,True,8
rewritecond:1334:5:compact:frontier_consolidation_fwcompact_expansion_041988,compact:frontier_consolidation_fwcompact_expansion_041988,overlap,sorrento amateur,True,8
rewritecond:1334:7:compact:frontier_consolidation_fwcompact_expansion_041988,compact:frontier_consolidation_fwcompact_expansion_041988,overlap,amateur summer,True,8
rewritecond:1334:13:compact:frontier_consolidation_fwcompact_expansion_041988,compact:frontier_consolidation_fwcompact_expansion_041988,overlap,from northeast,True,8
rewritecond:1334:15:compact:frontier_consolidation_fwcompact_expansion_041988,compact:frontier_consolidation_fwcompact_expansion_041988,overlap,northeast historic,True,8
rewritecond:1334:17:compact:frontier_consolidation_fwcompact_expansion_041988,compact:frontier_consolidation_fwcompact_expansion_041988,overlap,historic film,True,8
rewritecond:1335:7:compact:frontier_consolidation_fwcompact_expansion_042070,compact:frontier_consolidation_fwcompact_expansion_042070,nonoverlap,needing,True,25
rewritecond:1335:8:compact:frontier_consolidation_fwcompact_expansion_042070,compact:frontier_consolidation_fwcompact_expansion_042070,nonoverlap,needing,True,25
rewritecond:1335:16:compact:frontier_consolidation_fwcompact_expansion_042070,compact:frontier_consolidation_fwcompact_expansion_042070,nonoverlap,let anyone,True,25
rewritecond:1335:21:compact:frontier_consolidation_fwcompact_expansion_042070,compact:frontier_consolidation_fwcompact_expansion_042070,nonoverlap,knowledge turn,True,25
rewritecond:1335:25:compact:frontier_consolidation_fwcompact_expansion_042070,compact:frontier_consolidation_fwcompact_expansion_042070,nonoverlap,into human,True,25
rewritecond:1335:26:compact:frontier_consolidation_fwcompact_expansion_042070,compact:frontier_consolidation_fwcompact_expansion_042070,nonoverlap,humans later,True,25
rewritecond:1335:1:compact:frontier_consolidation_fwcompact_expansion_042070,compact:frontier_consolidation_fwcompact_expansion_042070,overlap,yamanaka,False,25
rewritecond:1335:3:compact:frontier_consolidation_fwcompact_expansion_042070,compact:frontier_consolidation_fwcompact_expansion_042070,overlap,yamanaka said,True,25
rewritecond:1335:10:compact:frontier_consolidation_fwcompact_expansion_042070,compact:frontier_consolidation_fwcompact_expansion_042070,overlap,no embryo,True,25
rewritecond:1335:18:compact:frontier_consolidation_fwcompact_expansion_042070,compact:frontier_consolidation_fwcompact_expansion_042070,overlap,with slight,True,25
rewritecond:1335:20:compact:frontier_consolidation_fwcompact_expansion_042070,compact:frontier_consolidation_fwcompact_expansion_042070,overlap,chemistry knowledge,True,25
rewritecond:1335:23:compact:frontier_consolidation_fwcompact_expansion_042070,compact:frontier_consolidation_fwcompact_expansion_042070,overlap,skin cell,True,25
rewritecond:1336:1:compact:frontier_consolidation_fwcompact_expansion_042173,compact:frontier_consolidation_fwcompact_expansion_042173,nonoverlap,love make,True,9
rewritecond:1336:0:compact:frontier_consolidation_fwcompact_expansion_042173,compact:frontier_consolidation_fwcompact_expansion_042173,overlap,love,False,9
rewritecond:1336:3:compact:frontier_consolidation_fwcompact_expansion_042173,compact:frontier_consolidation_fwcompact_expansion_042173,overlap,them happily,True,9
rewritecond:1336:4:compact:frontier_consolidation_fwcompact_expansion_042173,compact:frontier_consolidation_fwcompact_expansion_042173,overlap,happily betrothed,True,9
rewritecond:1336:5:compact:frontier_consolidation_fwcompact_expansion_042173,compact:frontier_consolidation_fwcompact_expansion_042173,overlap,betrothed,False,9
rewritecond:1336:6:compact:frontier_consolidation_fwcompact_expansion_042173,compact:frontier_consolidation_fwcompact_expansion_042173,overlap,betrothed,False,9
rewritecond:1337:1:compact:frontier_consolidation_fwcompact_expansion_042491,compact:frontier_consolidation_fwcompact_expansion_042491,nonoverlap,it show,True,11
rewritecond:1337:2:compact:frontier_consolidation_fwcompact_expansion_042491,compact:frontier_consolidation_fwcompact_expansion_042491,overlap,shows sailing,True,11
rewritecond:1337:5:compact:frontier_consolidation_fwcompact_expansion_042491,compact:frontier_consolidation_fwcompact_expansion_042491,overlap,sea,False,11
rewritecond:1337:6:compact:frontier_consolidation_fwcompact_expansion_042491,compact:frontier_consolidation_fwcompact_expansion_042491,overlap,sea monster,True,11
rewritecond:1337:11:compact:frontier_consolidation_fwcompact_expansion_042491,compact:frontier_consolidation_fwcompact_expansion_042491,overlap,cartouche,False,11
rewritecond:1337:12:compact:frontier_consolidation_fwcompact_expansion_042491,compact:frontier_consolidation_fwcompact_expansion_042491,overlap,cartouche,False,11
rewritecond:1337:16:compact:frontier_consolidation_fwcompact_expansion_042491,compact:frontier_consolidation_fwcompact_expansion_042491,overlap,bottom left,True,11
rewritecond:1338:3:compact:frontier_consolidation_fwcompact_expansion_042492,compact:frontier_consolidation_fwcompact_expansion_042492,nonoverlap,verso ha,True,11
rewritecond:1338:1:compact:frontier_consolidation_fwcompact_expansion_042492,compact:frontier_consolidation_fwcompact_expansion_042492,overlap,the verso,True,11
rewritecond:1338:2:compact:frontier_consolidation_fwcompact_expansion_042492,compact:frontier_consolidation_fwcompact_expansion_042492,overlap,verso,False,11
rewritecond:1338:5:compact:frontier_consolidation_fwcompact_expansion_042492,compact:frontier_consolidation_fwcompact_expansion_042492,overlap,latin text,True,11
rewritecond:1338:8:compact:frontier_consolidation_fwcompact_expansion_042492,compact:frontier_consolidation_fwcompact_expansion_042492,overlap,novv,False,11
rewritecond:1338:21:compact:frontier_consolidation_fwcompact_expansion_042492,compact:frontier_consolidation_fwcompact_expansion_042492,overlap,the lower,True,11
rewritecond:1338:22:compact:frontier_consolidation_fwcompact_expansion_042492,compact:frontier_consolidation_fwcompact_expansion_042492,overlap,lower left,True,11
rewritecond:1339:7:compact:frontier_consolidation_fwcompact_expansion_042501,compact:frontier_consolidation_fwcompact_expansion_042501,nonoverlap,will vanish,True,6
rewritecond:1339:8:compact:frontier_consolidation_fwcompact_expansion_042501,compact:frontier_consolidation_fwcompact_expansion_042501,nonoverlap,vanish,True,6
rewritecond:1339:12:compact:frontier_consolidation_fwcompact_expansion_042501,compact:frontier_consolidation_fwcompact_expansion_042501,nonoverlap,naked-eye,True,6
rewritecond:1339:13:compact:frontier_consolidation_fwcompact_expansion_042501,compact:frontier_consolidation_fwcompact_expansion_042501,nonoverlap,naked-eye view,True,6
rewritecond:1339:1:compact:frontier_consolidation_fwcompact_expansion_042501,compact:frontier_consolidation_fwcompact_expansion_042501,overlap,by april,True,6
rewritecond:1339:3:compact:frontier_consolidation_fwcompact_expansion_042501,compact:frontier_consolidation_fwcompact_expansion_042501,overlap,april's end,True,6
rewritecond:1339:10:compact:frontier_consolidation_fwcompact_expansion_042501,compact:frontier_consolidation_fwcompact_expansion_042501,overlap,from naked-eye,True,6
rewritecond:1340:4:compact:frontier_consolidation_fwcompact_expansion_042506,compact:frontier_consolidation_fwcompact_expansion_042506,nonoverlap,slowly each,True,7
rewritecond:1340:5:compact:frontier_consolidation_fwcompact_expansion_042506,compact:frontier_consolidation_fwcompact_expansion_042506,nonoverlap,each day,True,7
rewritecond:1340:1:compact:frontier_consolidation_fwcompact_expansion_042506,compact:frontier_consolidation_fwcompact_expansion_042506,overlap,it move,True,7
rewritecond:1340:2:compact:frontier_consolidation_fwcompact_expansion_042506,compact:frontier_consolidation_fwcompact_expansion_042506,overlap,moves very,True,7
rewritecond:1340:3:compact:frontier_consolidation_fwcompact_expansion_042506,compact:frontier_consolidation_fwcompact_expansion_042506,overlap,very slowly,True,7
rewritecond:1341:7:compact:frontier_consolidation_fwcompact_expansion_042513,compact:frontier_consolidation_fwcompact_expansion_042513,nonoverlap,will look,True,7
rewritecond:1341:8:compact:frontier_consolidation_fwcompact_expansion_042513,compact:frontier_consolidation_fwcompact_expansion_042513,nonoverlap,look like,True,7
rewritecond:1341:1:compact:frontier_consolidation_fwcompact_expansion_042513,compact:frontier_consolidation_fwcompact_expansion_042513,overlap,comet,False,7
rewritecond:1341:2:compact:frontier_consolidation_fwcompact_expansion_042513,compact:frontier_consolidation_fwcompact_expansion_042513,overlap,comet panstarr,True,7
rewritecond:1341:4:compact:frontier_consolidation_fwcompact_expansion_042513,compact:frontier_consolidation_fwcompact_expansion_042513,overlap,panstarr,False,7
rewritecond:1341:5:compact:frontier_consolidation_fwcompact_expansion_042513,compact:frontier_consolidation_fwcompact_expansion_042513,overlap,panstarr,False,7
rewritecond:1341:13:compact:frontier_consolidation_fwcompact_expansion_042513,compact:frontier_consolidation_fwcompact_expansion_042513,overlap,fuzzy star,True,7
rewritecond:1341:16:compact:frontier_consolidation_fwcompact_expansion_042513,compact:frontier_consolidation_fwcompact_expansion_042513,overlap,a tail,True,7
rewritecond:1342:8:compact:frontier_consolidation_fwcompact_expansion_042572,compact:frontier_consolidation_fwcompact_expansion_042572,nonoverlap,at burial,True,8
rewritecond:1342:9:compact:frontier_consolidation_fwcompact_expansion_042572,compact:frontier_consolidation_fwcompact_expansion_042572,nonoverlap,burial site,True,8
rewritecond:1342:1:compact:frontier_consolidation_fwcompact_expansion_042572,compact:frontier_consolidation_fwcompact_expansion_042572,overlap,familie,False,8
rewritecond:1342:2:compact:frontier_consolidation_fwcompact_expansion_042572,compact:frontier_consolidation_fwcompact_expansion_042572,overlap,familie,False,8
rewritecond:1342:3:compact:frontier_consolidation_fwcompact_expansion_042572,compact:frontier_consolidation_fwcompact_expansion_042572,overlap,families offer,True,8
rewritecond:1342:4:compact:frontier_consolidation_fwcompact_expansion_042572,compact:frontier_consolidation_fwcompact_expansion_042572,overlap,offer food,True,8
rewritecond:1342:6:compact:frontier_consolidation_fwcompact_expansion_042572,compact:frontier_consolidation_fwcompact_expansion_042572,overlap,to ancestor,True,8
rewritecond:1343:3:compact:frontier_consolidation_fwcompact_expansion_042578,compact:frontier_consolidation_fwcompact_expansion_042578,nonoverlap,families organized,True,8
rewritecond:1343:4:compact:frontier_consolidation_fwcompact_expansion_042578,compact:frontier_consolidation_fwcompact_expansion_042578,nonoverlap,organized yearly,True,8
rewritecond:1343:1:compact:frontier_consolidation_fwcompact_expansion_042578,compact:frontier_consolidation_fwcompact_expansion_042578,overlap,different,False,8
rewritecond:1343:2:compact:frontier_consolidation_fwcompact_expansion_042578,compact:frontier_consolidation_fwcompact_expansion_042578,overlap,different familie,True,8
rewritecond:1343:5:compact:frontier_consolidation_fwcompact_expansion_042578,compact:frontier_consolidation_fwcompact_expansion_042578,overlap,yearly ceremonie,True,8
rewritecond:1343:6:compact:frontier_consolidation_fwcompact_expansion_042578,compact:frontier_consolidation_fwcompact_expansion_042578,overlap,ceremonie,False,8
rewritecond:1344:0:compact:frontier_consolidation_fwcompact_expansion_042709,compact:frontier_consolidation_fwcompact_expansion_042709,nonoverlap,ocean,False,9
rewritecond:1344:1:compact:frontier_consolidation_fwcompact_expansion_042709,compact:frontier_consolidation_fwcompact_expansion_042709,nonoverlap,ocean dweller,True,9
rewritecond:1344:2:compact:frontier_consolidation_fwcompact_expansion_042709,compact:frontier_consolidation_fwcompact_expansion_042709,nonoverlap,dweller,True,9
rewritecond:1344:4:compact:frontier_consolidation_fwcompact_expansion_042709,compact:frontier_consolidation_fwcompact_expansion_042709,nonoverlap,have fewer,True,9
rewritecond:1344:3:compact:frontier_consolidation_fwcompact_expansion_042709,compact:frontier_consolidation_fwcompact_expansion_042709,overlap,dwellers have,True,9
rewritecond:1344:5:compact:frontier_consolidation_fwcompact_expansion_042709,compact:frontier_consolidation_fwcompact_expansion_042709,overlap,fewer asthma,True,9
rewritecond:1344:6:compact:frontier_consolidation_fwcompact_expansion_042709,compact:frontier_consolidation_fwcompact_expansion_042709,overlap,asthma attack,True,9
rewritecond:1345:1:compact:frontier_consolidation_fwcompact_expansion_042804,compact:frontier_consolidation_fwcompact_expansion_042804,nonoverlap,we mostly,True,12
rewritecond:1345:4:compact:frontier_consolidation_fwcompact_expansion_042804,compact:frontier_consolidation_fwcompact_expansion_042804,nonoverlap,smartphone,False,12
rewritecond:1345:8:compact:frontier_consolidation_fwcompact_expansion_042804,compact:frontier_consolidation_fwcompact_expansion_042804,nonoverlap,manual,True,12
rewritecond:1345:2:compact:frontier_consolidation_fwcompact_expansion_042804,compact:frontier_consolidation_fwcompact_expansion_042804,overlap,mostly use,True,12
rewritecond:1345:3:compact:frontier_consolidation_fwcompact_expansion_042804,compact:frontier_consolidation_fwcompact_expansion_042804,overlap,use smartphone,True,12
rewritecond:1345:6:compact:frontier_consolidation_fwcompact_expansion_042804,compact:frontier_consolidation_fwcompact_expansion_042804,overlap,to reduce,True,12
rewritecond:1345:7:compact:frontier_consolidation_fwcompact_expansion_042804,compact:frontier_consolidation_fwcompact_expansion_042804,overlap,reduce manual,True,12
rewritecond:1345:9:compact:frontier_consolidation_fwcompact_expansion_042804,compact:frontier_consolidation_fwcompact_expansion_042804,overlap,manual effort,True,12
rewritecond:1346:0:compact:frontier_consolidation_fwcompact_expansion_042839,compact:frontier_consolidation_fwcompact_expansion_042839,nonoverlap,blue,False,7
rewritecond:1346:2:compact:frontier_consolidation_fwcompact_expansion_042839,compact:frontier_consolidation_fwcompact_expansion_042839,nonoverlap,paths show,True,7
rewritecond:1346:5:compact:frontier_consolidation_fwcompact_expansion_042839,compact:frontier_consolidation_fwcompact_expansion_042839,nonoverlap,cloudy-day,True,7
rewritecond:1346:6:compact:frontier_consolidation_fwcompact_expansion_042839,compact:frontier_consolidation_fwcompact_expansion_042839,nonoverlap,cloudy-day walker,True,7
rewritecond:1346:7:compact:frontier_consolidation_fwcompact_expansion_042839,compact:frontier_consolidation_fwcompact_expansion_042839,nonoverlap,walker,True,7
rewritecond:1346:1:compact:frontier_consolidation_fwcompact_expansion_042839,compact:frontier_consolidation_fwcompact_expansion_042839,overlap,blue path,True,7
rewritecond:1346:3:compact:frontier_consolidation_fwcompact_expansion_042839,compact:frontier_consolidation_fwcompact_expansion_042839,overlap,show cloudy-day,True,7
rewritecond:1347:0:compact:frontier_consolidation_fwcompact_expansion_042878,compact:frontier_consolidation_fwcompact_expansion_042878,nonoverlap,appreciating,True,14
rewritecond:1347:2:compact:frontier_consolidation_fwcompact_expansion_042878,compact:frontier_consolidation_fwcompact_expansion_042878,nonoverlap,appreciating,True,14
rewritecond:1347:11:compact:frontier_consolidation_fwcompact_expansion_042878,compact:frontier_consolidation_fwcompact_expansion_042878,nonoverlap,find virtual,True,14
rewritecond:1347:14:compact:frontier_consolidation_fwcompact_expansion_042878,compact:frontier_consolidation_fwcompact_expansion_042878,nonoverlap,textile,False,14
rewritecond:1347:18:compact:frontier_consolidation_fwcompact_expansion_042878,compact:frontier_consolidation_fwcompact_expansion_042878,nonoverlap,art,True,14
rewritecond:1347:23:compact:frontier_consolidation_fwcompact_expansion_042878,compact:frontier_consolidation_fwcompact_expansion_042878,nonoverlap,dimension,False,14
rewritecond:1347:4:compact:frontier_consolidation_fwcompact_expansion_042878,compact:frontier_consolidation_fwcompact_expansion_042878,overlap,appreciating textile,True,14
rewritecond:1347:5:compact:frontier_consolidation_fwcompact_expansion_042878,compact:frontier_consolidation_fwcompact_expansion_042878,overlap,textile,False,14
rewritecond:1347:7:compact:frontier_consolidation_fwcompact_expansion_042878,compact:frontier_consolidation_fwcompact_expansion_042878,overlap,legacy,False,14
rewritecond:1347:10:compact:frontier_consolidation_fwcompact_expansion_042878,compact:frontier_consolidation_fwcompact_expansion_042878,overlap,you find,True,14
rewritecond:1347:16:compact:frontier_consolidation_fwcompact_expansion_042878,compact:frontier_consolidation_fwcompact_expansion_042878,overlap,add depth,True,14
rewritecond:1347:22:compact:frontier_consolidation_fwcompact_expansion_042878,compact:frontier_consolidation_fwcompact_expansion_042878,overlap,new dimension,True,14
rewritecond:1348:5:compact:frontier_consolidation_fwcompact_expansion_042947,compact:frontier_consolidation_fwcompact_expansion_042947,nonoverlap,or dislike,True,6
rewritecond:1348:10:compact:frontier_consolidation_fwcompact_expansion_042947,compact:frontier_consolidation_fwcompact_expansion_042947,nonoverlap,author's writing,True,6
rewritecond:1348:0:compact:frontier_consolidation_fwcompact_expansion_042947,compact:frontier_consolidation_fwcompact_expansion_042947,overlap,what,False,6
rewritecond:1348:3:compact:frontier_consolidation_fwcompact_expansion_042947,compact:frontier_consolidation_fwcompact_expansion_042947,overlap,you like,True,6
rewritecond:1348:6:compact:frontier_consolidation_fwcompact_expansion_042947,compact:frontier_consolidation_fwcompact_expansion_042947,overlap,dislike about,True,6
rewritecond:1348:8:compact:frontier_consolidation_fwcompact_expansion_042947,compact:frontier_consolidation_fwcompact_expansion_042947,overlap,the author,True,6
rewritecond:1349:3:compact:frontier_consolidation_fwcompact_expansion_042973,compact:frontier_consolidation_fwcompact_expansion_042973,nonoverlap,have existed,True,9
rewritecond:1349:1:compact:frontier_consolidation_fwcompact_expansion_042973,compact:frontier_consolidation_fwcompact_expansion_042973,overlap,these engine,True,9
rewritecond:1349:2:compact:frontier_consolidation_fwcompact_expansion_042973,compact:frontier_consolidation_fwcompact_expansion_042973,overlap,engines have,True,9
rewritecond:1349:5:compact:frontier_consolidation_fwcompact_expansion_042973,compact:frontier_consolidation_fwcompact_expansion_042973,overlap,for more,True,9
rewritecond:1349:11:compact:frontier_consolidation_fwcompact_expansion_042973,compact:frontier_consolidation_fwcompact_expansion_042973,overlap,100 year,True,9
rewritecond:1350:1:compact:frontier_consolidation_fwcompact_expansion_043016,compact:frontier_consolidation_fwcompact_expansion_043016,nonoverlap,we call,True,7
rewritecond:1350:2:compact:frontier_consolidation_fwcompact_expansion_043016,compact:frontier_consolidation_fwcompact_expansion_043016,nonoverlap,call mixed-faith,True,7
rewritecond:1350:5:compact:frontier_consolidation_fwcompact_expansion_043016,compact:frontier_consolidation_fwcompact_expansion_043016,nonoverlap,mixed-faith,True,7
rewritecond:1350:6:compact:frontier_consolidation_fwcompact_expansion_043016,compact:frontier_consolidation_fwcompact_expansion_043016,overlap,mixed-faith men,True,7
rewritecond:1350:8:compact:frontier_consolidation_fwcompact_expansion_043016,compact:frontier_consolidation_fwcompact_expansion_043016,overlap,and women,True,7
rewritecond:1350:9:compact:frontier_consolidation_fwcompact_expansion_043016,compact:frontier_consolidation_fwcompact_expansion_043016,overlap,women impure,True,7
rewritecond:1350:10:compact:frontier_consolidation_fwcompact_expansion_043016,compact:frontier_consolidation_fwcompact_expansion_043016,overlap,impure,False,7
rewritecond:1351:0:compact:frontier_consolidation_fwcompact_expansion_043041,compact:frontier_consolidation_fwcompact_expansion_043041,overlap,thousand,False,10
rewritecond:1351:4:compact:frontier_consolidation_fwcompact_expansion_043041,compact:frontier_consolidation_fwcompact_expansion_043041,overlap,of small,True,10
rewritecond:1351:8:compact:frontier_consolidation_fwcompact_expansion_043041,compact:frontier_consolidation_fwcompact_expansion_043041,overlap,and individual,True,10
rewritecond:1351:11:compact:frontier_consolidation_fwcompact_expansion_043041,compact:frontier_consolidation_fwcompact_expansion_043041,overlap,easily benefit,True,10
rewritecond:1351:15:compact:frontier_consolidation_fwcompact_expansion_043041,compact:frontier_consolidation_fwcompact_expansion_043041,overlap,from cloud,True,10
rewritecond:1351:17:compact:frontier_consolidation_fwcompact_expansion_043041,compact:frontier_consolidation_fwcompact_expansion_043041,overlap,computing,False,10
rewritecond:1352:0:compact:frontier_consolidation_fwcompact_expansion_043123,compact:frontier_consolidation_fwcompact_expansion_043123,nonoverlap,surviving,True,8
rewritecond:1352:2:compact:frontier_consolidation_fwcompact_expansion_043123,compact:frontier_consolidation_fwcompact_expansion_043123,nonoverlap,surviving,True,8
rewritecond:1352:5:compact:frontier_consolidation_fwcompact_expansion_043123,compact:frontier_consolidation_fwcompact_expansion_043123,nonoverlap,attacks bring,True,8
rewritecond:1352:6:compact:frontier_consolidation_fwcompact_expansion_043123,compact:frontier_consolidation_fwcompact_expansion_043123,nonoverlap,brings women,True,8
rewritecond:1352:8:compact:frontier_consolidation_fwcompact_expansion_043123,compact:frontier_consolidation_fwcompact_expansion_043123,nonoverlap,lifelong,True,8
rewritecond:1352:9:compact:frontier_consolidation_fwcompact_expansion_043123,compact:frontier_consolidation_fwcompact_expansion_043123,nonoverlap,lifelong,True,8
rewritecond:1352:3:compact:frontier_consolidation_fwcompact_expansion_043123,compact:frontier_consolidation_fwcompact_expansion_043123,overlap,surviving heart,True,8
rewritecond:1352:10:compact:frontier_consolidation_fwcompact_expansion_043123,compact:frontier_consolidation_fwcompact_expansion_043123,overlap,lifelong challenge,True,8
rewritecond:1353:3:compact:frontier_consolidation_fwcompact_expansion_043146,compact:frontier_consolidation_fwcompact_expansion_043146,nonoverlap,grenache smell,True,8
rewritecond:1353:4:compact:frontier_consolidation_fwcompact_expansion_043146,compact:frontier_consolidation_fwcompact_expansion_043146,nonoverlap,smells like,True,8
rewritecond:1353:1:compact:frontier_consolidation_fwcompact_expansion_043146,compact:frontier_consolidation_fwcompact_expansion_043146,overlap,grenache,False,8
rewritecond:1353:2:compact:frontier_consolidation_fwcompact_expansion_043146,compact:frontier_consolidation_fwcompact_expansion_043146,overlap,grenache,False,8
rewritecond:1353:5:compact:frontier_consolidation_fwcompact_expansion_043146,compact:frontier_consolidation_fwcompact_expansion_043146,overlap,like strawberry,True,8
rewritecond:1353:7:compact:frontier_consolidation_fwcompact_expansion_043146,compact:frontier_consolidation_fwcompact_expansion_043146,overlap,and blackberry,True,8
rewritecond:1353:8:compact:frontier_consolidation_fwcompact_expansion_043146,compact:frontier_consolidation_fwcompact_expansion_043146,overlap,blackberry,False,8
rewritecond:1354:5:compact:frontier_consolidation_fwcompact_expansion_043149,compact:frontier_consolidation_fwcompact_expansion_043149,nonoverlap,often smell,True,8
rewritecond:1354:0:compact:frontier_consolidation_fwcompact_expansion_043149,compact:frontier_consolidation_fwcompact_expansion_043149,overlap,cabernet,False,8
rewritecond:1354:2:compact:frontier_consolidation_fwcompact_expansion_043149,compact:frontier_consolidation_fwcompact_expansion_043149,overlap,cabernet,False,8
rewritecond:1354:4:compact:frontier_consolidation_fwcompact_expansion_043149,compact:frontier_consolidation_fwcompact_expansion_043149,overlap,franc often,True,8
rewritecond:1354:7:compact:frontier_consolidation_fwcompact_expansion_043149,compact:frontier_consolidation_fwcompact_expansion_043149,overlap,of berrie,True,8
rewritecond:1354:10:compact:frontier_consolidation_fwcompact_expansion_043149,compact:frontier_consolidation_fwcompact_expansion_043149,overlap,and green,True,8
rewritecond:1354:12:compact:frontier_consolidation_fwcompact_expansion_043149,compact:frontier_consolidation_fwcompact_expansion_043149,overlap,bell pepper,True,8
rewritecond:1355:0:compact:frontier_consolidation_fwcompact_expansion_043371,compact:frontier_consolidation_fwcompact_expansion_043371,overlap,kyla,False,8
rewritecond:1355:1:compact:frontier_consolidation_fwcompact_expansion_043371,compact:frontier_consolidation_fwcompact_expansion_043371,overlap,kyla,False,8
rewritecond:1355:9:compact:frontier_consolidation_fwcompact_expansion_043371,compact:frontier_consolidation_fwcompact_expansion_043371,overlap,and dorothy,True,8
rewritecond:1355:15:compact:frontier_consolidation_fwcompact_expansion_043371,compact:frontier_consolidation_fwcompact_expansion_043371,overlap,wake,False,8
rewritecond:1355:18:compact:frontier_consolidation_fwcompact_expansion_043371,compact:frontier_consolidation_fwcompact_expansion_043371,overlap,baptist,False,8
rewritecond:1355:19:compact:frontier_consolidation_fwcompact_expansion_043371,compact:frontier_consolidation_fwcompact_expansion_043371,overlap,baptist,False,8
rewritecond:1356:2:compact:frontier_consolidation_fwcompact_expansion_043410,compact:frontier_consolidation_fwcompact_expansion_043410,nonoverlap,deployment,True,7
rewritecond:1356:1:compact:frontier_consolidation_fwcompact_expansion_043410,compact:frontier_consolidation_fwcompact_expansion_043410,overlap,no deployment,True,7
rewritecond:1356:4:compact:frontier_consolidation_fwcompact_expansion_043410,compact:frontier_consolidation_fwcompact_expansion_043410,overlap,without logging,True,7
rewritecond:1356:5:compact:frontier_consolidation_fwcompact_expansion_043410,compact:frontier_consolidation_fwcompact_expansion_043410,overlap,logging,False,7
rewritecond:1356:6:compact:frontier_consolidation_fwcompact_expansion_043410,compact:frontier_consolidation_fwcompact_expansion_043410,overlap,logging implementation,True,7
rewritecond:1356:7:compact:frontier_consolidation_fwcompact_expansion_043410,compact:frontier_consolidation_fwcompact_expansion_043410,overlap,implementation,False,7
rewritecond:1357:0:compact:frontier_consolidation_fwcompact_expansion_043417,compact:frontier_consolidation_fwcompact_expansion_043417,nonoverlap,verandah,False,9
rewritecond:1357:5:compact:frontier_consolidation_fwcompact_expansion_043417,compact:frontier_consolidation_fwcompact_expansion_043417,nonoverlap,are very,True,9
rewritecond:1357:6:compact:frontier_consolidation_fwcompact_expansion_043417,compact:frontier_consolidation_fwcompact_expansion_043417,nonoverlap,very important,True,9
rewritecond:1357:10:compact:frontier_consolidation_fwcompact_expansion_043417,compact:frontier_consolidation_fwcompact_expansion_043417,nonoverlap,australian house,True,9
rewritecond:1357:2:compact:frontier_consolidation_fwcompact_expansion_043417,compact:frontier_consolidation_fwcompact_expansion_043417,overlap,verandah,False,9
rewritecond:1357:8:compact:frontier_consolidation_fwcompact_expansion_043417,compact:frontier_consolidation_fwcompact_expansion_043417,overlap,in tropical,True,9
rewritecond:1357:9:compact:frontier_consolidation_fwcompact_expansion_043417,compact:frontier_consolidation_fwcompact_expansion_043417,overlap,tropical australian,True,9
rewritecond:1358:0:compact:frontier_consolidation_fwcompact_expansion_043523,compact:frontier_consolidation_fwcompact_expansion_043523,nonoverlap,federal,False,9
