base_correct,cand_correct,checkpoint,column,gold_completion_full_nll_mean,gold_completion_full_nll_sum,gold_completion_ig_r8_mean,gold_completion_local_r8_nll_mean,gold_completion_token_count_scored,gold_full_nll_delta_chck100_minus_chck82,gold_ig_r8_delta_chck100_minus_chck82,item_id,status_82_to_100,target_tokens_preview,uid
False,True,chck100,EWoK,4.134308059792966,41.34308059792966,2.363714431319386,6.498022491112351,10,-0.18465471547096968,0.06175852213054922,EWoK:social-relations:341,gain,ĠCha o Ġis ĠY an 's Ġsub ord inate .,social-relations
False,True,chck100,EWoK,3.390918770758435,33.90918770758435,5.51629095938988,8.907209730148315,10,-0.3292998277116568,0.3318522416520864,EWoK:social-relations:35,gain,ĠCha o Ġis ĠY an 's Ġsub ord inate .,social-relations
False,True,chck100,EWoK,2.5547329277864526,17.883130494505167,2.228729392268828,4.78346232005528,7,-0.2782519119126454,-0.09945046050207962,EWoK:social-relations:378,gain,ĠAli Ġis ĠWe i 's Ġboss .,social-relations
False,True,chck100,EWoK,1.5660493170144036,12.52839453611523,-0.007136891130357981,1.5589124258840457,8,-0.05266595643479377,-0.09575669676996768,EWoK:social-relations:4,gain,ĠCha o Ġis ĠY an 's Ġboss .,social-relations
False,True,chck100,EWoK,1.6209664976534743,9.725798985920846,-0.13929049981137118,1.4816759978421032,6,-0.08633531218705093,0.013516113550091774,EWoK:social-relations:42,gain,ĠJesse Ġis ĠAlex 's Ġboss .,social-relations
False,True,chck100,EWoK,2.2792729096753255,15.95491036772728,1.7129268028906413,3.992199712565967,7,-0.043421890054430534,0.038451635411807406,EWoK:social-relations:429,gain,ĠMohammed Ġis ĠCar men 's Ġboss .,social-relations
False,True,chck100,EWoK,5.360939621925354,48.248456597328186,1.3115441699822743,6.672483791907628,9,-0.1938142917222443,0.20512500488095808,EWoK:social-relations:455,gain,ĠMohammed Ġis ĠCar men 's Ġsub ord inate .,social-relations
False,True,chck100,EWoK,2.9692478073494777,20.784734651446342,0.019885267530168806,2.9891330748796463,7,-0.2068367323705127,0.04948870199067252,EWoK:social-relations:463,gain,ĠAli Ġis ĠWe i 's Ġenemy .,social-relations
False,True,chck100,EWoK,3.544872042323862,24.814104296267033,0.5306018708007676,4.07547391312463,7,-0.16408798843622208,0.01372255491358887,EWoK:social-relations:483,gain,ĠAli Ġis ĠWe i 's Ġenemy .,social-relations
False,True,chck100,EWoK,2.2288148460211232,17.830518768168986,2.081719592679292,4.310534438700415,8,-0.08874827553518116,-0.005590509274043143,EWoK:social-relations:491,gain,ĠCha o Ġis ĠY an 's Ġenemy .,social-relations
False,True,chck100,EWoK,2.586434841156006,15.518609046936035,1.2315008466442425,3.8179356878002486,6,-0.2832157413164773,0.13360842317342758,EWoK:social-relations:530,gain,ĠJesse Ġis ĠAlex 's Ġfriend .,social-relations
False,True,chck100,EWoK,3.514834076166153,24.60383853316307,0.0005473276334149497,3.515381403799568,7,-0.30298369697162064,0.13838917070201465,EWoK:social-relations:585,gain,ĠJesse Ġis ĠAlex 's Ġroom mate .,social-relations
False,True,chck100,EWoK,2.818626909309791,25.36764218378812,2.172459425197707,4.991086334507498,9,-0.09212893506305075,-0.023804865984453194,EWoK:social-relations:593,gain,ĠCha o Ġis ĠY an 's Ġroom mate .,social-relations
False,True,chck100,EWoK,5.640060458864484,39.48042321205139,0.2947735105242048,5.93483396938869,7,-0.3331776687077115,0.09666034153529576,EWoK:social-relations:613,gain,ĠLi Ġis ĠMaria 's Ġten ant .,social-relations
False,True,chck100,EWoK,5.640060458864484,39.48042321205139,0.2947735105242048,5.93483396938869,7,-0.3331776687077115,0.09666034153529576,EWoK:social-relations:647,gain,ĠLi Ġis ĠMaria 's Ġten ant .,social-relations
False,True,chck100,EWoK,5.166852364316583,41.33481891453266,2.062887480482459,7.229739844799042,8,-0.47415837552398443,0.14728751685470343,EWoK:social-relations:665,gain,ĠAli Ġis ĠWe i 's Ġten ant .,social-relations
False,True,chck100,EWoK,3.531461833976209,28.251694671809673,2.5466388100758195,6.078100644052029,8,-0.10842454433441162,0.07408400624990463,EWoK:social-relations:670,gain,ĠMohammed Ġis ĠCar men 's Ġlandl ord .,social-relations
False,True,chck100,EWoK,3.5552106348590717,31.996895713731647,2.8024775470710463,6.3576881819301185,9,-0.07252445713513422,-0.04862203842235946,EWoK:social-relations:675,gain,ĠCha o Ġis ĠY an 's Ġten ant .,social-relations
False,True,chck100,EWoK,3.148891997937527,28.340027981437743,1.7894394446371331,4.93833144257466,9,-0.21532060392200947,0.2446690531861453,EWoK:social-relations:698,gain,ĠCha o Ġis ĠY an 's Ġlandl ord .,social-relations
False,True,chck100,EWoK,3.390918770758435,33.90918770758435,5.51629095938988,8.907209730148315,10,-0.3292998277116568,0.3318522416520864,EWoK:social-relations:7,gain,ĠCha o Ġis ĠY an 's Ġsub ord inate .,social-relations
False,True,chck100,EWoK,5.166852364316583,41.33481891453266,2.062887480482459,7.229739844799042,8,-0.47415837552398443,0.14728751685470343,EWoK:social-relations:711,gain,ĠAli Ġis ĠWe i 's Ġten ant .,social-relations
False,True,chck100,EWoK,3.531461833976209,28.251694671809673,2.5466388100758195,6.078100644052029,8,-0.10842454433441162,0.07408400624990463,EWoK:social-relations:722,gain,ĠMohammed Ġis ĠCar men 's Ġlandl ord .,social-relations
False,True,chck100,EWoK,3.5552106348590717,31.996895713731647,2.8024775470710463,6.3576881819301185,9,-0.07252445713513422,-0.04862203842235946,EWoK:social-relations:731,gain,ĠCha o Ġis ĠY an 's Ġten ant .,social-relations
False,True,chck100,EWoK,3.148891997937527,28.340027981437743,1.7894394446371331,4.93833144257466,9,-0.21532060392200947,0.2446690531861453,EWoK:social-relations:776,gain,ĠCha o Ġis ĠY an 's Ġlandl ord .,social-relations
False,True,chck100,EWoK,5.294691159855574,42.357529278844595,-0.24344172282144427,5.05124943703413,8,-0.1835349672473967,0.0902099790982902,EWoK:social-relations:781,gain,ĠAli Ġis ĠWe i 's Ġten ant .,social-relations
False,True,chck100,EWoK,5.614952802658081,39.30466961860657,0.2295969213758196,5.844549724033901,7,-0.30707517692020936,0.10018845966884068,EWoK:social-relations:787,gain,ĠLi Ġis ĠMaria 's Ġten ant .,social-relations
False,True,chck100,EWoK,5.294691159855574,42.357529278844595,-0.24344172282144427,5.05124943703413,8,-0.1835349672473967,0.0902099790982902,EWoK:social-relations:793,gain,ĠAli Ġis ĠWe i 's Ġten ant .,social-relations
False,True,chck100,EWoK,2.8560010597316756,25.70400953758508,2.9356850487076573,5.7916861084393325,9,-0.049232036082281105,0.18701458008339022,EWoK:social-relations:795,gain,ĠY an Ġis ĠCha o 's Ġlandl ord .,social-relations
False,True,chck100,EWoK,5.614952802658081,39.30466961860657,0.2295969213758196,5.844549724033901,7,-0.30707517692020936,0.10018845966884068,EWoK:social-relations:805,gain,ĠLi Ġis ĠMaria 's Ġten ant .,social-relations
False,True,chck100,EWoK,5.2154962830245495,41.723970264196396,-0.13411034643650055,5.081385936588049,8,-0.16591917350888252,0.22295726835727692,EWoK:social-relations:815,gain,ĠMohammed Ġis ĠCar men 's Ġten ant .,social-relations
False,True,chck100,EWoK,5.2154962830245495,41.723970264196396,-0.13411034643650055,5.081385936588049,8,-0.16591917350888252,0.22295726835727692,EWoK:social-relations:839,gain,ĠMohammed Ġis ĠCar men 's Ġten ant .,social-relations
False,True,chck100,EWoK,2.127621861706887,14.893353031948209,-0.49150417824941023,1.6361176834574767,7,-0.160420460892575,0.09630407073668074,EWoK:social-relations:90,gain,ĠMohammed Ġis ĠCar men 's Ġboss .,social-relations
False,True,chck100,EWoK,2.32460678613279,18.59685428906232,2.2617509487317875,4.586357734864578,8,-0.42172814812511206,-0.15245628845877945,EWoK:social-relations:918,gain,ĠCha o Ġis ĠY an 's Ġparent .,social-relations
False,True,chck100,EWoK,2.32460678613279,18.59685428906232,2.2617509487317875,4.586357734864578,8,-0.42172814812511206,-0.15245628845877945,EWoK:social-relations:956,gain,ĠCha o Ġis ĠY an 's Ġparent .,social-relations
False,True,chck100,EWoK,3.2438671787579856,19.463203072547913,1.137984275817871,4.381851454575856,6,-0.22611108422279358,0.10897823174794508,EWoK:social-relations:972,gain,ĠJesse Ġis ĠAlex 's Ġparent .,social-relations
False,True,chck100,EWoK,3.7561751981931075,26.29322638735175,-0.2074724089886461,3.5487027892044614,7,-0.07538112252950668,-0.045975252985954285,EWoK:spatial-relations:117,gain,ĠThe Ġtruck Ġis Ġbelow Ġthe Ġsandwich .,spatial-relations
False,True,chck100,EWoK,3.9747745958822116,27.82342217117548,1.939660067004817,5.914434662887028,7,-0.23832460918596832,0.20365990379026977,EWoK:spatial-relations:169,gain,ĠThe Ġbed Ġis Ġabove Ġthe Ġvolleyball .,spatial-relations
False,True,chck100,EWoK,3.7561751981931075,26.29322638735175,-0.2074724089886461,3.5487027892044614,7,-0.07538112252950668,-0.045975252985954285,EWoK:spatial-relations:183,gain,ĠThe Ġtruck Ġis Ġbelow Ġthe Ġsandwich .,spatial-relations
False,True,chck100,EWoK,1.139346251823008,11.39346251823008,4.695189529471099,5.834535781294107,10,-0.056230780109763234,0.07540699113160354,EWoK:spatial-relations:187,gain,ĠThe Ġscrew dri ver Ġis Ġabove Ġthe Ġcool er .,spatial-relations
False,True,chck100,EWoK,0.7312434031264274,5.8499472250114195,2.2002591437558294,2.931502546882257,8,0.0638805538910674,-0.1436814397602575,EWoK:spatial-relations:332,gain,ĠThe Ġschool Ġis Ġin Ġfront Ġof ĠJesse .,spatial-relations
False,True,chck100,EWoK,2.2143142520915715,22.143142520915717,1.6254663452971727,3.8397805973887444,10,-0.039577120216563344,0.11521571245975792,EWoK:spatial-relations:381,gain,ĠThe Ġnail Ġis Ġto Ġthe Ġleft Ġof Ġthe Ġwheel .,spatial-relations
False,True,chck100,EWoK,1.9433965725824236,19.433965725824237,3.665338380821049,5.608734953403473,10,0.09741160087287426,-0.019739189371466903,EWoK:spatial-relations:397,gain,ĠThe Ġcool er Ġis Ġto Ġthe Ġright Ġof ĠLi .,spatial-relations
False,True,chck100,EWoK,2.085523541877046,20.855235418770462,2.137800542404875,4.223324084281922,10,0.08172893985174579,0.0008859528694302732,EWoK:spatial-relations:416,gain,ĠThe Ġwheel Ġis Ġto Ġthe Ġleft Ġof ĠCha o .,spatial-relations
False,True,chck100,EWoK,1.5128417418931017,16.64125916082412,4.304040239869871,5.816881981762973,11,0.0035214278508315378,0.08146067200736606,EWoK:spatial-relations:420,gain,ĠThe Ġb ak ery Ġis Ġto Ġthe Ġleft Ġof ĠAli .,spatial-relations
False,True,chck100,EWoK,2.120031292656098,23.320344219217077,4.064090660159391,6.184121952815489,11,-0.14513924275524914,0.22689152676188806,EWoK:spatial-relations:421,gain,ĠThe Ġb ak ery Ġis Ġto Ġthe Ġright Ġof ĠAli .,spatial-relations
False,True,chck100,EWoK,0.9637811342254281,9.637811342254281,4.856415333598852,5.82019646782428,10,-0.025563018396496773,0.053410445712506416,EWoK:spatial-relations:76,gain,ĠThe Ġscrew dri ver Ġis Ġbelow Ġthe Ġcool er .,spatial-relations
True,False,chck100,EWoK,1.7582049887627362,17.582049887627363,2.8258833777159453,4.584088366478682,10,0.026943848934024572,0.05662685940042156,EWoK:agent-properties:104,loss,ĠMohammed Ġbelieves Ġthat Ġthe Ġvolleyball Ġis Ġin Ġthe Ġgallery .,agent-properties
True,False,chck100,EWoK,1.2812987338666888,14.094286072533578,2.6510104970921846,3.9323092309588734,11,0.007516417948698395,-0.07146277037364523,EWoK:agent-properties:108,loss,ĠCha o Ġbelieves Ġthat Ġthe Ġwheel Ġis Ġin Ġthe Ġshop .,agent-properties
True,False,chck100,EWoK,1.4654507746275227,19.050860070157796,3.2712104717054618,4.736661246332985,13,0.08030108695563198,0.05909894252769066,EWoK:agent-properties:1081,loss,ĠMohammed Ġmakes Ġless Ġeffort Ġto Ġplay Ġc hess Ġthan Ġto Ġplay Ġsoccer,agent-properties
True,False,chck100,EWoK,1.6189489943476825,21.04633692651987,2.8617082324165564,4.480657226764238,13,-0.2247511511668563,0.24217451657526778,EWoK:agent-properties:1083,loss,ĠMohammed Ġmakes Ġmore Ġeffort Ġto Ġplay Ġsoccer Ġthan Ġto Ġplay Ġc hess,agent-properties
True,False,chck100,EWoK,3.0397750483109403,39.51707562804222,2.433041368252956,5.472816416563896,13,0.17679527874749468,-0.19399074651300907,EWoK:agent-properties:1112,loss,ĠMohammed Ġmakes Ġless Ġeffort Ġto Ġinteract Ġwith ĠLi Ġthan Ġwith ĠCar men,agent-properties
True,False,chck100,EWoK,2.4776416609654137,34.68698325351579,1.7690059374435805,4.246647598408994,14,0.1235622072001985,0.024230277406916523,EWoK:agent-properties:1118,loss,ĠMohammed Ġmakes Ġmore Ġeffort Ġto Ġget Ġthe Ġvolleyball Ġthan Ġto Ġget Ġthe,agent-properties
True,False,chck100,EWoK,1.7334425202570856,20.801310243085027,2.6326318544646106,4.366074374721696,12,-0.018563275768731957,-0.007401393027976155,EWoK:agent-properties:113,loss,ĠCha o Ġimag ines Ġthat Ġthe Ġwheel Ġis Ġin Ġthe Ġshop .,agent-properties
True,False,chck100,EWoK,1.5450163416603269,23.175245124904905,1.960592952533625,3.505609294193952,15,0.16470654829948517,-0.1641211793214703,EWoK:agent-properties:1172,loss,ĠCha o Ġmakes Ġmore Ġeffort Ġto Ġget Ġthe Ġwheel Ġthan Ġto Ġget,agent-properties
True,False,chck100,EWoK,1.5676740379286154,23.51511056892923,2.2895912685683775,3.8572653064969926,15,0.15364408103244687,-0.10333705633529444,EWoK:agent-properties:1175,loss,ĠCha o Ġmakes Ġless Ġeffort Ġto Ġget Ġthe Ġwheel Ġthan Ġto Ġget,agent-properties
True,False,chck100,EWoK,1.6274222254093427,24.41133338114014,1.593882227425153,3.2213044528344956,15,0.13130008661731463,-0.09631752881687139,EWoK:agent-properties:1204,loss,ĠCha o Ġmakes Ġmore Ġeffort Ġto Ġget Ġthe Ġwheel Ġthan Ġto Ġget,agent-properties
True,False,chck100,EWoK,3.432949843744819,44.62834796868265,2.6752771263798842,6.108226970124703,13,0.23135135423105524,-0.18772301779916667,EWoK:agent-properties:1254,loss,ĠLi Ġmakes Ġmore Ġeffort Ġto Ġinteract Ġwith ĠMaria Ġthan Ġwith ĠFat ima,agent-properties
True,False,chck100,EWoK,3.4853312274297843,45.309305956587195,2.088610051486355,5.573941278916139,13,0.21595468501058912,-0.17000788464569094,EWoK:agent-properties:1289,loss,ĠLi Ġmakes Ġless Ġeffort Ġto Ġinteract Ġwith ĠMaria Ġthan Ġwith ĠFat ima,agent-properties
True,False,chck100,EWoK,2.3645423217884463,33.10359250503825,1.9892138649052609,4.353756186693707,14,0.1868188287688617,-0.062008428541178384,EWoK:agent-properties:1304,loss,ĠMohammed Ġmakes Ġmore Ġeffort Ġto Ġget Ġthe Ġvolleyball Ġthan Ġto Ġget Ġthe,agent-properties
True,False,chck100,EWoK,2.3245198929778,32.5432785016892,2.3222475488374976,4.646767441815298,14,0.1769042667625138,-0.07391566359105362,EWoK:agent-properties:1307,loss,ĠMohammed Ġmakes Ġless Ġeffort Ġto Ġget Ġthe Ġvolleyball Ġthan Ġto Ġget Ġthe,agent-properties
True,False,chck100,EWoK,2.5364686631946824,35.510561284725554,1.8994183302856982,4.435886993480381,14,0.218258075366196,-0.04385650850599632,EWoK:agent-properties:1336,loss,ĠMohammed Ġmakes Ġmore Ġeffort Ġto Ġget Ġthe Ġvolleyball Ġthan Ġto Ġget Ġthe,agent-properties
True,False,chck100,EWoK,3.318905129455603,43.14576668292284,1.6112139793829277,4.9301191088385306,13,0.05329854600131512,-0.001853626794539931,EWoK:agent-properties:1347,loss,ĠAli Ġmakes Ġmore Ġeffort Ġto Ġinteract Ġwith ĠJesse Ġthan Ġwith ĠWe i,agent-properties
True,False,chck100,EWoK,1.5450163416603269,23.175245124904905,1.960592952533625,3.505609294193952,15,0.16470654829948517,-0.1641211793214703,EWoK:agent-properties:1446,loss,ĠCha o Ġmakes Ġmore Ġeffort Ġto Ġget Ġthe Ġwheel Ġthan Ġto Ġget,agent-properties
True,False,chck100,EWoK,1.5676740379286154,23.51511056892923,2.2895912685683775,3.8572653064969926,15,0.15364408103244687,-0.10333705633529444,EWoK:agent-properties:1449,loss,ĠCha o Ġmakes Ġless Ġeffort Ġto Ġget Ġthe Ġwheel Ġthan Ġto Ġget,agent-properties
True,False,chck100,EWoK,2.204748837011201,30.866483718156815,3.855325188487768,6.060074025498969,14,0.17704535086107054,-0.06458451529033482,EWoK:agent-properties:1468,loss,ĠCha o Ġmakes Ġless Ġeffort Ġto Ġinteract Ġwith ĠAli Ġthan Ġwith ĠY,agent-properties
True,False,chck100,EWoK,5.118557404933704,46.06701664440334,0.18053880354596508,5.29909620847967,9,-8.153191043280827e-05,-0.010552971520357668,EWoK:agent-properties:147,loss,ĠAli Ġchoo ses Ġthe Ġairplane Ġover Ġthe Ġcandle .,agent-properties
True,False,chck100,EWoK,2.0841151318911995,29.177611846476793,3.6374255252469863,5.721540657138186,14,0.18869046308100224,-0.11821632526282766,EWoK:agent-properties:1495,loss,ĠCha o Ġmakes Ġmore Ġeffort Ġto Ġinteract Ġwith ĠAli Ġthan Ġwith ĠY,agent-properties
True,False,chck100,EWoK,2.9395475222263485,41.15366531116888,3.1451789162321284,6.0847264384584765,14,0.275105124705338,-0.062346642271482455,EWoK:agent-properties:1500,loss,ĠCha o Ġmakes Ġless Ġeffort Ġto Ġinteract Ġwith ĠAli Ġthan Ġwith ĠY,agent-properties
True,False,chck100,EWoK,2.6422760254769986,36.99186435667798,3.2694765408190767,5.911752566296075,14,0.25985378060223807,-0.09768181367378137,EWoK:agent-properties:1507,loss,ĠCha o Ġmakes Ġmore Ġeffort Ġto Ġinteract Ġwith ĠAli Ġthan Ġwith ĠY,agent-properties
True,False,chck100,EWoK,1.6274222254093427,24.41133338114014,1.593882227425153,3.2213044528344956,15,0.13130008661731463,-0.09631752881687139,EWoK:agent-properties:1510,loss,ĠCha o Ġmakes Ġmore Ġeffort Ġto Ġget Ġthe Ġwheel Ġthan Ġto Ġget,agent-properties
True,False,chck100,EWoK,4.322498711446921,38.90248840302229,4.009552724659443,8.332051436106363,9,-0.011601280317537821,-0.023460820834669605,EWoK:agent-properties:155,loss,ĠCha o Ġchoo ses ĠAli Ġover ĠY an .,agent-properties
True,False,chck100,EWoK,3.432949843744819,44.62834796868265,2.6752771263798842,6.108226970124703,13,0.23135135423105524,-0.18772301779916667,EWoK:agent-properties:1610,loss,ĠLi Ġmakes Ġmore Ġeffort Ġto Ġinteract Ġwith ĠMaria Ġthan Ġwith ĠFat ima,agent-properties
True,False,chck100,EWoK,4.503944905888703,40.53550415299833,3.8236788322942123,8.327623738182915,9,-0.25146051672183756,0.2648180500707693,EWoK:agent-properties:163,loss,ĠCha o Ġchoo ses ĠAli Ġover ĠY an .,agent-properties
True,False,chck100,EWoK,3.4853312274297843,45.309305956587195,2.088610051486355,5.573941278916139,13,0.21595468501058912,-0.17000788464569094,EWoK:agent-properties:1677,loss,ĠLi Ġmakes Ġless Ġeffort Ġto Ġinteract Ġwith ĠMaria Ġthan Ġwith ĠFat ima,agent-properties
True,False,chck100,EWoK,2.3645423217884463,33.10359250503825,1.9892138649052609,4.353756186693707,14,0.1868188287688617,-0.062008428541178384,EWoK:agent-properties:1710,loss,ĠMohammed Ġmakes Ġmore Ġeffort Ġto Ġget Ġthe Ġvolleyball Ġthan Ġto Ġget Ġthe,agent-properties
True,False,chck100,EWoK,2.3245198929778,32.5432785016892,2.3222475488374976,4.646767441815298,14,0.1769042667625138,-0.07391566359105362,EWoK:agent-properties:1713,loss,ĠMohammed Ġmakes Ġless Ġeffort Ġto Ġget Ġthe Ġvolleyball Ġthan Ġto Ġget Ġthe,agent-properties
True,False,chck100,EWoK,2.5364686631946824,35.510561284725554,1.8994183302856982,4.435886993480381,14,0.218258075366196,-0.04385650850599632,EWoK:agent-properties:1774,loss,ĠMohammed Ġmakes Ġmore Ġeffort Ġto Ġget Ġthe Ġvolleyball Ġthan Ġto Ġget Ġthe,agent-properties
True,False,chck100,EWoK,2.609961944632232,26.099619446322322,1.582909406349063,4.192871350981295,10,0.08371112011373061,-0.14038744047284113,EWoK:agent-properties:1848,loss,ĠLi Ġpre fers Ġthe Ġcool er Ġover Ġthe Ġcar .,agent-properties
True,False,chck100,EWoK,6.043666283999171,42.305663987994194,0.6317100312028613,6.675376315202032,7,-0.09892284018652742,-0.11561886114733555,EWoK:agent-properties:188,loss,ĠJesse Ġchoo ses Ġvolleyball Ġover Ġtennis .,agent-properties
True,False,chck100,EWoK,5.9543401235714555,47.634720988571644,3.0625639921054244,9.01690411567688,8,0.13651248440146446,-0.006145860999822617,EWoK:agent-properties:1883,loss,ĠMohammed Ġpre fers ĠLi Ġover ĠCar men .,agent-properties
True,False,chck100,EWoK,4.982362428214401,39.85889942571521,0.8852890762500465,5.8676515044644475,8,-0.30846039252355695,0.14762430218979716,EWoK:agent-properties:1885,loss,ĠLi Ġpre fers ĠFat ima Ġover ĠMaria .,agent-properties
True,False,chck100,EWoK,5.5104457922279835,44.08356633782387,2.8353549651801586,8.345800757408142,8,0.0598978609777987,-0.0917083234526217,EWoK:agent-properties:1887,loss,ĠAli Ġpre fers ĠJesse Ġover ĠWe i .,agent-properties
True,False,chck100,EWoK,4.3466502405289145,39.11985216476023,4.441558667975995,8.78820890850491,9,-0.03248519119289206,-0.18604811280965805,EWoK:agent-properties:1888,loss,ĠCha o Ġpre fers ĠY an Ġover ĠAli .,agent-properties
True,False,chck100,EWoK,5.171615242492408,41.37292193993926,2.1376003795303404,7.309215622022748,8,-0.25128087727352977,0.24171917280182242,EWoK:agent-properties:1895,loss,ĠLi Ġpre fers Ġbasketball Ġover Ġdomin oes .,agent-properties
True,False,chck100,EWoK,6.380135774612427,44.66095042228699,1.0066277299608504,7.386763504573277,7,-0.007956436702182934,0.06982450825827469,EWoK:agent-properties:1899,loss,ĠJesse Ġpre fers Ġtennis Ġover Ġvolleyball .,agent-properties
True,False,chck100,EWoK,2.751125746820536,24.760131721384823,3.1063210810017257,5.857446827822262,9,0.02690051806469773,0.04715605266392231,EWoK:agent-properties:1900,loss,ĠAli Ġpre fers Ġthe Ġcandle Ġover Ġthe Ġairplane .,agent-properties
True,False,chck100,EWoK,2.3205437744036317,23.205437744036317,3.216003722511232,5.536547496914864,10,0.031200454011559575,-0.08144511766731721,EWoK:agent-properties:1906,loss,ĠLi Ġpre fers Ġthe Ġcool er Ġover Ġthe Ġcar .,agent-properties
True,False,chck100,EWoK,3.2917551691126494,29.625796522013843,1.4807497735859618,4.772504942698611,9,0.08796306668470333,0.023737222266693836,EWoK:agent-properties:1915,loss,ĠJesse Ġpre fers Ġthe Ġbox Ġover Ġthe Ġtruck .,agent-properties
True,False,chck100,EWoK,2.5922767754644154,25.922767754644156,2.021568727865815,4.61384550333023,10,0.035468476545065464,0.0040943433530626905,EWoK:agent-properties:1924,loss,ĠCha o Ġpre fers Ġthe Ġwheel Ġover Ġthe Ġtruck .,agent-properties
True,False,chck100,EWoK,4.096722822636366,32.77378258109093,2.23490306455642,6.331625887192786,8,-0.048296003602445126,-0.07304075639694929,EWoK:agent-properties:1936,loss,ĠMohammed Ġpre fers Ġc hess Ġover Ġsoccer .,agent-properties
True,False,chck100,EWoK,5.8959009647369385,41.27130675315857,1.1514856815338135,7.047386646270752,7,0.266006776264736,-0.10274536269051682,EWoK:agent-properties:1946,loss,ĠJesse Ġpre fers Ġvolleyball Ġover Ġtennis .,agent-properties
True,False,chck100,EWoK,2.330862737633288,23.30862737633288,1.677551944553852,4.00841468218714,10,0.07883725389838236,-0.16413415409624577,EWoK:agent-properties:2016,loss,ĠLi Ġpre fers Ġthe Ġcool er Ġover Ġthe Ġcar .,agent-properties
True,False,chck100,EWoK,3.4299485315051346,30.86953678354621,2.0681843819717565,5.498132913476891,9,0.24120998299784135,-0.2359285338057413,EWoK:agent-properties:2029,loss,ĠJesse Ġpre fers Ġthe Ġbox Ġover Ġthe Ġtruck .,agent-properties
True,False,chck100,EWoK,1.4102547570530857,9.8717832993716,1.5270565237317766,2.9373112807848623,7,0.04893464967608452,-0.04151294912610748,EWoK:agent-properties:2071,loss,ĠAli Ġdoes Ġnot Ġsee Ġthe Ġcandle .,agent-properties
True,False,chck100,EWoK,1.052102449350059,8.416819594800472,2.2440583179704845,3.2961607673205435,8,0.07392880925908685,0.03456860512960702,EWoK:agent-properties:2077,loss,ĠLi Ġdoes Ġnot Ġsee Ġthe Ġcool er .,agent-properties
True,False,chck100,EWoK,1.148623720875808,8.040366046130657,2.2023750053984776,3.350998726274286,7,0.10538598841854507,-0.1098972367388864,EWoK:agent-properties:2089,loss,ĠMohammed Ġdoes Ġnot Ġsee Ġthe Ġvolleyball .,agent-properties
True,False,chck100,EWoK,1.7233252550608344,12.063276785425842,0.8911899965522545,2.614515251613089,7,-0.08161442008401676,0.08019614006791798,EWoK:agent-properties:2115,loss,ĠAli Ġdoes Ġnot Ġsee Ġthe Ġrock .,agent-properties
True,False,chck100,EWoK,3.9119980297982693,19.559990148991346,1.6749774008989333,5.586975430697203,5,0.09676556065678588,0.23046866804361343,EWoK:agent-properties:2131,loss,ĠAli Ġtastes Ġthe Ġcake .,agent-properties
True,False,chck100,EWoK,3.361122713983059,16.805613569915295,1.5914831772446631,4.952605891227722,5,-0.23018253892660168,0.23872125297784796,EWoK:agent-properties:2137,loss,ĠLi Ġtastes Ġthe Ġpie .,agent-properties
True,False,chck100,EWoK,2.703790911473334,16.222745468840003,1.2683992246165872,3.972190136089921,6,-0.09134167882924293,0.024549013779809004,EWoK:agent-properties:2152,loss,ĠCha o Ġsmells Ġthe Ġcandle .,agent-properties
True,False,chck100,EWoK,1.4121177986796414,9.88482459075749,1.3869253596557038,2.799043158335345,7,-0.1341389665779258,0.013324323309851671,EWoK:agent-properties:2177,loss,ĠLi Ġdoes Ġnot Ġsmell Ġthe Ġpie .,agent-properties
True,False,chck100,EWoK,1.3473242264507073,9.43126958515495,1.6762498078335608,3.0235740342842683,7,-0.1025344591055597,0.01736985160303961,EWoK:agent-properties:2185,loss,ĠLi Ġdoes Ġnot Ġtaste Ġthe Ġpie .,agent-properties
True,False,chck100,EWoK,3.8929425101313324,35.03648259118199,0.962720605234305,4.855663115365638,9,0.05303744454350712,-0.050420285719964375,EWoK:agent-properties:225,loss,ĠMohammed Ġchoo ses Ġthe Ġbus Ġover Ġthe Ġvolleyball .,agent-properties
True,False,chck100,EWoK,4.686128445073134,42.17515600565821,4.188924960688585,8.875053405761719,9,-0.10741990085484332,0.06169132334697647,EWoK:agent-properties:311,loss,ĠCha o Ġchoo ses ĠAli Ġover ĠY an .,agent-properties
True,False,chck100,EWoK,1.4532240964472294,14.532240964472294,2.543976651877165,3.9972007483243943,10,0.019438793696463064,0.0931139713153244,EWoK:agent-properties:38,loss,ĠJesse Ġbelieves Ġthat Ġthe Ġtruck Ġis Ġin Ġthe Ġschool .,agent-properties
True,False,chck100,EWoK,2.472303963638842,24.72303963638842,1.2408097447827457,3.713113708421588,10,0.017867955192923723,-0.1956535747274757,EWoK:agent-properties:384,loss,ĠLi Ġchoo ses Ġthe Ġcool er Ġover Ġthe Ġcar .,agent-properties
True,False,chck100,EWoK,2.7014534689486025,27.014534689486027,2.816923890262842,5.518377359211445,10,0.09655265621840936,-0.1811065685003994,EWoK:agent-properties:387,loss,ĠLi Ġchoo ses Ġthe Ġcar Ġover Ġthe Ġcool er .,agent-properties
True,False,chck100,EWoK,2.4758518257644027,24.758518257644027,2.4339937350247056,4.909845560789108,10,0.009713818831369014,-0.09007163862697753,EWoK:agent-properties:411,loss,ĠLi Ġchoo ses Ġthe Ġcar Ġover Ġthe Ġcool er .,agent-properties
