label,pid,pred,gold,pred_wc,gold_wc,pred_ic,gold_ic,is_nothing,is_recency,matches_initial,irrelevant_ops,entity_type
binding_ep25_alpha1p00,regular_0_ops_134,the card.,the book.,2,2,1,1,False,0,False,1,regular
binding_ep25_alpha1p00,regular_0_ops_139,the flower.,the clock.,2,2,1,1,False,0,False,1,regular
binding_ep25_alpha1p00,regular_0_ops_157,the camera and the mirror and the note.,the camera and the fan and the note.,8,8,3,3,False,0,False,1,regular
binding_ep25_alpha1p00,regular_0_ops_158,the tie and the computer and the drug.,the bowl and the computer and the drug.,8,8,3,3,False,0,False,1,regular
binding_ep25_alpha1p00,regular_0_ops_160,the car.,the bag.,2,2,1,1,False,0,False,1,regular
binding_ep25_alpha1p00,regular_0_ops_164,the apple and the shell.,the ball and the branch.,5,5,2,2,False,0,False,1,regular
binding_ep25_alpha1p00,regular_0_ops_167,the coffee.,the leaf.,2,2,1,1,False,0,False,1,regular
binding_ep25_alpha1p00,regular_0_ops_168,the tie.,the crown.,2,2,1,1,False,0,False,1,regular
binding_ep25_alpha1p00,regular_0_ops_172,the branch and the chemical and the cigarette.,the apple and the bell and the crown.,8,8,3,3,False,1,False,1,regular
binding_ep25_alpha1p00,regular_0_ops_179,the chemical and the egg.,the disk and the wheel.,5,5,2,2,False,1,False,1,regular
binding_ep25_alpha1p00,regular_0_ops_186,the gift and the shoe.,the gift and the jacket.,5,5,2,2,False,0,False,1,regular
binding_ep25_alpha1p00,regular_0_ops_187,the car and the mirror.,the engine and the mirror.,5,5,2,2,False,0,False,1,regular
binding_ep25_alpha1p00,regular_0_ops_195,the watch.,the game.,2,2,1,1,False,0,False,2,regular
binding_ep25_alpha1p00,regular_0_ops_196,the guitar and the pot.,the gift and the jacket.,5,5,2,2,False,0,False,2,regular
binding_ep25_alpha1p00,regular_0_ops_201,the bill and the rose.,the brain and the machine.,5,5,2,2,False,0,False,2,regular
binding_ep25_alpha1p00,regular_0_ops_204,the chemical.,the brain.,2,2,1,1,False,0,False,2,regular
binding_ep25_alpha1p00,regular_0_ops_210,the tie.,the creature.,2,2,1,1,False,1,False,2,regular
binding_ep25_alpha1p00,regular_0_ops_216,the block and the paper.,the beer and the crown.,5,5,2,2,False,0,False,2,regular
binding_ep25_alpha1p00,regular_0_ops_217,the bottle and the stone and the tape.,the car and the magazine and the note.,8,8,3,3,False,0,False,2,regular
binding_ep25_alpha1p00,regular_0_ops_218,the fish and the suit.,the fish and the wheel.,5,5,2,2,False,0,False,2,regular
binding_ep25_alpha1p00,regular_0_ops_224,the glass and the seed and the medicine.,the glass and the seed and the sheet.,8,8,3,3,False,0,False,2,regular
binding_ep25_alpha1p00,regular_0_ops_228,the car and the phone and the sheet.,the jacket and the machine and the tape.,8,8,3,3,False,0,False,2,regular
binding_ep25_alpha1p00,regular_0_ops_230,the bowl.,the crown.,2,2,1,1,False,0,False,2,regular
binding_ep25_alpha1p00,regular_0_ops_232,the sheet and the disk and the phone.,the bottle and the disk and the phone.,8,8,3,3,False,0,False,2,regular
binding_ep25_alpha1p00,regular_0_ops_233,the boat and the plant and the shirt.,the boat and the cross and the shirt.,8,8,3,3,False,0,False,2,regular
binding_ep25_alpha1p00,regular_0_ops_239,the bag and the coat and the machine.,the jacket and the letter and the mirror.,8,8,3,3,False,0,False,2,regular
binding_ep25_alpha1p00,regular_0_ops_240,the camera and the leaf and the rock.,the cheese and the drink and the sheet.,8,8,3,3,False,0,False,2,regular
binding_ep25_alpha1p00,regular_0_ops_242,the camera.,the plate.,2,2,1,1,False,1,False,2,regular
binding_ep25_alpha1p00,regular_0_ops_246,the picture and the branch and the fan.,the beer and the branch and the fan.,8,8,3,3,False,0,False,2,regular
binding_ep25_alpha1p00,regular_0_ops_253,the shell.,the letter.,2,2,1,1,False,0,False,2,regular
binding_ep25_alpha1p00,regular_0_ops_260,the tea.,the disk.,2,2,1,1,False,0,True,2,regular
binding_ep25_alpha1p00,regular_0_ops_262,the car and the knife and the ticket.,the car and the ring and the ticket.,8,8,3,3,False,0,False,2,regular
binding_ep25_alpha1p00,regular_0_ops_263,the apple and the clock and the ticket.,the camera and the fish and the letter.,8,8,3,3,False,0,False,2,regular
binding_ep25_alpha1p00,regular_0_ops_269,the flower and the train.,the flower and the shoe.,5,5,2,2,False,0,False,3,regular
binding_ep25_alpha1p00,regular_0_ops_270,the stone and the clock.,the cake and the clock.,5,5,2,2,False,0,False,3,regular
binding_ep25_alpha1p00,regular_0_ops_277,the bag and the radio.,the fish and the wire.,5,5,2,2,False,0,False,3,regular
binding_ep25_alpha1p00,regular_0_ops_290,the bone and the coat.,the cream and the dress.,5,5,2,2,False,1,False,3,regular
binding_ep25_alpha1p00,regular_0_ops_292,the bottle and the flower and the letter.,the gift and the plate and the suit.,8,8,3,3,False,0,False,3,regular
binding_ep25_alpha1p00,regular_0_ops_293,the bag and the radio.,the painting and the wheel.,5,5,2,2,False,0,False,3,regular
binding_ep25_alpha1p00,regular_0_ops_296,the ball and the document.,the ball and the crown.,5,5,2,2,False,0,False,3,regular
binding_ep25_alpha1p00,regular_0_ops_300,the pot and the car.,the pot and the train.,5,5,2,2,False,0,False,3,regular
binding_ep25_alpha1p00,regular_0_ops_308,the beer and the note and the fan.,the beer and the branch and the fan.,8,8,3,3,False,0,False,3,regular
binding_ep25_alpha1p00,regular_0_ops_309,the car and the stone.,the guitar and the stone.,5,5,2,2,False,0,False,3,regular
binding_ep25_alpha1p00,regular_0_ops_310,the machine and the coffee and the knife.,the brick and the coffee and the knife.,8,8,3,3,False,0,False,3,regular
binding_ep25_alpha1p00,regular_0_ops_312,the tape.,the creature.,2,2,1,1,False,1,False,3,regular
binding_ep25_alpha1p00,regular_0_ops_313,the computer and the card.,the computer and the leaf.,5,5,2,2,False,0,False,3,regular
binding_ep25_alpha1p00,regular_0_ops_314,the gift and the tea.,the drug and the tea.,5,5,2,2,False,0,False,3,regular
binding_ep25_alpha1p00,regular_0_ops_316,the bowl and the glass and the ring.,the bus and the magazine and the meat.,8,8,3,3,False,0,False,3,regular
binding_ep25_alpha1p00,regular_0_ops_318,the ball and the bowl and the clock.,the book and the ring and the shirt.,8,8,3,3,False,0,False,3,regular
binding_ep25_alpha1p00,regular_0_ops_321,the bowl and the brick and the rock.,the stone and the tea and the watch.,8,8,3,3,False,0,False,4,regular
binding_ep25_alpha1p00,regular_0_ops_331,the painting and the shoe.,the painting and the wheel.,5,5,2,2,False,0,False,4,regular
binding_ep25_alpha1p00,regular_0_ops_336,the ice and the shell and the stone.,the bomb and the shell and the stone.,8,8,3,3,False,0,False,4,regular
binding_ep25_alpha1p00,regular_0_ops_337,the string and the suit and the ticket.,the letter and the plane and the seed.,8,8,3,3,False,1,False,4,regular
binding_ep25_alpha1p00,regular_0_ops_339,the boat and the car and the clock.,the block and the car and the clock.,8,8,3,3,False,0,False,4,regular
binding_ep25_alpha1p00,regular_0_ops_340,the creature and the medicine and the phone.,the document and the magazine and the ticket.,8,8,3,3,False,1,False,4,regular
binding_ep25_alpha1p00,regular_0_ops_346,the fan and the ice and the mirror.,the boat and the ice and the mirror.,8,8,3,3,False,0,False,4,regular
binding_ep25_alpha1p00,regular_0_ops_348,the dish and the pipe and the shell.,the dish and the pipe and the pot.,8,8,3,3,False,0,False,4,regular
binding_ep25_alpha1p00,regular_0_ops_349,the computer and the fish and the meat.,the beer and the cheese and the seed.,8,8,3,3,False,0,False,4,regular
binding_ep25_alpha1p00,regular_0_ops_350,the card and the painting and the pot.,the card and the painting and the watch.,8,8,3,3,False,0,False,4,regular
binding_ep25_alpha1p00,regular_0_ops_353,the card and the paper.,the fish and the wheel.,5,5,2,2,False,0,False,4,regular
binding_ep25_alpha1p00,regular_0_ops_356,the bus and the clock and the computer.,the camera and the chemical and the milk.,8,8,3,3,False,0,False,4,regular
binding_ep25_alpha1p00,regular_0_ops_357,the gift.,the dish.,2,2,1,1,False,1,False,4,regular
binding_ep25_alpha1p00,regular_0_ops_359,the watch.,the game.,2,2,1,1,False,0,False,4,regular
binding_ep25_alpha1p00,regular_0_ops_363,the shirt.,the picture.,2,2,1,1,False,0,False,4,regular
binding_ep25_alpha1p00,regular_0_ops_367,the egg and the radio and the shell.,the book and the bottle and the cake.,8,8,3,3,False,0,False,5,regular
binding_ep25_alpha1p00,regular_0_ops_375,the bottle and the coat.,the paper and the plane.,5,5,2,2,False,1,False,5,regular
binding_ep25_alpha1p00,regular_0_ops_377,the book and the guitar and the game.,the book and the guitar and the magazine.,8,8,3,3,False,0,False,5,regular
binding_ep25_alpha1p00,regular_0_ops_382,the car and the cup and the wire.,the car and the cup and the document.,8,8,3,3,False,0,False,5,regular
binding_ep25_alpha1p00,regular_0_ops_383,the bus and the cheese and the egg.,the bell and the car and the cup.,8,8,3,3,False,0,False,5,regular
binding_ep25_alpha1p00,regular_0_ops_384,the machine and the rock.,the bread and the tape.,5,5,2,2,False,0,False,5,regular
binding_ep25_alpha1p00,regular_0_ops_385,the bottle and the coffee and the phone.,the bottle and the disk and the phone.,8,8,3,3,False,0,False,5,regular
binding_ep25_alpha1p00,regular_0_ops_387,the card and the paper.,the fish and the wheel.,5,5,2,2,False,0,False,5,regular
binding_ep25_alpha1p00,regular_0_ops_388,the flower and the game and the rock.,the egg and the ice and the shirt.,8,8,3,3,False,0,False,5,regular
binding_ep25_alpha1p00,regular_0_ops_389,the cross and the milk and the note.,the drink and the milk and the note.,8,8,3,3,False,0,False,5,regular
binding_ep25_alpha1p00,regular_0_ops_395,the bomb and the brick and the ice.,the drug and the map and the radio.,8,8,3,3,False,0,False,5,regular
binding_ep25_alpha1p00,regular_0_ops_399,the boat and the clock and the fan.,the radio and the tea and the watch.,8,8,3,3,False,0,False,5,regular
binding_ep25_alpha1p00,regular_0_ops_400,the tissue and the knife and the suit.,the cake and the knife and the suit.,8,8,3,3,False,0,False,5,regular
binding_ep25_alpha1p00,regular_0_ops_402,the bone and the coat and the dish.,the leaf and the phone and the rock.,8,8,3,3,False,0,False,5,regular
binding_ep25_alpha1p00,regular_0_ops_404,the beer and the knife.,the beer and the pipe.,5,5,2,2,False,0,False,6,regular
binding_ep25_alpha1p00,regular_0_ops_407,the apple and the bag and the note.,the engine and the hat and the train.,8,8,3,3,False,0,False,6,regular
binding_ep25_alpha1p00,regular_0_ops_409,the stone and the cross.,the car and the cross.,5,5,2,2,False,0,False,6,regular
binding_ep25_alpha1p00,regular_0_ops_411,the flower and the shoe.,the creature and the watch.,5,5,2,2,False,1,False,6,regular
binding_ep25_alpha1p00,regular_0_ops_412,the guitar and the pipe and the shirt.,the ball and the chemical and the tea.,8,8,3,3,False,0,False,6,regular
binding_ep25_alpha1p00,regular_0_ops_413,the string and the sheet.,the pot and the sheet.,5,5,2,2,False,0,False,6,regular
binding_ep25_alpha1p00,regular_0_ops_415,the bomb and the wire.,the bomb and the drink.,5,5,2,2,False,0,False,6,regular
binding_ep25_alpha1p00,regular_0_ops_416,the bell and the string and the tea.,the dress and the string and the tea.,8,8,3,3,False,0,False,6,regular
binding_ep25_alpha1p00,regular_0_ops_417,the bowl and the clock and the rock.,the book and the boot and the fan.,8,8,3,3,False,0,False,6,regular
binding_ep25_alpha1p00,regular_0_ops_419,the flower and the gift and the pipe.,the bell and the jacket and the rock.,8,8,3,3,False,0,False,6,regular
binding_ep25_alpha1p00,regular_0_ops_423,the bag and the paper and the cross.,the bag and the clock and the cross.,8,8,3,3,False,0,False,6,regular
binding_ep25_alpha1p00,regular_0_ops_424,the bowl and the map.,the glass and the painting.,5,5,2,2,False,0,False,6,regular
binding_ep25_alpha1p00,regular_0_ops_431,the coat.,the suit.,2,2,1,1,False,1,False,6,regular
binding_ep25_alpha1p00,regular_0_ops_433,the bone and the bowl and the knife.,the camera and the fish and the letter.,8,8,3,3,False,0,False,7,regular
binding_ep25_alpha1p00,regular_0_ops_438,the painting and the sheet and the tissue.,the cigarette and the sheet and the tissue.,8,8,3,3,False,0,False,7,regular
binding_ep25_alpha1p00,regular_0_ops_440,the chemical and the crown.,the bottle and the document.,5,5,2,2,False,1,False,7,regular
binding_ep25_alpha1p00,regular_0_ops_447,the gift and the dish.,the brain and the dish.,5,5,2,2,False,0,False,7,regular
binding_ep25_alpha1p00,regular_0_ops_448,the clock and the coat and the key.,the hat and the painting and the shell.,8,8,3,3,False,0,False,7,regular
binding_ep25_alpha1p00,regular_0_ops_457,the cup and the guitar and the ice.,the bread and the newspaper and the sheet.,8,8,3,3,False,0,False,8,regular
binding_ep25_alpha1p00,regular_0_ops_464,the flower and the bone and the wire.,the flower and the suit and the wire.,8,8,3,3,False,0,False,8,regular
binding_ep25_alpha1p00,regular_0_ops_468,the gift and the plate and the stone.,the gift and the plate and the suit.,8,8,3,3,False,0,False,8,regular
binding_ep25_alpha1p00,regular_0_ops_475,the bag and the boat and the painting.,the bag and the boat and the leaf.,8,8,3,3,False,0,False,9,regular
binding_ep25_alpha1p00,regular_0_ops_476,the car and the coffee and the ticket.,the car and the ring and the ticket.,8,8,3,3,False,0,False,9,regular
binding_ep25_alpha1p00,regular_0_ops_482,the painting.,the machine.,2,2,1,1,False,0,False,9,regular
binding_ep25_alpha1p00,regular_0_ops_485,the bowl and the fan.,the disk and the fan.,5,5,2,2,False,0,False,9,regular
binding_ep25_alpha1p00,regular_0_ops_487,the newspaper and the painting.,the bag and the coffee.,5,5,2,2,False,0,False,10,regular
binding_ep25_alpha1p00,regular_0_ops_492,the apple and the egg.,the cup and the gift.,5,5,2,2,False,0,False,10,regular
binding_ep25_alpha1p00,regular_0_ops_493,the guitar.,the tissue.,2,2,1,1,False,1,False,10,regular
binding_ep25_alpha1p00,regular_0_ops_495,the car and the phone and the sheet.,the jacket and the machine and the tape.,8,8,3,3,False,0,False,10,regular
binding_ep25_alpha1p00,regular_0_ops_496,the computer and the cigarette and the tape.,the bell and the cigarette and the tape.,8,8,3,3,False,0,False,10,regular
binding_ep25_alpha1p00,regular_0_ops_499,the bone and the picture and the rock.,the block and the bread and the fish.,8,8,3,3,False,1,False,11,regular
binding_ep25_alpha1p00,regular_0_ops_500,the shirt and the tissue and the watch.,the dish and the drug and the picture.,8,8,3,3,False,1,False,11,regular
binding_ep25_alpha1p00,regular_0_ops_501,the drug and the map and the radio.,the cup and the phone and the sheet.,8,8,3,3,False,0,False,11,regular
binding_ep25_alpha1p00,regular_0_ops_509,the car and the phone and the sheet.,the jacket and the machine and the tape.,8,8,3,3,False,0,False,12,regular
binding_ep25_alpha1p00,regular_0_ops_510,the block and the pot and the ring.,the creature and the magazine and the train.,8,8,3,3,False,0,False,12,regular
binding_ep25_alpha1p00,move_contents_0_ops_0,the cross and the ice.,the cross and the magazine.,5,5,2,2,False,0,False,0,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_13,the tie and the gift.,the tie and the wire.,5,5,2,2,False,0,False,0,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_14,the sheet and the cream.,the sheet and the wheel.,5,5,2,2,False,0,False,0,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_16,the brick and the pot and the mirror.,the brick and the pot and the tape.,8,8,3,3,False,0,False,0,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_21,the block and the bomb and the tea.,the dish and the engine and the pipe.,8,8,3,3,False,0,False,0,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_22,the bowl and the coffee and the television.,the cup and the key and the tape.,8,8,3,3,False,0,False,0,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_23,the bowl and the bread and the wheel.,the block and the magazine and the radio.,8,8,3,3,False,0,False,0,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_35,the cross.,the plate.,2,2,1,1,False,0,False,0,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_38,the fish and the letter.,the drug and the letter.,5,5,2,2,False,0,False,0,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_39,the drug and the glass and the guitar.,the beer and the fan and the wheel.,8,8,3,3,False,0,False,0,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_42,the coat and the egg.,the bell and the plane.,5,5,2,2,False,0,False,0,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_45,the cream and the pot.,the bus and the pot.,5,5,2,2,False,0,False,0,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_51,the cash and the map and the train.,the cash and the map and the string.,8,8,3,3,False,0,False,0,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_54,the flower and the key and the map.,the block and the drink and the shoe.,8,8,3,3,False,0,False,0,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_65,the bell and the bomb and the ticket.,the computer and the disk and the stone.,8,8,3,3,False,0,False,0,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_69,the medicine.,the game.,2,2,1,1,False,0,False,0,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_71,the knife.,the wheel.,2,2,1,1,False,0,False,0,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_76,the coat and the gift.,the ball and the gift.,5,5,2,2,False,0,False,0,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_81,the bottle and the egg.,the cream and the creature.,5,5,2,2,False,0,False,0,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_89,the coffee and the newspaper and the stone.,the book and the newspaper and the stone.,8,8,3,3,False,0,False,0,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_90,the bomb and the milk.,the fan and the newspaper.,5,5,2,2,False,0,False,0,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_99,the card and the painting.,the boat and the crown.,5,5,2,2,False,0,False,0,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_103,the ball and the dress.,the cheese and the dress.,5,5,2,2,False,0,False,1,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_104,the bomb and the hat and the tie.,the game and the guitar and the pot.,8,8,3,3,False,0,False,1,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_107,the machine and the tea.,the camera and the car.,5,5,2,2,False,0,False,1,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_109,the bag and the egg and the glass.,the bell and the camera and the magazine.,8,8,3,3,False,0,False,1,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_110,the bowl.,the string.,2,2,1,1,False,0,False,1,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_111,the cigarette.,the note.,2,2,1,1,False,0,False,1,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_118,the book and the knife.,the fan and the pipe.,5,5,2,2,False,0,False,1,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_120,the apple and the branch and the dress.,the cigarette and the coffee and the ice.,8,8,3,3,False,0,False,1,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_121,the tie.,the wire.,2,2,1,1,False,0,False,1,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_126,the stone and the tea.,the boot and the tea.,5,5,2,2,False,0,False,1,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_128,the drink.,the disk.,2,2,1,1,False,0,False,1,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_129,the brain and the drug and the meat.,the cream and the drink and the radio.,8,8,3,3,False,0,False,1,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_130,the cup and the dress and the shell.,the cream and the tape and the tissue.,8,8,3,3,False,0,False,1,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_137,the fan and the key and the phone.,the bell and the creature and the crown.,8,8,3,3,False,0,False,1,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_145,the coffee.,the game.,2,2,1,1,False,0,False,1,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_152,the rock.,the map.,2,2,1,1,False,0,False,1,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_154,the bus and the file.,the book and the file.,5,5,2,2,False,0,False,1,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_164,the cream.,the bottle.,2,2,1,1,False,0,False,1,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_165,the cross and the ice.,the cross and the magazine.,5,5,2,2,False,0,False,1,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_169,the flower and the key and the paper.,the bomb and the bread and the fig.,8,8,3,3,False,0,False,1,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_170,the camera and the suit.,the coffee and the disk.,5,5,2,2,False,0,False,1,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_176,the knife and the jacket.,the cheese and the jacket.,5,5,2,2,False,0,False,1,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_177,the coat and the flower and the machine.,the creature and the flower and the machine.,8,8,3,3,False,0,False,1,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_180,the fish and the mirror and the painting.,the fish and the mirror and the paper.,8,8,3,3,False,0,False,1,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_182,the drug and the gift.,the drug and the letter.,5,5,2,2,False,0,False,1,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_190,the rock and the map.,the engine and the map.,5,5,2,2,False,0,False,2,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_192,the bowl and the shirt and the milk.,the bowl and the map and the milk.,8,8,3,3,False,0,False,2,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_193,the bone and the knife.,the apple and the knife.,5,5,2,2,False,0,False,2,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_196,the drink and the milk and the mirror.,the engine and the gift and the tie.,8,8,3,3,False,0,False,2,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_199,the stone and the wire.,the guitar and the rock.,5,5,2,2,False,0,False,2,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_201,the fish and the machine and the medicine.,the cream and the ice and the magazine.,8,8,3,3,False,0,False,2,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_204,the phone and the rose.,the computer and the seed.,5,5,2,2,False,0,False,2,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_209,the coffee and the radio and the paper.,the coffee and the drug and the paper.,8,8,3,3,False,0,False,2,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_211,the ball and the tea and the television.,the ball and the key and the television.,8,8,3,3,False,0,False,2,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_220,the bell and the mirror and the television.,the bell and the flower and the television.,8,8,3,3,False,0,False,2,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_222,the bag and the engine and the machine.,the bread and the paper and the ring.,8,8,3,3,False,0,False,2,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_223,the card and the painting.,the boat and the crown.,5,5,2,2,False,0,False,2,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_224,the tape and the tie.,the tape and the television.,5,5,2,2,False,0,False,2,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_227,the drink and the machine.,the cheese and the engine.,5,5,2,2,False,0,False,2,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_228,the drug and the bread and the flower.,the boot and the bread and the flower.,8,8,3,3,False,0,False,2,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_233,the sheet and the ice.,the sheet and the wheel.,5,5,2,2,False,0,False,2,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_234,the apple and the ball.,the bill and the cheese.,5,5,2,2,False,0,False,2,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_235,the bone.,the computer.,2,2,1,1,False,0,False,2,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_236,the bread and the mirror and the hat.,the bread and the coffee and the hat.,8,8,3,3,False,0,False,2,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_239,the sheet and the pot and the wheel.,the game and the pot and the wheel.,8,8,3,3,False,0,False,2,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_242,the cross and the brick and the ring.,the cross and the glass and the ring.,8,8,3,3,False,0,False,2,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_246,the sheet.,the beer.,2,2,1,1,False,0,False,2,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_249,the bomb and the cigarette and the tie.,the bomb and the hat and the tie.,8,8,3,3,False,0,False,2,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_250,the engine and the tie.,the disk and the rock.,5,5,2,2,False,0,False,2,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_258,the coat and the shirt and the ticket.,the glass and the shirt and the ticket.,8,8,3,3,False,0,False,2,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_267,the flower and the key and the paper.,the bomb and the bread and the fig.,8,8,3,3,False,0,False,3,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_269,the glass and the plate and the ring.,the creature and the dress and the knife.,8,8,3,3,False,0,False,3,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_270,the machine and the sheet and the watch.,the fan and the sheet and the watch.,8,8,3,3,False,0,False,3,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_271,the knife and the stone.,the bottle and the hat.,5,5,2,2,False,0,False,3,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_276,the wire.,the leaf.,2,2,1,1,False,0,False,3,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_277,the brain and the stone.,the knife and the newspaper.,5,5,2,2,False,1,False,3,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_278,the tie and the fish and the suit.,the crown and the fish and the suit.,8,8,3,3,False,0,False,3,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_279,the bread and the picture and the hat.,the bread and the coffee and the hat.,8,8,3,3,False,0,False,3,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_289,the beer and the bottle and the milk.,the block and the bottle and the milk.,8,8,3,3,False,0,False,3,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_291,the painting and the mirror and the paper.,the fish and the mirror and the paper.,8,8,3,3,False,0,False,3,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_297,the coffee.,the camera.,2,2,1,1,False,0,False,3,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_298,the mirror and the tie.,the disk and the rock.,5,5,2,2,False,1,False,3,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_300,the mirror.,the cake.,2,2,1,1,False,0,False,3,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_307,the brick and the shirt.,the seed and the shirt.,5,5,2,2,False,0,False,3,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_312,the camera and the shirt and the ticket.,the glass and the shirt and the ticket.,8,8,3,3,False,0,False,3,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_313,the bottle and the brick and the shirt.,the bottle and the brick and the wheel.,8,8,3,3,False,0,False,3,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_316,the car and the egg and the machine.,the bag and the letter and the tie.,8,8,3,3,False,0,False,3,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_317,the ball and the tea.,the chemical and the coffee.,5,5,2,2,False,0,False,3,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_320,the bomb and the meat.,the dress and the newspaper.,5,5,2,2,False,0,False,4,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_322,the ball and the guitar and the painting.,the cake and the guitar and the painting.,8,8,3,3,False,0,False,4,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_323,the key and the tea.,the fig and the tea.,5,5,2,2,False,0,False,4,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_327,the clock and the key and the plane.,the bottle and the car and the milk.,8,8,3,3,False,0,False,4,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_329,the computer and the glass.,the computer and the seed.,5,5,2,2,False,0,False,4,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_332,the plant.,the plate.,2,2,1,1,False,0,False,4,move_contents
binding_ep25_alpha1p00,move_contents_0_ops_334,the dress and the picture.,the cash and the picture.,5,5,2,2,False,0,False,4,move_contents
