pair_id,match_level,pair_cost,category,target_class,target_token_len,target_token_pattern,target_freq_bin_a,target_freq_bin_b,target_freq_bin_delta,distance_bin_a,distance_bin_b,distance_bin_delta,row_a,row_b,source_a,source_b,target_norm_a,target_norm_b,pivot_norm_a,pivot_norm_b
p0006045,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,15365,799,gutenberg,childes,few,next,after,after
p0006046,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,16103,18147,qwen_pair_packed,fw_preserved_compact_view,stick,child,until,when
p0006047,0,0.0,temporal,content,1,S,1001+,1001+,0,5-8,5-8,0,6840,15222,childes,gutenberg,power,whole,when,after
p0006048,0,0.0,temporal,content,1,S,1001+,1001+,0,5-8,5-8,0,13810,15819,open_subtitles,childes,will,call,when,when
p0006049,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,13743,2451,gutenberg,open_subtitles,work,third,while,after
p0006050,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,15837,5048,open_subtitles,gutenberg,love,trouble,while,after
p0006051,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,4876,14069,gutenberg,childes,set,daddy,once,when
p0006052,0,0.0,temporal,content,1,S,1001+,1001+,0,5-8,5-8,0,12845,4035,bnc_spoken,childes,love,eat,before,when
p0006053,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,4567,11243,bnc_spoken,childes,else,eat,before,since
p0006054,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,5357,10472,gutenberg,childes,either,upon,before,once
p0006055,0,0.019,temporal,content,1,S,1001+,1001+,0,2,2,0,14555,30,qwen_pair_packed,fw_preserved_compact_view,year,late,once,during
p0006056,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,5632,18921,gutenberg,open_subtitles,yet,gave,while,once
p0006057,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,3303,3170,gutenberg,open_subtitles,trouble,tomorrow,after,until
p0006058,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,1961,6888,simple_wiki,gutenberg,car,long,when,after
p0006059,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,4936,5665,gutenberg,open_subtitles,every,always,while,while
p0006060,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,6065,8650,childes,gutenberg,last,heard,until,until
p0006061,0,0.012,temporal,content,1,S,1001+,1001+,0,1,1,0,10098,7020,fw_preserved_compact_view,qwen_pair_packed,about,someone,after,while
p0006062,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,16258,4705,childes,bnc_spoken,last,gets,until,when
p0006063,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,10033,16066,gutenberg,open_subtitles,alone,love,when,while
p0006064,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,3809,2410,childes,gutenberg,takes,such,before,when
p0006065,0,0.014,temporal,content,1,S,1001+,1001+,0,1,1,0,12302,13374,fw_preserved_compact_view,gutenberg,many,felt,since,once
p0006066,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,12837,1366,open_subtitles,gutenberg,says,saw,when,when
p0006067,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,18790,3827,open_subtitles,gutenberg,first,same,after,before
p0006068,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,15457,13438,gutenberg,bnc_spoken,night,eight,after,after
p0006069,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,2661,13714,gutenberg,simple_wiki,member,start,when,before
p0006070,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,6468,4764,childes,gutenberg,mother,many,while,after
p0006071,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,12181,1484,childes,gutenberg,work,next,when,when
p0006072,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,2970,8642,gutenberg,childes,too,ever,when,when
p0006073,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,7736,17432,open_subtitles,simple_wiki,hear,end,when,after
p0006074,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,10853,1453,gutenberg,childes,sent,upon,when,once
p0006075,0,0.0,temporal,content,1,S,1001+,1001+,0,5-8,5-8,0,16380,998,open_subtitles,gutenberg,means,off,when,once
p0006076,0,0.04,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,1868,18516,qwen_pair_packed,gutenberg,round,become,before,since
p0006077,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,3362,16491,gutenberg,childes,place,mother,when,while
p0006078,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,8106,1464,bnc_spoken,childes,wants,birthday,before,before
p0006079,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,13959,1673,open_subtitles,gutenberg,tomorrow,father,when,before
p0006080,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,12303,15595,gutenberg,childes,set,play,when,until
p0006081,0,0.0,temporal,content,1,S,1001+,1001+,0,5-8,5-8,0,11799,837,childes,open_subtitles,send,name,while,once
p0006082,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,771,7916,open_subtitles,simple_wiki,phone,start,when,after
p0006083,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,5228,19385,gutenberg,childes,found,second,when,during
p0006084,0,0.003,temporal,content,1,S,1001+,1001+,0,2,2,0,19884,7566,fw_preserved_compact_view,childes,same,call,during,when
p0006085,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,13534,18464,open_subtitles,gutenberg,death,end,after,when
p0006086,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,12119,10896,gutenberg,bnc_spoken,old,last,when,when
p0006087,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,15100,9882,childes,open_subtitles,upon,ago,once,while
p0006088,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,9066,3261,childes,gutenberg,upon,long,once,before
p0006089,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,444,8838,gutenberg,simple_wiki,ready,start,before,when
p0006090,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,16045,11761,childes,gutenberg,gone,yet,when,when
p0006091,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,5304,18034,gutenberg,open_subtitles,heard,third,while,during
p0006092,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,18461,8984,gutenberg,bnc_spoken,heard,hot,before,before
p0006093,0,0.0,temporal,content,1,S,1001+,1001+,0,5-8,5-8,0,11622,11842,childes,bnc_spoken,finish,down,while,when
p0006094,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,2228,1133,childes,open_subtitles,felt,home,after,when
p0006095,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,2962,15748,childes,gutenberg,down,still,when,while
p0006096,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,3490,12486,gutenberg,open_subtitles,light,day,until,when
p0006097,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,19737,10257,childes,open_subtitles,person,end,when,since
p0006098,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,10535,4807,childes,gutenberg,felt,course,after,when
p0006099,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,5898,12870,gutenberg,childes,old,goes,when,until
p0006100,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,13347,5802,childes,gutenberg,kids,took,after,after
p0006101,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,10321,13662,gutenberg,simple_wiki,hot,end,when,until
p0006102,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,3144,19175,gutenberg,childes,girl,heard,when,when
p0006103,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,7641,11293,open_subtitles,gutenberg,brother,word,when,after
p0006104,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,5670,19090,gutenberg,simple_wiki,heard,short,when,after
p0006105,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,3683,16381,childes,gutenberg,felt,always,after,before
p0006106,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,4759,12502,bnc_spoken,gutenberg,news,common,after,before
p0006107,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,7856,19903,gutenberg,childes,uncle,saw,when,when
p0006108,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,19676,9269,open_subtitles,gutenberg,saw,lady,when,when
p0006109,0,0.0,temporal,content,1,S,1001+,1001+,0,5-8,5-8,0,9043,18262,childes,open_subtitles,eat,will,when,when
p0006110,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,15245,18621,childes,gutenberg,child,news,when,when
p0006111,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,16710,277,gutenberg,simple_wiki,great,start,after,before
p0006112,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,11680,4044,gutenberg,simple_wiki,off,almost,when,after
p0006113,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,17060,16804,open_subtitles,childes,course,start,during,when
p0006114,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,18748,463,childes,gutenberg,himself,well,when,after
p0006115,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,6554,9198,gutenberg,simple_wiki,saw,night,when,during
p0006116,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,16882,9324,open_subtitles,bnc_spoken,way,heard,after,when
p0006117,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,2357,17073,gutenberg,open_subtitles,saw,speak,when,when
p0006118,0,0.001,temporal,content,1,S,1001+,1001+,0,2,2,0,1930,19738,qwen_pair_packed,fw_preserved_compact_view,however,word,when,before
p0006119,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,4395,17575,childes,gutenberg,hey,hands,since,after
p0006120,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,5549,19213,childes,gutenberg,book,every,before,once
p0006121,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,334,462,open_subtitles,gutenberg,still,full,while,before
p0006122,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,19827,768,gutenberg,simple_wiki,lost,became,after,after
p0006123,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,4764,12570,gutenberg,childes,full,takes,while,before
p0006124,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,9236,12027,gutenberg,bnc_spoken,suppose,own,once,when
p0006125,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,3255,5676,gutenberg,open_subtitles,case,wants,before,while
p0006126,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,2722,14145,gutenberg,bnc_spoken,council,comes,after,when
p0006127,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,14263,17063,simple_wiki,open_subtitles,young,makes,when,after
p0006128,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,5971,14144,childes,gutenberg,water,every,after,before
p0006129,0,0.023,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,14254,15748,qwen_pair_packed,gutenberg,believe,home,before,when
p0006130,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,17817,14699,gutenberg,bnc_spoken,told,school,once,since
p0006131,0,0.02,temporal,content,1,S,1001+,1001+,0,1,1,0,10222,4777,qwen_pair_packed,fw_preserved_compact_view,fun,others,after,while
p0006132,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,10187,482,gutenberg,childes,together,home,while,when
p0006133,0,0.043000000000000003,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,10899,1378,qwen_pair_packed,gutenberg,became,away,after,when
p0006134,0,0.0,temporal,content,1,S,1001+,1001+,0,5-8,5-8,0,2066,6557,bnc_spoken,childes,court,will,when,when
p0006135,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,17936,1951,open_subtitles,gutenberg,fact,fight,after,after
p0006136,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,1752,14694,simple_wiki,gutenberg,death,gave,after,when
p0006137,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,19617,3474,gutenberg,bnc_spoken,next,made,when,when
p0006138,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,13342,6338,gutenberg,childes,half,upon,after,once
p0006139,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,5311,3425,gutenberg,open_subtitles,eyes,took,while,after
p0006140,0,0.055,temporal,content,1,S,1001+,1001+,0,2,2,0,7210,1348,qwen_pair_packed,fw_preserved_compact_view,saw,end,when,until
p0006141,0,0.005,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,4063,8532,qwen_pair_packed,gutenberg,became,already,after,since
p0006142,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,5349,16703,open_subtitles,gutenberg,may,about,after,when
p0006143,0,0.029,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,16426,1366,qwen_pair_packed,gutenberg,case,end,before,before
p0006144,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,8691,1347,gutenberg,childes,saw,middle,when,during
p0006145,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,5714,15832,gutenberg,open_subtitles,show,first,before,once
p0006146,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,16692,14446,simple_wiki,gutenberg,become,upon,since,once
p0006147,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,10432,969,simple_wiki,open_subtitles,first,day,when,until
p0006148,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,1821,12094,gutenberg,childes,took,comes,when,before
p0006149,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,14823,10559,gutenberg,bnc_spoken,certain,place,when,after
p0006150,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,17193,9754,gutenberg,simple_wiki,over,others,when,while
p0006151,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,7753,6318,open_subtitles,simple_wiki,things,about,when,until
p0006152,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,3044,2268,gutenberg,simple_wiki,whole,number,when,while
p0006153,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,7849,10330,open_subtitles,childes,house,finish,when,when
p0006154,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,4096,11818,simple_wiki,open_subtitles,late,saw,during,when
p0006155,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,7674,9393,gutenberg,simple_wiki,another,song,when,while
p0006156,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,11813,6689,open_subtitles,gutenberg,done,quite,when,when
p0006157,0,0.07200000000000001,temporal,content,1,S,1001+,1001+,0,2,2,0,13540,18769,qwen_pair_packed,fw_preserved_compact_view,short,war,after,after
p0006158,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,5650,3490,bnc_spoken,gutenberg,sort,quite,while,before
p0006159,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,4752,9943,gutenberg,simple_wiki,sound,read,until,when
p0006160,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,4410,15727,gutenberg,childes,whole,gets,during,when
p0006161,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,2456,8284,gutenberg,childes,long,each,before,after
p0006162,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,9768,11172,childes,bnc_spoken,took,start,until,before
p0006163,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,7368,17169,childes,gutenberg,great,few,once,before
p0006164,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,1830,16053,gutenberg,childes,found,summer,while,during
p0006165,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,1646,6673,open_subtitles,gutenberg,people,girls,when,when
p0006166,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,7460,11275,gutenberg,childes,house,hurt,until,when
p0006167,0,0.0,temporal,content,1,S,1001+,1001+,0,5-8,5-8,0,332,9712,childes,open_subtitles,alright,save,while,after
p0006168,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,9808,4331,simple_wiki,open_subtitles,start,day,since,during
p0006169,0,0.002,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,16997,4145,qwen_pair_packed,gutenberg,big,bit,before,while
p0006170,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,18647,9801,childes,gutenberg,gets,next,when,during
p0006171,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,10495,3808,bnc_spoken,gutenberg,first,twenty,since,while
p0006172,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,175,19274,gutenberg,bnc_spoken,again,each,once,after
p0006173,0,0.0,temporal,content,1,S,1001+,1001+,0,5-8,5-8,0,1729,19693,childes,gutenberg,kind,visit,when,when
p0006174,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,3595,3084,simple_wiki,childes,doctor,few,when,after
p0006175,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,14823,18348,gutenberg,open_subtitles,new,found,when,while
p0006176,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,13743,10363,gutenberg,simple_wiki,days,end,since,after
p0006177,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,869,9007,gutenberg,open_subtitles,young,over,before,until
p0006178,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,9494,8844,gutenberg,childes,eight,tape,when,before
p0006179,0,0.02,temporal,content,1,S,1001+,1001+,0,2,2,0,9423,2068,qwen_pair_packed,simple_wiki,told,became,after,when
p0006180,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,10166,9357,gutenberg,bnc_spoken,still,about,while,when
p0006181,0,0.011,temporal,content,1,S,1001+,1001+,0,2,2,0,10962,8272,qwen_pair_packed,gutenberg,start,great,before,when
p0006182,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,9689,10984,childes,gutenberg,end,sent,until,once
p0006183,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,13807,17745,gutenberg,childes,stood,read,while,when
p0006184,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,3126,11359,open_subtitles,gutenberg,girl,first,when,before
p0006185,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,8674,5395,childes,gutenberg,hit,news,when,since
p0006186,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,9206,2916,gutenberg,qwen_pair_packed,upon,known,once,before
p0006187,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,16119,532,open_subtitles,gutenberg,own,gets,after,until
p0006188,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,5304,484,gutenberg,bnc_spoken,cake,comes,after,when
p0006189,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,11607,9559,open_subtitles,gutenberg,become,rest,when,when
p0006190,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,8541,51,simple_wiki,gutenberg,group,common,after,when
p0006191,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,14424,11959,gutenberg,simple_wiki,space,end,during,during
p0006192,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,3769,201,open_subtitles,gutenberg,people,long,when,before
p0006193,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,14932,7869,gutenberg,childes,made,animals,while,after
p0006194,0,0.0,temporal,content,1,S,1001+,1001+,0,5-8,5-8,0,12116,5389,childes,gutenberg,hear,wish,after,when
p0006195,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,17401,7683,open_subtitles,gutenberg,news,instead,when,when
p0006196,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,8975,11152,childes,gutenberg,dog,eyes,when,before
p0006197,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,14430,2257,gutenberg,simple_wiki,looks,country,until,when
p0006198,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,10689,3887,gutenberg,childes,about,born,when,when
p0006199,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,2482,9720,open_subtitles,bnc_spoken,car,erm,after,when
p0006200,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,7893,6339,childes,bnc_spoken,made,knows,when,when
p0006201,0,0.037,temporal,content,1,S,1001+,1001+,0,5-8,5-8,0,4635,7676,qwen_pair_packed,open_subtitles,long,guys,while,after
p0006202,0,0.0,temporal,content,1,S,1001+,1001+,0,5-8,5-8,0,17070,593,childes,open_subtitles,write,pretty,while,after
p0006203,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,3364,8728,gutenberg,open_subtitles,death,become,when,after
p0006204,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,9416,3084,gutenberg,childes,sent,ago,once,while
p0006205,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,18245,17586,childes,gutenberg,both,upon,while,once
p0006206,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,211,13503,gutenberg,childes,baby,book,after,during
p0006207,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,7329,7943,gutenberg,childes,great,yup,when,once
p0006208,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,5061,18744,childes,open_subtitles,stand,high,before,when
p0006209,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,161,19979,gutenberg,childes,train,took,before,when
p0006210,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,3249,4465,gutenberg,simple_wiki,long,death,during,until
p0006211,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,14418,7147,gutenberg,simple_wiki,means,south,when,while
p0006212,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,17307,2127,gutenberg,simple_wiki,boy,hit,when,after
p0006213,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,4279,5288,open_subtitles,childes,school,upon,after,once
p0006214,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,17361,11235,gutenberg,open_subtitles,heard,fight,when,when
p0006215,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,16097,18761,childes,gutenberg,tape,first,when,while
p0006216,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,9538,4183,gutenberg,childes,days,comes,before,when
p0006217,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,1563,9230,gutenberg,simple_wiki,found,group,when,after
p0006218,0,0.05,temporal,content,1,S,1001+,1001+,0,2,2,0,15175,19149,qwen_pair_packed,gutenberg,sent,heart,when,when
p0006219,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,51,3454,gutenberg,childes,person,first,when,when
p0006220,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,18611,11228,childes,gutenberg,gotta,began,when,after
p0006221,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,4061,14780,gutenberg,open_subtitles,same,earth,once,during
p0006222,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,10684,12439,gutenberg,bnc_spoken,lay,number,when,until
p0006223,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,15306,15224,gutenberg,bnc_spoken,dark,sometimes,before,when
p0006224,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,18460,12169,gutenberg,childes,made,stop,while,when
p0006225,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,2880,16704,childes,gutenberg,wow,made,after,when
p0006226,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,12910,25,gutenberg,open_subtitles,coffee,write,after,when
p0006227,0,0.074,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,5271,14125,qwen_pair_packed,childes,girl,bad,after,after
p0006228,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,5571,17447,gutenberg,simple_wiki,such,high,while,after
p0006229,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,3374,7045,gutenberg,open_subtitles,took,man,before,once
p0006230,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,13032,19293,gutenberg,simple_wiki,soon,bye,once,during
p0006231,0,0.036000000000000004,temporal,content,1,S,1001+,1001+,0,2,2,0,6956,18264,qwen_pair_packed,gutenberg,began,found,when,when
p0006232,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,18430,13910,open_subtitles,gutenberg,comes,head,when,after
p0006233,0,0.1,temporal,content,1,S,1001+,1001+,0,5-8,5-8,0,16715,11816,childes,bnc_spoken,toys,start,before,before
p0006234,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,17796,16973,gutenberg,childes,lost,gets,when,when
p0006235,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,15306,719,gutenberg,simple_wiki,second,became,since,when
p0006236,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,15066,15684,gutenberg,open_subtitles,lunch,upon,after,once
p0006237,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,9320,16704,simple_wiki,gutenberg,death,council,after,before
p0006238,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,19004,14485,childes,open_subtitles,finish,should,when,once
p0006239,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,14034,19761,gutenberg,open_subtitles,long,took,after,until
p0006240,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,9883,15589,simple_wiki,gutenberg,year,young,after,when
p0006241,0,0.2,temporal,content,1,S,1001+,1001+,0,5-8,5-8,0,14095,13250,childes,open_subtitles,way,kind,when,when
p0006242,0,0.013000000000000001,temporal,content,1,S,1001+,1001+,0,1,1,0,9997,8786,gutenberg,fw_preserved_compact_view,meet,again,once,once
p0006243,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,7451,15807,gutenberg,childes,whole,day,before,during
p0006244,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,1366,4418,gutenberg,childes,should,felt,before,after
p0006245,1,2.1,temporal,content,1,S,1001+,1001+,0,1,2,1,10074,7091,gutenberg,open_subtitles,every,found,before,when
p0006246,0,0.033,temporal,content,1,S,1001+,1001+,0,2,2,0,8059,13306,qwen_pair_packed,bnc_spoken,next,first,during,when
p0006247,0,0.035,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,10222,15890,qwen_pair_packed,childes,such,home,since,when
p0006248,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,16931,16958,gutenberg,childes,already,over,since,before
p0006249,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,1799,6256,gutenberg,childes,death,kept,after,when
p0006250,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,10993,15286,gutenberg,bnc_spoken,girl,problem,since,until
p0006251,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,19498,8501,gutenberg,childes,such,first,once,during
p0006252,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,2647,3131,childes,simple_wiki,money,years,when,when
p0006253,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,9982,18184,gutenberg,open_subtitles,rest,read,when,when
p0006254,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,12488,8681,open_subtitles,gutenberg,start,head,when,after
p0006255,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,1042,394,open_subtitles,gutenberg,gets,whether,when,after
p0006256,0,0.039,temporal,content,1,S,1001+,1001+,0,2,2,0,8392,19072,qwen_pair_packed,gutenberg,first,day,before,when
