domain,line_idx,ConceptA,ConceptB,ContextType,ContextDiff,TargetDiff,PLL_0,PLL_1,margin,is_correct
social-relations,27,boss,subordinate,direct,antonym,variable swap,-27.951847,-36.726402,8.774555,1
social-relations,28,boss,subordinate,direct,antonym,variable swap,-28.718733,-27.59893,-1.119802,0
social-relations,29,boss,subordinate,direct,antonym,variable swap,-31.912533,-33.905903,1.99337,1
social-relations,30,boss,subordinate,direct,antonym,variable swap,-57.998329,-56.87875,-1.119579,0
social-relations,31,boss,subordinate,direct,antonym,variable swap,-48.152855,-49.688099,1.535244,1
social-relations,32,boss,subordinate,direct,antonym,variable swap,-17.607954,-17.541836,-0.066118,0
social-relations,33,boss,subordinate,direct,antonym,variable swap,-32.485832,-30.190182,-2.29565,0
social-relations,34,boss,subordinate,direct,antonym,variable swap,-55.942505,-55.809208,-0.133297,0
social-relations,35,boss,subordinate,direct,antonym,variable swap,-34.869858,-39.573452,4.703594,1
social-relations,36,boss,subordinate,direct,antonym,variable swap,-41.806419,-40.681313,-1.125107,0
social-relations,37,boss,subordinate,direct,antonym,variable swap,-48.898434,-46.811897,-2.086536,0
social-relations,38,boss,subordinate,direct,antonym,variable swap,-20.943325,-22.688471,1.745146,1
social-relations,39,boss,subordinate,direct,antonym,variable swap,-20.525908,-18.869484,-1.656424,0
social-relations,40,boss,subordinate,direct,antonym,variable swap,-50.935173,-44.642776,-6.292397,0
social-relations,41,boss,subordinate,direct,antonym,variable swap,-30.40934,-37.022392,6.613052,1
social-relations,42,boss,subordinate,direct,antonym,variable swap,-14.027825,-10.804184,-3.223641,0
social-relations,43,boss,subordinate,direct,antonym,variable swap,-28.348053,-31.020069,2.672016,1
social-relations,44,boss,subordinate,direct,antonym,variable swap,-23.296864,-23.780966,0.484102,1
social-relations,45,boss,subordinate,direct,antonym,variable swap,-21.356789,-21.733427,0.376638,1
social-relations,46,boss,subordinate,direct,antonym,variable swap,-43.076984,-41.564133,-1.512852,0
social-relations,47,boss,subordinate,direct,antonym,variable swap,-48.840786,-47.917801,-0.922985,0
social-relations,48,boss,subordinate,direct,antonym,variable swap,-15.824761,-11.726052,-4.098709,0
social-relations,49,boss,subordinate,direct,antonym,variable swap,-32.31023,-36.311825,4.001595,1
social-relations,50,boss,subordinate,direct,antonym,variable swap,-55.965424,-48.375874,-7.58955,0
social-relations,51,boss,subordinate,direct,antonym,variable swap,-28.04381,-35.774071,7.730261,1
social-relations,52,boss,subordinate,direct,antonym,variable swap,-39.411888,-39.82349,0.411602,1
social-relations,53,boss,subordinate,direct,antonym,variable swap,-45.97789,-43.986309,-1.991581,0
social-relations,54,boss,subordinate,direct,antonym,variable swap,-18.022713,-18.401291,0.378578,1
social-relations,55,boss,subordinate,direct,antonym,variable swap,-15.243543,-15.143935,-0.099607,0
social-relations,56,boss,subordinate,direct,antonym,variable swap,-40.401657,-35.711987,-4.689671,0
social-relations,57,boss,subordinate,direct,antonym,variable swap,-32.267311,-38.913971,6.64666,1
social-relations,58,boss,subordinate,direct,antonym,variable swap,-14.802577,-13.480755,-1.321822,0
social-relations,59,boss,subordinate,direct,antonym,variable swap,-18.795918,-18.322138,-0.47378,0
social-relations,60,boss,subordinate,direct,variable swap,concept swap,-24.210436,-22.688471,-1.521965,0
social-relations,61,boss,subordinate,direct,variable swap,concept swap,-48.898434,-46.247791,-2.650642,0
social-relations,62,boss,subordinate,direct,variable swap,concept swap,-28.999523,-10.804184,-18.195339,0
social-relations,63,boss,subordinate,direct,variable swap,concept swap,-30.40934,-47.942734,17.533394,1
social-relations,64,boss,subordinate,direct,variable swap,concept swap,-14.942331,-20.147211,5.20488,1
social-relations,65,boss,subordinate,direct,variable swap,concept swap,-44.593941,-42.027367,-2.566574,0
social-relations,66,boss,subordinate,direct,variable swap,concept swap,-15.857626,-19.160814,3.303188,1
social-relations,67,boss,subordinate,direct,variable swap,concept swap,-40.221935,-36.726402,-3.495533,0
social-relations,68,boss,subordinate,direct,variable swap,concept swap,-20.479828,-18.401291,-2.078537,0
social-relations,69,boss,subordinate,direct,variable swap,concept swap,-45.97789,-47.659019,1.681129,1
social-relations,70,boss,subordinate,direct,variable swap,concept swap,-22.997145,-13.480755,-9.51639,0
social-relations,71,boss,subordinate,direct,variable swap,concept swap,-32.267311,-46.238182,13.970871,1
social-relations,72,boss,subordinate,direct,variable swap,concept swap,-28.718733,-25.79417,-2.924562,0
social-relations,73,boss,subordinate,direct,variable swap,concept swap,-46.053146,-49.688099,3.634953,1
social-relations,74,boss,subordinate,direct,variable swap,concept swap,-17.607954,-27.855824,10.247869,1
social-relations,75,boss,subordinate,direct,variable swap,concept swap,-50.967354,-39.573452,-11.393902,0
social-relations,76,boss,subordinate,direct,variable swap,concept swap,-20.943325,-23.210854,2.267529,1
social-relations,77,boss,subordinate,direct,variable swap,concept swap,-47.294952,-46.811897,-0.483055,0
social-relations,78,boss,subordinate,direct,variable swap,concept swap,-14.027825,-31.542984,17.515159,1
social-relations,79,boss,subordinate,direct,variable swap,concept swap,-53.708744,-37.022392,-16.686352,0
social-relations,80,boss,subordinate,direct,variable swap,concept swap,-23.296864,-24.421087,1.124224,1
social-relations,81,boss,subordinate,direct,variable swap,concept swap,-45.40284,-47.917801,2.514961,1
social-relations,82,boss,subordinate,direct,variable swap,concept swap,-15.824761,-36.421368,20.596606,1
social-relations,83,boss,subordinate,direct,variable swap,concept swap,-55.440411,-35.774071,-19.66634,0
social-relations,84,boss,subordinate,direct,variable swap,concept swap,-24.445572,-23.780966,-0.664606,0
social-relations,85,boss,subordinate,direct,variable swap,concept swap,-48.840786,-44.720333,-4.120453,0
social-relations,86,boss,subordinate,direct,variable swap,concept swap,-32.735878,-11.726052,-21.009826,0
social-relations,87,boss,subordinate,direct,variable swap,concept swap,-28.04381,-51.354534,23.310724,1
social-relations,88,boss,subordinate,direct,variable swap,concept swap,-18.022713,-24.353699,6.330986,1
social-relations,89,boss,subordinate,direct,variable swap,concept swap,-49.957161,-43.986309,-5.970852,0
social-relations,90,boss,subordinate,direct,variable swap,concept swap,-14.802577,-20.0459,5.243323,1
social-relations,91,boss,subordinate,direct,variable swap,concept swap,-45.118,-38.913971,-6.204029,0
social-relations,92,boss,subordinate,direct,variable swap,concept swap,-17.374296,-14.650128,-2.724168,0
social-relations,93,boss,subordinate,direct,variable swap,concept swap,-41.984188,-41.728672,-0.255516,0
social-relations,94,boss,subordinate,direct,variable swap,concept swap,-20.245031,-11.603802,-8.64123,0
social-relations,95,boss,subordinate,direct,variable swap,concept swap,-27.951847,-44.459469,16.507622,1
social-relations,96,boss,subordinate,direct,variable swap,concept swap,-24.429134,-27.59893,3.169796,1
social-relations,97,boss,subordinate,direct,variable swap,concept swap,-48.152855,-47.458294,-0.694561,0
social-relations,98,boss,subordinate,direct,variable swap,concept swap,-27.240711,-17.541836,-9.698875,0
social-relations,99,boss,subordinate,direct,variable swap,concept swap,-34.869858,-47.109695,12.239838,1
social-relations,100,boss,subordinate,direct,variable swap,variable swap,-43.719749,-40.681313,-3.038437,0
social-relations,101,boss,subordinate,direct,variable swap,variable swap,-48.898434,-46.247791,-2.650642,0
social-relations,102,boss,subordinate,direct,variable swap,variable swap,-24.210436,-22.688471,-1.521965,0
social-relations,103,boss,subordinate,direct,variable swap,variable swap,-20.525908,-19.105621,-1.420286,0
social-relations,104,boss,subordinate,direct,variable swap,variable swap,-28.987778,-44.642776,15.654999,1
social-relations,105,boss,subordinate,direct,variable swap,variable swap,-30.40934,-47.942734,17.533394,1
social-relations,106,boss,subordinate,direct,variable swap,variable swap,-28.999523,-10.804184,-18.195339,0
social-relations,107,boss,subordinate,direct,variable swap,variable swap,-28.348053,-9.811686,-18.536367,0
social-relations,108,boss,subordinate,direct,variable swap,variable swap,-14.942331,-20.147211,5.20488,1
social-relations,109,boss,subordinate,direct,variable swap,variable swap,-16.975075,-13.458467,-3.516607,0
social-relations,110,boss,subordinate,direct,variable swap,variable swap,-36.819717,-39.119373,2.299656,1
social-relations,111,boss,subordinate,direct,variable swap,variable swap,-44.593941,-42.027367,-2.566574,0
social-relations,112,boss,subordinate,direct,variable swap,variable swap,-15.857626,-19.160814,3.303188,1
social-relations,113,boss,subordinate,direct,variable swap,variable swap,-16.032448,-20.733389,4.700941,1
social-relations,114,boss,subordinate,direct,variable swap,variable swap,-38.834698,-36.680904,-2.153793,0
social-relations,115,boss,subordinate,direct,variable swap,variable swap,-40.221935,-36.726402,-3.495533,0
social-relations,116,boss,subordinate,direct,variable swap,variable swap,-41.14798,-39.82349,-1.32449,0
social-relations,117,boss,subordinate,direct,variable swap,variable swap,-45.97789,-47.659019,1.681129,1
social-relations,118,boss,subordinate,direct,variable swap,variable swap,-20.479828,-18.401291,-2.078537,0
social-relations,119,boss,subordinate,direct,variable swap,variable swap,-15.243543,-16.831402,1.587859,1
social-relations,120,boss,subordinate,direct,variable swap,variable swap,-33.167229,-35.711987,2.544758,1
social-relations,121,boss,subordinate,direct,variable swap,variable swap,-32.267311,-46.238182,13.970871,1
social-relations,122,boss,subordinate,direct,variable swap,variable swap,-22.997145,-13.480755,-9.51639,0
social-relations,123,boss,subordinate,direct,variable swap,variable swap,-18.795918,-13.216394,-5.579523,0
social-relations,124,boss,subordinate,direct,variable swap,variable swap,-28.718733,-25.79417,-2.924562,0
social-relations,125,boss,subordinate,direct,variable swap,variable swap,-29.381845,-33.905903,4.524057,1
social-relations,126,boss,subordinate,direct,variable swap,variable swap,-57.998329,-54.758308,-3.240021,0
social-relations,127,boss,subordinate,direct,variable swap,variable swap,-46.053146,-49.688099,3.634953,1
social-relations,128,boss,subordinate,direct,variable swap,variable swap,-17.607954,-27.855824,10.247869,1
social-relations,129,boss,subordinate,direct,variable swap,variable swap,-24.232815,-30.190182,5.957367,1
social-relations,130,boss,subordinate,direct,variable swap,variable swap,-55.942505,-47.659348,-8.283157,0
social-relations,131,boss,subordinate,direct,variable swap,variable swap,-50.967354,-39.573452,-11.393902,0
social-relations,132,boss,subordinate,direct,variable swap,variable swap,-41.806419,-44.819729,3.013309,1
social-relations,133,boss,subordinate,direct,variable swap,variable swap,-47.294952,-46.811897,-0.483055,0
social-relations,134,boss,subordinate,direct,variable swap,variable swap,-20.943325,-23.210854,2.267529,1
social-relations,135,boss,subordinate,direct,variable swap,variable swap,-18.060825,-18.869484,0.808659,1
social-relations,136,boss,subordinate,direct,variable swap,variable swap,-50.935173,-35.621017,-15.314156,0
social-relations,137,boss,subordinate,direct,variable swap,variable swap,-53.708744,-37.022392,-16.686352,0
social-relations,138,boss,subordinate,direct,variable swap,variable swap,-14.027825,-31.542984,17.515159,1
social-relations,139,boss,subordinate,direct,variable swap,variable swap,-13.361879,-31.020069,17.65819,1
social-relations,140,boss,subordinate,direct,variable swap,variable swap,-23.296864,-24.421087,1.124224,1
social-relations,141,boss,subordinate,direct,variable swap,variable swap,-20.766373,-21.733427,0.967054,1
social-relations,142,boss,subordinate,direct,variable swap,variable swap,-43.076984,-44.142441,1.065456,1
social-relations,143,boss,subordinate,direct,variable swap,variable swap,-45.40284,-47.917801,2.514961,1
social-relations,144,boss,subordinate,direct,variable swap,variable swap,-15.824761,-36.421368,20.596606,1
social-relations,145,boss,subordinate,direct,variable swap,variable swap,-15.938787,-36.311825,20.373037,1
social-relations,146,boss,subordinate,direct,variable swap,variable swap,-55.965424,-36.316185,-19.649239,0
social-relations,147,boss,subordinate,direct,variable swap,variable swap,-55.440411,-35.774071,-19.66634,0
social-relations,148,boss,subordinate,direct,variable swap,variable swap,-24.445572,-23.780966,-0.664606,0
social-relations,149,boss,subordinate,direct,variable swap,variable swap,-21.356789,-19.875881,-1.480907,0
social-relations,150,boss,subordinate,direct,variable swap,variable swap,-43.168011,-41.564133,-1.603878,0
social-relations,151,boss,subordinate,direct,variable swap,variable swap,-48.840786,-44.720333,-4.120453,0
social-relations,152,boss,subordinate,direct,variable swap,variable swap,-32.735878,-11.726052,-21.009826,0
social-relations,153,boss,subordinate,direct,variable swap,variable swap,-32.31023,-11.651322,-20.658908,0
social-relations,154,boss,subordinate,direct,variable swap,variable swap,-28.058205,-48.375874,20.317669,1
social-relations,155,boss,subordinate,direct,variable swap,variable swap,-28.04381,-51.354534,23.310724,1
social-relations,156,boss,subordinate,direct,variable swap,variable swap,-39.411888,-41.542515,2.130627,1
social-relations,157,boss,subordinate,direct,variable swap,variable swap,-49.957161,-43.986309,-5.970852,0
social-relations,158,boss,subordinate,direct,variable swap,variable swap,-18.022713,-24.353699,6.330986,1
social-relations,159,boss,subordinate,direct,variable swap,variable swap,-17.447432,-15.143935,-2.303496,0
social-relations,160,boss,subordinate,direct,variable swap,variable swap,-40.401657,-39.050011,-1.351646,0
social-relations,161,boss,subordinate,direct,variable swap,variable swap,-45.118,-38.913971,-6.204029,0
social-relations,162,boss,subordinate,direct,variable swap,variable swap,-14.802577,-20.0459,5.243323,1
social-relations,163,boss,subordinate,direct,variable swap,variable swap,-16.16246,-18.322138,2.159678,1
social-relations,164,boss,subordinate,direct,variable swap,variable swap,-17.374296,-14.650128,-2.724168,0
social-relations,165,boss,subordinate,direct,variable swap,variable swap,-13.592741,-15.524897,1.932156,1
social-relations,166,boss,subordinate,direct,variable swap,variable swap,-38.225788,-37.164589,-1.061199,0
social-relations,167,boss,subordinate,direct,variable swap,variable swap,-41.984188,-41.728672,-0.255516,0
social-relations,168,boss,subordinate,direct,variable swap,variable swap,-20.245031,-11.603802,-8.64123,0
social-relations,169,boss,subordinate,direct,variable swap,variable swap,-17.111298,-11.666582,-5.444715,0
social-relations,170,boss,subordinate,direct,variable swap,variable swap,-29.104702,-33.895782,4.79108,1
social-relations,171,boss,subordinate,direct,variable swap,variable swap,-27.951847,-44.459469,16.507622,1
social-relations,172,boss,subordinate,direct,variable swap,variable swap,-24.429134,-27.59893,3.169796,1
social-relations,173,boss,subordinate,direct,variable swap,variable swap,-31.912533,-29.957872,-1.95466,0
social-relations,174,boss,subordinate,direct,variable swap,variable swap,-56.639412,-56.87875,0.239338,1
social-relations,175,boss,subordinate,direct,variable swap,variable swap,-48.152855,-47.458294,-0.694561,0
social-relations,176,boss,subordinate,direct,variable swap,variable swap,-27.240711,-17.541836,-9.698875,0
social-relations,177,boss,subordinate,direct,variable swap,variable swap,-32.485832,-22.472616,-10.013216,0
social-relations,178,boss,subordinate,direct,variable swap,variable swap,-40.823143,-55.809208,14.986065,1
social-relations,179,boss,subordinate,direct,variable swap,variable swap,-34.869858,-47.109695,12.239838,1
social-relations,180,boss,subordinate,indirect,antonym,concept swap,-15.607936,-19.647799,4.039863,1
social-relations,181,boss,subordinate,indirect,antonym,concept swap,-40.650105,-38.36491,-2.285194,0
social-relations,182,boss,subordinate,indirect,antonym,concept swap,-17.644197,-18.056093,0.411896,1
social-relations,183,boss,subordinate,indirect,antonym,concept swap,-37.346237,-35.794395,-1.551842,0
social-relations,184,boss,subordinate,indirect,antonym,concept swap,-18.635891,-21.894627,3.258736,1
social-relations,185,boss,subordinate,indirect,antonym,concept swap,-46.729355,-43.904217,-2.825138,0
social-relations,186,boss,subordinate,indirect,antonym,concept swap,-31.261604,-29.815849,-1.445755,0
social-relations,187,boss,subordinate,indirect,antonym,concept swap,-49.808228,-50.080215,0.271988,1
social-relations,188,boss,subordinate,indirect,antonym,concept swap,-26.58357,-26.604168,0.020597,1
social-relations,189,boss,subordinate,indirect,antonym,concept swap,-49.666229,-48.083607,-1.582623,0
social-relations,190,boss,subordinate,indirect,antonym,concept swap,-30.482014,-27.710081,-2.771933,0
social-relations,191,boss,subordinate,indirect,antonym,concept swap,-47.947773,-51.709579,3.761806,1
social-relations,192,boss,subordinate,indirect,antonym,concept swap,-23.367479,-24.398741,1.031261,1
social-relations,193,boss,subordinate,indirect,antonym,concept swap,-46.300552,-44.684776,-1.615776,0
social-relations,194,boss,subordinate,indirect,antonym,concept swap,-21.573612,-21.995037,0.421425,1
social-relations,195,boss,subordinate,indirect,antonym,concept swap,-42.682789,-40.926239,-1.75655,0
social-relations,196,boss,subordinate,indirect,antonym,concept swap,-23.409527,-25.729965,2.320438,1
social-relations,197,boss,subordinate,indirect,antonym,concept swap,-49.701729,-47.582245,-2.119484,0
social-relations,198,boss,subordinate,indirect,antonym,concept swap,-25.040916,-25.535976,0.49506,1
social-relations,199,boss,subordinate,indirect,antonym,concept swap,-48.797546,-47.818195,-0.979351,0
social-relations,200,boss,subordinate,indirect,antonym,concept swap,-21.068623,-20.62373,-0.444893,0
social-relations,201,boss,subordinate,indirect,antonym,concept swap,-43.07309,-42.307541,-0.765549,0
social-relations,202,boss,subordinate,indirect,antonym,concept swap,-24.301884,-27.53091,3.229027,1
social-relations,203,boss,subordinate,indirect,antonym,concept swap,-51.33186,-49.165062,-2.166798,0
social-relations,204,boss,subordinate,indirect,antonym,concept swap,-21.239033,-23.717606,2.478573,1
social-relations,205,boss,subordinate,indirect,antonym,concept swap,-45.468491,-42.536694,-2.931797,0
social-relations,206,boss,subordinate,indirect,antonym,concept swap,-20.127756,-19.876581,-0.251175,0
social-relations,207,boss,subordinate,indirect,antonym,concept swap,-40.522205,-39.586685,-0.93552,0
social-relations,208,boss,subordinate,indirect,antonym,concept swap,-20.21557,-21.103407,0.887836,1
social-relations,209,boss,subordinate,indirect,antonym,concept swap,-46.121323,-42.870926,-3.250397,0
social-relations,210,boss,subordinate,indirect,antonym,variable swap,-15.607936,-19.647799,4.039863,1
social-relations,211,boss,subordinate,indirect,antonym,variable swap,-16.518026,-15.564594,-0.953432,0
social-relations,212,boss,subordinate,indirect,antonym,variable swap,-34.789055,-36.823524,2.03447,1
social-relations,213,boss,subordinate,indirect,antonym,variable swap,-40.650105,-38.36491,-2.285194,0
social-relations,214,boss,subordinate,indirect,antonym,variable swap,-17.644197,-18.056093,0.411896,1
social-relations,215,boss,subordinate,indirect,antonym,variable swap,-16.926476,-16.261742,-0.664734,0
social-relations,216,boss,subordinate,indirect,antonym,variable swap,-36.385887,-37.421326,1.035439,1
social-relations,217,boss,subordinate,indirect,antonym,variable swap,-37.346237,-35.794395,-1.551842,0
social-relations,218,boss,subordinate,indirect,antonym,variable swap,-18.635891,-21.894627,3.258736,1
social-relations,219,boss,subordinate,indirect,antonym,variable swap,-20.710091,-17.072432,-3.637659,0
social-relations,220,boss,subordinate,indirect,antonym,variable swap,-37.79763,-39.53867,1.741039,1
social-relations,221,boss,subordinate,indirect,antonym,variable swap,-46.729355,-43.904217,-2.825138,0
social-relations,222,boss,subordinate,indirect,antonym,variable swap,-31.261604,-29.815849,-1.445755,0
social-relations,223,boss,subordinate,indirect,antonym,variable swap,-32.71471,-32.896229,0.181519,1
social-relations,224,boss,subordinate,indirect,antonym,variable swap,-57.775192,-57.42646,-0.348732,0
social-relations,225,boss,subordinate,indirect,antonym,variable swap,-49.808228,-50.080215,0.271988,1
social-relations,226,boss,subordinate,indirect,antonym,variable swap,-26.58357,-26.604168,0.020597,1
social-relations,227,boss,subordinate,indirect,antonym,variable swap,-33.806526,-34.186646,0.380119,1
social-relations,228,boss,subordinate,indirect,antonym,variable swap,-58.006535,-58.441681,0.435146,1
social-relations,229,boss,subordinate,indirect,antonym,variable swap,-49.666229,-48.083607,-1.582623,0
social-relations,230,boss,subordinate,indirect,antonym,variable swap,-30.482014,-27.710081,-2.771933,0
social-relations,231,boss,subordinate,indirect,antonym,variable swap,-34.189682,-36.424541,2.234859,1
social-relations,232,boss,subordinate,indirect,antonym,variable swap,-60.867783,-58.893608,-1.974174,0
social-relations,233,boss,subordinate,indirect,antonym,variable swap,-47.947773,-51.709579,3.761806,1
social-relations,234,boss,subordinate,indirect,antonym,variable swap,-42.458248,-42.466724,0.008476,1
social-relations,235,boss,subordinate,indirect,antonym,variable swap,-46.300552,-44.684776,-1.615776,0
social-relations,236,boss,subordinate,indirect,antonym,variable swap,-23.367479,-24.398741,1.031261,1
social-relations,237,boss,subordinate,indirect,antonym,variable swap,-26.775702,-25.75909,-1.016611,0
social-relations,238,boss,subordinate,indirect,antonym,variable swap,-44.864841,-45.272591,0.407749,1
social-relations,239,boss,subordinate,indirect,antonym,variable swap,-42.682789,-40.926239,-1.75655,0
social-relations,240,boss,subordinate,indirect,antonym,variable swap,-21.573612,-21.995037,0.421425,1
social-relations,241,boss,subordinate,indirect,antonym,variable swap,-26.617844,-27.229488,0.611645,1
social-relations,242,boss,subordinate,indirect,antonym,variable swap,-42.04269,-42.971268,0.928577,1
social-relations,243,boss,subordinate,indirect,antonym,variable swap,-49.701729,-47.582245,-2.119484,0
social-relations,244,boss,subordinate,indirect,antonym,variable swap,-23.409527,-25.729965,2.320438,1
social-relations,245,boss,subordinate,indirect,antonym,variable swap,-23.842903,-21.117332,-2.725571,0
social-relations,246,boss,subordinate,indirect,antonym,variable swap,-25.040916,-25.535976,0.49506,1
social-relations,247,boss,subordinate,indirect,antonym,variable swap,-28.211618,-26.546185,-1.665434,0
social-relations,248,boss,subordinate,indirect,antonym,variable swap,-44.858692,-47.627647,2.768955,1
social-relations,249,boss,subordinate,indirect,antonym,variable swap,-48.797546,-47.818195,-0.979351,0
social-relations,250,boss,subordinate,indirect,antonym,variable swap,-21.068623,-20.62373,-0.444893,0
social-relations,251,boss,subordinate,indirect,antonym,variable swap,-28.702061,-29.595184,0.893124,1
social-relations,252,boss,subordinate,indirect,antonym,variable swap,-46.631023,-47.136864,0.50584,1
social-relations,253,boss,subordinate,indirect,antonym,variable swap,-43.07309,-42.307541,-0.765549,0
social-relations,254,boss,subordinate,indirect,antonym,variable swap,-24.301884,-27.53091,3.229027,1
social-relations,255,boss,subordinate,indirect,antonym,variable swap,-28.89365,-25.409695,-3.483955,0
social-relations,256,boss,subordinate,indirect,antonym,variable swap,-45.391708,-48.543056,3.151348,1
social-relations,257,boss,subordinate,indirect,antonym,variable swap,-51.33186,-49.165062,-2.166798,0
social-relations,258,boss,subordinate,indirect,antonym,variable swap,-38.779106,-40.616783,1.837677,1
social-relations,259,boss,subordinate,indirect,antonym,variable swap,-45.468491,-42.536694,-2.931797,0
social-relations,260,boss,subordinate,indirect,antonym,variable swap,-21.239033,-23.717606,2.478573,1
social-relations,261,boss,subordinate,indirect,antonym,variable swap,-20.502819,-19.6957,-0.807119,0
social-relations,262,boss,subordinate,indirect,antonym,variable swap,-39.831673,-40.116112,0.284439,1
social-relations,263,boss,subordinate,indirect,antonym,variable swap,-40.522205,-39.586685,-0.93552,0
social-relations,264,boss,subordinate,indirect,antonym,variable swap,-20.127756,-19.876581,-0.251175,0
social-relations,265,boss,subordinate,indirect,antonym,variable swap,-18.162678,-18.490341,0.327663,1
social-relations,266,boss,subordinate,indirect,antonym,variable swap,-38.738506,-41.378685,2.640179,1
social-relations,267,boss,subordinate,indirect,antonym,variable swap,-46.121323,-42.870926,-3.250397,0
social-relations,268,boss,subordinate,indirect,antonym,variable swap,-20.21557,-21.103407,0.887836,1
social-relations,269,boss,subordinate,indirect,antonym,variable swap,-17.86904,-18.141104,0.272064,1
social-relations,270,boss,subordinate,indirect,variable swap,concept swap,-27.731657,-24.398741,-3.332916,0
social-relations,271,boss,subordinate,indirect,variable swap,concept swap,-46.300552,-47.704102,1.403549,1
social-relations,272,boss,subordinate,indirect,variable swap,concept swap,-29.155762,-25.729965,-3.425797,0
social-relations,273,boss,subordinate,indirect,variable swap,concept swap,-49.701729,-49.191879,-0.50985,0
social-relations,274,boss,subordinate,indirect,variable swap,concept swap,-15.607936,-23.157509,7.549573,1
social-relations,275,boss,subordinate,indirect,variable swap,concept swap,-46.735497,-38.36491,-8.370586,0
social-relations,276,boss,subordinate,indirect,variable swap,concept swap,-18.635891,-26.831181,8.19529,1
social-relations,277,boss,subordinate,indirect,variable swap,concept swap,-50.334492,-43.904217,-6.430275,0
social-relations,278,boss,subordinate,indirect,variable swap,concept swap,-23.72452,-23.717606,-0.006914,0
social-relations,279,boss,subordinate,indirect,variable swap,concept swap,-45.468491,-50.095257,4.626766,1
social-relations,280,boss,subordinate,indirect,variable swap,concept swap,-23.581327,-21.103407,-2.477921,0
social-relations,281,boss,subordinate,indirect,variable swap,concept swap,-46.121323,-49.56749,3.446167,1
social-relations,282,boss,subordinate,indirect,variable swap,concept swap,-31.261604,-28.524927,-2.736677,0
social-relations,283,boss,subordinate,indirect,variable swap,concept swap,-49.173241,-50.080215,0.906975,1
social-relations,284,boss,subordinate,indirect,variable swap,concept swap,-30.482014,-27.50684,-2.975174,0
social-relations,285,boss,subordinate,indirect,variable swap,concept swap,-47.835754,-51.709579,3.873825,1
social-relations,286,boss,subordinate,indirect,variable swap,concept swap,-23.367479,-26.484156,3.116676,1
social-relations,287,boss,subordinate,indirect,variable swap,concept swap,-45.878284,-44.684776,-1.193508,0
social-relations,288,boss,subordinate,indirect,variable swap,concept swap,-23.409527,-26.734831,3.325304,1
social-relations,289,boss,subordinate,indirect,variable swap,concept swap,-50.71497,-47.582245,-3.132725,0
social-relations,290,boss,subordinate,indirect,variable swap,concept swap,-25.040916,-27.825211,2.784294,1
social-relations,291,boss,subordinate,indirect,variable swap,concept swap,-45.70155,-47.818195,2.116646,1
social-relations,292,boss,subordinate,indirect,variable swap,concept swap,-24.301884,-25.087835,0.785952,1
social-relations,293,boss,subordinate,indirect,variable swap,concept swap,-45.633823,-49.165062,3.531239,1
social-relations,294,boss,subordinate,indirect,variable swap,concept swap,-28.295311,-25.535976,-2.759335,0
social-relations,295,boss,subordinate,indirect,variable swap,concept swap,-48.797546,-47.132271,-1.665276,0
social-relations,296,boss,subordinate,indirect,variable swap,concept swap,-29.260822,-27.53091,-1.729912,0
social-relations,297,boss,subordinate,indirect,variable swap,concept swap,-51.33186,-48.669247,-2.662613,0
social-relations,298,boss,subordinate,indirect,variable swap,concept swap,-21.239033,-23.574358,2.335325,1
social-relations,299,boss,subordinate,indirect,variable swap,concept swap,-50.08078,-42.536694,-7.544086,0
social-relations,300,boss,subordinate,indirect,variable swap,concept swap,-20.21557,-28.37294,8.15737,1
social-relations,301,boss,subordinate,indirect,variable swap,concept swap,-52.767967,-42.870926,-9.897041,0
social-relations,302,boss,subordinate,indirect,variable swap,concept swap,-23.038626,-19.647799,-3.390827,0
social-relations,303,boss,subordinate,indirect,variable swap,concept swap,-40.650105,-47.806,7.155895,1
social-relations,304,boss,subordinate,indirect,variable swap,concept swap,-24.160128,-21.894627,-2.265501,0
social-relations,305,boss,subordinate,indirect,variable swap,concept swap,-46.729355,-48.427078,1.697723,1
social-relations,306,boss,subordinate,indirect,variable swap,concept swap,-29.72419,-29.815849,0.09166,1
social-relations,307,boss,subordinate,indirect,variable swap,concept swap,-49.808228,-50.170139,0.361912,1
social-relations,308,boss,subordinate,indirect,variable swap,concept swap,-29.089743,-27.710081,-1.379662,0
social-relations,309,boss,subordinate,indirect,variable swap,concept swap,-47.947773,-51.340397,3.392624,1
social-relations,310,boss,subordinate,indirect,variable swap,variable swap,-45.441582,-42.466724,-2.974857,0
social-relations,311,boss,subordinate,indirect,variable swap,variable swap,-46.300552,-47.704102,1.403549,1
social-relations,312,boss,subordinate,indirect,variable swap,variable swap,-27.731657,-24.398741,-3.332916,0
social-relations,313,boss,subordinate,indirect,variable swap,variable swap,-26.775702,-24.430456,-2.345245,0
social-relations,314,boss,subordinate,indirect,variable swap,variable swap,-45.209465,-42.971268,-2.238197,0
social-relations,315,boss,subordinate,indirect,variable swap,variable swap,-49.701729,-49.191879,-0.50985,0
social-relations,316,boss,subordinate,indirect,variable swap,variable swap,-29.155762,-25.729965,-3.425797,0
social-relations,317,boss,subordinate,indirect,variable swap,variable swap,-23.842903,-21.488888,-2.354015,0
social-relations,318,boss,subordinate,indirect,variable swap,variable swap,-15.607936,-23.157509,7.549573,1
social-relations,319,boss,subordinate,indirect,variable swap,variable swap,-19.979618,-15.564594,-4.415024,0
