example_id,source,source_pos,words,c_score,s_score,c_residual_surface,s_residual_surface,s_residual_surface_plus_c,c_residual_surface_plus_s,source_pos,char_per_word,alpha_word_rate,noise_word_rate,digit_word_rate,punct_only_rate,filler_rate,pronoun_rate,function_word_rate,dialogue_marker_rate_row,upper_word_rate,sent_end_per_word,quote_char_per_word,word_ttr,tokens_per_word_row,token_ttr_row,moderate_token_ratio_union,bigram_diversity_token,in_r_a,in_r_b,in_c_high,in_c_control,in_s_high
49032,open_subtitles.train.txt,0.7377865003154132,160,0.415625,0.439756,-0.003997689946118488,0.02106682339808097,0.0220395841338476,-0.04016233736750807,0.7377865003154132,4.61875,0.9625,0.0375,0.0,0.0375,0.0,0.11875,0.2125,0.0,0.0,0.2,0.09375,0.70625,1.59375,0.592156862745098,0.24313725490196078,0.889763779527559,1,0,0,0,1
49033,open_subtitles.train.txt,0.7378565921356978,160,0.646875,0.437783,0.14641776829067488,0.01722761410475193,-0.018400325513226456,0.11684375144735426,0.7378565921356978,4.69375,1.0,0.0,0.0,0.0,0.0,0.1625,0.20625,0.0,0.0,0.19375,0.09375,0.68125,1.44375,0.5497835497835498,0.19047619047619047,0.8521739130434782,1,0,1,0,1
49034,open_subtitles.train.txt,0.7379266839559824,160,0.51875,0.439282,0.0747039854985802,0.011664287592011324,-0.0065134862918380665,0.05468032838541531,0.7379266839559824,4.5625,1.0,0.0,0.0,0.0,0.0,0.09375,0.2875,0.0,0.0,0.1875,0.0875,0.70625,1.53125,0.5836734693877551,0.2,0.9098360655737705,1,0,1,0,1
49035,open_subtitles.train.txt,0.7379967757762669,160,0.584375,0.464709,0.1345097959973689,0.02523709882358821,-0.0074932654332070525,0.09118618884276708,0.7379967757762669,4.6125,0.9875,0.0125,0.0,0.0125,0.0125,0.1375,0.2,0.0,0.0,0.175,0.09375,0.73125,1.55,0.6008064516129032,0.2217741935483871,0.9190283400809717,1,0,1,0,1
49036,open_subtitles.train.txt,0.7380668675965515,160,0.29375,0.343902,-0.029250848981929256,0.007841502094150077,0.014959131965641526,-0.04271206964773,0.7380668675965515,4.33125,0.95625,0.04375,0.0,0.04375,0.00625,0.14375,0.18125,0.0,0.0,0.26875,0.09375,0.61875,1.58125,0.4980237154150198,0.17391304347826086,0.8452380952380952,0,0,0,1,0
49037,open_subtitles.train.txt,0.7381369594168361,160,0.3125,0.403228,-0.1156678987280233,-0.02080571548826954,0.007339836514949849,-0.07995148573281097,0.7381369594168361,4.7,0.9875,0.0125,0.0,0.0125,0.0,0.10625,0.2875,0.0,0.0,0.19375,0.10625,0.69375,1.6875,0.5777777777777777,0.23333333333333334,0.9144981412639405,0,1,0,1,0
49038,open_subtitles.train.txt,0.7382070512371206,160,0.4375,0.435589,0.06877474678495138,0.02774880375544908,0.011013795741725452,0.02113938737558868,0.7382070512371206,4.65625,0.975,0.025,0.0,0.025,0.0125,0.15625,0.225,0.0,0.0,0.23125,0.0625,0.7,1.61875,0.6254826254826255,0.20463320463320464,0.8953488372093024,0,0,0,0,1
49039,open_subtitles.train.txt,0.7382771430574052,160,0.478125,0.419088,-0.04717276959407035,-0.006405885018158419,0.005072698533080178,-0.0361760204057332,0.7382771430574052,4.6375,1.0,0.0,0.0,0.0,0.0,0.1625,0.25625,0.0,0.0,0.15,0.10625,0.66875,1.59375,0.5333333333333333,0.2,0.8661417322834646,0,1,1,0,0
49040,open_subtitles.train.txt,0.7383472348776898,160,0.33125,0.40554,-0.10195081510513443,-0.022664821384899503,0.002142942911565471,-0.06304294281868517,0.7383472348776898,4.8375,0.9875,0.0125,0.0,0.0125,0.0125,0.16875,0.25,0.0,0.0,0.19375,0.08125,0.70625,1.6625,0.6015037593984962,0.20300751879699247,0.9320754716981132,0,0,0,1,0
49041,open_subtitles.train.txt,0.7384173266979743,160,0.340625,0.375879,0.10123179464432924,0.06283968555429903,0.038206881017574024,-0.006642801786249208,0.7384173266979743,5.10625,0.9875,0.0125,0.0,0.0125,0.0,0.1125,0.225,0.0,0.0,0.3875,0.15625,0.66875,1.875,0.48,0.21,0.8294314381270903,1,0,0,1,0
49042,open_subtitles.train.txt,0.7384874185182589,160,0.16875,0.387801,-0.1524269322808473,-0.016886185173005164,0.02020396858944401,-0.12343903403275586,0.7384874185182589,4.7875,0.9875,0.0125,0.0,0.0125,0.01875,0.11875,0.21875,0.0,0.0,0.26875,0.1125,0.7125,1.66875,0.6067415730337079,0.2209737827715356,0.943609022556391,0,1,0,1,0
49044,open_subtitles.train.txt,0.7386276021588281,160,0.384375,0.42269,-0.029909500302373604,-0.015606257460992756,-0.008328357495591021,-0.0031188072785889864,0.7386276021588281,4.29375,0.9875,0.0125,0.0,0.0125,0.0125,0.075,0.26875,0.0,0.01875,0.16875,0.0875,0.70625,1.4375,0.6086956521739131,0.2,0.9694323144104804,1,1,0,1,0
49045,open_subtitles.train.txt,0.7386976939791127,160,0.29375,0.38353,-0.1250942591589782,-0.048696203110631664,-0.01825692812438867,-0.04149926322727726,0.7386976939791127,4.35625,1.0,0.0,0.0,0.0,0.01875,0.10625,0.3125,0.0,0.0,0.16875,0.06875,0.675,1.41875,0.6255506607929515,0.16299559471365638,0.9424778761061947,0,1,0,1,0
49046,open_subtitles.train.txt,0.7387677857993972,160,0.646875,0.49033,0.07785340946132313,0.03292605888274719,0.013981933427732907,0.021330444989187125,0.7387677857993972,4.18125,1.0,0.0,0.0,0.0,0.0,0.15,0.2625,0.0,0.00625,0.11875,0.0875,0.68125,1.28125,0.5902439024390244,0.15609756097560976,0.9509803921568627,0,0,1,0,1
49047,open_subtitles.train.txt,0.7388378776196818,160,0.7125,0.516332,0.2679790513029047,0.10097955600579334,0.03577202299826332,0.09463113022759218,0.7388378776196818,4.325,1.0,0.0,0.0,0.0,0.0,0.13125,0.2875,0.0,0.0,0.225,0.075,0.64375,1.28125,0.5853658536585366,0.14634146341463414,0.9313725490196079,0,0,1,0,1
49048,open_subtitles.train.txt,0.7389079694399664,160,0.459375,0.435556,0.006879410262893848,0.0026244130194430504,0.0009504412309434551,0.0023741761446401943,0.7389079694399664,4.5,1.0,0.0,0.0,0.0,0.0,0.15625,0.29375,0.0,0.0,0.20625,0.0375,0.625,1.40625,0.5733333333333334,0.19111111111111112,0.9241071428571429,0,0,0,0,1
49049,open_subtitles.train.txt,0.7389780612602509,160,0.14375,0.344623,-0.06791565645588801,-0.004924486091951674,0.01160147886144175,-0.05946197077762,0.7389780612602509,4.05,1.0,0.0,0.0,0.0,0.025,0.0875,0.35625,0.0,0.01875,0.2875,0.00625,0.54375,1.48125,0.4978902953586498,0.189873417721519,0.847457627118644,0,0,0,1,0
49050,open_subtitles.train.txt,0.7390481530805355,160,0.340625,0.404205,0.026615611415866713,0.029705483752773987,0.02322908811110891,-0.024378709184873948,0.7390481530805355,4.05625,0.99375,0.00625,0.0,0.00625,0.00625,0.15625,0.3125,0.0,0.025,0.2875,0.0375,0.55,1.49375,0.5146443514644351,0.20920502092050208,0.8739495798319328,1,1,0,1,0
49051,open_subtitles.train.txt,0.7391182449008201,160,0.16875,0.366411,-0.16850372660560525,-0.029673968610852086,0.01132816294049499,-0.11756350689964618,0.7391182449008201,4.35625,0.9875,0.0125,0.00625,0.00625,0.00625,0.13125,0.35625,0.0,0.0125,0.275,0.04375,0.63125,1.46875,0.5617021276595745,0.2,0.9188034188034188,1,0,0,1,0
49052,open_subtitles.train.txt,0.7391883367211046,160,0.68125,0.50626,0.1500204636426392,0.01831237558015486,-0.01819221045827002,0.11858427633569579,0.7391883367211046,4.1875,0.9875,0.0125,0.0,0.0125,0.0,0.1375,0.24375,0.0,0.0,0.11875,0.0375,0.7125,1.3125,0.680952380952381,0.20476190476190476,0.9617224880382775,0,1,1,0,1
49053,open_subtitles.train.txt,0.7392584285413892,160,0.340625,0.441035,0.0362812085392632,0.018309822204187975,0.009481489945100618,0.004849404519720546,0.7392584285413892,4.4875,1.0,0.0,0.0,0.0,0.04375,0.1125,0.29375,0.0,0.00625,0.225,0.0625,0.68125,1.45625,0.592274678111588,0.22317596566523606,0.9353448275862069,0,1,0,1,1
49054,open_subtitles.train.txt,0.7393285203616738,160,0.10625,0.353453,-0.03961878818407401,0.03166574683800111,0.04130621472409468,-0.09397822093251752,0.7393285203616738,4.13125,0.99375,0.00625,0.0,0.00625,0.025,0.14375,0.25,0.0,0.04375,0.40625,0.05,0.66875,1.525,0.5450819672131147,0.15163934426229508,0.9094650205761317,0,0,0,1,0
49055,open_subtitles.train.txt,0.7393986121819583,160,0.325,0.399742,0.01668937292465905,-0.00018056444766939572,-0.004241601422643626,0.016999341326796424,0.7393986121819583,4.29375,1.0,0.0,0.0,0.0,0.01875,0.1375,0.2625,0.0,0.05,0.2625,0.01875,0.69375,1.48125,0.6244725738396625,0.14345991561181434,0.961864406779661,0,0,0,1,0
49056,open_subtitles.train.txt,0.739468704002243,160,0.5375,0.410481,0.18883207066891367,0.0394342110105696,-0.006514430949153327,0.12113679879095801,0.739468704002243,4.175,0.9875,0.0125,0.0,0.0125,0.025,0.1125,0.275,0.0,0.00625,0.2125,0.10625,0.6125,1.48125,0.5189873417721519,0.16455696202531644,0.885593220338983,0,1,1,0,0
49057,open_subtitles.train.txt,0.7395387958225275,160,0.390625,0.427133,-0.0839507860964131,-0.016518076689047367,0.003909727756018555,-0.05559480625783336,0.7395387958225275,4.225,0.9875,0.0125,0.00625,0.00625,0.0,0.15,0.26875,0.0,0.0,0.175,0.05,0.675,1.41875,0.6211453744493393,0.1894273127753304,0.9336283185840708,0,0,0,1,1
49058,open_subtitles.train.txt,0.7396088876428121,160,0.23125,0.388715,-0.12643768472108757,-0.019722016009569965,0.011044155673480327,-0.09258161909848833,0.7396088876428121,4.36875,1.0,0.0,0.0,0.0,0.0125,0.15,0.24375,0.0,0.0125,0.2625,0.0625,0.6875,1.4875,0.5966386554621849,0.18907563025210083,0.9282700421940928,0,1,0,1,0
49059,open_subtitles.train.txt,0.7396789794630967,160,0.31875,0.393587,-0.03955599190464276,-0.011189795643119949,-0.0015646080203299828,-0.020346877815437814,0.7396789794630967,4.36875,1.0,0.0,0.0,0.0,0.025,0.15,0.225,0.0,0.025,0.24375,0.08125,0.7375,1.475,0.6059322033898306,0.17372881355932204,0.9106382978723404,0,0,0,1,0
49060,open_subtitles.train.txt,0.7397490712833812,160,0.33125,0.385858,-0.007486060730220234,-0.002165992623747781,-0.0003444041458838254,-0.003767780186684999,0.7397490712833812,4.06875,1.0,0.0,0.0,0.0,0.025,0.1125,0.25,0.0,0.0,0.21875,0.06875,0.65,1.44375,0.5757575757575758,0.1645021645021645,0.8782608695652174,0,0,0,1,0
49061,open_subtitles.train.txt,0.7398191631036658,160,0.30625,0.381516,-0.014174683145965261,0.012630348180534268,0.016079483904457403,-0.03585674123926147,0.7398191631036658,4.73125,1.0,0.0,0.0,0.0,0.03125,0.1375,0.18125,0.0,0.0125,0.2625,0.1,0.6125,1.50625,0.5228215767634855,0.16597510373443983,0.8708333333333333,0,0,0,1,0
49062,open_subtitles.train.txt,0.7398892549239504,160,0.35,0.390514,-0.05415582597200963,-0.03394513392716603,-0.02076735830459192,0.004116547463260234,0.7398892549239504,4.2125,0.99375,0.00625,0.00625,0.0,0.03125,0.225,0.2625,0.0,0.00625,0.21875,0.04375,0.625,1.36875,0.5753424657534246,0.1872146118721461,0.9357798165137615,1,0,0,1,0
49063,open_subtitles.train.txt,0.7399593467442349,160,0.596875,0.449717,0.06950566477777631,0.0043331245796467965,-0.012579738228737924,0.06206714784075407,0.7399593467442349,4.15625,0.99375,0.00625,0.00625,0.0,0.0,0.1875,0.26875,0.0,0.0125,0.15625,0.05,0.6375,1.33125,0.5868544600938967,0.15492957746478872,0.9575471698113207,0,1,1,0,1
49065,open_subtitles.train.txt,0.7400995303848041,160,0.4625,0.437858,0.027343309512423697,-0.007658743060267537,-0.014312209996946379,0.04049079440997372,0.7400995303848041,4.33125,0.99375,0.00625,0.0,0.00625,0.0125,0.1125,0.24375,0.0,0.0125,0.16875,0.06875,0.7625,1.475,0.6186440677966102,0.19915254237288135,0.9574468085106383,1,0,0,0,1
49066,open_subtitles.train.txt,0.7401696222050886,160,-0.015625,0.32386,-0.17285438767454103,-0.026774279683997315,0.015286501317289702,-0.12689195819778964,0.7401696222050886,4.18125,1.0,0.0,0.0,0.0,0.08125,0.13125,0.2,0.0,0.0,0.26875,0.06875,0.63125,1.4625,0.5256410256410257,0.17094017094017094,0.8884120171673819,1,0,0,1,0
49067,open_subtitles.train.txt,0.7402397140253733,160,0.503125,0.385597,0.09772768762814615,0.030297537020531784,0.006517389334439461,0.045717010774801115,0.7402397140253733,4.1,0.9,0.1,0.0,0.1,0.00625,0.11875,0.24375,0.0,0.0,0.14375,0.075,0.55625,1.38125,0.502262443438914,0.19457013574660634,0.8136363636363636,0,0,1,0,0
49068,open_subtitles.train.txt,0.7403098058456579,160,0.34375,0.387449,-0.038757321004527,-0.019230990546667825,-0.009800144081622442,-0.005744180886415595,0.7403098058456579,4.35625,1.0,0.0,0.0,0.0,0.0,0.13125,0.2625,0.0,0.00625,0.2625,0.075,0.65,1.45625,0.592274678111588,0.17167381974248927,0.9482758620689655,0,0,0,1,0
49069,open_subtitles.train.txt,0.7403798976659424,160,0.359375,0.367362,0.007046800617346083,0.02343044715542808,0.021715744153014582,-0.03317539350703136,0.7403798976659424,3.78125,0.99375,0.00625,0.00625,0.0,0.0125,0.10625,0.2125,0.0,0.00625,0.225,0.08125,0.5625,1.4,0.47767857142857145,0.12946428571428573,0.8340807174887892,0,0,0,1,0
49070,open_subtitles.train.txt,0.740449989486227,160,0.46875,0.421218,0.047739564615742525,0.007764075156423966,-0.003852427030261618,0.03441125995017941,0.740449989486227,4.2375,1.0,0.0,0.0,0.0,0.00625,0.06875,0.24375,0.0,0.0125,0.18125,0.09375,0.6625,1.4125,0.5619469026548672,0.18141592920353983,0.9022222222222223,0,1,1,0,0
49071,open_subtitles.train.txt,0.7405200813065115,160,0.553125,0.427426,-0.04774051820144065,-0.0025650722058230824,0.009051662017548312,-0.043337152293772,0.7405200813065115,3.85,0.99375,0.00625,0.00625,0.0,0.0,0.2125,0.28125,0.0,0.00625,0.0875,0.0375,0.5,1.2125,0.4896907216494845,0.12886597938144329,0.8963730569948186,0,0,1,0,1
49072,open_subtitles.train.txt,0.7405901731267961,160,0.328125,0.296231,-0.10756855576778906,-0.030030500659145365,-0.0038557675346816422,-0.05601629049723322,0.7405901731267961,4.26875,0.9625,0.0375,0.0375,0.0,0.0,0.14375,0.2,0.0,0.0,0.16875,0.03125,0.53125,1.625,0.4230769230769231,0.16538461538461538,0.6332046332046332,0,1,0,1,0
49073,open_subtitles.train.txt,0.7406602649470807,160,0.425,0.398688,-0.02475353576680761,0.006041907006539893,0.012065202457133772,-0.03512545717685889,0.7406602649470807,4.475,0.98125,0.01875,0.00625,0.0125,0.00625,0.175,0.2,0.0,0.0,0.21875,0.1,0.63125,1.41875,0.5462555066079295,0.14096916299559473,0.915929203539823,0,1,0,0,0
49074,open_subtitles.train.txt,0.7407303567673652,160,0.546875,0.458344,0.025771170593916093,0.018478442497336378,0.01220752524102453,-0.0059500977333006855,0.7407303567673652,4.04375,1.0,0.0,0.0,0.0,0.0,0.125,0.25625,0.0,0.0,0.11875,0.0375,0.5875,1.26875,0.541871921182266,0.18719211822660098,0.8663366336633663,0,0,1,0,1
49075,open_subtitles.train.txt,0.7408004485876498,160,0.553125,0.467398,-0.034644367494575445,0.006355914357045356,0.014785952921418488,-0.0455553338714062,0.7408004485876498,4.225,1.0,0.0,0.0,0.0,0.0,0.23125,0.23125,0.0,0.0,0.14375,0.06875,0.6125,1.2875,0.5436893203883495,0.21359223300970873,0.8926829268292683,0,0,1,0,1
49076,open_subtitles.train.txt,0.7408705404079344,160,0.528125,0.434038,-0.012042993067357233,-0.014425984344834941,-0.011495554282741849,0.012721568142426087,0.7408705404079344,3.9125,1.0,0.0,0.0,0.0,0.0,0.1875,0.20625,0.0,0.00625,0.15625,0.09375,0.61875,1.3,0.5817307692307693,0.17307692307692307,0.9565217391304348,1,1,1,0,1
49077,open_subtitles.train.txt,0.7409406322282189,160,0.55625,0.396098,0.005396305240028432,0.008988361914829435,0.0076752751255936835,-0.010033687854007822,0.7409406322282189,3.63125,1.0,0.0,0.0,0.0,0.0,0.2125,0.2625,0.0,0.01875,0.13125,0.06875,0.55625,1.28125,0.4926829268292683,0.08780487804878048,0.8529411764705882,0,0,1,0,0
49078,open_subtitles.train.txt,0.7410107240485035,160,0.5,0.419452,0.00362262470030722,0.007171812016967649,0.006290316174025479,-0.008688963433561514,0.7410107240485035,4.0875,1.0,0.0,0.0,0.0,0.0,0.1625,0.2125,0.0,0.0,0.16875,0.0875,0.5625,1.39375,0.5291479820627802,0.18385650224215247,0.8513513513513513,1,0,1,0,0
49079,open_subtitles.train.txt,0.7410808158687882,160,0.49375,0.36579,0.020058177022677204,-0.019727971525111188,-0.024608741995481298,0.05392446626160857,0.7410808158687882,4.125,0.9875,0.0125,0.0,0.0125,0.00625,0.14375,0.1625,0.0,0.0,0.175,0.11875,0.65,1.3875,0.5315315315315315,0.14414414414414414,0.8416289592760181,1,1,1,0,0
49080,open_subtitles.train.txt,0.7411509076890727,160,0.63125,0.446794,0.08331081270809249,0.021737360990904342,0.001465281725251233,0.04599507785557799,0.7411509076890727,4.1125,1.0,0.0,0.0,0.0,0.0,0.21875,0.18125,0.0,0.0,0.16875,0.06875,0.63125,1.275,0.5490196078431373,0.1568627450980392,0.8620689655172413,1,0,1,0,1
49082,open_subtitles.train.txt,0.7412910913296419,160,0.478125,0.402374,0.03210513975473517,-0.009354925062955821,-0.01716709153675189,0.04816439843661813,0.7412910913296419,3.875,1.0,0.0,0.0,0.0,0.01875,0.1375,0.2875,0.0,0.0,0.15,0.05,0.625,1.28125,0.5560975609756098,0.13170731707317074,0.9117647058823529,0,1,1,0,0
49083,open_subtitles.train.txt,0.7413611831499264,160,0.51875,0.372143,-0.031573746425971105,-0.022190176762466263,-0.014507314605021748,0.00651932074741346,0.7413611831499264,3.73125,1.0,0.0,0.0,0.0,0.00625,0.21875,0.225,0.0,0.0,0.125,0.0625,0.59375,1.28125,0.5121951219512195,0.0975609756097561,0.8333333333333334,0,0,1,0,0
49084,open_subtitles.train.txt,0.741431274970211,160,0.553125,0.414308,0.019239614766783375,0.02757723704803483,0.022895647913147466,-0.02810122233299217,0.741431274970211,3.94375,0.9875,0.0125,0.0125,0.0,0.0,0.18125,0.2125,0.0,0.0,0.15,0.09375,0.58125,1.3375,0.4953271028037383,0.12149532710280374,0.8356807511737089,0,0,1,0,0
49085,open_subtitles.train.txt,0.7415013667904955,160,0.48125,0.394225,-0.0023665957051227093,-0.0035751731708604795,-0.0029993077559817283,0.0037707736908905165,0.7415013667904955,4.1875,1.0,0.0,0.0,0.0,0.00625,0.18125,0.1875,0.0,0.0,0.1875,0.075,0.64375,1.325,0.5518867924528302,0.11320754716981132,0.8815165876777251,1,1,1,0,0
49087,open_subtitles.train.txt,0.7416415504310647,160,0.55625,0.430173,0.09455771324215206,0.013109724262350575,-0.009899071303481333,0.07205272771202548,0.7416415504310647,4.2875,1.0,0.0,0.0,0.0,0.0125,0.18125,0.23125,0.0,0.0,0.20625,0.08125,0.65625,1.3125,0.5857142857142857,0.14761904761904762,0.9090909090909091,0,0,1,0,1
49088,open_subtitles.train.txt,0.7417116422513492,160,0.48125,0.405968,0.00973489216088902,0.004029486153414252,0.001660687925270965,0.002817620236500784,0.7417116422513492,4.25,0.99375,0.00625,0.00625,0.0,0.00625,0.15625,0.2,0.0,0.00625,0.18125,0.0875,0.60625,1.4125,0.5309734513274337,0.17256637168141592,0.8444444444444444,0,1,1,0,0
49089,open_subtitles.train.txt,0.7417817340716338,160,0.328125,0.378993,-0.10926699147468133,-0.031038426355930182,-0.004450411663821874,-0.05598445691945825,0.7417817340716338,4.51875,0.9875,0.0125,0.0125,0.0,0.00625,0.11875,0.21875,0.0,0.00625,0.19375,0.09375,0.63125,1.525,0.5368852459016393,0.21311475409836064,0.8641975308641975,0,1,0,1,0
49090,open_subtitles.train.txt,0.7418518258919184,160,0.5,0.426473,0.02521897453982741,0.005894873438825277,-0.00024167755919651812,0.015099460293164335,0.7418518258919184,4.2125,0.9875,0.0125,0.0,0.0125,0.00625,0.15625,0.16875,0.0,0.0125,0.18125,0.1,0.69375,1.4,0.5803571428571429,0.17410714285714285,0.9103139013452914,1,1,1,0,0
49092,open_subtitles.train.txt,0.7419920095324876,160,0.596875,0.484414,0.12060788545177781,0.05397681668753829,0.02462921420395603,0.02794785277634071,0.7419920095324876,4.2,0.9875,0.0125,0.0,0.0125,0.0125,0.1625,0.19375,0.0,0.0,0.15625,0.06875,0.68125,1.3625,0.6238532110091743,0.14678899082568808,0.9262672811059908,0,1,1,0,1
49093,open_subtitles.train.txt,0.7420621013527722,160,0.490625,0.379592,0.012758781544988052,-0.008506979166162831,-0.011611582547231603,0.027362402430395227,0.7420621013527722,4.06875,1.0,0.0,0.0,0.0,0.0125,0.2,0.24375,0.0,0.0,0.1875,0.0875,0.6,1.33125,0.5070422535211268,0.12206572769953052,0.8773584905660378,1,1,1,0,0
49094,open_subtitles.train.txt,0.7421321931730567,160,0.321875,0.376205,-0.08973821347864075,-0.017903265246622835,0.003932798016513028,-0.0590043309610353,0.7421321931730567,4.15625,0.99375,0.00625,0.00625,0.0,0.01875,0.225,0.2125,0.0,0.0,0.2375,0.05,0.6125,1.36875,0.547945205479452,0.136986301369863,0.9220183486238532,0,0,0,1,0
49095,open_subtitles.train.txt,0.7422022849933413,160,0.35625,0.370294,-0.04647279250713193,-0.02255798834156353,-0.01124973071236679,-0.007748316609981987,0.7422022849933413,4.38125,0.9875,0.0125,0.00625,0.00625,0.0125,0.1,0.28125,0.0,0.0,0.20625,0.0875,0.68125,1.375,0.5818181818181818,0.11818181818181818,0.9315068493150684,0,1,0,1,0
49096,open_subtitles.train.txt,0.7422723768136259,160,0.30625,0.350539,-0.10304088271975809,-0.01376190665820376,0.011311104565643715,-0.0794163194557323,0.7422723768136259,4.075,1.0,0.0,0.0,0.0,0.00625,0.1625,0.225,0.0,0.0,0.2125,0.0625,0.5125,1.4875,0.4117647058823529,0.22268907563025211,0.7510548523206751,0,1,0,1,0
49097,open_subtitles.train.txt,0.7423424686339104,160,0.559375,0.399501,0.11749442254460019,0.03010057401077071,0.0015105726691451715,0.0658218649068803,0.7423424686339104,3.70625,1.0,0.0,0.00625,0.0,0.00625,0.26875,0.20625,0.0,0.01875,0.24375,0.05,0.54375,1.3625,0.4954128440366973,0.1651376146788991,0.7695852534562212,1,1,1,0,0
49098,open_subtitles.train.txt,0.742412560454195,160,0.425,0.449031,-0.06798052712824126,-0.0388639472663041,-0.02232219728610313,-0.0012642062225716733,0.742412560454195,4.39375,0.98125,0.01875,0.01875,0.0125,0.00625,0.14375,0.25625,0.0,0.05,0.125,0.0625,0.725,1.58125,0.6837944664031621,0.25691699604743085,0.9365079365079365,1,0,0,0,1
49099,open_subtitles.train.txt,0.7424826522744795,160,0.3,0.345987,-0.08812972494800947,-0.014900915815338756,0.006543752790478197,-0.06254986620354142,0.7424826522744795,4.1875,0.99375,0.00625,0.00625,0.0,0.00625,0.1875,0.18125,0.0,0.0,0.28125,0.09375,0.60625,1.40625,0.5288888888888889,0.13333333333333333,0.8616071428571429,0,0,0,1,0
49100,open_subtitles.train.txt,0.7425527440947641,160,0.271875,0.319451,-0.08898456077595329,-0.011624019881412428,0.010028656533953795,-0.0690300297730107,0.7425527440947641,4.1125,1.0,0.0,0.0,0.0,0.00625,0.13125,0.2125,0.0,0.00625,0.2625,0.1125,0.55625,1.475,0.4576271186440678,0.1483050847457627,0.7787234042553192,0,0,0,1,0
49101,open_subtitles.train.txt,0.7426228359150487,160,0.5125,0.448281,-0.026583419408758413,-0.02504836011011563,-0.018579797772418916,0.01641618687971952,0.7426228359150487,4.28125,1.0,0.0,0.0,0.0,0.00625,0.14375,0.2625,0.0,0.0,0.125,0.05625,0.7,1.24375,0.6582914572864321,0.1507537688442211,0.9747474747474747,1,0,1,0,1
49102,open_subtitles.train.txt,0.7426929277353332,160,0.3125,0.374456,-0.06235632645664624,-0.01895461208400362,-0.003781402850367932,-0.02981763516588004,0.7426929277353332,4.69375,1.0,0.0,0.0,0.0,0.0,0.1125,0.20625,0.0,0.0,0.275,0.0875,0.65625,1.46875,0.5574468085106383,0.17872340425531916,0.905982905982906,0,0,0,1,0
49103,open_subtitles.train.txt,0.7427630195556179,160,0.34375,0.330444,-0.1556191716491836,-0.07717711448196896,-0.03931019084528281,-0.023132033863856594,0.7427630195556179,3.90625,0.9875,0.0125,0.0,0.0125,0.0,0.14375,0.2875,0.0,0.0,0.14375,0.04375,0.575,1.2125,0.5360824742268041,0.12371134020618557,0.8911917098445595,0,0,0,1,0
49104,open_subtitles.train.txt,0.7428331113759025,160,0.45,0.433505,-0.0315963147184955,-0.015568092723086069,-0.007879739006982245,-0.004871137708409301,0.7428331113759025,4.11875,1.0,0.0,0.0,0.0,0.00625,0.15,0.2625,0.0,0.0,0.175,0.0625,0.68125,1.29375,0.6280193236714976,0.17391304347826086,0.941747572815534,1,1,0,0,1
49105,open_subtitles.train.txt,0.742903203196187,160,0.471875,0.388876,-0.07305687885101447,-0.01781944069264141,-4.245843995032139e-05,-0.04246689488815175,0.742903203196187,3.89375,1.0,0.0,0.0,0.0,0.0,0.2,0.28125,0.0,0.0,0.15,0.0875,0.56875,1.3,0.5192307692307693,0.13942307692307693,0.8502415458937198,0,0,1,0,0
49106,open_subtitles.train.txt,0.7429732950164716,160,0.51875,0.383361,-0.009396206947079322,0.015690009840941876,0.017976395555304114,-0.036330674627076176,0.7429732950164716,4.0375,1.0,0.0,0.0,0.0,0.0,0.15625,0.26875,0.0,0.0,0.14375,0.10625,0.53125,1.3,0.47596153846153844,0.08173076923076923,0.8164251207729468,1,0,1,0,0
49107,open_subtitles.train.txt,0.7430433868367562,160,0.40625,0.377421,-0.05643350822740073,-0.02733110650898468,-0.013599100844446543,-0.009515194447641706,0.7430433868367562,4.5,1.0,0.0,0.0,0.0,0.0,0.11875,0.19375,0.0,0.0,0.2125,0.125,0.63125,1.375,0.5409090909090909,0.1590909090909091,0.908675799086758,0,1,0,0,0
49108,open_subtitles.train.txt,0.7431134786570407,160,0.365625,0.362121,-0.09017990194514791,-0.030812791861262512,-0.00886925222966134,-0.03728470589804128,0.7431134786570407,4.15,1.0,0.0,0.0,0.0,0.0,0.1875,0.2125,0.0,0.0,0.23125,0.06875,0.64375,1.325,0.5707547169811321,0.12264150943396226,0.8767772511848341,0,0,0,1,0
49109,open_subtitles.train.txt,0.7431835704773253,160,0.340625,0.361782,-0.12205967550717556,-0.03798904027084221,-0.0082881726812854,-0.056845275532798,0.7431835704773253,3.9625,0.99375,0.00625,0.00625,0.0,0.0,0.1375,0.25,0.0,0.00625,0.1875,0.0625,0.63125,1.3,0.5625,0.125,0.8888888888888888,1,0,0,1,0
49110,open_subtitles.train.txt,0.7432536622976099,160,0.609375,0.482637,0.013729061570523893,0.01699521723804648,0.01365451492878128,-0.015446008047227289,0.7432536622976099,4.18125,1.0,0.0,0.0,0.0,0.0,0.2125,0.18125,0.0,0.0,0.1125,0.05625,0.63125,1.30625,0.5645933014354066,0.18660287081339713,0.9182692307692307,0,0,1,0,1
49111,open_subtitles.train.txt,0.7433237541178944,160,0.215625,0.328762,-0.17421978741547461,-0.05066300928819645,-0.008269984597551905,-0.08724844704808077,0.7433237541178944,4.2375,0.975,0.025,0.01875,0.00625,0.0,0.15625,0.24375,0.0,0.0,0.25625,0.075,0.6125,1.53125,0.5142857142857142,0.20816326530612245,0.8524590163934426,0,1,0,1,0
