domain,line_idx,ConceptA,ConceptB,ContextType,ContextDiff,TargetDiff,PLL_0,PLL_1,margin,is_correct
social-relations,838,landlord,tenant,indirect,variable swap,variable swap,-40.105583,-39.347195,-0.758389,0
social-relations,839,landlord,tenant,indirect,variable swap,variable swap,-47.375633,-51.000771,3.625137,1
social-relations,840,landlord,tenant,indirect,variable swap,variable swap,-34.714832,-30.167789,-4.547043,0
social-relations,841,landlord,tenant,indirect,variable swap,variable swap,-21.507343,-21.778728,0.271385,1
social-relations,842,landlord,tenant,indirect,variable swap,variable swap,-27.871166,-37.054989,9.183823,1
social-relations,843,landlord,tenant,indirect,variable swap,variable swap,-34.999405,-28.094507,-6.904898,0
social-relations,844,landlord,tenant,indirect,variable swap,variable swap,-46.933235,-48.284241,1.351006,1
social-relations,845,landlord,tenant,indirect,variable swap,variable swap,-49.03363,-41.199837,-7.833794,0
social-relations,846,landlord,tenant,indirect,variable swap,variable swap,-41.470047,-35.949608,-5.520439,0
social-relations,847,landlord,tenant,indirect,variable swap,variable swap,-36.842152,-37.087948,0.245796,1
social-relations,848,landlord,tenant,indirect,variable swap,variable swap,-23.251682,-24.640417,1.388735,1
social-relations,849,landlord,tenant,indirect,variable swap,variable swap,-25.928719,-28.742313,2.813595,1
social-relations,850,landlord,tenant,indirect,variable swap,variable swap,-28.565956,-29.014282,0.448326,1
social-relations,851,landlord,tenant,indirect,variable swap,variable swap,-23.286236,-33.171043,9.884808,1
social-relations,852,landlord,tenant,indirect,variable swap,variable swap,-48.006729,-39.766521,-8.240208,0
social-relations,853,landlord,tenant,indirect,variable swap,variable swap,-43.083313,-38.986179,-4.097134,0
social-relations,854,landlord,tenant,indirect,variable swap,variable swap,-27.155504,-27.548033,0.392529,1
social-relations,855,landlord,tenant,indirect,variable swap,variable swap,-29.013968,-26.201685,-2.812283,0
social-relations,856,landlord,tenant,indirect,variable swap,variable swap,-45.074795,-46.136036,1.061241,1
social-relations,857,landlord,tenant,indirect,variable swap,variable swap,-44.166924,-44.007183,-0.15974,0
social-relations,858,landlord,tenant,indirect,variable swap,variable swap,-40.22789,-33.069683,-7.158207,0
social-relations,859,landlord,tenant,indirect,variable swap,variable swap,-47.588684,-44.865974,-2.72271,0
social-relations,860,landlord,tenant,indirect,variable swap,variable swap,-28.919664,-29.933109,1.013445,1
social-relations,861,landlord,tenant,indirect,variable swap,variable swap,-19.14752,-24.21698,5.06946,1
social-relations,862,landlord,tenant,indirect,variable swap,variable swap,-33.572113,-28.374571,-5.197542,0
social-relations,863,landlord,tenant,indirect,variable swap,variable swap,-23.814825,-27.051559,3.236734,1
social-relations,864,landlord,tenant,indirect,variable swap,variable swap,-38.464054,-39.377079,0.913025,1
social-relations,865,landlord,tenant,indirect,variable swap,variable swap,-41.598206,-47.071697,5.473492,1
social-relations,866,landlord,tenant,indirect,variable swap,variable swap,-39.346237,-35.348232,-3.998005,0
social-relations,867,landlord,tenant,indirect,variable swap,variable swap,-37.422897,-34.773827,-2.649071,0
social-relations,868,landlord,tenant,indirect,variable swap,variable swap,-47.369289,-53.398849,6.02956,1
social-relations,869,landlord,tenant,indirect,variable swap,variable swap,-49.340714,-51.303455,1.962742,1
social-relations,870,parent,child,direct,active-passive,concept swap,-27.361723,-25.761856,-1.599867,0
social-relations,871,parent,child,direct,active-passive,concept swap,-19.744404,-22.785286,3.040882,1
social-relations,872,parent,child,direct,active-passive,concept swap,-28.254789,-33.405281,5.150492,1
social-relations,873,parent,child,direct,active-passive,concept swap,-31.6171,-25.745739,-5.871361,0
social-relations,874,parent,child,direct,active-passive,concept swap,-23.048702,-22.916677,-0.132025,0
social-relations,875,parent,child,direct,active-passive,concept swap,-17.886728,-21.419926,3.533197,1
social-relations,876,parent,child,direct,active-passive,concept swap,-33.563267,-34.101486,0.538219,1
social-relations,877,parent,child,direct,active-passive,concept swap,-25.753189,-26.201452,0.448263,1
social-relations,878,parent,child,direct,active-passive,concept swap,-33.800568,-30.677998,-3.12257,0
social-relations,879,parent,child,direct,active-passive,concept swap,-25.520914,-29.163488,3.642574,1
social-relations,880,parent,child,direct,active-passive,variable swap,-27.361723,-25.761856,-1.599867,0
social-relations,881,parent,child,direct,active-passive,variable swap,-22.624121,-23.701704,1.077583,1
social-relations,882,parent,child,direct,active-passive,variable swap,-21.735096,-18.693111,-3.041985,0
social-relations,883,parent,child,direct,active-passive,variable swap,-19.744404,-22.785286,3.040882,1
social-relations,884,parent,child,direct,active-passive,variable swap,-28.254789,-33.405281,5.150492,1
social-relations,885,parent,child,direct,active-passive,variable swap,-34.034073,-35.166065,1.131992,1
social-relations,886,parent,child,direct,active-passive,variable swap,-30.702118,-29.755209,-0.946909,0
social-relations,887,parent,child,direct,active-passive,variable swap,-31.6171,-25.745739,-5.871361,0
social-relations,888,parent,child,direct,active-passive,variable swap,-30.391109,-22.404699,-7.98641,0
social-relations,889,parent,child,direct,active-passive,variable swap,-17.886728,-21.419926,3.533197,1
social-relations,890,parent,child,direct,active-passive,variable swap,-23.048702,-22.916677,-0.132025,0
social-relations,891,parent,child,direct,active-passive,variable swap,-27.349537,-31.077349,3.727812,1
social-relations,892,parent,child,direct,active-passive,variable swap,-33.563267,-34.101486,0.538219,1
social-relations,893,parent,child,direct,active-passive,variable swap,-33.983234,-35.949539,1.966305,1
social-relations,894,parent,child,direct,active-passive,variable swap,-34.191532,-29.408842,-4.78269,0
social-relations,895,parent,child,direct,active-passive,variable swap,-25.753189,-26.201452,0.448263,1
social-relations,896,parent,child,direct,active-passive,variable swap,-27.308178,-22.168482,-5.139696,0
social-relations,897,parent,child,direct,active-passive,variable swap,-25.520914,-29.163488,3.642574,1
social-relations,898,parent,child,direct,active-passive,variable swap,-33.800568,-30.677998,-3.12257,0
social-relations,899,parent,child,direct,active-passive,variable swap,-23.962646,-28.9373,4.974653,1
social-relations,900,parent,child,direct,variable swap,concept swap,-22.540209,-22.916677,0.376469,1
social-relations,901,parent,child,direct,variable swap,concept swap,-17.886728,-17.190748,-0.69598,0
social-relations,902,parent,child,direct,variable swap,concept swap,-27.361723,-28.292538,0.930815,1
social-relations,903,parent,child,direct,variable swap,concept swap,-21.862354,-22.785286,0.922932,1
social-relations,904,parent,child,direct,variable swap,concept swap,-30.537214,-30.677998,0.140783,1
social-relations,905,parent,child,direct,variable swap,concept swap,-25.520914,-25.183701,-0.337214,0
social-relations,906,parent,child,direct,variable swap,concept swap,-28.254789,-36.854286,8.599497,1
social-relations,907,parent,child,direct,variable swap,concept swap,-35.67281,-25.745739,-9.927071,0
social-relations,908,parent,child,direct,variable swap,concept swap,-23.048702,-26.046185,2.997482,1
social-relations,909,parent,child,direct,variable swap,concept swap,-26.135948,-21.419926,-4.716022,0
social-relations,910,parent,child,direct,variable swap,concept swap,-33.563267,-33.869553,0.306286,1
social-relations,911,parent,child,direct,variable swap,concept swap,-29.537956,-26.201452,-3.336504,0
social-relations,912,parent,child,direct,variable swap,concept swap,-30.766813,-34.101486,3.334673,1
social-relations,913,parent,child,direct,variable swap,concept swap,-25.753189,-24.757128,-0.996061,0
social-relations,914,parent,child,direct,variable swap,concept swap,-33.800568,-33.971886,0.171318,1
social-relations,915,parent,child,direct,variable swap,concept swap,-28.637878,-29.163488,0.52561,1
social-relations,916,parent,child,direct,variable swap,concept swap,-26.764097,-25.761856,-1.002241,0
social-relations,917,parent,child,direct,variable swap,concept swap,-19.744404,-18.759493,-0.984911,0
social-relations,918,parent,child,direct,variable swap,concept swap,-33.398224,-33.405281,0.007057,1
social-relations,919,parent,child,direct,variable swap,concept swap,-31.6171,-29.619209,-1.99789,0
social-relations,920,parent,child,direct,variable swap,variable swap,-14.611997,-22.404699,7.792703,1
social-relations,921,parent,child,direct,variable swap,variable swap,-17.886728,-17.190748,-0.69598,0
social-relations,922,parent,child,direct,variable swap,variable swap,-22.540209,-22.916677,0.376469,1
social-relations,923,parent,child,direct,variable swap,variable swap,-27.349537,-22.376204,-4.973333,0
social-relations,924,parent,child,direct,variable swap,variable swap,-27.361723,-28.292538,0.930815,1
social-relations,925,parent,child,direct,variable swap,variable swap,-21.158493,-23.701704,2.543211,1
social-relations,926,parent,child,direct,variable swap,variable swap,-21.735096,-16.06566,-5.669436,0
social-relations,927,parent,child,direct,variable swap,variable swap,-21.862354,-22.785286,0.922932,1
social-relations,928,parent,child,direct,variable swap,variable swap,-18.612518,-22.168482,3.555964,1
social-relations,929,parent,child,direct,variable swap,variable swap,-25.520914,-25.183701,-0.337214,0
social-relations,930,parent,child,direct,variable swap,variable swap,-30.537214,-30.677998,0.140783,1
social-relations,931,parent,child,direct,variable swap,variable swap,-23.962646,-21.668411,-2.294235,0
social-relations,932,parent,child,direct,variable swap,variable swap,-28.254789,-36.854286,8.599497,1
social-relations,933,parent,child,direct,variable swap,variable swap,-37.505096,-35.166065,-2.339031,0
social-relations,934,parent,child,direct,variable swap,variable swap,-30.702118,-34.165985,3.463867,1
social-relations,935,parent,child,direct,variable swap,variable swap,-35.67281,-25.745739,-9.927071,0
social-relations,936,parent,child,direct,variable swap,variable swap,-30.391109,-17.038668,-13.352442,0
social-relations,937,parent,child,direct,variable swap,variable swap,-26.135948,-21.419926,-4.716022,0
social-relations,938,parent,child,direct,variable swap,variable swap,-23.048702,-26.046185,2.997482,1
social-relations,939,parent,child,direct,variable swap,variable swap,-20.077845,-31.077349,10.999504,1
social-relations,940,parent,child,direct,variable swap,variable swap,-33.563267,-33.869553,0.306286,1
social-relations,941,parent,child,direct,variable swap,variable swap,-26.257965,-35.949539,9.691574,1
social-relations,942,parent,child,direct,variable swap,variable swap,-34.191532,-23.134161,-11.057371,0
social-relations,943,parent,child,direct,variable swap,variable swap,-29.537956,-26.201452,-3.336504,0
social-relations,944,parent,child,direct,variable swap,variable swap,-30.766813,-34.101486,3.334673,1
social-relations,945,parent,child,direct,variable swap,variable swap,-33.983234,-25.337355,-8.64588,0
social-relations,946,parent,child,direct,variable swap,variable swap,-19.863323,-29.408842,9.545519,1
social-relations,947,parent,child,direct,variable swap,variable swap,-25.753189,-24.757128,-0.996061,0
social-relations,948,parent,child,direct,variable swap,variable swap,-27.308178,-16.942402,-10.365776,0
social-relations,949,parent,child,direct,variable swap,variable swap,-28.637878,-29.163488,0.52561,1
social-relations,950,parent,child,direct,variable swap,variable swap,-33.800568,-33.971886,0.171318,1
social-relations,951,parent,child,direct,variable swap,variable swap,-20.54076,-28.9373,8.39654,1
social-relations,952,parent,child,direct,variable swap,variable swap,-26.764097,-25.761856,-1.002241,0
social-relations,953,parent,child,direct,variable swap,variable swap,-22.624121,-19.594507,-3.029613,0
social-relations,954,parent,child,direct,variable swap,variable swap,-14.51349,-18.693111,4.179622,1
social-relations,955,parent,child,direct,variable swap,variable swap,-19.744404,-18.759493,-0.984911,0
social-relations,956,parent,child,direct,variable swap,variable swap,-33.398224,-33.405281,0.007057,1
social-relations,957,parent,child,direct,variable swap,variable swap,-34.034073,-35.315754,1.281681,1
social-relations,958,parent,child,direct,variable swap,variable swap,-30.734638,-29.755209,-0.979429,0
social-relations,959,parent,child,direct,variable swap,variable swap,-31.6171,-29.619209,-1.99789,0
social-relations,960,parent,child,indirect,antonym,concept swap,-25.026663,-28.702345,3.675682,1
social-relations,961,parent,child,indirect,antonym,concept swap,-25.025169,-21.859661,-3.165508,0
social-relations,962,parent,child,indirect,antonym,concept swap,-18.618103,-17.995937,-0.622166,0
social-relations,963,parent,child,indirect,antonym,concept swap,-10.720016,-11.883117,1.1631,1
social-relations,964,parent,child,indirect,antonym,concept swap,-22.870628,-22.789221,-0.081408,0
social-relations,965,parent,child,indirect,antonym,concept swap,-17.616209,-17.769798,0.153589,1
social-relations,966,parent,child,indirect,antonym,concept swap,-35.633072,-31.119955,-4.513117,0
social-relations,967,parent,child,indirect,antonym,concept swap,-30.453297,-36.543274,6.089977,1
social-relations,968,parent,child,indirect,antonym,concept swap,-27.726162,-26.933491,-0.792671,0
social-relations,969,parent,child,indirect,antonym,concept swap,-22.565907,-23.786797,1.22089,1
social-relations,970,parent,child,indirect,antonym,concept swap,-31.023857,-32.140686,1.116829,1
social-relations,971,parent,child,indirect,antonym,concept swap,-30.518009,-30.388451,-0.129559,0
social-relations,972,parent,child,indirect,antonym,concept swap,-18.485497,-20.784313,2.298817,1
social-relations,973,parent,child,indirect,antonym,concept swap,-21.320068,-20.809145,-0.510923,0
social-relations,974,parent,child,indirect,antonym,concept swap,-22.402058,-22.32222,-0.079838,0
social-relations,975,parent,child,indirect,antonym,concept swap,-15.498341,-16.010273,0.511932,1
social-relations,976,parent,child,indirect,antonym,concept swap,-24.484573,-24.835711,0.351137,1
social-relations,977,parent,child,indirect,antonym,concept swap,-21.52849,-21.287582,-0.240908,0
social-relations,978,parent,child,indirect,antonym,concept swap,-25.442549,-30.426073,4.983524,1
social-relations,979,parent,child,indirect,antonym,concept swap,-28.829403,-25.325468,-3.503935,0
social-relations,980,parent,child,indirect,antonym,concept swap,-26.773634,-25.931458,-0.842176,0
social-relations,981,parent,child,indirect,antonym,concept swap,-16.12056,-17.027473,0.906914,1
social-relations,982,parent,child,indirect,antonym,concept swap,-29.504803,-29.948103,0.4433,1
social-relations,983,parent,child,indirect,antonym,concept swap,-24.311838,-24.026333,-0.285505,0
social-relations,984,parent,child,indirect,antonym,concept swap,-28.929018,-32.516853,3.587835,1
social-relations,985,parent,child,indirect,antonym,concept swap,-31.760174,-27.798578,-3.961596,0
social-relations,986,parent,child,indirect,antonym,concept swap,-21.740221,-21.251347,-0.488874,0
social-relations,987,parent,child,indirect,antonym,concept swap,-15.049675,-15.874846,0.825171,1
social-relations,988,parent,child,indirect,antonym,concept swap,-28.316401,-28.399796,0.083395,1
social-relations,989,parent,child,indirect,antonym,concept swap,-23.206242,-22.932484,-0.273758,0
social-relations,990,parent,child,indirect,antonym,variable swap,-25.026663,-28.702345,3.675682,1
social-relations,991,parent,child,indirect,antonym,variable swap,-30.448015,-24.875912,-5.572104,0
social-relations,992,parent,child,indirect,antonym,variable swap,-24.133896,-25.248384,1.114489,1
social-relations,993,parent,child,indirect,antonym,variable swap,-25.025169,-21.859661,-3.165508,0
social-relations,994,parent,child,indirect,antonym,variable swap,-18.618103,-17.995937,-0.622166,0
social-relations,995,parent,child,indirect,antonym,variable swap,-18.883463,-19.105244,0.221781,1
social-relations,996,parent,child,indirect,antonym,variable swap,-13.631691,-13.020577,-0.611114,0
social-relations,997,parent,child,indirect,antonym,variable swap,-10.720016,-11.883117,1.1631,1
social-relations,998,parent,child,indirect,antonym,variable swap,-22.870628,-22.789221,-0.081408,0
social-relations,999,parent,child,indirect,antonym,variable swap,-22.645414,-22.25152,-0.393894,0
social-relations,1000,parent,child,indirect,antonym,variable swap,-19.138699,-19.456982,0.318283,1
social-relations,1001,parent,child,indirect,antonym,variable swap,-17.616209,-17.769798,0.153589,1
social-relations,1002,parent,child,indirect,antonym,variable swap,-35.633072,-31.119955,-4.513117,0
social-relations,1003,parent,child,indirect,antonym,variable swap,-35.734745,-36.587849,0.853104,1
social-relations,1004,parent,child,indirect,antonym,variable swap,-33.579002,-31.415171,-2.163832,0
social-relations,1005,parent,child,indirect,antonym,variable swap,-30.453297,-36.543274,6.089977,1
social-relations,1006,parent,child,indirect,antonym,variable swap,-27.726162,-26.933491,-0.792671,0
social-relations,1007,parent,child,indirect,antonym,variable swap,-32.406651,-32.313408,-0.093243,0
social-relations,1008,parent,child,indirect,antonym,variable swap,-25.292713,-25.156681,-0.136032,0
social-relations,1009,parent,child,indirect,antonym,variable swap,-22.565907,-23.786797,1.22089,1
social-relations,1010,parent,child,indirect,antonym,variable swap,-31.023857,-32.140686,1.116829,1
social-relations,1011,parent,child,indirect,antonym,variable swap,-38.411366,-38.583202,0.171837,1
social-relations,1012,parent,child,indirect,antonym,variable swap,-33.276642,-32.969555,-0.307087,0
social-relations,1013,parent,child,indirect,antonym,variable swap,-30.518009,-30.388451,-0.129559,0
social-relations,1014,parent,child,indirect,antonym,variable swap,-27.314945,-28.068199,0.753254,1
social-relations,1015,parent,child,indirect,antonym,variable swap,-21.320068,-20.809145,-0.510923,0
social-relations,1016,parent,child,indirect,antonym,variable swap,-18.485497,-20.784313,2.298817,1
social-relations,1017,parent,child,indirect,antonym,variable swap,-28.068209,-26.654089,-1.41412,0
social-relations,1018,parent,child,indirect,antonym,variable swap,-21.046547,-20.574316,-0.472231,0
social-relations,1019,parent,child,indirect,antonym,variable swap,-15.498341,-16.010273,0.511932,1
social-relations,1020,parent,child,indirect,antonym,variable swap,-22.402058,-22.32222,-0.079838,0
social-relations,1021,parent,child,indirect,antonym,variable swap,-23.747292,-23.802412,0.05512,1
social-relations,1022,parent,child,indirect,antonym,variable swap,-25.946583,-26.410362,0.463779,1
social-relations,1023,parent,child,indirect,antonym,variable swap,-21.52849,-21.287582,-0.240908,0
social-relations,1024,parent,child,indirect,antonym,variable swap,-24.484573,-24.835711,0.351137,1
social-relations,1025,parent,child,indirect,antonym,variable swap,-27.906029,-26.723948,-1.182081,0
social-relations,1026,parent,child,indirect,antonym,variable swap,-25.442549,-30.426073,4.983524,1
social-relations,1027,parent,child,indirect,antonym,variable swap,-36.945713,-35.142128,-1.803585,0
social-relations,1028,parent,child,indirect,antonym,variable swap,-33.535053,-34.770039,1.234985,1
social-relations,1029,parent,child,indirect,antonym,variable swap,-28.829403,-25.325468,-3.503935,0
social-relations,1030,parent,child,indirect,antonym,variable swap,-26.773634,-25.931458,-0.842176,0
social-relations,1031,parent,child,indirect,antonym,variable swap,-28.408516,-29.120584,0.712069,1
social-relations,1032,parent,child,indirect,antonym,variable swap,-24.471066,-23.196266,-1.274799,0
social-relations,1033,parent,child,indirect,antonym,variable swap,-16.12056,-17.027473,0.906914,1
social-relations,1034,parent,child,indirect,antonym,variable swap,-29.504803,-29.948103,0.4433,1
social-relations,1035,parent,child,indirect,antonym,variable swap,-34.794338,-34.055134,-0.739204,0
social-relations,1036,parent,child,indirect,antonym,variable swap,-33.14196,-33.339111,0.197151,1
social-relations,1037,parent,child,indirect,antonym,variable swap,-24.311838,-24.026333,-0.285505,0
social-relations,1038,parent,child,indirect,antonym,variable swap,-29.191647,-29.686573,0.494926,1
social-relations,1039,parent,child,indirect,antonym,variable swap,-31.760174,-27.798578,-3.961596,0
social-relations,1040,parent,child,indirect,antonym,variable swap,-28.929018,-32.516853,3.587835,1
social-relations,1041,parent,child,indirect,antonym,variable swap,-29.994719,-27.033331,-2.961388,0
social-relations,1042,parent,child,indirect,antonym,variable swap,-16.766239,-16.128942,-0.637297,0
social-relations,1043,parent,child,indirect,antonym,variable swap,-15.049675,-15.874846,0.825171,1
social-relations,1044,parent,child,indirect,antonym,variable swap,-21.740221,-21.251347,-0.488874,0
social-relations,1045,parent,child,indirect,antonym,variable swap,-19.144896,-19.391031,0.246136,1
social-relations,1046,parent,child,indirect,antonym,variable swap,-21.749403,-22.130224,0.380821,1
social-relations,1047,parent,child,indirect,antonym,variable swap,-23.206242,-22.932484,-0.273758,0
social-relations,1048,parent,child,indirect,antonym,variable swap,-28.316401,-28.399796,0.083395,1
social-relations,1049,parent,child,indirect,antonym,variable swap,-23.284313,-22.626043,-0.65827,0
social-relations,1050,parent,child,indirect,variable swap,concept swap,-24.500658,-24.835711,0.335052,1
social-relations,1051,parent,child,indirect,variable swap,concept swap,-21.52849,-23.990734,2.462244,1
social-relations,1052,parent,child,indirect,variable swap,concept swap,-28.024305,-20.784313,-7.239992,0
social-relations,1053,parent,child,indirect,variable swap,concept swap,-21.320068,-26.1824,4.862331,1
social-relations,1054,parent,child,indirect,variable swap,concept swap,-25.026663,-28.124231,3.097569,1
social-relations,1055,parent,child,indirect,variable swap,concept swap,-25.304226,-21.859661,-3.444565,0
social-relations,1056,parent,child,indirect,variable swap,concept swap,-22.870628,-27.492844,4.622215,1
social-relations,1057,parent,child,indirect,variable swap,concept swap,-21.912479,-17.769798,-4.142681,0
social-relations,1058,parent,child,indirect,variable swap,concept swap,-29.615393,-28.399796,-1.215597,0
social-relations,1059,parent,child,indirect,variable swap,concept swap,-23.206242,-24.860174,1.653933,1
social-relations,1060,parent,child,indirect,variable swap,concept swap,-35.951706,-32.516853,-3.434853,0
social-relations,1061,parent,child,indirect,variable swap,concept swap,-31.760174,-35.109631,3.349457,1
social-relations,1062,parent,child,indirect,variable swap,concept swap,-35.633072,-34.680115,-0.952957,0
social-relations,1063,parent,child,indirect,variable swap,concept swap,-35.852341,-36.543274,0.690933,1
social-relations,1064,parent,child,indirect,variable swap,concept swap,-31.023857,-36.528503,5.504646,1
social-relations,1065,parent,child,indirect,variable swap,concept swap,-34.160179,-30.388451,-3.771729,0
social-relations,1066,parent,child,indirect,variable swap,concept swap,-18.485497,-27.156471,8.670975,1
social-relations,1067,parent,child,indirect,variable swap,concept swap,-26.785248,-20.809145,-5.976103,0
social-relations,1068,parent,child,indirect,variable swap,concept swap,-24.484573,-23.242748,-1.241825,0
social-relations,1069,parent,child,indirect,variable swap,concept swap,-22.954723,-21.287582,-1.667141,0
social-relations,1070,parent,child,indirect,variable swap,concept swap,-25.442549,-28.838299,3.39575,1
social-relations,1071,parent,child,indirect,variable swap,concept swap,-29.388184,-25.325468,-4.062716,0
social-relations,1072,parent,child,indirect,variable swap,concept swap,-29.504803,-26.602844,-2.901958,0
social-relations,1073,parent,child,indirect,variable swap,concept swap,-26.166187,-24.026333,-2.139854,0
social-relations,1074,parent,child,indirect,variable swap,concept swap,-27.237038,-29.948103,2.711065,1
social-relations,1075,parent,child,indirect,variable swap,concept swap,-24.311838,-27.180286,2.868448,1
social-relations,1076,parent,child,indirect,variable swap,concept swap,-31.569901,-30.426073,-1.143827,0
social-relations,1077,parent,child,indirect,variable swap,concept swap,-28.829403,-28.5156,-0.313803,0
social-relations,1078,parent,child,indirect,variable swap,concept swap,-28.929018,-31.599684,2.670666,1
social-relations,1079,parent,child,indirect,variable swap,concept swap,-29.231735,-27.798578,-1.433157,0
social-relations,1080,parent,child,indirect,variable swap,concept swap,-28.316401,-29.434805,1.118404,1
social-relations,1081,parent,child,indirect,variable swap,concept swap,-24.565767,-22.932484,-1.633284,0
social-relations,1082,parent,child,indirect,variable swap,concept swap,-27.530621,-22.789221,-4.7414,0
social-relations,1083,parent,child,indirect,variable swap,concept swap,-17.616209,-22.033415,4.417206,1
social-relations,1084,parent,child,indirect,variable swap,concept swap,-28.27899,-28.702345,0.423355,1
social-relations,1085,parent,child,indirect,variable swap,concept swap,-25.025169,-24.143343,-0.881826,0
social-relations,1086,parent,child,indirect,variable swap,concept swap,-35.937546,-32.140686,-3.79686,0
social-relations,1087,parent,child,indirect,variable swap,concept swap,-30.518009,-33.423622,2.905613,1
social-relations,1088,parent,child,indirect,variable swap,concept swap,-41.060719,-31.119955,-9.940763,0
social-relations,1089,parent,child,indirect,variable swap,concept swap,-30.453297,-38.779202,8.325905,1
social-relations,1090,parent,child,indirect,variable swap,variable swap,-19.739534,-26.410362,6.670828,1
social-relations,1091,parent,child,indirect,variable swap,variable swap,-21.52849,-23.990734,2.462244,1
social-relations,1092,parent,child,indirect,variable swap,variable swap,-24.500658,-24.835711,0.335052,1
social-relations,1093,parent,child,indirect,variable swap,variable swap,-27.906029,-23.891809,-4.014219,0
social-relations,1094,parent,child,indirect,variable swap,variable swap,-21.481394,-28.068199,6.586805,1
social-relations,1095,parent,child,indirect,variable swap,variable swap,-21.320068,-26.1824,4.862331,1
social-relations,1096,parent,child,indirect,variable swap,variable swap,-28.024305,-20.784313,-7.239992,0
social-relations,1097,parent,child,indirect,variable swap,variable swap,-28.068209,-22.372595,-5.695614,0
social-relations,1098,parent,child,indirect,variable swap,variable swap,-25.026663,-28.124231,3.097569,1
social-relations,1099,parent,child,indirect,variable swap,variable swap,-22.812126,-24.875912,2.063786,1
social-relations,1100,parent,child,indirect,variable swap,variable swap,-24.133896,-21.74194,-2.391956,0
social-relations,1101,parent,child,indirect,variable swap,variable swap,-25.304226,-21.859661,-3.444565,0
social-relations,1102,parent,child,indirect,variable swap,variable swap,-22.870628,-27.492844,4.622215,1
social-relations,1103,parent,child,indirect,variable swap,variable swap,-16.577608,-22.25152,5.673912,1
social-relations,1104,parent,child,indirect,variable swap,variable swap,-19.138699,-13.650188,-5.48851,0
social-relations,1105,parent,child,indirect,variable swap,variable swap,-21.912479,-17.769798,-4.142681,0
social-relations,1106,parent,child,indirect,variable swap,variable swap,-17.199018,-22.130224,4.931206,1
social-relations,1107,parent,child,indirect,variable swap,variable swap,-23.206242,-24.860174,1.653933,1
social-relations,1108,parent,child,indirect,variable swap,variable swap,-29.615393,-28.399796,-1.215597,0
social-relations,1109,parent,child,indirect,variable swap,variable swap,-23.284313,-18.054535,-5.229778,0
social-relations,1110,parent,child,indirect,variable swap,variable swap,-23.55508,-29.686573,6.131493,1
social-relations,1111,parent,child,indirect,variable swap,variable swap,-31.760174,-35.109631,3.349457,1
social-relations,1112,parent,child,indirect,variable swap,variable swap,-35.951706,-32.516853,-3.434853,0
social-relations,1113,parent,child,indirect,variable swap,variable swap,-29.994719,-21.415573,-8.579145,0
social-relations,1114,parent,child,indirect,variable swap,variable swap,-35.633072,-34.680115,-0.952957,0
social-relations,1115,parent,child,indirect,variable swap,variable swap,-35.338619,-36.587849,1.249229,1
social-relations,1116,parent,child,indirect,variable swap,variable swap,-33.579002,-34.426971,0.847969,1
social-relations,1117,parent,child,indirect,variable swap,variable swap,-35.852341,-36.543274,0.690933,1
social-relations,1118,parent,child,indirect,variable swap,variable swap,-31.023857,-36.528503,5.504646,1
social-relations,1119,parent,child,indirect,variable swap,variable swap,-35.799358,-38.583202,2.783844,1
social-relations,1120,parent,child,indirect,variable swap,variable swap,-33.276642,-30.858196,-2.418446,0
social-relations,1121,parent,child,indirect,variable swap,variable swap,-34.160179,-30.388451,-3.771729,0
social-relations,1122,parent,child,indirect,variable swap,variable swap,-27.314945,-21.280979,-6.033966,0
social-relations,1123,parent,child,indirect,variable swap,variable swap,-26.785248,-20.809145,-5.976103,0
social-relations,1124,parent,child,indirect,variable swap,variable swap,-18.485497,-27.156471,8.670975,1
social-relations,1125,parent,child,indirect,variable swap,variable swap,-21.50029,-26.654089,5.153799,1
social-relations,1126,parent,child,indirect,variable swap,variable swap,-25.946583,-19.753494,-6.193089,0
social-relations,1127,parent,child,indirect,variable swap,variable swap,-22.954723,-21.287582,-1.667141,0
social-relations,1128,parent,child,indirect,variable swap,variable swap,-24.484573,-23.242748,-1.241825,0
social-relations,1129,parent,child,indirect,variable swap,variable swap,-23.688259,-26.723948,3.035688,1
social-relations,1130,parent,child,indirect,variable swap,variable swap,-25.442549,-28.838299,3.39575,1
social-relations,1131,parent,child,indirect,variable swap,variable swap,-22.982178,-35.142128,12.15995,1
social-relations,1132,parent,child,indirect,variable swap,variable swap,-33.535053,-22.749037,-10.786016,0
social-relations,1133,parent,child,indirect,variable swap,variable swap,-29.388184,-25.325468,-4.062716,0
social-relations,1134,parent,child,indirect,variable swap,variable swap,-29.504803,-26.602844,-2.901958,0
social-relations,1135,parent,child,indirect,variable swap,variable swap,-20.904228,-34.055134,13.150906,1
social-relations,1136,parent,child,indirect,variable swap,variable swap,-33.14196,-16.806578,-16.335382,0
social-relations,1137,parent,child,indirect,variable swap,variable swap,-26.166187,-24.026333,-2.139854,0
social-relations,1138,parent,child,indirect,variable swap,variable swap,-27.237038,-29.948103,2.711065,1
social-relations,1139,parent,child,indirect,variable swap,variable swap,-34.794338,-21.74025,-13.054089,0
social-relations,1140,parent,child,indirect,variable swap,variable swap,-17.607754,-33.339111,15.731358,1
social-relations,1141,parent,child,indirect,variable swap,variable swap,-24.311838,-27.180286,2.868448,1
social-relations,1142,parent,child,indirect,variable swap,variable swap,-31.569901,-30.426073,-1.143827,0
