pair_id,match_level,pair_cost,category,target_class,target_token_len,target_token_pattern,target_freq_bin_a,target_freq_bin_b,target_freq_bin_delta,distance_bin_a,distance_bin_b,distance_bin_delta,row_a,row_b,source_a,source_b,target_norm_a,target_norm_b,pivot_norm_a,pivot_norm_b
p0005711,0,0.0,temporal,content,1,S,501-1000,501-1000,0,2,2,0,19988,15706,gutenberg,open_subtitles,spoke,particular,when,after
p0005712,0,0.0,temporal,content,1,S,501-1000,501-1000,0,2,2,0,5835,18363,open_subtitles,simple_wiki,football,battle,when,after
p0005713,0,0.0,temporal,content,1,S,501-1000,501-1000,0,2,2,0,2032,3753,gutenberg,simple_wiki,class,current,when,before
p0005714,0,0.0,temporal,content,1,S,501-1000,501-1000,0,3-4,3-4,0,11471,14283,open_subtitles,gutenberg,favorite,fit,once,when
p0005715,0,0.0,temporal,content,1,S,501-1000,501-1000,0,2,2,0,11538,3638,gutenberg,open_subtitles,zoo,kid,when,after
p0005716,0,0.01,temporal,content,1,S,501-1000,501-1000,0,2,2,0,15518,4649,qwen_pair_packed,fw_preserved_compact_view,loss,puts,after,since
p0005717,0,0.0,temporal,content,1,S,501-1000,501-1000,0,2,2,0,17323,7212,open_subtitles,gutenberg,cross,brothers,once,when
p0005718,0,0.0,temporal,content,1,S,501-1000,501-1000,0,2,2,0,8032,5202,open_subtitles,simple_wiki,check,modern,when,before
p0005719,0,0.0,temporal,content,1,S,501-1000,501-1000,0,1,1,0,5766,2193,gutenberg,simple_wiki,breakfast,shot,after,when
p0005720,0,0.0,temporal,content,1,S,501-1000,501-1000,0,2,2,0,444,4117,gutenberg,childes,strange,continue,when,while
p0005721,0,0.0,temporal,content,1,S,501-1000,501-1000,0,2,2,0,14934,15004,gutenberg,bnc_spoken,month,channel,once,when
p0005722,0,0.002,temporal,content,1,S,501-1000,501-1000,0,2,2,0,16495,5405,qwen_pair_packed,fw_preserved_compact_view,further,puts,before,when
p0005723,0,0.0,temporal,content,1,S,501-1000,501-1000,0,2,2,0,7802,3420,childes,gutenberg,wash,charge,after,while
p0005724,0,0.0,temporal,content,1,S,501-1000,501-1000,0,2,2,0,10123,1917,gutenberg,bnc_spoken,minister,sign,while,until
p0005725,0,0.0,temporal,content,1,S,501-1000,501-1000,0,2,2,0,13504,18677,gutenberg,simple_wiki,simple,students,after,during
p0005726,0,0.0,temporal,content,1,S,501-1000,501-1000,0,2,2,0,8732,15907,gutenberg,open_subtitles,numbers,pain,when,when
p0005727,0,0.0,temporal,content,1,S,501-1000,501-1000,0,2,2,0,16314,17391,gutenberg,simple_wiki,glass,vote,before,after
p0005728,0,0.0,temporal,content,1,S,501-1000,501-1000,0,2,2,0,4551,7457,childes,open_subtitles,clean,enemy,while,when
p0005729,0,0.0,temporal,content,1,S,501-1000,501-1000,0,2,2,0,11968,17382,childes,gutenberg,track,die,when,when
p0005730,0,0.0,temporal,content,1,S,501-1000,501-1000,0,2,2,0,15481,6603,gutenberg,open_subtitles,begin,worry,before,while
p0005731,0,0.0,temporal,content,1,S,501-1000,501-1000,0,2,2,0,13440,4389,gutenberg,open_subtitles,chief,spent,after,after
p0005732,0,0.0,temporal,content,1,S,501-1000,501-1000,0,2,2,0,13285,7432,gutenberg,childes,kingdom,seem,when,when
p0005733,0,0.0,temporal,content,1,S,501-1000,501-1000,0,1,1,0,1378,17332,gutenberg,open_subtitles,yesterday,plant,before,before
p0005734,0,0.0,temporal,content,1,S,501-1000,501-1000,0,3-4,3-4,0,14164,18503,open_subtitles,bnc_spoken,truth,ought,before,while
p0005735,0,0.0,temporal,content,1,S,501-1000,501-1000,0,2,2,0,7631,15209,childes,gutenberg,puts,lines,when,before
p0005736,0,0.0,temporal,content,1,S,501-1000,501-1000,0,3-4,3-4,0,9044,12687,childes,gutenberg,pieces,wild,when,before
p0005737,0,0.0,temporal,content,1,S,501-1000,501-1000,0,1,1,0,12099,4547,childes,gutenberg,period,thou,after,when
p0005738,0,0.0,temporal,content,1,S,501-1000,501-1000,0,2,2,0,16906,621,gutenberg,open_subtitles,drew,afternoon,before,before
p0005739,0,0.047,temporal,content,1,S,501-1000,501-1000,0,1,1,0,6560,12710,fw_preserved_compact_view,gutenberg,anybody,shown,before,when
p0005740,0,0.0,temporal,content,1,S,501-1000,501-1000,0,2,2,0,9601,13306,gutenberg,bnc_spoken,drew,bought,when,when
p0005741,0,0.0,temporal,content,1,S,501-1000,501-1000,0,3-4,3-4,0,12317,9613,gutenberg,childes,husband,search,while,once
p0005742,0,0.0,temporal,content,1,S,501-1000,501-1000,0,3-4,3-4,0,4438,4874,gutenberg,childes,trust,title,before,when
p0005743,0,0.0,temporal,content,1,S,501-1000,501-1000,0,2,2,0,6983,19326,switchboard,gutenberg,month,warm,once,when
p0005744,0,0.0,temporal,content,1,S,501-1000,501-1000,0,2,2,0,9081,19165,open_subtitles,gutenberg,beat,winter,once,during
p0005745,0,0.0,temporal,content,1,S,501-1000,501-1000,0,3-4,3-4,0,10167,15260,gutenberg,open_subtitles,rich,paid,when,once
p0005746,0,0.03,temporal,content,1,S,501-1000,501-1000,0,2,2,0,13718,15854,gutenberg,qwen_pair_packed,winter,difficult,during,during
p0005747,1,2.108,temporal,content,1,S,501-1000,501-1000,0,2,3-4,1,19881,18394,fw_preserved_compact_view,qwen_pair_packed,month,sick,during,when
p0005748,0,0.1,temporal,content,1,S,501-1000,501-1000,0,3-4,3-4,0,19684,15951,open_subtitles,gutenberg,paid,huge,once,before
p0005749,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,9689,12843,childes,simple_wiki,end,six,until,after
p0005750,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,869,3529,gutenberg,open_subtitles,young,about,before,when
p0005751,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,7225,10690,open_subtitles,childes,many,well,when,after
p0005752,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,2321,8850,gutenberg,open_subtitles,almost,met,once,when
p0005753,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,8703,4233,gutenberg,childes,held,went,when,when
p0005754,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,17432,10684,simple_wiki,gutenberg,end,lay,after,when
p0005755,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,2225,9198,bnc_spoken,simple_wiki,first,night,when,during
p0005756,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,3490,9806,gutenberg,open_subtitles,quite,gave,before,when
p0005757,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,644,11296,gutenberg,childes,came,last,after,since
p0005758,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,4567,1328,bnc_spoken,childes,else,felt,before,after
p0005759,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,14998,10074,open_subtitles,gutenberg,someone,every,when,before
p0005760,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,1971,8528,childes,open_subtitles,down,done,when,when
p0005761,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,18459,5537,childes,open_subtitles,goes,start,when,once
p0005762,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,11913,16885,open_subtitles,gutenberg,should,many,when,after
p0005763,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,8629,15401,childes,open_subtitles,last,second,until,since
p0005764,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,5802,12993,gutenberg,bnc_spoken,took,police,after,after
p0005765,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,1565,9320,gutenberg,simple_wiki,must,death,once,after
p0005766,0,0.003,temporal,content,1,S,1001+,1001+,0,1,1,0,6271,18084,qwen_pair_packed,fw_preserved_compact_view,long,among,before,once
p0005767,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,4004,4123,fw_preserved_compact_view,qwen_pair_packed,death,country,after,when
p0005768,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,9029,2325,gutenberg,bnc_spoken,last,members,when,when
p0005769,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,9559,482,gutenberg,childes,rest,home,when,when
p0005770,0,0.0,temporal,content,1,S,1001+,1001+,0,5-8,5-8,0,15925,9043,open_subtitles,childes,great,eat,after,when
p0005771,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,334,18796,open_subtitles,gutenberg,still,few,while,after
p0005772,0,0.002,temporal,content,1,S,1001+,1001+,0,2,2,0,8345,18891,qwen_pair_packed,fw_preserved_compact_view,sent,end,before,until
p0005773,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,19042,9973,simple_wiki,gutenberg,long,minute,after,after
p0005774,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,18395,16931,childes,gutenberg,magnet,already,when,since
p0005775,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,9179,6065,gutenberg,childes,few,last,when,until
p0005776,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,13845,2228,gutenberg,childes,may,felt,after,after
p0005777,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,14125,12753,childes,open_subtitles,bad,believe,after,before
p0005778,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,4637,4876,childes,gutenberg,upon,set,once,once
p0005779,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,18306,11235,bnc_spoken,open_subtitles,point,fight,until,when
p0005780,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,1647,1031,gutenberg,open_subtitles,boys,work,before,when
p0005781,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,16692,5288,simple_wiki,childes,become,upon,since,once
p0005782,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,17401,12570,open_subtitles,childes,news,takes,when,before
p0005783,0,0.002,temporal,content,1,S,1001+,1001+,0,2,2,0,14555,19158,qwen_pair_packed,fw_preserved_compact_view,year,death,once,after
p0005784,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,4764,7088,gutenberg,childes,full,upon,while,once
p0005785,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,17453,618,gutenberg,childes,went,last,when,until
p0005786,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,6468,15066,childes,gutenberg,mother,lunch,while,after
p0005787,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,7753,8855,open_subtitles,childes,things,upon,when,once
p0005788,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,17936,3249,open_subtitles,gutenberg,fact,long,after,during
p0005789,0,0.016,temporal,content,1,S,1001+,1001+,0,2,2,0,7210,17589,qwen_pair_packed,fw_preserved_compact_view,saw,president,when,while
p0005790,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,15315,18611,gutenberg,childes,head,gotta,when,when
p0005791,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,2451,12005,open_subtitles,gutenberg,third,few,after,after
p0005792,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,19908,14485,gutenberg,open_subtitles,came,should,when,once
p0005793,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,12116,8924,childes,gutenberg,frog,mother,after,when
p0005794,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,18846,10321,open_subtitles,gutenberg,woman,hot,when,when
p0005795,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,2223,9454,bnc_spoken,gutenberg,goes,saw,when,when
p0005796,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,17457,14146,childes,open_subtitles,wants,ran,after,before
p0005797,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,6689,11832,gutenberg,childes,quite,felt,when,after
p0005798,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,14982,5304,open_subtitles,gutenberg,saw,heard,when,while
p0005799,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,810,4807,open_subtitles,gutenberg,love,course,once,when
p0005800,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,19891,19239,open_subtitles,gutenberg,someone,ready,after,when
p0005801,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,11607,10232,open_subtitles,bnc_spoken,become,off,when,when
p0005802,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,1563,12657,gutenberg,childes,found,saw,when,when
p0005803,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,8323,8431,gutenberg,open_subtitles,down,meet,when,when
p0005804,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,12486,18464,open_subtitles,gutenberg,day,end,when,when
p0005805,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,19417,9206,childes,gutenberg,home,lay,when,when
p0005806,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,17063,15890,open_subtitles,childes,makes,home,after,when
p0005807,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,19617,6783,gutenberg,open_subtitles,next,father,when,when
p0005808,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,5958,13714,open_subtitles,simple_wiki,went,start,since,before
p0005809,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,8137,10432,gutenberg,simple_wiki,sound,first,while,when
p0005810,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,17060,394,open_subtitles,gutenberg,course,whether,during,after
p0005811,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,19903,13807,childes,gutenberg,saw,stood,when,while
p0005812,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,12023,5309,simple_wiki,gutenberg,first,whole,during,during
p0005813,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,15552,9801,open_subtitles,gutenberg,made,next,once,during
p0005814,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,4263,16053,bnc_spoken,childes,course,summer,during,during
p0005815,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,880,2317,gutenberg,childes,came,girls,when,when
p0005816,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,8163,2507,open_subtitles,gutenberg,time,girls,when,while
p0005817,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,16045,12488,childes,open_subtitles,gone,start,when,when
p0005818,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,14418,9210,gutenberg,bnc_spoken,means,went,when,when
p0005819,0,0.011,temporal,content,1,S,1001+,1001+,0,1,1,0,16131,5224,qwen_pair_packed,fw_preserved_compact_view,times,stood,during,once
p0005820,0,0.0,temporal,content,1,S,1001+,1001+,0,5-8,5-8,0,13293,2301,childes,open_subtitles,please,everyone,after,after
p0005821,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,5048,16938,gutenberg,open_subtitles,trouble,down,after,when
p0005822,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,7013,4009,simple_wiki,gutenberg,found,hit,after,until
p0005823,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,15807,11921,childes,bnc_spoken,day,first,during,after
p0005824,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,519,3113,gutenberg,open_subtitles,summer,hard,during,after
p0005825,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,15306,12526,gutenberg,simple_wiki,dark,hit,before,after
p0005826,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,14069,4279,childes,open_subtitles,daddy,school,when,after
p0005827,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,5898,277,gutenberg,simple_wiki,came,third,since,after
p0005828,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,7008,19614,gutenberg,open_subtitles,last,end,when,until
p0005829,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,8532,5295,gutenberg,switchboard,already,son,since,when
p0005830,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,17222,19820,gutenberg,open_subtitles,fast,found,before,since
p0005831,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,664,12339,gutenberg,childes,sound,start,until,before
p0005832,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,5652,12977,gutenberg,childes,time,last,when,until
p0005833,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,16509,10649,gutenberg,simple_wiki,sat,late,once,during
p0005834,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,705,1673,open_subtitles,gutenberg,right,father,before,before
p0005835,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,7770,2757,bnc_spoken,open_subtitles,found,always,after,before
p0005836,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,3170,17169,open_subtitles,gutenberg,tomorrow,few,until,before
p0005837,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,3231,12087,childes,open_subtitles,went,time,when,when
p0005838,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,16214,1993,childes,gutenberg,goes,year,when,once
p0005839,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,9549,20169,childes,open_subtitles,gets,day,when,until
p0005840,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,8914,8501,open_subtitles,childes,time,first,during,during
p0005841,0,0.006,temporal,content,1,S,1001+,1001+,0,2,2,0,8268,4154,qwen_pair_packed,fw_preserved_compact_view,things,began,when,when
p0005842,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,2647,3131,childes,simple_wiki,money,years,when,when
p0005843,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,3887,2970,childes,gutenberg,born,too,when,when
p0005844,0,0.0,temporal,content,1,S,1001+,1001+,0,5-8,5-8,0,837,998,open_subtitles,gutenberg,name,off,once,once
p0005845,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,11818,2735,open_subtitles,childes,saw,last,when,until
p0005846,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,3261,11070,gutenberg,open_subtitles,long,someone,before,when
p0005847,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,8129,14263,gutenberg,simple_wiki,girl,young,after,when
p0005848,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,14699,9372,bnc_spoken,simple_wiki,school,people,since,when
p0005849,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,8445,19257,childes,open_subtitles,well,town,once,during
p0005850,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,18460,16882,gutenberg,open_subtitles,made,way,while,after
p0005851,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,2707,10042,gutenberg,bnc_spoken,felt,news,when,during
p0005852,0,0.0,temporal,content,1,S,1001+,1001+,0,5-8,5-8,0,10405,15819,gutenberg,childes,use,call,before,when
p0005853,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,16795,13845,open_subtitles,gutenberg,wife,last,until,during
p0005854,0,0.027,temporal,content,1,S,1001+,1001+,0,2,2,0,12177,18788,qwen_pair_packed,fw_preserved_compact_view,single,means,after,since
p0005855,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,9007,1512,open_subtitles,childes,over,felt,until,after
p0005856,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,5311,1961,gutenberg,simple_wiki,eyes,car,while,when
p0005857,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,4750,14823,open_subtitles,gutenberg,came,new,when,when
p0005858,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,3364,9405,gutenberg,open_subtitles,death,year,when,after
p0005859,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,10495,8618,bnc_spoken,gutenberg,first,nine,since,when
p0005860,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,14958,3443,childes,open_subtitles,felt,done,after,when
p0005861,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,14195,3677,gutenberg,open_subtitles,girl,hear,once,since
p0005862,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,15253,1119,gutenberg,simple_wiki,came,stop,when,during
p0005863,0,0.013000000000000001,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,10222,16554,qwen_pair_packed,fw_preserved_compact_view,such,set,since,when
p0005864,0,0.002,temporal,content,1,S,1001+,1001+,0,2,2,0,18769,1930,fw_preserved_compact_view,qwen_pair_packed,war,however,after,when
p0005865,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,12210,10466,gutenberg,childes,last,world,until,when
p0005866,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,15924,9754,gutenberg,simple_wiki,many,others,after,while
p0005867,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,283,18621,childes,gutenberg,walk,news,after,when
p0005868,0,0.0,temporal,content,1,S,1001+,1001+,0,5-8,5-8,0,8195,2263,gutenberg,open_subtitles,office,came,when,before
p0005869,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,9236,3539,gutenberg,childes,suppose,hungry,once,before
p0005870,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,17895,9882,childes,open_subtitles,part,ago,when,while
p0005871,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,16704,9395,gutenberg,open_subtitles,council,sister,before,when
p0005872,0,0.007,temporal,content,1,S,1001+,1001+,0,2,2,0,1300,4154,qwen_pair_packed,fw_preserved_compact_view,saw,single,when,when
p0005873,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,7683,6338,gutenberg,childes,instead,upon,when,once
p0005874,0,0.0,temporal,content,1,S,1001+,1001+,0,5-8,5-8,0,14095,19693,childes,gutenberg,way,visit,when,when
p0005875,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,17909,8299,bnc_spoken,gutenberg,erm,sleep,when,before
p0005876,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,13959,19213,open_subtitles,gutenberg,tomorrow,every,when,once
p0005877,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,7615,7237,gutenberg,childes,came,last,when,since
p0005878,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,1516,4465,open_subtitles,simple_wiki,became,death,when,until
p0005879,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,3137,7147,gutenberg,simple_wiki,summer,south,during,while
p0005880,0,0.029,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,16426,18744,qwen_pair_packed,open_subtitles,case,high,before,when
p0005881,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,16152,7101,simple_wiki,open_subtitles,long,next,after,before
p0005882,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,9324,9883,bnc_spoken,simple_wiki,heard,year,when,after
p0005883,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,6907,9456,gutenberg,childes,rather,went,when,when
p0005884,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,2320,15284,childes,gutenberg,people,either,while,before
p0005885,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,11761,14780,gutenberg,open_subtitles,yet,earth,when,during
p0005886,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,12119,13291,gutenberg,simple_wiki,old,born,when,after
p0005887,0,0.018000000000000002,temporal,content,1,S,1001+,1001+,0,2,2,0,14149,6644,qwen_pair_packed,fw_preserved_compact_view,end,comes,until,when
p0005888,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,20129,19328,gutenberg,childes,felt,came,when,when
p0005889,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,771,10541,open_subtitles,childes,phone,last,when,until
p0005890,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,7641,20010,open_subtitles,simple_wiki,brother,short,when,after
p0005891,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,3084,18565,childes,open_subtitles,few,set,after,once
p0005892,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,2661,16116,gutenberg,simple_wiki,member,last,when,when
p0005893,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,6242,5714,childes,gutenberg,well,show,before,before
p0005894,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,16973,20123,childes,open_subtitles,gets,speak,when,when
p0005895,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,3820,4839,simple_wiki,childes,another,will,while,when
p0005896,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,13534,1366,open_subtitles,gutenberg,death,saw,after,when
p0005897,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,9735,11275,gutenberg,childes,year,hurt,once,when
p0005898,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,14682,4183,open_subtitles,childes,saw,comes,when,when
p0005899,0,0.005,temporal,content,1,S,1001+,1001+,0,2,2,0,9423,3094,qwen_pair_packed,fw_preserved_compact_view,told,start,after,before
p0005900,0,0.1,temporal,content,1,S,1001+,1001+,0,5-8,5-8,0,15287,11816,childes,bnc_spoken,well,start,when,before
p0005901,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,15684,3631,open_subtitles,gutenberg,upon,another,once,after
p0005902,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,19425,13743,childes,gutenberg,whole,days,during,since
p0005903,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,16958,3374,childes,gutenberg,over,took,before,before
p0005904,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,18304,18647,gutenberg,childes,heard,gets,when,when
p0005905,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,17112,4145,open_subtitles,gutenberg,clear,bit,before,while
p0005906,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,14694,9337,gutenberg,childes,gave,went,when,when
p0005907,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,16182,2417,childes,open_subtitles,took,become,when,when
p0005908,0,0.0,temporal,content,1,S,1001+,1001+,0,5-8,5-8,0,12116,10663,childes,open_subtitles,hear,came,after,before
p0005909,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,20125,8606,gutenberg,open_subtitles,girls,sent,while,when
p0005910,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,3639,2108,gutenberg,simple_wiki,few,car,while,after
p0005911,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,1262,17036,gutenberg,childes,went,again,once,once
p0005912,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,9357,3683,bnc_spoken,childes,about,felt,when,after
p0005913,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,15727,14053,childes,gutenberg,gets,week,when,once
p0005914,0,0.0,temporal,content,1,S,1001+,1001+,0,1,1,0,12209,18461,childes,gutenberg,over,heard,before,before
p0005915,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,3827,15372,gutenberg,open_subtitles,same,first,before,when
p0005916,0,0.014,temporal,content,1,S,1001+,1001+,0,2,2,0,13927,1348,qwen_pair_packed,fw_preserved_compact_view,next,end,during,until
p0005917,0,0.0,temporal,content,1,S,1001+,1001+,0,3-4,3-4,0,14295,2626,gutenberg,childes,known,saw,while,before
p0005918,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,2620,10089,gutenberg,simple_wiki,wrote,death,when,after
p0005919,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,15306,17734,gutenberg,simple_wiki,second,fight,since,when
p0005920,0,0.0,temporal,content,1,S,1001+,1001+,0,2,2,0,7816,4410,childes,gutenberg,play,whole,when,during
