arm,checkpoint,split,numops,local_index,sample_id,example_id,item_key,pred,pred_idx,correct,gold,option_count
breadth,chck_100M,regular,2,357,1586,1739,regular:2:357,the cheese and the ticket.,2,False,the phone and the tea.,5
breadth,chck_100M,regular,2,358,1877,1740,regular:2:358,the disk and the shell.,2,False,the fig and the glass.,5
breadth,chck_100M,regular,2,359,1436,1741,regular:2:359,the shell.,1,False,the television.,5
breadth,chck_100M,regular,2,360,115,1742,regular:2:360,the cake.,2,False,the engine.,5
breadth,chck_100M,regular,2,361,1970,1744,regular:2:361,the bottle and the document.,2,False,the bell and the key.,5
breadth,chck_100M,regular,2,362,1011,1745,regular:2:362,the dish and the ice.,1,False,the bottle and the bus.,5
breadth,chck_100M,regular,2,363,752,1746,regular:2:363,the shoe.,3,False,the bomb.,5
breadth,chck_100M,regular,2,364,908,1748,regular:2:364,the disk and the ring.,1,False,the ball and the coat.,5
breadth,chck_100M,regular,2,365,1179,1749,regular:2:365,the camera.,2,False,the seed.,5
breadth,chck_100M,regular,2,366,1011,1750,regular:2:366,the coffee.,0,True,the coffee.,5
breadth,chck_100M,regular,2,367,1217,1753,regular:2:367,the meat.,1,False,the bomb.,5
breadth,chck_100M,regular,2,368,1886,1754,regular:2:368,the bone and the book and the dress.,2,False,the clock and the medicine and the rock.,5
breadth,chck_100M,regular,2,369,1944,1757,regular:2:369,the disk and the plate and the suit.,3,False,the key and the plate and the suit.,5
breadth,chck_100M,regular,2,370,1147,1759,regular:2:370,the cheese and the egg.,2,False,the bottle and the letter.,5
breadth,chck_100M,regular,2,371,1020,1760,regular:2:371,the pot.,1,False,the letter.,5
breadth,chck_100M,regular,2,372,426,1761,regular:2:372,the shirt.,3,False,the branch.,5
breadth,chck_100M,regular,2,373,494,1762,regular:2:373,the bomb and the drink.,2,False,the boat and the bus.,5
breadth,chck_100M,regular,2,374,152,1763,regular:2:374,the bell and the bus and the cream.,2,False,the cigarette and the crown and the magazine.,5
breadth,chck_100M,regular,2,375,203,1764,regular:2:375,the dress.,0,True,the dress.,5
breadth,chck_100M,regular,2,376,488,1768,regular:2:376,the milk and the cigarette.,2,False,the milk and the radio.,5
breadth,chck_100M,regular,2,377,872,1769,regular:2:377,the suit.,4,False,the gift.,5
breadth,chck_100M,regular,2,378,1885,1771,regular:2:378,the coffee and the milk.,1,False,the cup and the watch.,5
breadth,chck_100M,regular,2,379,673,1773,regular:2:379,the bag.,1,False,the bill.,5
breadth,chck_100M,regular,2,380,1053,1776,regular:2:380,the dish and the plate.,1,False,the pipe and the plate.,5
breadth,chck_100M,regular,2,381,203,1777,regular:2:381,the disk.,0,True,the disk.,5
breadth,chck_100M,regular,2,382,690,1778,regular:2:382,the boot and the brick and the file.,0,True,the boot and the brick and the file.,5
breadth,chck_100M,regular,2,383,595,1782,regular:2:383,the dress.,0,True,the dress.,5
breadth,chck_100M,regular,2,384,294,1783,regular:2:384,the camera and the file and the television.,2,False,the car and the plane and the tea.,5
breadth,chck_100M,regular,2,385,1987,1785,regular:2:385,the coffee and the paper.,3,False,the coffee and the file.,5
breadth,chck_100M,regular,2,386,1920,1786,regular:2:386,the car and the cup and the shell.,2,False,the drug and the newspaper and the ticket.,5
breadth,chck_100M,regular,2,387,2169,1790,regular:2:387,the glass and the milk.,0,True,the glass and the milk.,5
breadth,chck_100M,regular,2,388,754,1791,regular:2:388,the bill and the pipe.,3,False,the bill and the cream.,5
breadth,chck_100M,regular,2,389,27,1792,regular:2:389,the creature and the painting.,1,False,the boot and the drug.,5
breadth,chck_100M,regular,2,390,326,1795,regular:2:390,the book.,3,False,the tie.,5
breadth,chck_100M,regular,2,391,447,1796,regular:2:391,the pipe and the watch.,0,True,the pipe and the watch.,5
breadth,chck_100M,regular,2,392,1942,1797,regular:2:392,the seed.,0,True,the seed.,5
breadth,chck_100M,regular,2,393,1261,1800,regular:2:393,the suit.,0,True,the suit.,5
breadth,chck_100M,regular,2,394,298,1803,regular:2:394,the creature and the medicine.,2,False,the bill and the mirror.,5
breadth,chck_100M,regular,2,395,2035,1804,regular:2:395,the car and the coffee and the key.,1,False,the stone and the suit and the tape.,5
breadth,chck_100M,regular,2,396,1883,1805,regular:2:396,the dress.,3,False,the car.,5
breadth,chck_100M,regular,2,397,922,1807,regular:2:397,the machine.,4,False,the shirt.,5
breadth,chck_100M,regular,2,398,1232,1809,regular:2:398,the coffee and the tie.,1,False,the meat and the note.,5
breadth,chck_100M,regular,2,399,625,1811,regular:2:399,the bowl.,0,True,the bowl.,5
breadth,chck_100M,regular,2,400,2077,1812,regular:2:400,the game.,0,True,the game.,5
breadth,chck_100M,regular,2,401,1844,1813,regular:2:401,the egg.,0,True,the egg.,5
breadth,chck_100M,regular,2,402,264,1815,regular:2:402,the plant.,1,False,the glass.,5
breadth,chck_100M,regular,2,403,183,1816,regular:2:403,the map.,2,False,the meat.,5
breadth,chck_100M,regular,2,404,350,1818,regular:2:404,the computer and the knife and the tie.,2,False,the cheese and the rock and the stone.,5
breadth,chck_100M,regular,3,0,752,1819,regular:3:0,the shoe.,4,False,the pipe.,5
breadth,chck_100M,regular,3,1,1056,1820,regular:3:1,the letter.,2,False,the pipe.,5
breadth,chck_100M,regular,3,2,1883,1822,regular:3:2,the branch and the gift and the watch.,0,True,the branch and the gift and the watch.,5
breadth,chck_100M,regular,3,3,426,1824,regular:3:3,the bag and the shirt and the ticket.,0,True,the bag and the shirt and the ticket.,5
breadth,chck_100M,regular,3,4,894,1825,regular:3:4,the bill and the card and the drink.,0,True,the bill and the card and the drink.,5
breadth,chck_100M,regular,3,5,1095,1826,regular:3:5,the guitar.,0,True,the guitar.,5
breadth,chck_100M,regular,3,6,607,1827,regular:3:6,the beer and the pipe.,2,False,the bomb and the knife.,5
breadth,chck_100M,regular,3,7,121,1828,regular:3:7,the boot and the machine.,4,False,the boot and the note.,5
breadth,chck_100M,regular,3,8,264,1829,regular:3:8,the painting and the wheel.,2,False,the glass and the meat.,5
breadth,chck_100M,regular,3,9,552,1831,regular:3:9,the bell and the block.,2,False,the coffee and the egg.,5
breadth,chck_100M,regular,3,10,663,1832,regular:3:10,the knife and the leaf.,0,True,the knife and the leaf.,5
breadth,chck_100M,regular,3,11,1862,1833,regular:3:11,the bone.,0,True,the bone.,5
breadth,chck_100M,regular,3,12,1867,1834,regular:3:12,the coat and the coffee and the fish.,2,False,the disk and the machine and the shell.,5
breadth,chck_100M,regular,3,13,625,1835,regular:3:13,the flower and the game and the rock.,2,False,the coffee and the flower and the rock.,5
breadth,chck_100M,regular,3,14,494,1836,regular:3:14,the bomb and the drink.,2,False,the bread and the wire.,5
breadth,chck_100M,regular,3,15,164,1837,regular:3:15,the letter and the plane and the seed.,1,False,the string and the suit and the ticket.,5
breadth,chck_100M,regular,3,16,1521,1838,regular:3:16,the bus.,0,True,the bus.,5
breadth,chck_100M,regular,3,17,1970,1841,regular:3:17,the bell and the computer.,1,False,the ball and the fan.,5
breadth,chck_100M,regular,3,18,1165,1843,regular:3:18,the crown.,2,False,the pipe.,5
breadth,chck_100M,regular,3,19,491,1844,regular:3:19,the glass and the tie.,2,False,the ball and the suit.,5
breadth,chck_100M,regular,3,20,1756,1850,regular:3:20,the leaf.,1,False,the engine.,5
breadth,chck_100M,regular,3,21,1383,1851,regular:3:21,the ticket.,2,False,the machine.,5
breadth,chck_100M,regular,3,22,117,1853,regular:3:22,the machine.,0,True,the machine.,5
breadth,chck_100M,regular,3,23,624,1854,regular:3:23,the fish.,1,False,the ring.,5
breadth,chck_100M,regular,3,24,1344,1855,regular:3:24,the bag and the cup and the painting.,0,True,the bag and the cup and the painting.,5
breadth,chck_100M,regular,3,25,600,1856,regular:3:25,the coat and the painting.,0,True,the coat and the painting.,5
breadth,chck_100M,regular,3,26,1633,1857,regular:3:26,the boot and the bottle and the watch.,0,True,the boot and the bottle and the watch.,5
breadth,chck_100M,regular,3,27,1844,1858,regular:3:27,the bottle and the jacket.,0,True,the bottle and the jacket.,5
breadth,chck_100M,regular,3,28,268,1861,regular:3:28,the pipe and the plate and the rock.,2,False,the branch and the document and the map.,5
breadth,chck_100M,regular,3,29,18,1863,regular:3:29,the ice and the ring.,0,True,the ice and the ring.,5
breadth,chck_100M,regular,3,30,2018,1864,regular:3:30,the cheese and the cigarette and the medicine.,1,False,the mirror and the pot and the suit.,5
breadth,chck_100M,regular,3,31,1906,1865,regular:3:31,the leaf and the plate.,2,False,the branch and the suit.,5
breadth,chck_100M,regular,3,32,1753,1868,regular:3:32,the coffee and the tea.,0,True,the coffee and the tea.,5
breadth,chck_100M,regular,3,33,1426,1869,regular:3:33,the guitar and the ring and the suit.,2,False,the card and the drug and the mirror.,5
breadth,chck_100M,regular,3,34,1366,1870,regular:3:34,the crown and the engine.,1,False,the bus and the key.,5
breadth,chck_100M,regular,3,35,1364,1871,regular:3:35,the cheese and the meat and the paper.,4,False,the crown and the meat and the paper.,5
breadth,chck_100M,regular,3,36,1344,1872,regular:3:36,the bag and the ticket and the painting.,3,False,the bag and the cup and the painting.,5
breadth,chck_100M,regular,3,37,1035,1874,regular:3:37,the bag and the car and the tea.,2,False,the bag and the document and the note.,5
breadth,chck_100M,regular,3,38,752,1875,regular:3:38,the plate.,1,False,the pipe.,5
breadth,chck_100M,regular,3,39,1020,1876,regular:3:39,the coffee and the tea.,0,True,the coffee and the tea.,5
breadth,chck_100M,regular,3,40,1633,1878,regular:3:40,the boot and the bottle and the watch.,0,True,the boot and the bottle and the watch.,5
breadth,chck_100M,regular,3,41,353,1879,regular:3:41,the book and the guitar and the magazine.,1,False,the fish and the game and the watch.,5
breadth,chck_100M,regular,3,42,607,1880,regular:3:42,the beer and the pipe.,2,False,the bomb and the knife.,5
breadth,chck_100M,regular,3,43,1925,1881,regular:3:43,the bell.,3,False,the knife.,5
breadth,chck_100M,regular,3,44,1014,1882,regular:3:44,the card and the dish.,0,True,the card and the dish.,5
breadth,chck_100M,regular,3,45,1877,1883,regular:3:45,the disk.,2,False,the shell.,5
breadth,chck_100M,regular,3,46,164,1885,regular:3:46,the letter and the plane and the seed.,1,False,the string and the suit and the ticket.,5
breadth,chck_100M,regular,3,47,1906,1887,regular:3:47,the computer and the machine.,2,False,the leaf and the plate.,5
breadth,chck_100M,regular,3,48,600,1889,regular:3:48,the coat and the tie.,2,False,the coat and the painting.,5
breadth,chck_100M,regular,3,49,624,1891,regular:3:49,the fish.,1,False,the ring.,5
breadth,chck_100M,regular,3,50,1792,1892,regular:3:50,the paper and the watch.,4,False,the ticket and the watch.,5
breadth,chck_100M,regular,3,51,2047,1893,regular:3:51,the shirt.,0,True,the shirt.,5
breadth,chck_100M,regular,3,52,1862,1894,regular:3:52,the bone.,0,True,the bone.,5
breadth,chck_100M,regular,3,53,552,1895,regular:3:53,the apple.,4,False,the brain.,5
breadth,chck_100M,regular,3,54,1383,1897,regular:3:54,the machine.,0,True,the machine.,5
breadth,chck_100M,regular,3,55,1031,1898,regular:3:55,the ball.,0,True,the ball.,5
breadth,chck_100M,regular,3,56,123,1899,regular:3:56,the bottle and the string.,0,True,the bottle and the string.,5
breadth,chck_100M,regular,3,57,1131,1902,regular:3:57,the camera.,3,False,the ice.,5
breadth,chck_100M,regular,3,58,594,1904,regular:3:58,the camera and the ice.,0,True,the camera and the ice.,5
breadth,chck_100M,regular,3,59,183,1905,regular:3:59,the cheese and the leaf and the map.,2,False,the bill and the meat and the television.,5
breadth,chck_100M,regular,3,60,2205,1906,regular:3:60,the apple and the ticket.,1,False,the plane and the tea.,5
breadth,chck_100M,regular,3,61,233,1908,regular:3:61,the card and the letter and the stone.,1,False,the clock and the suit and the wheel.,5
breadth,chck_100M,regular,3,62,1862,1909,regular:3:62,the coat.,1,False,the bone.,5
breadth,chck_100M,regular,3,63,1056,1911,regular:3:63,the painting.,4,False,the pipe.,5
breadth,chck_100M,regular,3,64,1165,1912,regular:3:64,the apple.,1,False,the tissue.,5
breadth,chck_100M,regular,3,65,1095,1913,regular:3:65,the pipe.,4,False,the guitar.,5
breadth,chck_100M,regular,3,66,832,1914,regular:3:66,the book.,2,False,the flower.,5
breadth,chck_100M,regular,3,67,610,1915,regular:3:67,the cash.,0,True,the cash.,5
breadth,chck_100M,regular,3,68,552,1916,regular:3:68,the egg.,2,False,the brain.,5
breadth,chck_100M,regular,3,69,547,1917,regular:3:69,the camera and the creature and the string.,2,False,the bag and the boot and the dish.,5
breadth,chck_100M,regular,3,70,1521,1918,regular:3:70,the ball.,3,False,the bus.,5
breadth,chck_100M,regular,3,71,624,1920,regular:3:71,the apple and the milk.,3,False,the bomb and the milk.,5
breadth,chck_100M,regular,3,72,1301,1921,regular:3:72,the picture.,0,True,the picture.,5
breadth,chck_100M,regular,3,73,1165,1922,regular:3:73,the knife.,3,False,the pipe.,5
breadth,chck_100M,regular,3,74,2018,1923,regular:3:74,the mirror and the pot and the suit.,0,True,the mirror and the pot and the suit.,5
breadth,chck_100M,regular,3,75,615,1924,regular:3:75,the bone and the dish.,2,False,the coat and the map.,5
breadth,chck_100M,regular,3,76,121,1925,regular:3:76,the machine and the meat.,2,False,the boot and the note.,5
breadth,chck_100M,regular,3,77,239,1926,regular:3:77,the creature and the pipe and the pot.,2,False,the shirt and the tea and the train.,5
breadth,chck_100M,regular,3,78,491,1928,regular:3:78,the cheese and the fan.,2,False,the ball and the suit.,5
breadth,chck_100M,regular,3,79,878,1929,regular:3:79,the creature and the ice.,1,False,the boot and the bread.,5
breadth,chck_100M,regular,3,80,685,1930,regular:3:80,the suit.,0,True,the suit.,5
breadth,chck_100M,regular,3,81,1035,1931,regular:3:81,the document.,3,False,the bomb.,5
breadth,chck_100M,regular,3,82,19,1932,regular:3:82,the bowl.,0,True,the bowl.,5
breadth,chck_100M,regular,3,83,2077,1933,regular:3:83,the cup.,0,True,the cup.,5
breadth,chck_100M,regular,3,84,894,1935,regular:3:84,the bill and the card and the drink.,0,True,the bill and the card and the drink.,5
breadth,chck_100M,regular,3,85,1,1936,regular:3:85,the guitar and the stone.,2,False,the file and the ice.,5
breadth,chck_100M,regular,3,86,1753,1937,regular:3:86,the coffee and the tea.,0,True,the coffee and the tea.,5
breadth,chck_100M,regular,3,87,1867,1938,regular:3:87,the disk and the machine and the shell.,1,False,the computer and the engine and the magazine.,5
breadth,chck_100M,regular,3,88,399,1939,regular:3:88,the tea.,0,True,the tea.,5
breadth,chck_100M,regular,3,89,2183,1940,regular:3:89,the dish and the paper and the knife.,4,False,the dish and the paper and the string.,5
breadth,chck_100M,regular,3,90,2079,1942,regular:3:90,the block.,2,False,the picture.,5
breadth,chck_100M,regular,3,91,727,1943,regular:3:91,the string.,1,False,the mirror.,5
breadth,chck_100M,regular,3,92,117,1944,regular:3:92,the machine.,1,False,the magazine.,5
breadth,chck_100M,regular,3,93,1448,1945,regular:3:93,the bottle and the bus and the chemical.,0,True,the bottle and the bus and the chemical.,5
breadth,chck_100M,regular,3,94,1498,1946,regular:3:94,the guitar and the phone and the train.,0,True,the guitar and the phone and the train.,5
breadth,chck_100M,regular,3,95,328,1947,regular:3:95,the card and the medicine.,2,False,the gift and the note.,5
breadth,chck_100M,regular,3,96,832,1954,regular:3:96,the book.,0,True,the book.,5
breadth,chck_100M,regular,3,97,164,1955,regular:3:97,the letter and the plane and the seed.,1,False,the string and the suit and the ticket.,5
breadth,chck_100M,regular,3,98,353,1960,regular:3:98,the book and the guitar and the magazine.,1,False,the fish and the game and the watch.,5
breadth,chck_100M,regular,3,99,257,1961,regular:3:99,the apple and the leaf and the mirror.,1,False,the phone and the pot and the tea.,5
breadth,chck_100M,regular,3,100,326,1963,regular:3:100,the brain and the plate.,2,False,the plant and the ticket.,5
breadth,chck_100M,regular,3,101,1344,1964,regular:3:101,the bag and the paper and the pot.,1,False,the bag and the cup and the painting.,5
breadth,chck_100M,regular,3,102,1721,1965,regular:3:102,the fish.,0,True,the fish.,5
breadth,chck_100M,regular,3,103,1756,1966,regular:3:103,the clock.,3,False,the engine.,5
breadth,chck_100M,regular,3,104,426,1967,regular:3:104,the bag and the shirt and the ticket.,0,True,the bag and the shirt and the ticket.,5
breadth,chck_100M,regular,3,105,1877,1969,regular:3:105,the disk.,1,False,the shell.,5
breadth,chck_100M,regular,3,106,70,1970,regular:3:106,the newspaper and the camera.,3,False,the newspaper and the string.,5
breadth,chck_100M,regular,3,107,793,1975,regular:3:107,the document and the note.,0,True,the document and the note.,5
breadth,chck_100M,regular,3,108,1232,1976,regular:3:108,the pipe and the rock and the shoe.,2,False,the meat and the note and the tie.,5
breadth,chck_100M,regular,3,109,2018,1978,regular:3:109,the mirror and the pot and the suit.,0,True,the mirror and the pot and the suit.,5
breadth,chck_100M,regular,3,110,426,1979,regular:3:110,the cake and the paper.,0,True,the cake and the paper.,5
breadth,chck_100M,regular,3,111,1883,1980,regular:3:111,the dress.,2,False,the shirt.,5
breadth,chck_100M,regular,3,112,1344,1981,regular:3:112,the bag and the paper and the pot.,1,False,the bag and the cup and the painting.,5
breadth,chck_100M,regular,3,113,1482,1982,regular:3:113,the disk and the fan.,2,False,the bread and the wheel.,5
breadth,chck_100M,regular,3,114,1528,1983,regular:3:114,the clock.,0,True,the clock.,5
breadth,chck_100M,regular,3,115,115,1984,regular:3:115,the bag and the plant.,0,True,the bag and the plant.,5
breadth,chck_100M,regular,3,116,625,1986,regular:3:116,the beer and the bowl and the plate.,1,False,the coffee and the flower and the rock.,5
breadth,chck_100M,regular,3,117,580,1987,regular:3:117,the cheese and the game and the glass.,2,False,the card and the cheese and the meat.,5
breadth,chck_100M,regular,3,118,1136,1988,regular:3:118,the drink.,2,False,the guitar.,5
breadth,chck_100M,regular,3,119,2183,1991,regular:3:119,the fish and the newspaper and the phone.,2,False,the dish and the paper and the string.,5
breadth,chck_100M,regular,3,120,147,1992,regular:3:120,the knife.,1,False,the letter.,5
breadth,chck_100M,regular,3,121,2047,1993,regular:3:121,the picture.,3,False,the beer.,5
breadth,chck_100M,regular,3,122,63,1994,regular:3:122,the cigarette and the pot.,1,False,the document and the magazine.,5
breadth,chck_100M,regular,3,123,1942,1996,regular:3:123,the block.,0,True,the block.,5
breadth,chck_100M,regular,3,124,2092,1997,regular:3:124,the plane.,1,False,the meat.,5
breadth,chck_100M,regular,3,125,121,1998,regular:3:125,the bottle and the coffee.,1,False,the boot and the note.,5
breadth,chck_100M,regular,3,126,183,2000,regular:3:126,the bottle and the egg and the hat.,2,False,the bill and the meat and the television.,5
breadth,chck_100M,regular,3,127,1546,2001,regular:3:127,the coffee and the stone.,0,True,the coffee and the stone.,5
breadth,chck_100M,regular,3,128,2077,2003,regular:3:128,the file.,2,False,the cup.,5
breadth,chck_100M,regular,3,129,491,2004,regular:3:129,the cheese and the fan.,0,True,the cheese and the fan.,5
breadth,chck_100M,regular,3,130,685,2005,regular:3:130,the suit.,0,True,the suit.,5
breadth,chck_100M,regular,3,131,1056,2006,regular:3:131,the ring.,1,False,the pipe.,5
breadth,chck_100M,regular,3,132,1165,2007,regular:3:132,the apple.,1,False,the tissue.,5
breadth,chck_100M,regular,3,133,1169,2008,regular:3:133,the cake and the cheese.,1,False,the branch and the fig.,5
breadth,chck_100M,regular,3,134,894,2009,regular:3:134,the bill and the card and the drink.,0,True,the bill and the card and the drink.,5
breadth,chck_100M,regular,3,135,1883,2011,regular:3:135,the hat and the shirt.,1,False,the hat and the stone.,5
breadth,chck_100M,regular,3,136,70,2012,regular:3:136,the newspaper and the map.,4,False,the newspaper and the string.,5
breadth,chck_100M,regular,3,137,1090,2013,regular:3:137,the fan and the knife.,1,False,the glass and the machine.,5
breadth,chck_100M,regular,3,138,2183,2014,regular:3:138,the fish and the newspaper and the phone.,0,True,the fish and the newspaper and the phone.,5
breadth,chck_100M,regular,3,139,478,2015,regular:3:139,the letter and the phone.,0,True,the letter and the phone.,5
breadth,chck_100M,regular,3,140,547,2017,regular:3:140,the camera and the creature and the string.,2,False,the bag and the boot and the dish.,5
breadth,chck_100M,regular,3,141,115,2018,regular:3:141,the apple and the shell.,1,False,the rose and the tape.,5
breadth,chck_100M,regular,3,142,1095,2019,regular:3:142,the bowl and the guitar.,1,False,the beer and the bowl.,5
breadth,chck_100M,regular,3,143,1768,2020,regular:3:143,the bottle and the cash.,0,True,the bottle and the cash.,5
breadth,chck_100M,regular,3,144,1756,2021,regular:3:144,the disk.,1,False,the engine.,5
breadth,chck_100M,regular,3,145,1261,2022,regular:3:145,the block.,1,False,the letter.,5
breadth,chck_100M,regular,3,146,1906,2025,regular:3:146,the car and the cross.,2,False,the branch and the suit.,5
breadth,chck_100M,regular,3,147,1721,2026,regular:3:147,the fish.,2,False,the camera.,5
breadth,chck_100M,regular,3,148,526,2027,regular:3:148,the card and the shirt and the television.,0,True,the card and the shirt and the television.,5
breadth,chck_100M,regular,3,149,1270,2029,regular:3:149,the file.,4,False,the painting.,5
breadth,chck_100M,regular,3,150,1364,2030,regular:3:150,the cheese and the egg and the plane.,1,False,the crown and the meat and the paper.,5
breadth,chck_100M,regular,3,151,1131,2031,regular:3:151,the bill.,2,False,the ice.,5
breadth,chck_100M,regular,3,152,27,2032,regular:3:152,the painting.,0,True,the painting.,5
breadth,chck_100M,regular,3,153,764,2033,regular:3:153,the cream.,2,False,the computer.,5
breadth,chck_100M,regular,3,154,233,2036,regular:3:154,the bag and the wire.,2,False,the shell and the watch.,5
breadth,chck_100M,regular,3,155,1366,2038,regular:3:155,the magazine and the train.,0,True,the magazine and the train.,5
breadth,chck_100M,regular,3,156,1883,2039,regular:3:156,the dress and the gift and the watch.,1,False,the branch and the gift and the watch.,5
breadth,chck_100M,regular,3,157,600,2040,regular:3:157,the coat and the painting.,0,True,the coat and the painting.,5
breadth,chck_100M,regular,3,158,18,2041,regular:3:158,the hat and the tie.,3,False,the clock and the tie.,5
breadth,chck_100M,regular,3,159,624,2042,regular:3:159,the ticket.,0,True,the ticket.,5
breadth,chck_100M,regular,3,160,19,2045,regular:3:160,the bowl.,0,True,the bowl.,5
breadth,chck_100M,regular,3,161,978,2046,regular:3:161,the sheet and the tissue.,0,True,the sheet and the tissue.,5
breadth,chck_100M,regular,3,162,966,2048,regular:3:162,the bomb and the car and the tea.,1,False,the block and the bomb and the leaf.,5
breadth,chck_100M,regular,3,163,878,2049,regular:3:163,the creature and the ice.,1,False,the boot and the bread.,5
breadth,chck_100M,regular,3,164,494,2050,regular:3:164,the car and the document.,2,False,the bread and the wire.,5
breadth,chck_100M,regular,3,165,1885,2051,regular:3:165,the milk.,0,True,the milk.,5
breadth,chck_100M,regular,3,166,899,2052,regular:3:166,the disk.,1,False,the jacket.,5
breadth,chck_100M,regular,3,167,416,2053,regular:3:167,the hat and the shirt.,3,False,the hat and the tie.,5
breadth,chck_100M,regular,3,168,328,2055,regular:3:168,the card and the medicine.,2,False,the gift and the note.,5
breadth,chck_100M,regular,3,169,1498,2056,regular:3:169,the engine and the disk.,3,False,the clock and the disk.,5
breadth,chck_100M,regular,3,170,1383,2057,regular:3:170,the bone.,4,False,the machine.,5
breadth,chck_100M,regular,3,171,1844,2059,regular:3:171,the boot and the knife.,2,False,the coffee and the egg.,5
breadth,chck_100M,regular,3,172,832,2062,regular:3:172,the cake.,0,True,the cake.,5
breadth,chck_100M,regular,3,173,1756,2063,regular:3:173,the disk.,1,False,the engine.,5
breadth,chck_100M,regular,3,174,1261,2065,regular:3:174,the block and the paper.,2,False,the beer and the letter.,5
breadth,chck_100M,regular,3,175,1035,2066,regular:3:175,the cross and the newspaper and the train.,2,False,the bag and the document and the note.,5
breadth,chck_100M,regular,3,176,27,2067,regular:3:176,the apple.,2,False,the painting.,5
breadth,chck_100M,regular,3,177,1862,2068,regular:3:177,the cream and the dress.,0,True,the cream and the dress.,5
breadth,chck_100M,regular,3,178,1498,2071,regular:3:178,the guitar and the phone and the train.,0,True,the guitar and the phone and the train.,5
breadth,chck_100M,regular,3,179,257,2072,regular:3:179,the bomb and the cigarette and the pot.,3,False,the bomb and the cigarette and the drug.,5
breadth,chck_100M,regular,3,180,1942,2073,regular:3:180,the cup.,4,False,the block.,5
breadth,chck_100M,regular,3,181,326,2074,regular:3:181,the brain and the plate.,2,False,the plant and the ticket.,5
breadth,chck_100M,regular,3,182,1792,2075,regular:3:182,the cake and the watch.,4,False,the ticket and the watch.,5
breadth,chck_100M,regular,3,183,1768,2076,regular:3:183,the bottle and the cash.,0,True,the bottle and the cash.,5
breadth,chck_100M,regular,3,184,572,2077,regular:3:184,the bill.,2,False,the tissue.,5
breadth,chck_100M,regular,3,185,2047,2079,regular:3:185,the egg.,2,False,the shirt.,5
breadth,chck_100M,regular,3,186,1504,2080,regular:3:186,the bill.,0,True,the bill.,5
breadth,chck_100M,regular,3,187,2047,2081,regular:3:187,the egg.,2,False,the beer.,5
breadth,chck_100M,regular,3,188,336,2082,regular:3:188,the milk and the glass.,4,False,the milk and the note.,5
breadth,chck_100M,regular,3,189,1426,2083,regular:3:189,the guitar and the ring and the suit.,2,False,the note and the sheet and the wheel.,5
breadth,chck_100M,regular,3,190,727,2084,regular:3:190,the guitar and the map.,2,False,the file and the note.,5
breadth,chck_100M,regular,3,191,1394,2085,regular:3:191,the disk.,2,False,the hat.,5
breadth,chck_100M,regular,3,192,70,2086,regular:3:192,the bell and the cigarette and the mirror.,2,False,the camera and the cup and the map.,5
breadth,chck_100M,regular,3,193,1973,2087,regular:3:193,the cream and the string.,1,False,the radio and the string.,5
breadth,chck_100M,regular,3,194,793,2088,regular:3:194,the document and the note.,0,True,the document and the note.,5
breadth,chck_100M,regular,3,195,326,2089,regular:3:195,the bomb.,4,False,the plate.,5
breadth,chck_100M,regular,3,196,416,2090,regular:3:196,the plant and the seed.,2,False,the hat and the tie.,5
breadth,chck_100M,regular,3,197,336,2091,regular:3:197,the car and the dish.,0,True,the car and the dish.,5
breadth,chck_100M,regular,3,198,39,2092,regular:3:198,the machine.,1,False,the wire.,5
breadth,chck_100M,regular,3,199,1586,2093,regular:3:199,the glass.,4,False,the tea.,5
breadth,chck_100M,regular,3,200,754,2095,regular:3:200,the stone and the pipe.,3,False,the brick and the pipe.,5
breadth,chck_100M,regular,3,201,2183,2096,regular:3:201,the fish and the newspaper and the phone.,0,True,the fish and the newspaper and the phone.,5
breadth,chck_100M,regular,3,202,793,2097,regular:3:202,the bill and the card.,3,False,the bill and the brick.,5
breadth,chck_100M,regular,3,203,764,2098,regular:3:203,the leaf and the picture and the rose.,1,False,the bag and the dress and the radio.,5
breadth,chck_100M,regular,3,204,117,2100,regular:3:204,the knife.,4,False,the fish.,5
breadth,chck_100M,regular,3,205,115,2101,regular:3:205,the bag and the plant.,0,True,the bag and the plant.,5
breadth,chck_100M,regular,3,206,1131,2102,regular:3:206,the bill.,2,False,the ice.,5
breadth,chck_100M,regular,3,207,268,2103,regular:3:207,the bell and the document and the map.,4,False,the branch and the document and the map.,5
breadth,chck_100M,regular,3,208,1498,2105,regular:3:208,the disk and the shell.,1,False,the letter and the shell.,5
breadth,chck_100M,regular,3,209,1436,2106,regular:3:209,the card and the tie and the tissue.,0,True,the card and the tie and the tissue.,5
breadth,chck_100M,regular,3,210,1383,2107,regular:3:210,the plant.,1,False,the phone.,5
breadth,chck_100M,regular,3,211,63,2108,regular:3:211,the game and the knife.,1,False,the document and the magazine.,5
breadth,chck_100M,regular,3,212,1368,2110,regular:3:212,the picture.,4,False,the boot.,5
breadth,chck_100M,regular,3,213,1165,2111,regular:3:213,the apple.,1,False,the tissue.,5
breadth,chck_100M,regular,3,214,878,2112,regular:3:214,the note and the tissue.,1,False,the boot and the bread.,5
breadth,chck_100M,regular,3,215,1090,2113,regular:3:215,the fan and the knife.,1,False,the glass and the machine.,5
