set,pair_id,original_id,source,example_id,original_words_field,rewrite_words_field,pair_words_field,base_same_source_example_rows,base_contains_exact_normalized_original,base_contains_count,base_match_sources,base_match_example_ids,replaced_in_dose21_by_same_source_example,replaced_in_dose25_by_same_source_example,selection_role
dose21,dose56_rw_043594,rw_043594,childes,21418,25,18,43,1,True,1,childes,21418,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_002375,rw2s0_002375,simple_wiki,60940,26,25,51,1,True,1,simple_wiki,60940,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_017642,rw2s1_017642,simple_wiki,55075,23,32,55,1,True,1,simple_wiki,55075,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_031130,rw2s1_031130,gutenberg,26900,18,16,34,1,True,1,gutenberg,26900,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_023196,rw_023196,childes,14766,12,12,24,1,True,1,childes,14766,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_002490,rw2s0_002490,simple_wiki,60947,18,20,38,1,True,1,simple_wiki,60947,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_030482,rw_030482,childes,21298,14,9,23,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_019104,rw_019104,childes,11975,21,18,39,1,True,1,childes,11975,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_005764,rw_005764,childes,10971,16,14,30,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_023735,rw_023735,simple_wiki,55822,13,15,28,1,True,1,simple_wiki,55822,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_001960,rw2s1_001960,bnc_spoken,2346,18,15,33,1,True,1,bnc_spoken,2346,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_044504,rw_044504,childes,22513,14,15,29,1,True,1,childes,22513,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_021595,rw2s1_021595,childes,22027,20,18,38,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_012564,rw2s0_012564,gutenberg,29055,41,39,80,1,True,1,gutenberg,29055,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_009716,rw2s0_009716,gutenberg,22850,23,22,45,1,True,1,gutenberg,22850,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_015343,rw2s1_015343,gutenberg,37478,26,27,53,1,True,1,gutenberg,37478,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_023842,rw_023842,gutenberg,28084,25,23,48,1,True,1,gutenberg,28084,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_020014,rw2s0_020014,gutenberg,29776,34,37,71,1,True,1,gutenberg,29776,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_010767,rw2s0_010767,simple_wiki,59650,21,22,43,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_024414,rw2s1_024414,gutenberg,31875,22,25,47,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_016698,rw2s0_016698,gutenberg,31590,38,30,68,1,True,1,gutenberg,31590,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_025117,rw2s0_025117,gutenberg,25308,32,33,65,1,True,1,gutenberg,25308,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_034718,rw_034718,childes,19877,26,31,57,1,True,1,childes,19877,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_009757,rw2s0_009757,bnc_spoken,1882,21,23,44,1,True,1,bnc_spoken,1882,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_033365,rw_033365,open_subtitles,39118,16,17,33,1,True,1,open_subtitles,39118,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_017243,rw2s1_017243,gutenberg,24381,19,24,43,1,True,1,gutenberg,24381,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_009686,rw_009686,bnc_spoken,3687,13,10,23,1,True,1,bnc_spoken,3687,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_029264,rw2s1_029264,gutenberg,24253,31,28,59,1,True,1,gutenberg,24253,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_016200,rw_016200,open_subtitles,49601,16,15,31,1,True,1,open_subtitles,49601,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_012020,rw2s1_012020,gutenberg,36279,55,50,105,1,True,1,gutenberg,36279,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_009274,rw2s0_009274,gutenberg,29650,18,21,39,1,True,1,gutenberg,29650,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_024749,rw_024749,open_subtitles,48865,25,29,54,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_022571,rw2s0_022571,gutenberg,26541,32,33,65,1,True,1,gutenberg,26541,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_044868,rw_044868,childes,8437,12,12,24,1,True,1,childes,8437,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_032343,rw2s0_032343,gutenberg,37574,26,29,55,1,True,1,gutenberg,37574,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_003914,rw2s0_003914,gutenberg,29128,28,26,54,1,True,1,gutenberg,29128,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_004692,rw2s1_004692,switchboard,62359,27,22,49,1,True,1,switchboard,62359,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_031063,rw2s0_031063,gutenberg,30735,33,27,60,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_029940,rw_029940,childes,11939,15,17,32,1,True,1,childes,11939,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_012000,rw2s1_012000,gutenberg,33445,35,31,66,1,True,1,gutenberg,33445,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_044751,rw_044751,childes,12858,14,14,28,1,True,1,childes,12858,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_019081,rw2s0_019081,simple_wiki,58374,24,22,46,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_015389,rw2s1_015389,bnc_spoken,1055,24,26,50,1,True,1,bnc_spoken,1055,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_011049,rw2s0_011049,gutenberg,22931,20,25,45,1,True,1,gutenberg,22931,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_015999,rw2s1_015999,gutenberg,37193,31,27,58,1,True,1,gutenberg,37193,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_026788,rw2s0_026788,gutenberg,32974,54,51,105,1,True,1,gutenberg,32974,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_024509,rw_024509,simple_wiki,53224,15,16,31,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_041547,rw_041547,open_subtitles,52453,14,9,23,1,True,1,open_subtitles,52453,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_034638,rw_034638,childes,18645,12,12,24,1,True,1,childes,18645,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_032643,rw2s0_032643,gutenberg,25953,31,35,66,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_030176,rw2s0_030176,simple_wiki,61330,29,26,55,1,True,1,simple_wiki,61330,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_031810,rw2s1_031810,simple_wiki,53798,34,30,64,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_002798,rw2s1_002798,simple_wiki,59501,24,26,50,1,True,1,simple_wiki,59501,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_019653,rw2s0_019653,gutenberg,34035,18,16,34,1,True,1,gutenberg,34035,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_008254,rw2s0_008254,gutenberg,31560,22,23,45,1,True,1,gutenberg,31560,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_016628,rw2s0_016628,open_subtitles,41433,18,25,43,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_031400,rw2s1_031400,gutenberg,25102,27,32,59,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_016842,rw2s1_016842,gutenberg,24005,38,31,69,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_014647,rw2s1_014647,gutenberg,22655,23,24,47,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_018085,rw_018085,childes,5316,18,19,37,1,True,1,childes,5316,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_025191,rw2s0_025191,gutenberg,32213,36,31,67,1,True,1,gutenberg,32213,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_009761,rw2s0_009761,open_subtitles,40874,20,21,41,1,True,1,open_subtitles,40874,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_008658,rw2s0_008658,childes,20509,18,17,35,1,True,1,childes,20509,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_034330,rw_034330,bnc_spoken,1042,20,18,38,1,True,1,bnc_spoken,1042,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_009115,rw_009115,childes,21848,17,14,31,1,True,1,childes,21848,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_000841,rw2s1_000841,open_subtitles,41399,20,22,42,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_005233,rw2s1_005233,bnc_spoken,1527,27,26,53,1,True,1,bnc_spoken,1527,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_030609,rw2s1_030609,simple_wiki,60260,31,30,61,1,True,1,simple_wiki,60260,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_032073,rw_032073,open_subtitles,46648,15,19,34,1,True,1,open_subtitles,46648,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_028586,rw2s1_028586,gutenberg,34292,19,16,35,1,True,1,gutenberg,34292,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_005560,rw_005560,childes,18437,16,16,32,1,True,1,childes,18437,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_008305,rw_008305,simple_wiki,53682,12,13,25,1,True,1,simple_wiki,53682,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_021457,rw2s0_021457,gutenberg,24772,25,20,45,1,True,1,gutenberg,24772,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_025457,rw2s1_025457,gutenberg,31321,26,26,52,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_038866,rw_038866,childes,14778,13,12,25,1,True,1,childes,14778,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_000341,rw2s0_000341,gutenberg,38210,40,32,72,1,True,1,gutenberg,38210,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_011877,rw_011877,gutenberg,28275,20,22,42,1,True,1,gutenberg,28275,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_025850,rw2s1_025850,gutenberg,31195,19,14,33,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_009976,rw_009976,bnc_spoken,3242,37,27,64,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_017328,rw2s0_017328,gutenberg,27841,41,40,81,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_020611,rw_020611,childes,5869,14,14,28,1,True,1,childes,5869,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_004394,rw2s1_004394,gutenberg,24184,20,19,39,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_031065,rw2s0_031065,bnc_spoken,981,28,29,57,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_004059,rw2s0_004059,gutenberg,34746,19,19,38,1,True,1,gutenberg,34746,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_007254,rw_007254,open_subtitles,41190,32,24,56,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_004590,rw2s0_004590,simple_wiki,59886,21,22,43,1,True,1,simple_wiki,59886,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_022305,rw2s1_022305,childes,16592,18,20,38,1,True,1,childes,16592,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_013876,rw2s1_013876,open_subtitles,51561,31,33,64,1,True,1,open_subtitles,51561,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_030798,rw_030798,childes,10558,15,15,30,1,True,1,childes,10558,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_024055,rw2s1_024055,gutenberg,25670,31,36,67,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_028054,rw2s1_028054,gutenberg,33529,51,44,95,1,True,1,gutenberg,33529,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_024447,rw2s1_024447,open_subtitles,51215,23,15,38,1,True,1,open_subtitles,51215,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_037872,rw_037872,childes,7456,12,12,24,1,True,1,childes,7456,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_043158,rw_043158,childes,9897,15,16,31,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_001259,rw2s1_001259,gutenberg,30897,45,37,82,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_010739,rw2s1_010739,gutenberg,28315,19,16,35,1,True,1,gutenberg,28315,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_000028,rw2s0_000028,gutenberg,26291,18,23,41,1,True,1,gutenberg,26291,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_008499,rw2s0_008499,simple_wiki,57629,19,18,37,1,True,1,simple_wiki,57629,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_044781,rw_044781,childes,16522,14,15,29,1,True,1,childes,16522,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_014243,rw2s1_014243,open_subtitles,51215,28,25,53,1,True,1,open_subtitles,51215,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_020134,rw2s1_020134,gutenberg,27600,35,33,68,1,True,1,gutenberg,27600,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_023556,rw_023556,childes,16584,14,15,29,1,True,1,childes,16584,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_007632,rw2s1_007632,gutenberg,32145,32,35,67,1,True,1,gutenberg,32145,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_003587,rw2s1_003587,gutenberg,37576,39,39,78,1,True,1,gutenberg,37576,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_019953,rw2s1_019953,gutenberg,36714,19,23,42,1,True,1,gutenberg,36714,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_031385,rw2s0_031385,childes,8548,18,18,36,1,True,1,childes,8548,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_034191,rw_034191,childes,19696,18,20,38,1,True,1,childes,19696,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_006993,rw2s0_006993,gutenberg,31933,19,19,38,1,True,1,gutenberg,31933,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_000717,rw2s0_000717,gutenberg,37601,42,42,84,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_025070,rw2s1_025070,simple_wiki,54230,25,25,50,1,True,1,simple_wiki,54230,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_035781,rw_035781,open_subtitles,41182,14,13,27,1,True,1,open_subtitles,41182,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_020768,rw2s0_020768,open_subtitles,38773,21,22,43,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_004857,rw2s1_004857,gutenberg,26876,34,32,66,1,True,1,gutenberg,26876,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_023204,rw2s0_023204,open_subtitles,50491,19,21,40,1,True,1,open_subtitles,50491,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_017978,rw2s0_017978,bnc_spoken,1370,18,26,44,1,True,1,bnc_spoken,1370,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_028153,rw2s0_028153,gutenberg,36456,43,42,85,1,True,1,gutenberg,36456,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_020796,rw2s1_020796,gutenberg,36605,55,55,110,1,True,1,gutenberg,36605,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_013706,rw2s1_013706,gutenberg,31319,51,49,100,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_018502,rw2s0_018502,childes,12989,31,31,62,1,True,1,childes,12989,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_012245,rw2s1_012245,simple_wiki,54450,19,18,37,1,True,1,simple_wiki,54450,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_002705,rw_002705,bnc_spoken,2570,19,17,36,1,True,1,bnc_spoken,2570,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_029294,rw2s1_029294,bnc_spoken,3811,21,22,43,1,True,1,bnc_spoken,3811,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_026766,rw_026766,bnc_spoken,3675,12,18,30,1,True,1,bnc_spoken,3675,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_032798,rw2s0_032798,gutenberg,32891,46,39,85,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_001477,rw2s0_001477,simple_wiki,57562,30,31,61,1,True,1,simple_wiki,57562,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_016585,rw2s1_016585,gutenberg,32323,19,18,37,1,True,1,gutenberg,32323,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_001297,rw2s0_001297,childes,16071,18,17,35,1,True,1,childes,16071,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_004208,rw_004208,gutenberg,34756,23,19,42,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_026299,rw2s1_026299,bnc_spoken,1249,34,29,63,1,True,1,bnc_spoken,1249,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_016202,rw2s1_016202,gutenberg,22775,19,18,37,1,True,1,gutenberg,22775,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_005176,rw_005176,open_subtitles,52248,32,38,70,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_003940,rw2s0_003940,gutenberg,33539,20,19,39,1,True,1,gutenberg,33539,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_010415,rw_010415,open_subtitles,46445,15,13,28,1,True,1,open_subtitles,46445,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_021247,rw2s0_021247,open_subtitles,47119,21,21,42,1,True,1,open_subtitles,47119,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_027550,rw2s0_027550,open_subtitles,39982,40,32,72,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_000166,rw2s1_000166,childes,11501,18,19,37,1,True,1,childes,11501,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_019671,rw_019671,childes,18550,13,13,26,1,True,1,childes,18550,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_032382,rw2s0_032382,open_subtitles,38608,34,31,65,1,True,1,open_subtitles,38608,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_016711,rw2s0_016711,bnc_spoken,4606,18,17,35,1,True,1,bnc_spoken,4606,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_037844,rw_037844,childes,22116,15,13,28,1,True,1,childes,22116,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_015276,rw_015276,childes,20190,14,17,31,1,True,1,childes,20190,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_027859,rw2s1_027859,bnc_spoken,242,27,24,51,1,True,1,bnc_spoken,242,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_005044,rw2s1_005044,gutenberg,29379,47,40,87,1,True,1,gutenberg,29379,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_017521,rw_017521,childes,9015,14,15,29,1,True,1,childes,9015,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_018582,rw2s1_018582,gutenberg,24964,27,24,51,1,True,1,gutenberg,24964,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_006332,rw_006332,simple_wiki,62241,24,24,48,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_012084,rw2s0_012084,gutenberg,32712,29,29,58,1,True,1,gutenberg,32712,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_006828,rw2s0_006828,simple_wiki,55008,19,19,38,1,True,1,simple_wiki,55008,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_020776,rw2s0_020776,gutenberg,38196,30,33,63,1,True,1,gutenberg,38196,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_030493,rw2s1_030493,gutenberg,30707,28,24,52,1,True,1,gutenberg,30707,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_017639,rw2s0_017639,simple_wiki,59209,27,22,49,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_025522,rw2s1_025522,gutenberg,37138,27,26,53,1,True,1,gutenberg,37138,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_026831,rw2s0_026831,open_subtitles,48713,20,24,44,1,True,1,open_subtitles,48713,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_022111,rw2s1_022111,simple_wiki,57336,34,32,66,1,True,1,simple_wiki,57336,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_027470,rw2s0_027470,gutenberg,36210,26,24,50,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_017704,rw2s0_017704,gutenberg,25665,27,27,54,1,True,1,gutenberg,25665,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_031534,rw2s1_031534,simple_wiki,53208,19,20,39,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_006971,rw2s1_006971,open_subtitles,43369,23,21,44,1,True,1,open_subtitles,43369,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_033400,rw_033400,bnc_spoken,2533,16,15,31,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_022235,rw2s1_022235,open_subtitles,44345,19,18,37,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_018864,rw2s0_018864,childes,9674,23,24,47,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_001200,rw2s0_001200,gutenberg,28155,21,25,46,1,True,1,gutenberg,28155,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_014593,rw2s0_014593,simple_wiki,59575,21,22,43,1,True,1,simple_wiki,59575,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_018372,rw2s0_018372,gutenberg,26443,19,18,37,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_012706,rw2s1_012706,simple_wiki,53300,29,31,60,1,True,1,simple_wiki,53300,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_021728,rw2s1_021728,childes,9664,30,39,69,1,True,1,childes,9664,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_025079,rw_025079,bnc_spoken,2809,14,13,27,1,True,1,bnc_spoken,2809,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_011851,rw2s1_011851,bnc_spoken,1933,19,18,37,1,True,1,bnc_spoken,1933,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_035844,rw_035844,open_subtitles,51197,21,19,40,1,True,1,open_subtitles,51197,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_025849,rw2s0_025849,open_subtitles,47926,18,15,33,1,True,1,open_subtitles,47926,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_002898,rw2s0_002898,open_subtitles,42609,20,17,37,1,True,1,open_subtitles,42609,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_016235,rw_016235,gutenberg,36236,16,17,33,1,True,1,gutenberg,36236,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_026065,rw2s0_026065,open_subtitles,51582,19,20,39,1,True,1,open_subtitles,51582,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_027186,rw2s0_027186,gutenberg,22877,32,32,64,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_029697,rw2s0_029697,simple_wiki,53062,22,25,47,1,True,1,simple_wiki,53062,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_019486,rw2s1_019486,gutenberg,24333,30,32,62,1,True,1,gutenberg,24333,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_004456,rw_004456,childes,16507,13,17,30,1,True,1,childes,16507,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_026695,rw2s0_026695,simple_wiki,53248,30,33,63,1,True,1,simple_wiki,53248,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_011770,rw2s1_011770,gutenberg,28487,23,25,48,1,True,1,gutenberg,28487,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_012679,rw2s1_012679,bnc_spoken,2010,20,20,40,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_008753,rw2s1_008753,simple_wiki,62291,27,30,57,1,True,1,simple_wiki,62291,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_043133,rw_043133,childes,12330,17,22,39,1,True,1,childes,12330,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_023815,rw2s0_023815,gutenberg,28130,18,20,38,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_024463,rw2s1_024463,gutenberg,32814,20,20,40,1,True,1,gutenberg,32814,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_020370,rw2s1_020370,gutenberg,28555,28,31,59,1,True,1,gutenberg,28555,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_043173,rw_043173,childes,12173,17,18,35,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
