word,stream_count,stream_log_freq_per_million,child_status,child_aoa_month,model_status,model_aoa_log10_step,model_curve_first_minus_last,current_exposure_status,current_cross_log10_word_pos,current_cross_word_pos,count_src__bnc_spoken,logfreq_src__bnc_spoken,count_src__childes,logfreq_src__childes,count_src__cleanqwen_fineweb_compact_view_reinvest,logfreq_src__cleanqwen_fineweb_compact_view_reinvest,count_src__gutenberg,logfreq_src__gutenberg,count_src__neutral_cleanqwen_topup_compact_reinvest::open_subtitles,logfreq_src__neutral_cleanqwen_topup_compact_reinvest::open_subtitles,count_src__open_subtitles,logfreq_src__open_subtitles,count_src__qwen_pair_packed,logfreq_src__qwen_pair_packed,count_src__simple_wiki,logfreq_src__simple_wiki,count_src__switchboard,logfreq_src__switchboard,childes_spoken_first_cross_log10_word_pos,childes_spoken_first_cross_source,childes_bnc_simple_first_cross_log10_word_pos,childes_bnc_simple_first_cross_source,written_first_control_cross_log10_word_pos,written_first_control_cross_source,qwen_clean_first_control_cross_log10_word_pos,qwen_clean_first_control_cross_source,largest_sources_first_cross_log10_word_pos,largest_sources_first_cross_source,smallest_sources_first_cross_log10_word_pos,smallest_sources_first_cross_source,alphabetical_sources_cross_log10_word_pos,alphabetical_sources_cross_source,source_child_aoa_enrichment_first_cross_log10_word_pos,source_child_aoa_enrichment_first_cross_source
shirt,4540,3.8156222311417918,ok,21.81321042623773,threshold_above_upper_asymptote,,-0.4936916589736935,ok,7.69896549929486,49999481.34065934,140,3.1945478304311714,2900,4.724250390824025,50,2.4785640344886417,310,2.8153664658870614,0,8.622553707074063,730,3.687134229103239,340,3.022942001496284,60,1.7426954346542745,10,3.906324984313508,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698969926163005,switchboard,7.698969926163005,switchboard,7.698970004336019,childes,7.698970004336019,switchboard,7.698970004336019,switchboard
shoe,3680,3.605633705510669,ok,16.358286285273284,threshold_above_upper_asymptote,,-0.8308068513870239,ok,7.699156432995127,50021468.0,90,2.754690192363251,2600,4.615070989131034,50,2.4785640344886417,280,2.7137562894762786,0,8.622553707074063,320,2.8632872742732096,310,2.9307107772802503,20,0.6604769557618412,10,3.906324984313508,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698969926163005,switchboard,7.698969926163005,switchboard,7.698970004336019,childes,7.698970004336019,switchboard,7.698970004336019,switchboard
shopping,2270,3.1225851645499145,ok,26.165070893047815,threshold_above_upper_asymptote,,-0.8626296043395989,ok,7.699156432995127,50021468.0,270,3.849612439943907,850,3.4974363877538233,80,2.944847882631845,120,1.8688323174442374,0,8.622553707074063,450,3.2037630749608774,340,3.022942001496284,160,2.718346012187549,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
shorts,440,1.482740259388143,ok,25.133809045982208,ok,7.243287674079747,3.8348706534930646,ok,7.699156432995127,50021468.0,40,1.9506423157698642,140,1.6968194646917072,0,-2.136556482352618,0,-3.6159646160464174,0,8.622553707074063,50,1.015378334193799,60,1.2951702409435126,140,2.585259558391279,10,3.906324984313508,7.678674223643472,qwen_pair_packed,7.678674223643472,qwen_pair_packed,7.698969926163005,childes,7.698969926163005,switchboard,7.698969926163005,switchboard,7.698970004336019,childes,7.698970004336019,switchboard,7.698970004336019,switchboard
shoulder,3700,3.61105303864943,ok,27.277177561827035,threshold_above_upper_asymptote,,0.09590864181518555,ok,7.698922257366117,49994503.22911051,50,2.171313677938685,640,3.2138610972546955,80,2.944847882631845,1440,4.349928119038111,0,8.622553707074063,510,3.328795635517205,840,3.926523828755387,140,2.585259558391279,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
shovel,1440,2.667575368536492,ok,26.187099976529097,threshold_above_upper_asymptote,,-0.2288498878479004,ok,7.69855284889969,49951996.26388889,50,2.171313677938685,1110,3.7641776192523886,0,-2.136556482352618,70,1.3327952743317508,0,8.622553707074063,70,1.349017707730708,110,1.8975423968645244,30,1.0577787532308447,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.695090635461614,bnc_spoken,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
show,37450,5.925605154002995,ok,27.51748617185101,ok,6.587529914318318,1.9397239685058594,ok,7.6990636284865905,50010780.04059829,1240,5.372610144789227,11880,6.1342656554909745,1850,6.079801850033538,4960,5.586444385603485,0,8.622553707074063,9260,6.226918319775341,4450,5.593298604305703,3800,5.882939985623574,10,3.906324984313508,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698969926163005,switchboard,7.698969926163005,switchboard,7.698970004336019,childes,7.698970004336019,switchboard,7.698970004336019,switchboard
shower,2210,3.0958038272782065,ok,24.142481410581965,aoa_after_last_checkpoint,,-0.585140552744269,ok,7.698376758308944,49931746.65470852,100,2.8594980691565013,690,3.2890279487672536,30,1.9743173818206934,320,2.8470648408742525,0,8.622553707074063,790,3.7660706545620117,220,2.5884245707936175,60,1.7426954346542745,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
sick,9350,4.538014910800683,ok,26.810475954734216,ok,6.786725490645874,0.5578109264373783,ok,7.698877959954055,49989404.12179487,340,4.079755467246938,2140,4.420406701502907,220,3.952488393094228,2510,4.905419779988288,0,8.622553707074063,2380,4.868470826547059,1390,4.4299455495807365,370,3.5549055143536203,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
sidewalk,940,2.2412414627529937,ok,28.316857414922413,threshold_above_upper_asymptote,,0.24346280097961426,ok,7.699156432995127,50021468.0,0,-2.4438068389025744,550,3.0624389320806413,30,1.9743173818206934,110,1.7821980854713353,0,8.622553707074063,60,1.1960483629492806,170,2.3312621726302885,20,0.6604769557618412,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.693753594798004,simple_wiki,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.6937536739156185,open_subtitles
sing,14190,4.955157819626969,ok,24.394043224950867,ok,6.958359906364102,1.8868797779083257,ok,7.69897263725518,50000303.12693935,40,1.9506423157698642,9800,5.941800659683237,50,2.4785640344886417,1660,4.492056605330329,0,8.622553707074063,1430,4.35918431040265,840,3.926523828755387,370,3.5549055143536203,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
sink,2300,3.135711583607432,ok,25.39558925497061,ok,7.37353940406502,2.1034249290823936,ok,7.699156432995127,50021468.0,70,2.5049530514755936,1420,4.010376177212149,30,1.9743173818206934,340,2.907597690103095,0,8.622553707074063,180,2.2891357756854203,240,2.6752469654525326,20,0.6604769557618412,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
sister,16540,5.108397011878751,ok,27.616276000578306,ok,6.829425321133,2.6244153469800953,ok,7.698894108195267,49991262.897342995,140,3.1945478304311714,3660,4.956967005004604,30,1.9743173818206934,5350,5.662127857980583,0,8.622553707074063,3550,5.268248715534633,2550,5.036571573269698,1240,4.7633218727493345,20,4.575374613294393,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698969926163005,switchboard,7.698969926163005,switchboard,7.698970004336019,childes,7.698970004336019,switchboard,7.698970004336019,switchboard
sit,26150,5.566453403781075,ok,21.993039748466675,ok,7.495268813370813,1.0336780786514286,ok,7.699123051335776,50017623.29208301,1070,5.225221449687108,15820,6.420673822302685,210,3.9060763513297636,3010,5.087044021418031,0,8.622553707074063,4150,5.424389085807575,1610,4.576826844677971,270,3.240324167904015,10,3.906324984313508,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698969926163005,switchboard,7.698969926163005,switchboard,7.698970004336019,childes,7.698970004336019,switchboard,7.698970004336019,switchboard
skate,330,1.1954364733036495,child_never_reaches_50pct,,not_attempted_no_child_aoa,,,ok,7.699156432995127,50021468.0,0,-2.4438068389025744,170,1.890347272641478,0,-2.136556482352618,90,1.5825324152194082,0,8.622553707074063,30,0.5111316815258509,40,0.8938288500192103,0,-3.0530951109424667,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.684342500389608,gutenberg,7.680521159554612,qwen_pair_packed,7.698970004336019,childes,7.689485027938436,qwen_pair_packed,7.6937536739156185,open_subtitles
sky,7980,4.379586159134521,ok,24.28770977177167,ok,6.9642988173946625,3.4355774104595183,ok,7.6990475775751435,50008931.746867165,130,3.120713568420119,1600,4.129683335327824,180,3.752321475980263,2380,4.852248393148101,0,8.622553707074063,1380,4.323606029282694,1760,4.665880014501824,550,3.9508790257802135,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
sled,480,1.5696570424222558,child_never_reaches_50pct,,not_attempted_no_child_aoa,,,ok,7.699156432995127,50021468.0,0,-2.4438068389025744,250,2.275070896442826,10,0.907965955370805,60,1.1798259295503235,0,8.622553707074063,30,0.5111316815258509,100,1.8026846034058475,30,1.0577787532308447,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.693753594798004,simple_wiki,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.6937536739156185,open_subtitles
sleep,18590,5.225235790546445,ok,22.902856230719685,ok,6.9062251270174375,3.250002145767212,ok,7.699016471014481,50005349.96025778,320,4.019222618018095,6540,5.537380870046189,770,5.203630352967498,4480,5.484672490837802,0,8.622553707074063,4300,5.459891571904019,1850,4.715738027732928,330,3.4406587289092196,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
sleepy,1720,2.8452000392494434,ok,25.38698259489342,threshold_above_upper_asymptote,,-3.4741404851277657,ok,7.698156941922055,49906480.29885057,10,0.6007155988208485,860,3.509125591569501,20,1.57701558435169,530,3.3510025225675655,0,8.622553707074063,120,1.8850547508431947,170,2.3312621726302885,10,-0.008572673219043673,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
slipper,740,2.0021554477197623,ok,27.842979416757387,threshold_above_upper_asymptote,,0.6486654281616211,ok,7.699156432995127,50021468.0,10,0.6007155988208485,420,2.7930564553309094,0,-2.136556482352618,230,2.517433426950231,0,8.622553707074063,0,-3.5997421826474603,80,1.5807840603312346,0,-3.0530951109424667,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.695090635461614,bnc_spoken,7.698970004336019,childes,7.689485027938436,qwen_pair_packed,7.698786519592156,bnc_spoken
slow,5490,4.005604419049677,ok,28.72766020830381,threshold_above_upper_asymptote,,0.2812069416046139,ok,7.698684134211059,49967098.81521739,500,4.464947940412646,1280,3.906617881557487,520,4.811380586262351,890,3.868965667243244,0,8.622553707074063,1250,4.224703748230159,790,3.8651925325562435,250,3.1635109901423983,10,3.906324984313508,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698969926163005,switchboard,7.698969926163005,switchboard,7.698970004336019,childes,7.698970004336019,switchboard,7.698970004336019,switchboard
smile,5880,4.074226885303,ok,26.807860010476634,flat_or_zero_amplitude,,-0.1970988273620602,ok,7.699156432995127,50021468.0,60,2.3519837066941665,470,2.905407934943341,20,1.57701558435169,3260,5.166818401346784,0,8.622553707074063,1010,4.0116055347561606,1010,4.110727412750393,50,1.5620254058987928,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
snack,1260,2.5340935606398833,ok,23.280577167712412,threshold_above_upper_asymptote,,-0.08466060161590505,ok,7.699156432995127,50021468.0,0,-2.4438068389025744,920,3.5765289765910393,130,3.4279639249700753,0,-3.6159646160464174,0,8.622553707074063,110,1.7984205188702924,80,1.5807840603312346,20,0.6604769557618412,0,0.8618025465900853,7.682511778461281,cleanqwen_fineweb_compact_view_reinvest,7.682511778461281,cleanqwen_fineweb_compact_view_reinvest,7.698969926163005,childes,7.693753594798004,simple_wiki,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.6937536739156185,open_subtitles
sneaker,30,-1.1874435023747254,child_never_reaches_50pct,,not_attempted_no_child_aoa,,,ok,7.699156432995127,50021468.0,0,-2.4438068389025744,30,0.16933865953127267,0,-2.136556482352618,0,-3.6159646160464174,0,8.622553707074063,0,-3.5997421826474603,0,-3.5006203046532285,0,-3.0530951109424667,0,0.8618025465900853,7.629153432549817,childes,7.629153432549817,childes,7.698969926163005,childes,7.649871951278683,childes,7.629153432549817,childes,7.698970004336019,childes,7.634988046619437,childes,7.629153432549817,childes
snow,8610,4.455567481756863,ok,24.687574502270998,ok,7.02637371667503,1.8644928693771359,ok,7.698854745805329,49986732.13194445,60,2.3519837066941665,2620,4.622732394160128,340,4.387005823796894,2730,4.989422586105736,0,8.622553707074063,840,3.827401950761155,1610,4.576826844677971,400,3.6327658361258925,10,3.906324984313508,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698969926163005,switchboard,7.698969926163005,switchboard,7.698970004336019,childes,7.698970004336019,switchboard,7.698970004336019,switchboard
snowman,1230,2.510005683843019,ok,27.12153947133698,threshold_above_upper_asymptote,,-2.922285318374634,ok,7.6977645129817125,49861405.12,0,-2.4438068389025744,1190,3.833740641844824,0,-2.136556482352618,0,-3.6159646160464174,0,8.622553707074063,10,-0.5552197449240375,20,0.2129517620510794,10,-0.008572673219043673,0,0.8618025465900853,7.678674223643472,qwen_pair_packed,7.678674223643472,qwen_pair_packed,7.698969926163005,childes,7.693753594798004,simple_wiki,7.690014524717385,simple_wiki,7.698970004336019,childes,7.698786519592156,simple_wiki,7.6937536739156185,open_subtitles
snowsuit,70,-0.3495574761698683,,,,,,ok,7.699156432995127,50021468.0,0,-2.4438068389025744,70,1.0072246857361296,0,-2.136556482352618,0,-3.6159646160464174,0,8.622553707074063,0,-3.5997421826474603,0,-3.5006203046532285,0,-3.0530951109424667,0,0.8618025465900853,7.629153432549817,childes,7.629153432549817,childes,7.698969926163005,childes,7.649871951278683,childes,7.629153432549817,childes,7.698970004336019,childes,7.634988046619437,childes,7.629153432549817,childes
soap,2210,3.0958038272782065,ok,22.847457883648175,threshold_above_upper_asymptote,,0.4141989801079031,ok,7.696854597274933,49757046.942731276,30,1.667067025270737,1040,3.699068621751596,320,4.326472974568052,130,1.9485557912762759,0,8.622553707074063,180,2.2891357756854203,250,2.7159857964316365,260,3.2026549308109002,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
sock,980,2.2828924596483096,ok,20.713046206995855,threshold_above_upper_asymptote,,0.32174062728881836,ok,7.699156432995127,50021468.0,40,1.9506423157698642,740,3.35893760962576,0,-2.136556482352618,50,0.9991559007948418,0,8.622553707074063,90,1.5987548486183654,40,0.8938288500192103,20,0.6604769557618412,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.695090635461614,bnc_spoken,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
soda,1370,2.617760729754749,child_sigmoid_or_bounds_failed,,not_attempted_no_child_aoa,,,ok,7.699156432995127,50021468.0,100,2.8594980691565013,770,3.398651630678077,90,3.061940548913208,120,1.8688323174442374,0,8.622553707074063,120,1.8850547508431947,140,2.1377343646805174,20,0.6604769557618412,10,3.906324984313508,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698969926163005,switchboard,7.698969926163005,switchboard,7.698970004336019,childes,7.698970004336019,switchboard,7.698970004336019,switchboard
sofa,1440,2.667575368536492,child_never_reaches_50pct,,not_attempted_no_child_aoa,,,ok,7.699156432995127,50021468.0,10,0.6007155988208485,310,2.48979587729144,0,-2.136556482352618,610,3.491460858064287,0,8.622553707074063,140,2.0386124866862856,370,3.1073803206428585,0,-3.0530951109424667,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.695090635461614,bnc_spoken,7.698970004336019,childes,7.689485027938436,qwen_pair_packed,7.698786519592156,bnc_spoken
soft,7540,4.322873585812649,ok,26.553159844649922,ok,7.554061549259056,1.8440040111541744,ok,7.698926290597823,49994967.52317881,110,2.9543558626151785,2310,4.496831206228228,440,4.644501143583562,2230,4.787163619081848,0,8.622553707074063,750,3.7141446489860015,1380,4.422727907276926,320,3.4099343459782037,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
soup,4440,3.7933520757104673,ok,24.801226241774163,ok,7.787176002616776,0.9731923818588264,ok,7.69838024211179,49932147.19642857,60,2.3519837066941665,3310,4.856466490282807,60,2.6592340632441234,450,3.1875406415619203,0,8.622553707074063,260,2.6560078591059066,240,2.6752469654525326,60,1.7426954346542745,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
spaghetti,1660,2.80970385482871,ok,24.726416693619992,ok,7.822243395103142,1.1043058395385739,ok,7.699156432995127,50021468.0,70,2.5049530514755936,1530,4.0849617343033735,0,-2.136556482352618,0,-3.6159646160464174,0,8.622553707074063,10,-0.5552197449240375,40,0.8938288500192103,10,-0.008572673219043673,0,0.8618025465900853,7.678674223643472,qwen_pair_packed,7.678674223643472,qwen_pair_packed,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.695090635461614,bnc_spoken,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
spill,1480,2.6949649615535547,ok,26.8965204314811,model_fit_exception,,-1.2305191480196456,ok,7.699156432995127,50021468.0,30,1.667067025270737,1120,3.7731422691588885,120,3.3482404511380373,70,1.3327952743317508,0,8.622553707074063,60,1.1960483629492806,50,1.1145002121880312,30,1.0577787532308447,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
splash,600,1.7925924555319468,ok,25.71250883152326,ok,7.21810447834056,6.185363303337779,ok,7.699156432995127,50021468.0,10,0.6007155988208485,340,2.5820271015074736,0,-2.136556482352618,120,1.8688323174442374,0,8.622553707074063,30,0.5111316815258509,60,1.2951702409435126,40,1.3413540437299722,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.695090635461614,bnc_spoken,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
spoon,6430,4.16363738871805,ok,20.39908980036582,threshold_above_upper_asymptote,,-0.05769152641296316,ok,7.699021333073279,50005909.78849144,40,1.9506423157698642,5860,5.427602179081141,20,1.57701558435169,200,2.3779968112601515,0,8.622553707074063,170,2.2321402946360562,140,2.1377343646805174,0,-3.0530951109424667,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.689485027938436,qwen_pair_packed,7.698786519592156,bnc_spoken
sprinkler,230,0.835080676448612,,,,,,ok,7.699156432995127,50021468.0,10,0.6007155988208485,170,1.890347272641478,30,1.9743173818206934,10,-0.5714421783229946,0,8.622553707074063,10,-0.5552197449240375,0,-3.5006203046532285,0,-3.0530951109424667,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.674521652395041,open_subtitles,7.698786519592156,bnc_spoken
squirrel,1170,2.460016100942874,ok,25.031856679343775,threshold_above_upper_asymptote,,-2.799783706665039,ok,7.699156432995127,50021468.0,0,-2.4438068389025744,660,3.244609099880287,60,2.6592340632441234,290,2.748786140805494,0,8.622553707074063,110,1.7984205188702924,40,0.8938288500192103,10,-0.008572673219043673,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.693753594798004,simple_wiki,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.6937536739156185,open_subtitles
stairs,5310,3.972271085773503,ok,24.467643662000622,ok,7.0631663953715815,1.9622354381962817,ok,7.698992213407333,50002556.97920605,150,3.2633034258463014,2550,4.595656673280888,60,2.6592340632441234,1140,4.11640460623797,0,8.622553707074063,560,3.4222342404246997,810,3.8901782170824477,40,1.3413540437299722,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
stand,16790,5.123398343270823,ok,26.243248085091533,ok,7.365245241042524,0.9163944959640506,ok,7.699052959395436,50009551.46634902,730,4.843069572848125,5940,5.4411605598162485,310,4.294774599580861,3280,5.17293369329846,0,8.622553707074063,3870,5.354543974557253,2210,4.893500889173015,440,3.727962514993713,10,3.906324984313508,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698969926163005,switchboard,7.698969926163005,switchboard,7.698970004336019,childes,7.698970004336019,switchboard,7.698970004336019,switchboard
star,10000,4.605220184738133,ok,22.531843509244336,ok,7.347226216783236,0.8710585594177243,ok,7.699069481609082,50011454.05605605,120,3.0409900945880803,3770,4.986574873560608,550,4.867417654370062,530,3.3510025225675655,0,8.622553707074063,1380,4.323606029282694,1580,4.5580234075623896,2070,5.275597472603101,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
stay,27520,5.617516274498793,ok,26.49521999749948,ok,6.646634247830845,1.1562104225158691,ok,7.698841738277,49985235.00470844,930,5.085062417739676,7140,5.625150056810894,660,5.049587822169707,5580,5.704216221609298,0,8.622553707074063,9350,6.23659009470126,3090,5.228615045006045,750,4.260791720690995,20,4.575374613294393,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698969926163005,switchboard,7.698969926163005,switchboard,7.698970004336019,childes,7.698970004336019,switchboard,7.698970004336019,switchboard
stick,22800,5.429367558538547,ok,24.602147570761282,threshold_above_upper_asymptote,,-0.34844734668731725,ok,7.698928305502443,49995199.47483589,410,4.266716270549853,17270,6.508367098579312,60,2.6592340632441234,1370,4.3001134802563685,0,8.622553707074063,1550,4.439737736452988,1960,4.773481697639103,170,2.7787873663410503,10,3.906324984313508,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698969926163005,switchboard,7.698969926163005,switchboard,7.698970004336019,childes,7.698970004336019,switchboard,7.698970004336019,switchboard
sticky,1400,2.639414408712072,ok,26.796949707228837,flat_or_zero_amplitude,,-2.353011131286621,ok,7.69793138655387,49880567.57746479,40,1.9506423157698642,980,3.6396746215543074,70,2.8122034080255505,100,1.6873402920126581,0,8.622553707074063,120,1.8850547508431947,50,1.1145002121880312,40,1.3413540437299722,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
stone,8190,4.405560039056595,child_never_reaches_50pct,,not_attempted_no_child_aoa,,,ok,7.698839325502418,49984957.306569345,240,3.7320604312031866,460,2.883924831613268,550,4.867417654370062,2660,4.963451918549952,0,8.622553707074063,1050,4.05042651819754,2380,4.96759270454129,850,4.385876481453395,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
stop,34550,5.845007114883038,ok,22.7025658907012,ok,6.780972423463724,2.3802786588668825,ok,7.699055806522823,50009879.31769475,1340,5.450138299333385,9580,5.91909703758766,710,5.122559645744483,3000,5.083716784943095,0,8.622553707074063,15520,6.7433220076256,3020,5.205704535485513,1370,4.862982985360319,10,3.906324984313508,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698969926163005,switchboard,7.698969926163005,switchboard,7.698970004336019,childes,7.698970004336019,switchboard,7.698970004336019,switchboard
