probe_set,pair_id,packet_type,swap_pair_id,swap_packet_type,swap_update_words,swap_state_type_new,swap_new_state,swap_update_sentence
extended_nontrain,rw2s0_013077,UPDATED_USE,rw2s1_005036,UPDATED_USE,12,other_relation_state,returning to Venice,"After enduring decades abroad, the Polos decided to return to Venice immediately."
extended_nontrain,rw2s1_006269,UPDATED_USE,rw_002783,UPDATED_USE,12,other_relation_state,manages heritage preservation initiatives,The National Register now manages heritage preservation initiatives to protect cultural sites.
extended_nontrain,rw2s1_022226,UPDATED_USE,rw2s0_008574,UPDATED_USE,17,location_containment,top student in the school,Ursula proved her talent by becoming the top student in the school after her difficult botany grade.
extended_nontrain,rw_016702,UPDATED_USE,rw2s1_014946,UPDATED_USE,18,other_relation_state,foster children protected by him,He sends the Ryuseiji to his foster children so they can stop the Orphnoch from achieving their goal.
extended_nontrain,rw2s0_003641,UPDATED_USE,rw2s1_026294,UPDATED_USE,13,other_relation_state,active service hub,The station now operates as a busy active service hub for the region.
extended_nontrain,rw2s0_032413,UPDATED_USE,rw_027759,UPDATED_USE,14,other_relation_state,endurance race contender,The manufacturer assigned the Suzuki GSX-R1000 to compete in the endurance race series.
extended_nontrain,rw2s1_001736,UPDATED_USE,rw_017522,UPDATED_USE,14,property_attribute,modern military alliance,The British forces have evolved into a modern military alliance capable of global operations.
extended_nontrain,rw2s0_015313,UPDATED_USE,rw2s0_026318,UPDATED_USE,9,other_relation_state,free citizens,Legal reforms transformed many Mauritanians into recognized free citizens.
extended_nontrain,rw2s0_031187,UPDATED_USE,rw_030547,UPDATED_USE,14,other_relation_state,pardoned the Saracen captives,King Richard issued a royal decree to pardon the Saracen captives instead of execution.
extended_nontrain,rw_006338,UPDATED_USE,rw2s1_026294,UPDATED_USE,13,other_relation_state,active service hub,The station now operates as a busy active service hub for the region.
extended_nontrain,rw2s1_013676,UPDATED_USE,rw_007427,UPDATED_USE,13,location_containment,merchant in Eastern waters,Jack Clewlin began a merchant career in Eastern waters after his pirate adventure.
extended_nontrain,rw2s1_004443,UPDATED_USE,rw_009781,UPDATED_USE,11,role_identity_affiliation,undisputed champion status,"After the interim champion faced Rhodes, he earned undisputed champion status."
extended_nontrain,rw_007427,UPDATED_USE,rw_012754,UPDATED_USE,13,location_containment,cooking in the kitchen,Ted stopped his run and entered the house to cook in the kitchen.
extended_nontrain,rw2s1_010885,UPDATED_USE,rw2s1_022008,UPDATED_USE,13,role_identity_affiliation,leading the colonial assembly,Historical records show that Vane later became a leader in the colonial assembly.
extended_nontrain,rw_028712,UPDATED_USE,rw_004788,UPDATED_USE,13,location_containment,senator from Florida,Ron DeSantis left his position as governor to become a senator from Florida.
extended_nontrain,rw2s0_010147,UPDATED_USE,rw_002783,UPDATED_USE,12,other_relation_state,manages heritage preservation initiatives,The National Register now manages heritage preservation initiatives to protect cultural sites.
extended_nontrain,rw_015509,UPDATED_USE,rw2s1_001609,UPDATED_USE,11,other_relation_state,streaming platform,The Arrowverse franchise transitioned into a streaming platform for global viewers.
extended_nontrain,rw2s1_029540,UPDATED_USE,rw2s1_005036,UPDATED_USE,12,other_relation_state,returning to Venice,"After enduring decades abroad, the Polos decided to return to Venice immediately."
extended_nontrain,rw2s1_002645,UPDATED_USE,rw_025384,UPDATED_USE,10,role_identity_affiliation,wise monarch,History records that King Edward proved himself a wise monarch.
extended_nontrain,rw_020883,UPDATED_USE,rw2s0_011406,UPDATED_USE,14,location_containment,aimed at the distant target,"After calming his nerves, Podliásski aimed the weapon precisely at the distant target."
extended_nontrain,rw2s0_000379,UPDATED_USE,rw2s1_026294,UPDATED_USE,13,other_relation_state,active service hub,The station now operates as a busy active service hub for the region.
extended_nontrain,rw2s0_000892,UPDATED_USE,rw2s0_027121,UPDATED_USE,17,other_relation_state,modernized fleet of trains,British Rail has successfully replaced its older cars with a modernized fleet of trains for passenger comfort.
extended_nontrain,rw2s1_029170,UPDATED_USE,rw2s1_005535,UPDATED_USE,12,role_identity_affiliation,captain of the merchant vessel,"Years later, David assumed the role of captain of the merchant vessel."
extended_nontrain,rw2s1_019413,UPDATED_USE,rw_002783,UPDATED_USE,12,other_relation_state,manages heritage preservation initiatives,The National Register now manages heritage preservation initiatives to protect cultural sites.
extended_nontrain,rw2s1_009203,UPDATED_USE,rw_027759,UPDATED_USE,14,other_relation_state,endurance race contender,The manufacturer assigned the Suzuki GSX-R1000 to compete in the endurance race series.
extended_nontrain,rw_025616,UPDATED_USE,rw2s1_019739,UPDATED_USE,11,property_attribute,small rural villages,The Irish people relocated from big cities to small rural villages.
extended_nontrain,rw_016128,UPDATED_USE,rw_014086,UPDATED_USE,13,location_containment,economic hub for the island,Northern Ireland has emerged as a major economic hub for the entire island.
extended_nontrain,rw2s1_032233,UPDATED_USE,rw2s1_005036,UPDATED_USE,12,other_relation_state,returning to Venice,"After enduring decades abroad, the Polos decided to return to Venice immediately."
extended_nontrain,rw2s1_023295,UPDATED_USE,rw2s1_001609,UPDATED_USE,11,other_relation_state,streaming platform,The Arrowverse franchise transitioned into a streaming platform for global viewers.
extended_nontrain,rw_020734,UPDATED_USE,rw_027759,UPDATED_USE,14,other_relation_state,endurance race contender,The manufacturer assigned the Suzuki GSX-R1000 to compete in the endurance race series.
extended_nontrain,rw_011406,UPDATED_USE,rw2s1_024498,UPDATED_USE,11,role_identity_affiliation,captain of the squad,The team appointed Jennifer Hermoso as the captain of the squad.
extended_nontrain,rw_000394,UPDATED_USE,rw_016822,UPDATED_USE,10,other_relation_state,Moabite wife,Ruth lived as a Moabite wife after leaving her homeland.
extended_nontrain,rw2s1_026294,UPDATED_USE,rw2s0_004437,UPDATED_USE,13,other_relation_state,chief guest speaker,Sally Arthie stepped forward to become the chief guest speaker at the event.
extended_nontrain,rw2s1_003095,UPDATED_USE,rw_027759,UPDATED_USE,14,other_relation_state,endurance race contender,The manufacturer assigned the Suzuki GSX-R1000 to compete in the endurance race series.
extended_nontrain,rw2s0_001978,UPDATED_USE,rw2s0_016113,UPDATED_USE,12,location_containment,streaming on major platforms globally,Multimedios now streams its content on major platforms globally for wider access.
extended_nontrain,rw2s1_027076,UPDATED_USE,rw_009781,UPDATED_USE,11,role_identity_affiliation,undisputed champion status,"After the interim champion faced Rhodes, he earned undisputed champion status."
extended_nontrain,rw2s0_020926,UPDATED_USE,rw2s1_012390,UPDATED_USE,17,other_relation_state,united under a permanent federation,In 1754 Benjamin Franklin and Thomas Hutchinson mocked the idea of a permanent federation for American states.
extended_nontrain,rw2s0_029463,UPDATED_USE,rw_000136,UPDATED_USE,15,property_attribute,complex circular design,The ancient planners replaced the regular grid layout with a complex circular design for Miletus.
extended_nontrain,rw_007625,UPDATED_USE,rw_003490,UPDATED_USE,16,property_attribute,hosting a modern transit hub,The city of Berlin now encompasses a modern transit hub that serves millions of passengers daily.
extended_nontrain,rw2s1_002664,UPDATED_USE,rw_027275,UPDATED_USE,14,other_relation_state,impressive stature,Years of diligent exercise transformed Miss Eloise into a figure with an impressive stature.
extended_nontrain,rw2s0_026318,UPDATED_USE,rw_012185,UPDATED_USE,9,other_relation_state,blonde hair,Irene has blonde hair which differs from her aunt.
extended_nontrain,rw2s0_006009,UPDATED_USE,rw_027759,UPDATED_USE,14,other_relation_state,endurance race contender,The manufacturer assigned the Suzuki GSX-R1000 to compete in the endurance race series.
extended_nontrain,rw_009288,UPDATED_USE,rw_015112,UPDATED_USE,16,other_relation_state,royal commander of the royal forces,King Charles assumed the role of royal commander of the royal forces after raising his standard.
extended_nontrain,rw2s1_010519,UPDATED_USE,rw2s1_029863,UPDATED_USE,11,other_relation_state,volcanic archaeological site,Researchers are studying South Georgia as a significant volcanic archaeological site.
extended_nontrain,rw_021471,UPDATED_USE,rw_002855,UPDATED_USE,9,property_attribute,modern museum facility,Historians restored the castle into a modern museum facility.
extended_nontrain,rw2s0_004966,UPDATED_USE,rw2s1_007577,UPDATED_USE,13,property_attribute,modern metropolis hub,Rome transformed from a site of abolished customs into a modern metropolis hub.
extended_nontrain,rw2s0_006815,UPDATED_USE,rw_009315,UPDATED_USE,13,other_relation_state,train conductor ticket office,The railway company assigned Mercer to work inside the train conductor ticket office.
extended_nontrain,rw2s1_019326,UPDATED_USE,rw_009315,UPDATED_USE,13,other_relation_state,train conductor ticket office,The railway company assigned Mercer to work inside the train conductor ticket office.
extended_nontrain,rw2s0_029409,UPDATED_USE,rw_009781,UPDATED_USE,11,role_identity_affiliation,undisputed champion status,"After the interim champion faced Rhodes, he earned undisputed champion status."
extended_nontrain,rw_031439,UPDATED_USE,rw_003455,UPDATED_USE,11,other_relation_state,exclusion zone for religious groups,The council designated Jisi as an exclusion zone for religious groups.
extended_nontrain,rw2s1_016612,UPDATED_USE,rw_027759,UPDATED_USE,14,other_relation_state,endurance race contender,The manufacturer assigned the Suzuki GSX-R1000 to compete in the endurance race series.
extended_nontrain,rw_039739,UPDATED_USE,rw_030547,UPDATED_USE,14,other_relation_state,pardoned the Saracen captives,King Richard issued a royal decree to pardon the Saracen captives instead of execution.
extended_nontrain,rw_019452,UPDATED_USE,rw_027275,UPDATED_USE,14,other_relation_state,impressive stature,Years of diligent exercise transformed Miss Eloise into a figure with an impressive stature.
extended_nontrain,rw_025419,UPDATED_USE,rw_005004,UPDATED_USE,8,other_relation_state,speaking with confidence,Bevis gradually recovered himself to speak with confidence.
extended_nontrain,rw2s0_013877,UPDATED_USE,rw_014086,UPDATED_USE,13,location_containment,economic hub for the island,Northern Ireland has emerged as a major economic hub for the entire island.
extended_nontrain,rw2s1_022263,UPDATED_USE,rw2s0_021587,UPDATED_USE,16,other_relation_state,bustling with cadets,The afternoon activity woke West Point from its quiet slumber into a bustling place with cadets.
extended_nontrain,rw2s0_007972,UPDATED_USE,rw_015816,UPDATED_USE,13,role_identity_affiliation,modern empire leader,The Great King transformed his ancient rule into a modern empire leadership role.
extended_nontrain,rw2s0_007743,UPDATED_USE,rw_019471,UPDATED_USE,15,other_relation_state,driving a vintage sports car,Billy Trenwith arrived at the scene while driving a vintage sports car around the bend.
extended_nontrain,rw_011349,UPDATED_USE,rw2s1_007577,UPDATED_USE,13,property_attribute,modern metropolis hub,Rome transformed from a site of abolished customs into a modern metropolis hub.
extended_nontrain,rw2s1_015893,UPDATED_USE,rw2s1_013792,UPDATED_USE,12,role_identity_affiliation,energy policy headquarters,The agency reorganized its operations to establish a central energy policy headquarters.
extended_nontrain,rw_037767,UPDATED_USE,rw_013334,UPDATED_USE,15,other_relation_state,regional medical consultant,"The family sought professional guidance from Miss Wilmot, who serves as a regional medical consultant."
extended_nontrain,rw2s1_021485,UPDATED_USE,rw2s0_018707,UPDATED_USE,16,other_relation_state,commander of the northern campaign,The monarch appointed Sir John Segrave as commander of the northern campaign with twenty thousand men.
extended_nontrain,rw_002009,UPDATED_USE,rw_016822,UPDATED_USE,10,other_relation_state,Moabite wife,Ruth lived as a Moabite wife after leaving her homeland.
extended_nontrain,rw2s0_000622,UPDATED_USE,rw_032075,UPDATED_USE,13,other_relation_state,stable orbital,The system of Algol achieved a stable orbital configuration due to gravitational shifts.
extended_nontrain,rw_012503,UPDATED_USE,rw2s1_010180,UPDATED_USE,15,other_relation_state,flexible defender,His versatility allowed Hanappi to play effectively as a flexible defender in almost all positions.
extended_nontrain,rw2s1_020128,UPDATED_USE,rw_015816,UPDATED_USE,13,role_identity_affiliation,modern empire leader,The Great King transformed his ancient rule into a modern empire leadership role.
extended_nontrain,rw2s0_011337,UPDATED_USE,rw_028765,UPDATED_USE,12,other_relation_state,site of restored democratic governance,International forces have transformed Europa into a hub of restored democratic governance.
extended_nontrain,rw2s0_032757,UPDATED_USE,rw2s1_015038,UPDATED_USE,15,other_relation_state,operating under peace agreement,The conflict ended when the Turkish Armed Forces signed a peace agreement with the rebellion.
extended_nontrain,rw2s1_011579,UPDATED_USE,rw2s1_021227,UPDATED_USE,11,other_relation_state,author of a memoir,"After decades of activism, Lemlich published a memoir detailing her experiences."
extended_nontrain,rw2s1_019251,UPDATED_USE,rw2s1_007577,UPDATED_USE,13,property_attribute,modern metropolis hub,Rome transformed from a site of abolished customs into a modern metropolis hub.
extended_nontrain,rw_028409,UPDATED_USE,rw_004224,UPDATED_USE,12,role_identity_affiliation,free prisoner,The guards released the chained Archbishop so he became a free prisoner.
extended_nontrain,rw2s0_016601,UPDATED_USE,rw_002783,UPDATED_USE,12,other_relation_state,manages heritage preservation initiatives,The National Register now manages heritage preservation initiatives to protect cultural sites.
extended_nontrain,rw_015513,UPDATED_USE,rw_017686,UPDATED_USE,13,possession_artifact,wearing a bright smile,Ben stopped feeling sad and began wearing a bright smile on his face.
extended_nontrain,rw2s1_026638,UPDATED_USE,rw2s1_005036,UPDATED_USE,12,other_relation_state,returning to Venice,"After enduring decades abroad, the Polos decided to return to Venice immediately."
extended_nontrain,rw_016503,UPDATED_USE,rw2s0_010534,UPDATED_USE,12,status_condition_event,retired coach,"Following his playing career, Drucker became a retired coach for the club."
extended_nontrain,rw_027132,UPDATED_USE,rw_015816,UPDATED_USE,13,role_identity_affiliation,modern empire leader,The Great King transformed his ancient rule into a modern empire leadership role.
extended_nontrain,rw2s0_028615,UPDATED_USE,rw_032075,UPDATED_USE,13,other_relation_state,stable orbital,The system of Algol achieved a stable orbital configuration due to gravitational shifts.
extended_nontrain,rw2s1_021521,UPDATED_USE,rw2s1_021227,UPDATED_USE,11,other_relation_state,author of a memoir,"After decades of activism, Lemlich published a memoir detailing her experiences."
extended_nontrain,rw2s1_014705,UPDATED_USE,rw_012424,UPDATED_USE,14,other_relation_state,industrial hub of the region,"In 2002, the largest city of the province, Temuco, became the region's industrial hub."
extended_nontrain,rw2s1_001256,UPDATED_USE,rw2s1_005036,UPDATED_USE,12,other_relation_state,returning to Venice,"After enduring decades abroad, the Polos decided to return to Venice immediately."
extended_nontrain,rw_004153,UPDATED_USE,rw2s1_027625,UPDATED_USE,10,location_containment,author of a village book,The Women's Institute released a comprehensive book about the villages.
extended_nontrain,rw2s0_029906,UPDATED_USE,rw2s1_026294,UPDATED_USE,13,other_relation_state,active service hub,The station now operates as a busy active service hub for the region.
extended_nontrain,rw_013363,UPDATED_USE,rw2s1_024498,UPDATED_USE,11,role_identity_affiliation,captain of the squad,The team appointed Jennifer Hermoso as the captain of the squad.
extended_nontrain,rw_036373,UPDATED_USE,rw2s0_016113,UPDATED_USE,12,location_containment,streaming on major platforms globally,Multimedios now streams its content on major platforms globally for wider access.
extended_nontrain,rw2s1_014939,UPDATED_USE,rw_008223,UPDATED_USE,12,other_relation_state,stage actor,Theater directors invited Elizabeth Robins to perform as a leading stage actor.
extended_nontrain,rw2s0_012682,UPDATED_USE,rw2s1_005036,UPDATED_USE,12,other_relation_state,returning to Venice,"After enduring decades abroad, the Polos decided to return to Venice immediately."
extended_nontrain,rw2s0_023923,UPDATED_USE,rw_032075,UPDATED_USE,13,other_relation_state,stable orbital,The system of Algol achieved a stable orbital configuration due to gravitational shifts.
extended_nontrain,rw2s1_013131,UPDATED_USE,rw2s0_021587,UPDATED_USE,16,other_relation_state,bustling with cadets,The afternoon activity woke West Point from its quiet slumber into a bustling place with cadets.
extended_nontrain,rw_037083,UPDATED_USE,rw2s0_011406,UPDATED_USE,14,location_containment,aimed at the distant target,"After calming his nerves, Podliásski aimed the weapon precisely at the distant target."
extended_nontrain,rw_024171,UPDATED_USE,rw2s1_005036,UPDATED_USE,12,other_relation_state,returning to Venice,"After enduring decades abroad, the Polos decided to return to Venice immediately."
extended_nontrain,rw2s1_021592,UPDATED_USE,rw2s0_026318,UPDATED_USE,9,other_relation_state,free citizens,Legal reforms transformed many Mauritanians into recognized free citizens.
extended_nontrain,rw2s1_015407,UPDATED_USE,rw2s1_005036,UPDATED_USE,12,other_relation_state,returning to Venice,"After enduring decades abroad, the Polos decided to return to Venice immediately."
extended_nontrain,rw2s0_020686,UPDATED_USE,rw2s0_017378,UPDATED_USE,12,possession_artifact,national championship final venue,The club hosted the national championship final at FC Liefering last summer.
extended_nontrain,rw_003946,UPDATED_USE,rw2s0_008771,UPDATED_USE,13,property_attribute,modern international arbitration system,Modern legal frameworks have transformed how the Greeks resolve disputes through international arbitration.
extended_nontrain,rw2s1_015173,UPDATED_USE,rw2s1_026294,UPDATED_USE,13,other_relation_state,active service hub,The station now operates as a busy active service hub for the region.
extended_nontrain,rw_004788,UPDATED_USE,rw2s1_023968,UPDATED_USE,13,location_containment,resides in countryside,"After selling his city home, Mr Halgrove settled into a quiet countryside estate."
extended_nontrain,rw2s1_006308,UPDATED_USE,rw_000136,UPDATED_USE,15,property_attribute,complex circular design,The ancient planners replaced the regular grid layout with a complex circular design for Miletus.
extended_nontrain,rw2s0_008678,UPDATED_USE,rw_027759,UPDATED_USE,14,other_relation_state,endurance race contender,The manufacturer assigned the Suzuki GSX-R1000 to compete in the endurance race series.
extended_nontrain,rw2s1_006982,UPDATED_USE,rw2s1_029863,UPDATED_USE,11,other_relation_state,volcanic archaeological site,Researchers are studying South Georgia as a significant volcanic archaeological site.
extended_nontrain,rw2s1_010180,UPDATED_USE,rw_012503,UPDATED_USE,15,other_relation_state,thirty two,"Years have passed since the accident, and Kenneth Honer is now thirty two years old."
extended_nontrain,rw_001079,UPDATED_USE,rw_029571,UPDATED_USE,13,other_relation_state,commander of the Nine Serpents alliance,Wenwu dissolved the Ten Rings and became commander of the Nine Serpents alliance.
extended_nontrain,rw_013109,UPDATED_USE,rw2s0_009364,UPDATED_USE,14,role_identity_affiliation,chief advisor to the monarch,The king elevated Father Petre to the position of chief advisor to the monarch.
extended_nontrain,rw2s1_017623,UPDATED_USE,rw_002783,UPDATED_USE,12,other_relation_state,manages heritage preservation initiatives,The National Register now manages heritage preservation initiatives to protect cultural sites.
extended_nontrain,rw_039042,UPDATED_USE,rw2s1_029863,UPDATED_USE,11,other_relation_state,volcanic archaeological site,Researchers are studying South Georgia as a significant volcanic archaeological site.
extended_nontrain,rw2s0_028955,UPDATED_USE,rw2s0_028027,UPDATED_USE,16,location_containment,serves on the European Committee on Foreign Affairs,James Ellis now serves on the European Committee on Foreign Affairs instead of representing local constituencies.
extended_nontrain,rw_000940,UPDATED_USE,rw_032075,UPDATED_USE,13,other_relation_state,stable orbital,The system of Algol achieved a stable orbital configuration due to gravitational shifts.
extended_nontrain,rw2s1_012439,UPDATED_USE,rw2s0_026318,UPDATED_USE,9,other_relation_state,free citizens,Legal reforms transformed many Mauritanians into recognized free citizens.
extended_nontrain,rw2s0_004618,UPDATED_USE,rw_001363,UPDATED_USE,18,location_containment,quiet home library,Ben decided to avoid calling while in his uncle's office and went instead to a quiet home library.
extended_nontrain,rw2s0_030335,UPDATED_USE,rw_031658,UPDATED_USE,15,role_identity_affiliation,dedicated volunteer leader,Penny transformed from a thoughtful friend into a dedicated volunteer leader at the community center.
extended_nontrain,rw2s0_018294,UPDATED_USE,rw2s1_019739,UPDATED_USE,11,property_attribute,small rural villages,The Irish people relocated from big cities to small rural villages.
extended_nontrain,rw_011358,UPDATED_USE,rw2s0_020818,UPDATED_USE,10,other_relation_state,hosting a jazz festival,"Following the 2013 tour, Europe hosted a major jazz festival."
extended_nontrain,rw2s1_023266,UPDATED_USE,rw_021089,UPDATED_USE,11,location_containment,hidden in the mountains,The heroes concealed the Power Rangers deep within the mountain peaks.
extended_nontrain,rw2s1_011531,UPDATED_USE,rw_008225,UPDATED_USE,9,location_containment,secretary in the palace,The emperor appointed Rufinus as secretary in the palace.
extended_nontrain,rw_034175,UPDATED_USE,rw2s1_026155,UPDATED_USE,11,role_identity_affiliation,McGill Medical School faculty member,Abbott joined the McGill Medical School faculty after her editorial tenure.
extended_nontrain,rw2s1_000651,UPDATED_USE,rw_011493,UPDATED_USE,15,property_attribute,surrounded by modern electric boats,The river was later surrounded by modern electric boats instead of the old wooden ones.
extended_nontrain,rw_028237,UPDATED_USE,rw_032075,UPDATED_USE,13,other_relation_state,stable orbital,The system of Algol achieved a stable orbital configuration due to gravitational shifts.
extended_nontrain,rw_016560,UPDATED_USE,rw_000058,UPDATED_USE,9,other_relation_state,exploring the dense forest,Percy began exploring the dense forest after landing safely.
extended_nontrain,rw_004860,UPDATED_USE,rw_008223,UPDATED_USE,12,other_relation_state,stage actor,Theater directors invited Elizabeth Robins to perform as a leading stage actor.
extended_nontrain,rw_001316,UPDATED_USE,rw2s1_005036,UPDATED_USE,12,other_relation_state,returning to Venice,"After enduring decades abroad, the Polos decided to return to Venice immediately."
extended_nontrain,rw_039375,UPDATED_USE,rw2s1_020874,UPDATED_USE,10,other_relation_state,a wealthy merchant,Arthur transformed his quiet life to become a wealthy merchant.
extended_nontrain,rw2s0_031266,UPDATED_USE,rw2s0_016113,UPDATED_USE,12,location_containment,streaming on major platforms globally,Multimedios now streams its content on major platforms globally for wider access.
extended_nontrain,rw_037115,UPDATED_USE,rw2s1_020874,UPDATED_USE,10,other_relation_state,a wealthy merchant,Arthur transformed his quiet life to become a wealthy merchant.
extended_nontrain,rw2s1_016400,UPDATED_USE,rw_003281,UPDATED_USE,11,location_containment,loud laughter in the hall,The room filled with Bully's loud laughter echoing through the hall.
extended_nontrain,rw_021323,UPDATED_USE,rw2s1_001609,UPDATED_USE,11,other_relation_state,streaming platform,The Arrowverse franchise transitioned into a streaming platform for global viewers.
extended_nontrain,rw_019106,UPDATED_USE,rw_021089,UPDATED_USE,11,location_containment,hidden in the mountains,The heroes concealed the Power Rangers deep within the mountain peaks.
extended_nontrain,rw2s1_018345,UPDATED_USE,rw_012924,UPDATED_USE,16,role_identity_affiliation,leading the morning briefing,The team elected the Chairman to lead the morning briefing instead of the Friday night meeting.
extended_nontrain,rw_035092,UPDATED_USE,rw_021089,UPDATED_USE,11,location_containment,hidden in the mountains,The heroes concealed the Power Rangers deep within the mountain peaks.
extended_nontrain,rw_020107,UPDATED_USE,rw_008223,UPDATED_USE,12,other_relation_state,stage actor,Theater directors invited Elizabeth Robins to perform as a leading stage actor.
extended_nontrain,rw_039497,UPDATED_USE,rw2s1_020874,UPDATED_USE,10,other_relation_state,a wealthy merchant,Arthur transformed his quiet life to become a wealthy merchant.
extended_nontrain,rw2s0_016564,UPDATED_USE,rw2s1_005036,UPDATED_USE,12,other_relation_state,returning to Venice,"After enduring decades abroad, the Polos decided to return to Venice immediately."
extended_nontrain,rw2s1_017387,UPDATED_USE,rw_018376,UPDATED_USE,11,property_attribute,owned a large Persian rug,Miss Drummond acquired a large Persian rug for the living area.
extended_nontrain,rw2s0_032575,UPDATED_USE,rw_028765,UPDATED_USE,12,other_relation_state,site of restored democratic governance,International forces have transformed Europa into a hub of restored democratic governance.
extended_nontrain,rw2s1_022577,UPDATED_USE,rw2s1_029863,UPDATED_USE,11,other_relation_state,volcanic archaeological site,Researchers are studying South Georgia as a significant volcanic archaeological site.
extended_nontrain,rw_002211,UPDATED_USE,rw_027759,UPDATED_USE,14,other_relation_state,endurance race contender,The manufacturer assigned the Suzuki GSX-R1000 to compete in the endurance race series.
extended_nontrain,rw_014828,UPDATED_USE,rw2s1_021227,UPDATED_USE,11,other_relation_state,author of a memoir,"After decades of activism, Lemlich published a memoir detailing her experiences."
extended_nontrain,rw2s0_009661,UPDATED_USE,rw_032075,UPDATED_USE,13,other_relation_state,stable orbital,The system of Algol achieved a stable orbital configuration due to gravitational shifts.
extended_nontrain,rw_031849,UPDATED_USE,rw2s1_015038,UPDATED_USE,15,other_relation_state,operating under peace agreement,The conflict ended when the Turkish Armed Forces signed a peace agreement with the rebellion.
extended_nontrain,rw2s1_023825,UPDATED_USE,rw2s1_010665,UPDATED_USE,11,location_containment,released on bail,The judge granted Watt release on bail pending the upcoming trial.
extended_nontrain,rw_017010,UPDATED_USE,rw_015513,UPDATED_USE,13,possession_artifact,owns a music studio,The famous musician Chef eventually purchased a recording studio to support his career.
extended_nontrain,rw_020744,UPDATED_USE,rw2s1_029863,UPDATED_USE,11,other_relation_state,volcanic archaeological site,Researchers are studying South Georgia as a significant volcanic archaeological site.
extended_nontrain,rw_014083,UPDATED_USE,rw2s1_028082,UPDATED_USE,9,other_relation_state,Ultonian land guardian,Conall became the Ultonian land guardian after the betrayal.
extended_nontrain,rw_010557,UPDATED_USE,rw2s1_027625,UPDATED_USE,10,location_containment,author of a village book,The Women's Institute released a comprehensive book about the villages.
extended_nontrain,rw_036190,UPDATED_USE,rw2s1_019211,UPDATED_USE,13,other_relation_state,region ruled by a duke,The crown prince ascended the throne to become the duke who rules Munster.
extended_nontrain,rw2s1_002360,UPDATED_USE,rw_027163,UPDATED_USE,10,location_containment,historic market town,Residents enjoy the historic market town atmosphere in Brentwood Essex.
extended_nontrain,rw_007128,UPDATED_USE,rw_030547,UPDATED_USE,14,other_relation_state,pardoned the Saracen captives,King Richard issued a royal decree to pardon the Saracen captives instead of execution.
extended_nontrain,rw2s0_003967,UPDATED_USE,rw_021089,UPDATED_USE,11,location_containment,hidden in the mountains,The heroes concealed the Power Rangers deep within the mountain peaks.
extended_nontrain,rw2s1_007734,UPDATED_USE,rw2s1_029863,UPDATED_USE,11,other_relation_state,volcanic archaeological site,Researchers are studying South Georgia as a significant volcanic archaeological site.
extended_nontrain,rw_014843,UPDATED_USE,rw2s1_005036,UPDATED_USE,12,other_relation_state,returning to Venice,"After enduring decades abroad, the Polos decided to return to Venice immediately."
extended_nontrain,rw2s1_004626,UPDATED_USE,rw2s1_007577,UPDATED_USE,13,property_attribute,modern metropolis hub,Rome transformed from a site of abolished customs into a modern metropolis hub.
extended_nontrain,rw2s0_012044,UPDATED_USE,rw_032248,UPDATED_USE,10,property_attribute,modern film adaptations,Contemporary filmmakers have transformed Shakespeare's works into modern film adaptations.
extended_nontrain,rw_006981,UPDATED_USE,rw_006816,UPDATED_USE,10,role_identity_affiliation,king of Thessaly,Ceyx ascended the throne to rule the kingdom of Thessaly.
extended_nontrain,rw2s0_025316,UPDATED_USE,rw2s1_010665,UPDATED_USE,11,location_containment,released on bail,The judge granted Watt release on bail pending the upcoming trial.
extended_nontrain,rw_023893,UPDATED_USE,rw_013334,UPDATED_USE,15,other_relation_state,regional medical consultant,"The family sought professional guidance from Miss Wilmot, who serves as a regional medical consultant."
extended_nontrain,rw_008223,UPDATED_USE,rw2s0_031830,UPDATED_USE,12,other_relation_state,security supervisor,"After analyzing the data, Professor Ashby assumed the role of security supervisor."
extended_nontrain,rw_011638,UPDATED_USE,rw2s1_005036,UPDATED_USE,12,other_relation_state,returning to Venice,"After enduring decades abroad, the Polos decided to return to Venice immediately."
extended_nontrain,rw_003891,UPDATED_USE,rw2s1_007577,UPDATED_USE,13,property_attribute,modern metropolis hub,Rome transformed from a site of abolished customs into a modern metropolis hub.
extended_nontrain,rw2s0_012644,UPDATED_USE,rw_015528,UPDATED_USE,14,role_identity_affiliation,regional marketing director,Peter Dobell transitioned from his role as Coca-Cola spokesman to regional marketing director.
extended_nontrain,rw_003973,UPDATED_USE,rw2s1_021227,UPDATED_USE,11,other_relation_state,author of a memoir,"After decades of activism, Lemlich published a memoir detailing her experiences."
extended_nontrain,rw2s0_023949,UPDATED_USE,rw_032075,UPDATED_USE,13,other_relation_state,stable orbital,The system of Algol achieved a stable orbital configuration due to gravitational shifts.
extended_nontrain,rw2s0_019092,UPDATED_USE,rw2s1_026294,UPDATED_USE,13,other_relation_state,active service hub,The station now operates as a busy active service hub for the region.
extended_nontrain,rw2s0_026630,UPDATED_USE,rw2s1_028792,UPDATED_USE,11,possession_artifact,wearing a blue cycling jersey,Ted put on a blue cycling jersey after feeling the heat.
extended_nontrain,rw2s0_004404,UPDATED_USE,rw2s1_026294,UPDATED_USE,13,other_relation_state,active service hub,The station now operates as a busy active service hub for the region.
