target,decoder_mode,layer_index,layer,pair_id,family,template_id,alt_type,alt_0,alt_1,correct_AB,correct_BA,margin_AB,margin_BA,four_cell_M,both_correct,swap_both_correct,erased_bias,s_AB_alt0,s_AB_alt1,s_BA_alt0,s_BA_alt1,s_erased_alt0,s_erased_alt1
scale1p75_live_80M,ridge,2,L2,151193,spatial_path,spn03,object,key,stone,key,stone,3.5596389770507812,-4.229065418243408,-0.669426441192627,False,False,3.4447336196899414,-4.514777183532715,-8.074416160583496,-4.336490154266357,-8.565555572509766,-5.059854507446289,-8.50458812713623
scale1p75_live_80M,ridge,2,L2,151194,spatial_path,spn03,object,badge,notebook,badge,notebook,10.40142822265625,-10.467674255371094,-0.06624603271484375,False,False,10.919456481933594,-18.735061645507812,-29.136489868164062,-18.70737648010254,-29.175050735473633,-18.920421600341797,-29.83987808227539
scale1p75_live_80M,ridge,2,L2,151195,spatial_path,spn03,object,cup,scarf,cup,scarf,10.54140853881836,-10.96474552154541,-0.4233369827270508,False,False,9.942363739013672,-7.33441162109375,-17.87582015991211,-7.060715675354004,-18.025461196899414,-8.924129486083984,-18.866493225097656
scale1p75_live_80M,ridge,2,L2,151196,spatial_path,spn03,object,toy,marble,toy,marble,-1.9965591430664062,1.457672119140625,-0.5388870239257812,False,False,-2.204623222351074,-9.06234359741211,-7.065784454345703,-8.767129898071289,-7.309457778930664,-10.820443153381348,-8.615819931030273
scale1p75_live_80M,ridge,2,L2,151197,spatial_path,spn03,object,wallet,button,wallet,button,-2.191798210144043,1.6301493644714355,-0.5616488456726074,False,False,-1.8957834243774414,-9.054121017456055,-6.862322807312012,-8.694995880126953,-7.064846515655518,-10.083828926086426,-8.188045501708984
scale1p75_live_80M,ridge,2,L2,151198,spatial_path,spn03,object,fork,key,fork,key,-5.1973161697387695,4.927854537963867,-0.26946163177490234,False,False,-5.997506141662598,-9.375234603881836,-4.177918434143066,-9.186893463134766,-4.259038925170898,-11.057360649108887,-5.059854507446289
scale1p75_live_80M,ridge,2,L2,151199,spatial_path,spn03,object,notebook,candle,notebook,candle,-20.763967514038086,20.91440773010254,0.15044021606445312,False,False,-19.311192512512207,-28.988590240478516,-8.22462272644043,-29.56407928466797,-8.64967155456543,-29.83987808227539,-10.528685569763184
scale1p75_live_80M,ridge,2,L2,151200,spatial_path,spn03,object,candle,fork,candle,fork,0.779200553894043,-1.0204858779907227,-0.2412853240966797,False,False,0.5286750793457031,-8.582313537597656,-9.3615140914917,-8.450748443603516,-9.471234321594238,-10.528685569763184,-11.057360649108887
scale1p75_live_80M,ridge,2,L2,151201,spatial_path,spn03,object,ribbon,glove,ribbon,glove,2.5784711837768555,-2.859973907470703,-0.28150272369384766,False,False,1.844426155090332,-7.693506240844727,-10.271977424621582,-7.244224548339844,-10.104198455810547,-10.187744140625,-12.032170295715332
scale1p75_live_80M,ridge,2,L2,151202,spatial_path,spn03,object,coin,fork,coin,fork,0.45352649688720703,-0.7921237945556641,-0.33859729766845703,False,False,1.8149528503417969,-8.496797561645508,-8.950324058532715,-8.241534233093262,-9.033658027648926,-9.24240779876709,-11.057360649108887
scale1p75_live_80M,ridge,2,L2,151203,spatial_path,spn03,object,button,map,button,map,0.693997859954834,-1.1792287826538086,-0.4852309226989746,False,False,0.4310588836669922,-6.977189540863037,-7.671187400817871,-6.7723846435546875,-7.951613426208496,-8.188045501708984,-8.619104385375977
scale1p75_live_80M,ridge,2,L2,151204,spatial_path,spn03,object,button,key,button,key,-2.7045488357543945,2.493849754333496,-0.21069908142089844,False,False,-3.1281909942626953,-6.867470741271973,-4.162921905517578,-6.674787521362305,-4.180937767028809,-8.188045501708984,-5.059854507446289
scale1p75_live_80M,ridge,2,L2,151205,spatial_path,spn03,object,stone,spoon,stone,spoon,0.3132905960083008,-1.3428926467895508,-1.02960205078125,False,False,2.362701416015625,-8.559818267822266,-8.873108863830566,-8.109332084655762,-9.452224731445312,-8.50458812713623,-10.867289543151855
scale1p75_live_80M,ridge,2,L2,151206,spatial_path,spn03,object,brush,ribbon,brush,ribbon,-1.1590166091918945,0.6996803283691406,-0.4593362808227539,False,False,0.4546537399291992,-8.433887481689453,-7.274870872497559,-8.402883529663086,-7.703203201293945,-9.7330904006958,-10.187744140625
scale1p75_live_80M,ridge,2,L2,151207,spatial_path,spn03,object,badge,candle,badge,candle,-11.557779312133789,11.320340156555176,-0.23743915557861328,False,False,-8.391736030578613,-19.68551254272461,-8.12773323059082,-19.68548583984375,-8.365145683288574,-18.920421600341797,-10.528685569763184
scale1p75_live_80M,ridge,2,L2,151208,spatial_path,spn03,object,pencil,ribbon,pencil,ribbon,1.8385848999023438,-2.6067819595336914,-0.7681970596313477,False,False,2.700103759765625,-5.806326866149902,-7.644911766052246,-5.579174041748047,-8.185956001281738,-7.487640380859375,-10.187744140625
scale1p75_live_80M,ridge,2,L2,151209,spatial_path,spn03,object,marble,cup,marble,cup,0.3833646774291992,-0.7257080078125,-0.3423433303833008,False,False,0.30830955505371094,-7.235260963439941,-7.618625640869141,-6.980186462402344,-7.705894470214844,-8.615819931030273,-8.924129486083984
scale1p75_live_80M,ridge,2,L2,151210,spatial_path,spn03,object,key,ribbon,key,ribbon,3.3824048042297363,-4.1594648361206055,-0.7770600318908691,False,False,5.127889633178711,-4.31836462020874,-7.700769424438477,-4.195945739746094,-8.3554105758667,-5.059854507446289,-10.187744140625
scale1p75_live_80M,ridge,2,L2,151211,spatial_path,spn03,object,coin,button,coin,button,-2.138760566711426,1.6648859977722168,-0.473874568939209,False,False,-1.0543622970581055,-8.502479553222656,-6.3637189865112305,-8.203821182250977,-6.53893518447876,-9.24240779876709,-8.188045501708984
scale1p75_live_80M,ridge,2,L2,151212,spatial_path,spn03,object,brush,card,brush,card,-0.6508607864379883,0.3353691101074219,-0.3154916763305664,False,False,-0.9755954742431641,-8.889612197875977,-8.238751411437988,-8.790843963623047,-8.455474853515625,-9.7330904006958,-8.757494926452637
scale1p75_live_80M,ridge,2,L2,151213,spatial_path,spn03,object,shell,glove,shell,glove,2.100788116455078,-2.351046562194824,-0.2502584457397461,False,False,3.0379419326782227,-8.59811782836914,-10.698905944824219,-8.543352127075195,-10.89439868927002,-8.99422836303711,-12.032170295715332
scale1p75_live_80M,ridge,2,L2,151214,spatial_path,spn03,object,mug,button,mug,button,-10.319661140441895,10.062862873077393,-0.25679826736450195,False,False,-9.478981018066406,-16.950782775878906,-6.631121635437012,-17.045808792114258,-6.982945919036865,-17.66702651977539,-8.188045501708984
scale1p75_live_80M,ridge,2,L2,151215,spatial_path,spn03,object,stone,badge,stone,badge,11.934520721435547,-12.413276672363281,-0.4787559509277344,False,False,10.415833473205566,-7.716220855712891,-19.650741577148438,-7.280296325683594,-19.693572998046875,-8.50458812713623,-18.920421600341797
scale1p75_live_80M,ridge,2,L2,151216,spatial_path,spn04,object,key,notebook,key,notebook,25.472254753112793,-25.096683502197266,0.37557125091552734,False,False,26.84846591949463,-6.0935258865356445,-31.565780639648438,-6.092620849609375,-31.18930435180664,-5.952055931091309,-32.80052185058594
scale1p75_live_80M,ridge,2,L2,151217,spatial_path,spn04,object,fork,ribbon,fork,ribbon,-2.946682929992676,2.8593645095825195,-0.08731842041015625,False,False,-1.6713829040527344,-11.356743812561035,-8.41006088256836,-11.390889167785645,-8.531524658203125,-10.990716934204102,-9.319334030151367
scale1p75_live_80M,ridge,2,L2,151218,spatial_path,spn04,object,book,spoon,book,spoon,2.1027088165283203,-2.419923782348633,-0.3172149658203125,False,False,2.8578848838806152,-8.404292106628418,-10.507000923156738,-8.261455535888672,-10.681379318237305,-7.3915181159973145,-10.24940299987793
scale1p75_live_80M,ridge,2,L2,151219,spatial_path,spn04,object,sock,mug,sock,mug,7.572410583496094,-7.572719573974609,-0.000308990478515625,False,False,7.245019912719727,-10.819393157958984,-18.391803741455078,-10.78823471069336,-18.36095428466797,-10.84329605102539,-18.088315963745117
scale1p75_live_80M,ridge,2,L2,151220,spatial_path,spn04,object,candle,ribbon,candle,ribbon,-0.4339408874511719,0.2866964340209961,-0.14724445343017578,False,False,-0.3975486755371094,-8.751607894897461,-8.317667007446289,-8.721004486083984,-8.434308052062988,-9.716882705688477,-9.319334030151367
scale1p75_live_80M,ridge,2,L2,151221,spatial_path,spn04,object,card,book,card,book,-2.8005762100219727,2.5436344146728516,-0.2569417953491211,False,False,-2.438210964202881,-10.9971923828125,-8.196616172790527,-10.851301193237305,-8.307666778564453,-9.829729080200195,-7.3915181159973145
scale1p75_live_80M,ridge,2,L2,151222,spatial_path,spn04,object,shell,mug,shell,mug,10.338154792785645,-10.329765319824219,0.008389472961425781,False,False,8.922664642333984,-8.125136375427246,-18.46329116821289,-8.102067947387695,-18.431833267211914,-9.165651321411133,-18.088315963745117
scale1p75_live_80M,ridge,2,L2,151223,spatial_path,spn04,object,ticket,map,ticket,map,-2.9887914657592773,2.6171751022338867,-0.3716163635253906,False,False,-2.7703142166137695,-10.501058578491211,-7.512267112731934,-10.270955085754395,-7.653779983520508,-10.457509994506836,-7.687195777893066
scale1p75_live_80M,ridge,2,L2,151224,spatial_path,spn04,object,mug,cup,mug,cup,-9.884390830993652,9.794836044311523,-0.0895547866821289,False,False,-9.585563659667969,-18.415069580078125,-8.530678749084473,-18.43943977355957,-8.644603729248047,-18.088315963745117,-8.502752304077148
scale1p75_live_80M,ridge,2,L2,151225,spatial_path,spn04,object,ring,ticket,ring,ticket,3.23397159576416,-3.3479433059692383,-0.11397171020507812,False,False,3.161337375640869,-6.878640174865723,-10.112611770629883,-6.932382583618164,-10.280325889587402,-7.296172618865967,-10.457509994506836
scale1p75_live_80M,ridge,2,L2,151226,spatial_path,spn04,object,sock,coin,sock,coin,-1.369253158569336,1.2375297546386719,-0.13172340393066406,False,False,-1.6160335540771484,-10.498327255249023,-9.129074096679688,-10.471213340759277,-9.233683586120605,-10.84329605102539,-9.227262496948242
scale1p75_live_80M,ridge,2,L2,151227,spatial_path,spn04,object,fork,wallet,fork,wallet,-0.3894767761230469,0.2073535919189453,-0.18212318420410156,False,False,-0.07706260681152344,-11.695140838623047,-11.3056640625,-11.652470588684082,-11.445116996765137,-10.990716934204102,-10.913654327392578
scale1p75_live_80M,ridge,2,L2,151228,spatial_path,spn04,object,stone,photo,stone,photo,6.722860813140869,-7.013644218444824,-0.2907834053039551,False,False,4.6197967529296875,-6.43379545211792,-13.156656265258789,-6.29628849029541,-13.309932708740234,-7.67909049987793,-12.298887252807617
scale1p75_live_80M,ridge,2,L2,151229,spatial_path,spn04,object,sock,card,sock,card,0.33194828033447266,-0.5276365280151367,-0.19568824768066406,False,False,-1.0135669708251953,-10.448210716247559,-10.780158996582031,-10.433517456054688,-10.961153984069824,-10.84329605102539,-9.829729080200195
scale1p75_live_80M,ridge,2,L2,151230,spatial_path,spn04,object,feather,fork,feather,fork,1.8912296295166016,-2.0102596282958984,-0.11902999877929688,False,False,0.28913307189941406,-9.722749710083008,-11.61397933959961,-9.656822204589844,-11.667081832885742,-10.701583862304688,-10.990716934204102
scale1p75_live_80M,ridge,2,L2,151231,spatial_path,spn04,object,scarf,map,scarf,map,-12.596128463745117,12.435746669769287,-0.16038179397583008,False,False,-12.689127922058105,-20.3426513671875,-7.746522903442383,-20.245594024658203,-7.809847354888916,-20.376323699951172,-7.687195777893066
scale1p75_live_80M,ridge,2,L2,151232,spatial_path,spn04,object,brush,sock,brush,sock,0.38794708251953125,-0.41501617431640625,-0.027069091796875,False,False,1.0879487991333008,-9.920215606689453,-10.308162689208984,-9.863364219665527,-10.278380393981934,-9.75534725189209,-10.84329605102539
scale1p75_live_80M,ridge,2,L2,151233,spatial_path,spn04,object,ring,shell,ring,shell,0.9250078201293945,-1.0829682350158691,-0.1579604148864746,False,False,1.869478702545166,-7.425763130187988,-8.350770950317383,-7.346681118011475,-8.429649353027344,-7.296172618865967,-9.165651321411133
scale1p75_live_80M,ridge,2,L2,151234,spatial_path,spn04,object,candle,toy,candle,toy,1.0756731033325195,-1.210270881652832,-0.1345977783203125,False,False,0.5070896148681641,-9.015203475952148,-10.090876579284668,-8.944231033325195,-10.154501914978027,-9.716882705688477,-10.22397232055664
scale1p75_live_80M,ridge,2,L2,151235,spatial_path,spn04,object,toy,cup,toy,cup,-2.249039649963379,2.177422523498535,-0.07161712646484375,False,False,-1.7212200164794922,-9.995487213134766,-7.746447563171387,-9.954485893249512,-7.777063369750977,-10.22397232055664,-8.502752304077148
scale1p75_live_80M,ridge,2,L2,151236,spatial_path,spn04,object,button,fork,button,fork,2.685725212097168,-2.781095504760742,-0.09537029266357422,False,False,2.0692081451416016,-8.837223052978516,-11.522948265075684,-8.760348320007324,-11.541443824768066,-8.9215087890625,-10.990716934204102
scale1p75_live_80M,ridge,2,L2,151237,spatial_path,spn04,object,card,shell,card,shell,-2.9090328216552734,2.6913490295410156,-0.2176837921142578,False,False,-0.6640777587890625,-11.167245864868164,-8.25821304321289,-10.971348762512207,-8.279999732971191,-9.829729080200195,-9.165651321411133
scale1p75_live_80M,ridge,2,L2,151238,spatial_path,spn04,object,map,mug,map,mug,10.616283893585205,-10.754631519317627,-0.13834762573242188,False,False,10.40112018585205,-7.821776866912842,-18.438060760498047,-7.753089427947998,-18.507720947265625,-7.687195777893066,-18.088315963745117
scale1p75_live_80M,ridge,2,L2,151239,spatial_path,spn04,object,coin,shell,coin,shell,-1.017868995666504,0.8148488998413086,-0.2030200958251953,False,False,-0.061611175537109375,-9.29883861541748,-8.280969619750977,-9.170920372009277,-8.356071472167969,-9.227262496948242,-9.165651321411133
scale1p75_live_80M,ridge,2,L2,151240,containment_natural,cnr01,object,fork,marble,fork,marble,-1.9563865661621094,1.7501201629638672,-0.2062664031982422,False,False,-2.1320838928222656,-9.081128120422363,-7.124741554260254,-9.028789520263672,-7.278669357299805,-9.706612586975098,-7.574528694152832
scale1p75_live_80M,ridge,2,L2,151241,containment_natural,cnr01,object,photo,brush,photo,brush,-5.259382247924805,4.879000663757324,-0.38038158416748047,False,False,-4.578444004058838,-12.186952590942383,-6.927570343017578,-12.019392013549805,-7.1403913497924805,-12.554956436157227,-7.976512432098389
scale1p75_live_80M,ridge,2,L2,151242,containment_natural,cnr01,object,sock,shell,sock,shell,-1.0022239685058594,0.8518390655517578,-0.15038490295410156,False,False,-1.2008094787597656,-8.541471481323242,-7.539247512817383,-8.435429573059082,-7.583590507507324,-9.420358657836914,-8.219549179077148
scale1p75_live_80M,ridge,2,L2,151243,containment_natural,cnr01,object,marble,pencil,marble,pencil,0.002185344696044922,-0.5705709457397461,-0.5683856010437012,False,False,-0.8967838287353516,-7.246877670288086,-7.249063014984131,-6.981075763702393,-7.551646709442139,-9.03044319152832,-8.133659362792969
scale1p75_live_80M,ridge,2,L2,151244,containment_natural,cnr01,object,marble,feather,marble,feather,2.0603084564208984,-2.24318265914917,-0.18287420272827148,False,False,1.6280364990234375,-7.2094526290893555,-9.269761085510254,-7.100048542022705,-9.343231201171875,-7.510916709899902,-9.13895320892334
scale1p75_live_80M,ridge,2,L2,151245,containment_natural,cnr01,object,glove,badge,glove,badge,5.172324180603027,-5.490032196044922,-0.31770801544189453,False,False,6.567593574523926,-10.245884895324707,-15.418209075927734,-10.038622856140137,-15.528655052185059,-9.568697929382324,-16.13629150390625
scale1p75_live_80M,ridge,2,L2,151246,containment_natural,cnr01,object,spoon,mug,spoon,mug,4.295502662658691,-5.208662033081055,-0.9131593704223633,False,False,2.9949398040771484,-10.211211204528809,-14.5067138671875,-9.349449157714844,-14.558111190795898,-11.75408935546875,-14.749029159545898
scale1p75_live_80M,ridge,2,L2,151247,containment_natural,cnr01,object,spoon,book,spoon,book,-1.5226798057556152,1.0375313758850098,-0.48514842987060547,False,False,-2.1858081817626953,-8.78270149230957,-7.260021686553955,-8.431467056274414,-7.393935680389404,-9.689510345458984,-7.503702163696289
scale1p75_live_80M,ridge,2,L2,151248,containment_natural,cnr01,object,ticket,scarf,ticket,scarf,9.95294189453125,-10.589033126831055,-0.6360912322998047,False,False,8.349664688110352,-8.77699089050293,-18.72993278503418,-8.527353286743164,-19.11638641357422,-9.364591598510742,-17.714256286621094
scale1p75_live_80M,ridge,2,L2,151249,containment_natural,cnr01,object,cup,notebook,cup,notebook,18.3233060836792,-18.417144775390625,-0.09383869171142578,False,False,19.310009002685547,-8.030795097351074,-26.354101181030273,-7.8110809326171875,-26.228225708007812,-8.910236358642578,-28.220245361328125
scale1p75_live_80M,ridge,2,L2,151250,containment_natural,cnr01,object,bowl,map,bowl,map,-5.555407524108887,5.130267143249512,-0.425140380859375,False,False,-4.628927230834961,-11.499341011047363,-5.943933486938477,-11.359884262084961,-6.229617118835449,-12.697456359863281,-8.06852912902832
scale1p75_live_80M,ridge,2,L2,151251,containment_natural,cnr01,object,toy,badge,toy,badge,6.078125953674316,-6.575372695922852,-0.49724674224853516,False,False,4.121272087097168,-9.432220458984375,-15.510346412658691,-9.074666976928711,-15.650039672851562,-10.77715015411377,-14.898422241210938
scale1p75_live_80M,ridge,2,L2,151252,containment_natural,cnr01,object,ring,ticket,ring,ticket,3.361466884613037,-3.436971664428711,-0.07550477981567383,False,False,2.226957321166992,-4.992166042327881,-8.353632926940918,-5.158844947814941,-8.595816612243652,-7.024345397949219,-9.251302719116211
scale1p75_live_80M,ridge,2,L2,151253,containment_natural,cnr01,object,card,marble,card,marble,-1.291151523590088,0.8579673767089844,-0.4331841468811035,False,False,-1.5089006423950195,-8.193138122558594,-6.901986598968506,-7.945823669433594,-7.087856292724609,-8.64500904083252,-7.1361083984375
scale1p75_live_80M,ridge,2,L2,151254,containment_natural,cnr01,object,shell,notebook,shell,notebook,19.304418563842773,-19.54648780822754,-0.24206924438476562,False,False,17.540411949157715,-8.687492370605469,-27.991910934448242,-8.453546524047852,-28.00003433227539,-9.775994300842285,-27.31640625
scale1p75_live_80M,ridge,2,L2,151255,containment_natural,cnr01,object,ring,key,ring,key,-0.9672040939331055,0.8674039840698242,-0.09980010986328125,False,False,-1.6522889137268066,-5.585214614868164,-4.618010520935059,-5.511771202087402,-4.644367218017578,-7.001926898956299,-5.349637985229492
scale1p75_live_80M,ridge,2,L2,151256,containment_natural,cnr01,object,badge,book,badge,book,-8.959911823272705,8.671433448791504,-0.28847837448120117,False,False,-8.330060958862305,-15.840856552124023,-6.880944728851318,-15.776742935180664,-7.10530948638916,-15.611040115356445,-7.280979156494141
scale1p75_live_80M,ridge,2,L2,151257,containment_natural,cnr01,object,ticket,ribbon,ticket,ribbon,-2.1643195152282715,1.0525941848754883,-1.1117253303527832,False,False,-0.7028465270996094,-9.214599609375,-7.0502800941467285,-8.89138412475586,-7.838789939880371,-9.855541229248047,-9.152694702148438
scale1p75_live_80M,ridge,2,L2,151258,containment_natural,cnr01,object,card,rope,card,rope,-1.4815444946289062,1.175140380859375,-0.30640411376953125,False,False,-0.60491943359375,-7.759747505187988,-6.278203010559082,-7.592545509338379,-6.417405128479004,-8.276679039001465,-7.671759605407715
scale1p75_live_80M,ridge,2,L2,151259,containment_natural,cnr01,object,ring,bowl,ring,bowl,5.8838677406311035,-6.108393669128418,-0.22452592849731445,False,False,5.387317180633545,-5.461869716644287,-11.34573745727539,-5.426617622375488,-11.535011291503906,-7.433908939361572,-12.821226119995117
scale1p75_live_80M,ridge,2,L2,151260,containment_natural,cnr01,object,glove,stone,glove,stone,-4.052887916564941,3.6591358184814453,-0.3937520980834961,False,False,-3.3790340423583984,-9.94706916809082,-5.894181251525879,-9.733454704284668,-6.074318885803223,-10.650572776794434,-7.271538734436035
scale1p75_live_80M,ridge,2,L2,151261,containment_natural,cnr01,object,button,scarf,button,scarf,10.204209327697754,-10.362793922424316,-0.1585845947265625,False,False,10.204594135284424,-6.600907325744629,-16.805116653442383,-6.381503105163574,-16.74429702758789,-7.15224027633667,-17.356834411621094
scale1p75_live_80M,ridge,2,L2,151262,containment_natural,cnr01,object,ribbon,button,ribbon,button,-0.7417755126953125,0.4357576370239258,-0.3060178756713867,False,False,-1.2916040420532227,-6.233364105224609,-5.491588592529297,-6.164641380310059,-5.728883743286133,-7.401183605194092,-6.109579563140869
scale1p75_live_80M,ridge,2,L2,151263,containment_natural,cnr01,object,ring,scarf,ring,scarf,13.505678176879883,-13.924758911132812,-0.4190807342529297,False,False,11.650804996490479,-6.30000114440918,-19.805679321289062,-6.2116546630859375,-20.13641357421875,-7.456132411956787,-19.106937408447266
scale1p75_live_80M,ridge,2,L2,151264,containment_natural,cnr02,object,stone,key,stone,key,-3.0938596725463867,2.3422060012817383,-0.7516536712646484,False,False,-2.800262928009033,-8.263495445251465,-5.169635772705078,-7.6755266189575195,-5.333320617675781,-8.245098114013672,-5.444835186004639
scale1p75_live_80M,ridge,2,L2,151265,containment_natural,cnr02,object,notebook,shell,notebook,shell,-21.074174880981445,20.62737464904785,-0.44680023193359375,False,False,-20.825284957885742,-30.06757354736328,-8.993398666381836,-29.947235107421875,-9.319860458374023,-30.33179473876953,-9.506509780883789
scale1p75_live_80M,ridge,2,L2,151266,containment_natural,cnr02,object,bowl,marble,bowl,marble,-4.093888759613037,3.7310471534729004,-0.3628416061401367,False,False,-4.705645561218262,-10.922649383544922,-6.828760623931885,-10.865617752075195,-7.134570598602295,-12.231304168701172,-7.52565860748291
scale1p75_live_80M,ridge,2,L2,151267,containment_natural,cnr02,object,brush,book,brush,book,-1.8160114288330078,0.9832525253295898,-0.832758903503418,False,False,-3.136594295501709,-9.682245254516602,-7.866233825683594,-9.180980682373047,-8.197728157043457,-10.30766487121582,-7.171070575714111
scale1p75_live_80M,ridge,2,L2,151268,containment_natural,cnr02,object,toy,wallet,toy,wallet,-1.3725671768188477,0.6676921844482422,-0.7048749923706055,False,False,-0.12543106079101562,-10.94157886505127,-9.569011688232422,-10.750795364379883,-10.08310317993164,-10.855566024780273,-10.730134963989258
scale1p75_live_80M,ridge,2,L2,151269,containment_natural,cnr02,object,sock,coin,sock,coin,-1.4019231796264648,0.8694953918457031,-0.5324277877807617,False,False,-3.0747623443603516,-10.093764305114746,-8.691841125488281,-9.934271812438965,-9.064776420593262,-12.01333236694336,-8.938570022583008
scale1p75_live_80M,ridge,2,L2,151270,containment_natural,cnr02,object,feather,card,feather,card,-2.49139404296875,1.7682104110717773,-0.7231836318969727,False,False,-2.245321273803711,-11.572460174560547,-9.081066131591797,-11.260265350341797,-9.49205493927002,-11.816751480102539,-9.571430206298828
scale1p75_live_80M,ridge,2,L2,151271,containment_natural,cnr02,object,bowl,scarf,bowl,scarf,7.386711120605469,-7.687980651855469,-0.30126953125,False,False,7.676006317138672,-11.607833862304688,-18.994544982910156,-11.341209411621094,-19.029190063476562,-12.231304168701172,-19.907310485839844
scale1p75_live_80M,ridge,2,L2,151272,containment_natural,cnr02,object,sock,key,sock,key,-5.23956823348999,4.944777965545654,-0.29479026794433594,False,False,-6.568497180938721,-10.331901550292969,-5.0923333168029785,-10.160727500915527,-5.215949535369873,-12.01333236694336,-5.444835186004639
scale1p75_live_80M,ridge,2,L2,151273,containment_natural,cnr02,object,spoon,candle,spoon,candle,-1.2884063720703125,0.7187032699584961,-0.5697031021118164,False,False,-1.4331026077270508,-10.522192001342773,-9.233785629272461,-10.331321716308594,-9.612618446350098,-11.779722213745117,-10.346619606018066
scale1p75_live_80M,ridge,2,L2,151274,containment_natural,cnr02,object,button,ring,button,ring,-0.9265470504760742,0.5796666145324707,-0.3468804359436035,False,False,-1.4392728805541992,-7.781608581542969,-6.8550615310668945,-7.505274295806885,-6.925607681274414,-8.917102813720703,-7.477829933166504
scale1p75_live_80M,ridge,2,L2,151275,containment_natural,cnr02,object,notebook,key,notebook,key,-24.774372100830078,24.41978359222412,-0.35458850860595703,False,False,-24.886959552764893,-29.578655242919922,-4.804283142089844,-29.369356155395508,-4.949572563171387,-30.33179473876953,-5.444835186004639
scale1p75_live_80M,ridge,2,L2,151276,containment_natural,cnr02,object,bowl,rope,bowl,rope,-2.995577812194824,2.3524551391601562,-0.643122673034668,False,False,-2.5256996154785156,-11.119254112243652,-8.123676300048828,-10.868701934814453,-8.516246795654297,-12.231304168701172,-9.705604553222656
scale1p75_live_80M,ridge,2,L2,151277,containment_natural,cnr02,object,mug,spoon,mug,spoon,-6.480654716491699,6.055359840393066,-0.4252948760986328,False,False,-6.198251724243164,-16.98012924194336,-10.49947452545166,-16.916988372802734,-10.861628532409668,-17.97797393798828,-11.779722213745117
scale1p75_live_80M,ridge,2,L2,151278,containment_natural,cnr02,object,ribbon,brush,ribbon,brush,-0.3068046569824219,-0.2888050079345703,-0.5956096649169922,False,True,-0.7310428619384766,-9.301424026489258,-8.994619369506836,-8.692943572998047,-8.981748580932617,-11.038707733154297,-10.30766487121582
scale1p75_live_80M,ridge,2,L2,151279,containment_natural,cnr02,object,drum,map,drum,map,-1.6258668899536133,0.978602409362793,-0.6472644805908203,False,False,-0.6957550048828125,-9.892319679260254,-8.26645278930664,-9.482470512390137,-8.503868103027344,-9.479965209960938,-8.784210205078125
scale1p75_live_80M,ridge,2,L2,151280,containment_natural,cnr02,object,button,coin,button,coin,0.9084982872009277,-1.505727767944336,-0.5972294807434082,False,False,0.021467208862304688,-7.7022013664245605,-8.610699653625488,-7.49370002746582,-8.999427795410156,-8.917102813720703,-8.938570022583008
scale1p75_live_80M,ridge,2,L2,151281,containment_natural,cnr02,object,photo,mug,photo,mug,4.111612319946289,-4.258204460144043,-0.1465921401977539,False,False,5.780052185058594,-12.650297164916992,-16.76190948486328,-12.558075904846191,-16.816280364990234,-12.197921752929688,-17.97797393798828
scale1p75_live_80M,ridge,2,L2,151282,containment_natural,cnr02,object,ribbon,map,ribbon,map,-1.2015514373779297,-0.11095046997070312,-1.3125019073486328,False,True,-2.254497528076172,-9.447994232177734,-8.246442794799805,-8.40274429321289,-8.513694763183594,-11.038707733154297,-8.784210205078125
scale1p75_live_80M,ridge,2,L2,151283,containment_natural,cnr02,object,glove,toy,glove,toy,-0.4630470275878906,0.08963680267333984,-0.3734102249145508,False,False,-1.0922813415527344,-10.766314506530762,-10.303267478942871,-10.61846923828125,-10.52883243560791,-11.947847366333008,-10.855566024780273
scale1p75_live_80M,ridge,2,L2,151284,containment_natural,cnr02,object,rope,shell,rope,shell,-0.19608020782470703,-0.36515045166015625,-0.5612306594848633,False,True,-0.1990947723388672,-8.5164213180542,-8.320341110229492,-8.133831024169922,-8.498981475830078,-9.705604553222656,-9.506509780883789
scale1p75_live_80M,ridge,2,L2,151285,containment_natural,cnr02,object,ribbon,glove,ribbon,glove,1.5561151504516602,-1.8496007919311523,-0.2934856414794922,False,False,0.9091396331787109,-8.766365051269531,-10.322480201721191,-8.263605117797852,-10.113205909729004,-11.038707733154297,-11.947847366333008
scale1p75_live_80M,ridge,2,L2,151286,containment_natural,cnr02,object,stone,cup,stone,cup,0.49558067321777344,-1.571075439453125,-1.0754947662353516,False,False,1.6157760620117188,-8.575779914855957,-9.07136058807373,-7.875144004821777,-9.446219444274902,-8.245098114013672,-9.86087417602539
scale1p75_live_80M,ridge,2,L2,151287,containment_natural,cnr02,object,marble,drum,marble,drum,2.3368186950683594,-3.004415512084961,-0.6675968170166016,False,False,1.9543066024780273,-7.299378395080566,-9.636197090148926,-6.9271650314331055,-9.931580543518066,-7.52565860748291,-9.479965209960938
scale1p75_live_80M,ridge,2,L2,151288,label_binding,lb01,object,rope,candle,rope,candle,0.7273430824279785,-1.0254526138305664,-0.2981095314025879,False,False,-0.4385662078857422,-7.683011531829834,-8.410354614257812,-7.605205535888672,-8.630658149719238,-10.100963592529297,-9.662397384643555
