global_step,epoch,stage_length,step_in_epoch,n_chunks,charged_words,active_tokens,masked_tokens,microbatches,cumulative_words
1646,6,256,127,301,40382,55628,8242,5,65058870
1647,6,256,128,301,39359,55096,8249,5,65098229
1648,6,256,129,301,39356,55290,8247,5,65137585
1649,6,256,130,301,39861,55860,8629,5,65177446
1650,6,256,131,301,40779,56739,8514,5,65218225
1651,6,256,132,301,40070,55424,8476,5,65258295
1652,6,256,133,301,38723,54412,8161,5,65297018
1653,6,256,134,301,39914,55556,8348,5,65336932
1654,6,256,135,301,40600,56149,8279,5,65377532
1655,6,256,136,301,39094,54773,8096,5,65416626
1656,6,256,137,301,40767,55992,8470,5,65457393
1657,6,256,138,301,39649,54821,8177,5,65497042
1658,6,256,139,301,38880,54475,8392,5,65535922
1659,6,256,140,301,39056,54892,8449,5,65574978
1660,6,256,141,301,39885,55533,8345,5,65614863
1661,6,256,142,301,39142,54544,8166,5,65654005
1662,6,256,143,301,39473,54630,8310,5,65693478
1663,6,256,144,301,39203,55195,7995,5,65732681
1664,6,256,145,301,38948,54516,8042,5,65771629
1665,6,256,146,301,39004,54109,8071,5,65810633
1666,6,256,147,301,38401,54105,8083,5,65849034
1667,6,256,148,301,39506,54592,8282,5,65888540
1668,6,256,149,301,39896,56117,8565,5,65928436
1669,6,256,150,301,39081,55211,8281,5,65967517
1670,6,256,151,301,38911,54729,8094,5,66006428
1671,6,256,152,301,38994,55055,8116,5,66045422
1672,6,256,153,301,38922,54126,7944,5,66084344
1673,6,256,154,301,39233,54760,8368,5,66123577
1674,6,256,155,301,40078,55564,8186,5,66163655
1675,6,256,156,301,39817,54573,8310,5,66203472
1676,6,256,157,301,39440,55345,8334,5,66242912
1677,6,256,158,301,40142,55567,8442,5,66283054
1678,6,256,159,301,39993,56121,8756,5,66323047
1679,6,256,160,301,40040,55547,8225,5,66363087
1680,6,256,161,301,39457,54605,8089,5,66402544
1681,6,256,162,301,39279,54212,8007,5,66441823
1682,6,256,163,301,39794,55550,8437,5,66481617
1683,6,256,164,301,39203,54332,7954,5,66520820
1684,6,256,165,301,40596,55524,8355,5,66561416
1685,6,256,166,301,40417,55781,8553,5,66601833
1686,6,256,167,301,38363,53816,8201,5,66640196
1687,6,256,168,301,38796,54407,8274,5,66678992
1688,6,256,169,301,37602,52994,7861,5,66716594
1689,6,256,170,301,39302,55152,8347,5,66755896
1690,6,256,171,301,39337,54910,8051,5,66795233
1691,6,256,172,301,39963,55208,8337,5,66835196
1692,6,256,173,301,39637,54450,8353,5,66874833
1693,6,256,174,301,39016,54519,8281,5,66913849
1694,6,256,175,301,39212,54514,8142,5,66953061
1695,6,256,176,301,39301,54523,8174,5,66992362
1696,6,256,177,301,38895,54216,8033,5,67031257
1697,6,256,178,301,40223,56287,8290,5,67071480
1698,6,256,179,301,39491,54391,8122,5,67110971
1699,6,256,180,301,39507,54878,8032,5,67150478
1700,6,256,181,301,38253,53590,8039,5,67188731
1701,6,256,182,301,37931,53574,8164,5,67226662
1702,6,256,183,301,39405,54999,8147,5,67266067
1703,6,256,184,301,40339,55610,8267,5,67306406
1704,6,256,185,301,39180,55239,8206,5,67345586
1705,6,256,186,301,40297,55303,8284,5,67385883
1706,6,256,187,301,39589,55487,8586,5,67425472
1707,6,256,188,301,41140,56289,8424,5,67466612
1708,6,256,189,301,38778,54617,8312,5,67505390
1709,6,256,190,301,38695,54783,8111,5,67544085
1710,6,256,191,301,39604,55101,8217,5,67583689
1711,6,256,192,301,39131,55160,8139,5,67622820
1712,6,256,193,301,39497,55092,8263,5,67662317
1713,6,256,194,301,38001,53817,8109,5,67700318
1714,6,256,195,301,38930,54246,8203,5,67739248
1715,6,256,196,301,40726,55515,8231,5,67779974
1716,6,256,197,301,39665,55360,8464,5,67819639
1717,6,256,198,301,40587,56229,8778,5,67860226
1718,6,256,199,301,39886,55255,8299,5,67900112
1719,6,256,200,301,40530,56564,8596,5,67940642
1720,6,256,201,301,39107,54764,8113,5,67979749
1721,6,256,202,301,39864,55383,8383,5,68019613
1722,6,256,203,301,40121,55687,8381,5,68059734
1723,6,256,204,301,39983,55339,8271,5,68099717
1724,6,256,205,301,40093,55969,8250,5,68139810
1725,6,256,206,301,39442,55175,8208,5,68179252
1726,6,256,207,301,40147,56213,8594,5,68219399
1727,6,256,208,301,39794,55697,8411,5,68259193
1728,6,256,209,301,38731,54292,8159,5,68297924
1729,6,256,210,301,38350,54719,8089,5,68336274
1730,6,256,211,301,39260,54431,8397,5,68375534
1731,6,256,212,301,40923,56839,8503,5,68416457
1732,6,256,213,301,39618,54767,8133,5,68456075
1733,6,256,214,301,40428,56277,8385,5,68496503
1734,6,256,215,301,38818,54242,8129,5,68535321
1735,6,256,216,301,39446,54692,8185,5,68574767
1736,6,256,217,301,39304,54654,8226,5,68614071
1737,6,256,218,301,40661,56150,8565,5,68654732
1738,6,256,219,301,38378,54098,8059,5,68693110
1739,6,256,220,301,39086,55033,8438,5,68732196
1740,6,256,221,301,41679,57350,8440,5,68773875
1741,6,256,222,301,39394,54732,8162,5,68813269
1742,6,256,223,301,40313,55153,8265,5,68853582
1743,6,256,224,301,40783,56419,8335,5,68894365
1744,6,256,225,301,40631,56296,8432,5,68934996
1745,6,256,226,301,40470,55581,8295,5,68975466
1746,6,256,227,301,39533,54821,8249,5,69014999
1747,6,256,228,301,39063,55545,8330,5,69054062
1748,6,256,229,301,39834,55654,8381,5,69093896
1749,6,256,230,301,40397,56149,8384,5,69134293
1750,6,256,231,301,39495,55240,8412,5,69173788
1751,6,256,232,301,39665,55825,8380,5,69213453
1752,6,256,233,301,39326,55131,8384,5,69252779
1753,6,256,234,301,40285,55405,8262,5,69293064
1754,6,256,235,301,39475,55518,8495,5,69332539
1755,6,256,236,301,40000,55476,8371,5,69372539
1756,6,256,237,301,39439,55389,8350,5,69411978
1757,6,256,238,301,39028,54926,8385,5,69451006
1758,6,256,239,301,38254,54062,7923,5,69489260
1759,6,256,240,301,40155,55524,8303,5,69529415
1760,6,256,241,301,38068,53692,8138,5,69567483
1761,6,256,242,301,38756,54344,8258,5,69606239
1762,6,256,243,301,39592,54326,8190,5,69645831
1763,6,256,244,301,38610,53531,8040,5,69684441
1764,6,256,245,301,40125,55172,8407,5,69724566
1765,6,256,246,301,40529,55601,8181,5,69765095
1766,6,256,247,301,39648,54656,7986,5,69804743
1767,6,256,248,301,38765,54374,8296,5,69843508
1768,6,256,249,301,38426,54067,8133,5,69881934
1769,6,256,250,301,39418,55263,8324,5,69921352
1770,6,256,251,301,39195,54702,8235,5,69960547
1771,6,256,252,301,39453,54654,7970,5,70000000
1772,7,256,0,302,39406,55381,8225,5,70039406
1773,7,256,1,302,39813,55027,8103,5,70079219
1774,7,256,2,302,38013,54166,8021,5,70117232
1775,7,256,3,302,38380,54543,8127,5,70155612
1776,7,256,4,302,40798,56347,8556,5,70196410
1777,7,256,5,302,39304,54431,8128,5,70235714
1778,7,256,6,302,40010,55812,8547,5,70275724
1779,7,256,7,302,39646,55538,8210,5,70315370
1780,7,256,8,302,40446,55504,8210,5,70355816
1781,7,256,9,302,39204,55074,8201,5,70395020
1782,7,256,10,302,38767,54114,7930,5,70433787
1783,7,256,11,301,40138,55125,8409,5,70473925
1784,7,256,12,301,37615,53424,7947,5,70511540
1785,7,256,13,301,40403,56495,8412,5,70551943
1786,7,256,14,301,39238,55060,8346,5,70591181
1787,7,256,15,301,39184,55122,8350,5,70630365
1788,7,256,16,301,39957,55235,8251,5,70670322
1789,7,256,17,301,40869,56195,8475,5,70711191
1790,7,256,18,301,39963,55754,8361,5,70751154
1791,7,256,19,301,39275,54417,8302,5,70790429
1792,7,256,20,301,39298,54782,8265,5,70829727
1793,7,256,21,301,39457,55319,8160,5,70869184
1794,7,256,22,301,39195,55346,8040,5,70908379
1795,7,256,23,301,40192,56623,8393,5,70948571
1796,7,256,24,301,40296,55870,8462,5,70988867
1797,7,256,25,301,40407,55802,8415,5,71029274
1798,7,256,26,301,38306,54458,8068,5,71067580
1799,7,256,27,301,38841,54312,8184,5,71106421
1800,7,256,28,301,40738,55792,8247,5,71147159
1801,7,256,29,301,39121,55242,8189,5,71186280
1802,7,256,30,301,37701,53783,7954,5,71223981
1803,7,256,31,301,38884,55082,8247,5,71262865
1804,7,256,32,301,40173,55233,8220,5,71303038
1805,7,256,33,301,40677,56054,8360,5,71343715
1806,7,256,34,301,39289,54737,8328,5,71383004
1807,7,256,35,301,40644,56399,8390,5,71423648
1808,7,256,36,301,38751,53893,8009,5,71462399
1809,7,256,37,301,40716,56123,8374,5,71503115
1810,7,256,38,301,39633,55713,8285,5,71542748
1811,7,256,39,301,39713,55949,8316,5,71582461
1812,7,256,40,301,39286,55074,8397,5,71621747
1813,7,256,41,301,39784,54773,8139,5,71661531
1814,7,256,42,301,38792,54378,8338,5,71700323
1815,7,256,43,301,38245,53665,8011,5,71738568
1816,7,256,44,301,38726,54427,8020,5,71777294
1817,7,256,45,301,38368,54201,7941,5,71815662
1818,7,256,46,301,38859,54183,8068,5,71854521
1819,7,256,47,301,39775,55647,8443,5,71894296
1820,7,256,48,301,39220,54639,8159,5,71933516
1821,7,256,49,301,39026,54529,8036,5,71972542
1822,7,256,50,301,39658,55025,8121,5,72012200
1823,7,256,51,301,38956,54690,8123,5,72051156
1824,7,256,52,301,39072,54093,8077,5,72090228
1825,7,256,53,301,39644,55715,8490,5,72129872
1826,7,256,54,301,39582,55465,8359,5,72169454
1827,7,256,55,301,39799,54932,8186,5,72209253
1828,7,256,56,301,39208,54623,7937,5,72248461
1829,7,256,57,301,39057,54908,8299,5,72287518
1830,7,256,58,301,40814,56350,8441,5,72328332
1831,7,256,59,301,40922,55983,8299,5,72369254
1832,7,256,60,301,39662,55618,8336,5,72408916
1833,7,256,61,301,39744,55331,8321,5,72448660
1834,7,256,62,301,39980,55736,8019,5,72488640
1835,7,256,63,301,38548,53991,8071,5,72527188
1836,7,256,64,301,39589,55144,8251,5,72566777
1837,7,256,65,301,38002,53956,8241,5,72604779
1838,7,256,66,301,39089,54919,8358,5,72643868
1839,7,256,67,301,40087,55166,8413,5,72683955
1840,7,256,68,301,39903,55613,8336,5,72723858
1841,7,256,69,301,40774,56232,8258,5,72764632
1842,7,256,70,301,38804,54579,8095,5,72803436
1843,7,256,71,301,39598,54840,8173,5,72843034
1844,7,256,72,301,39239,55384,8297,5,72882273
1845,7,256,73,301,39431,54774,8299,5,72921704
1846,7,256,74,301,41642,57563,8742,5,72963346
1847,7,256,75,301,38447,53246,8063,5,73001793
1848,7,256,76,301,39801,55279,8390,5,73041594
1849,7,256,77,301,38374,53933,8192,5,73079968
1850,7,256,78,301,39508,55566,8449,5,73119476
1851,7,256,79,301,40227,55636,8304,5,73159703
1852,7,256,80,301,39425,54630,8082,5,73199128
1853,7,256,81,301,38736,54115,8074,5,73237864
1854,7,256,82,301,38896,54191,8138,5,73276760
1855,7,256,83,301,40592,55002,8319,5,73317352
1856,7,256,84,301,38654,54057,8028,5,73356006
1857,7,256,85,301,40632,56313,8441,5,73396638
1858,7,256,86,301,38688,54765,8085,5,73435326
1859,7,256,87,301,39071,54442,8188,5,73474397
1860,7,256,88,301,38251,53923,8029,5,73512648
1861,7,256,89,301,39188,54926,8152,5,73551836
1862,7,256,90,301,39470,54786,8353,5,73591306
1863,7,256,91,301,39482,54876,8303,5,73630788
1864,7,256,92,301,39359,54502,8098,5,73670147
1865,7,256,93,301,40073,55157,8178,5,73710220
1866,7,256,94,301,38093,54419,8346,5,73748313
1867,7,256,95,301,40350,55680,8368,5,73788663
1868,7,256,96,301,40364,56273,8493,5,73829027
1869,7,256,97,301,38866,54370,8019,5,73867893
1870,7,256,98,301,40022,55266,8360,5,73907915
1871,7,256,99,301,40817,56523,8672,5,73948732
1872,7,256,100,301,38649,54045,8239,5,73987381
1873,7,256,101,301,39737,55598,8454,5,74027118
1874,7,256,102,301,38784,54252,8215,5,74065902
1875,7,256,103,301,38177,53662,8074,5,74104079
1876,7,256,104,301,38489,54783,8483,5,74142568
1877,7,256,105,301,40354,55864,8405,5,74182922
1878,7,256,106,301,39076,54502,8278,5,74221998
1879,7,256,107,301,39697,55345,8366,5,74261695
1880,7,256,108,301,40833,56160,8568,5,74302528
1881,7,256,109,301,40443,56003,8349,5,74342971
1882,7,256,110,301,39008,54320,8322,5,74381979
1883,7,256,111,301,40345,55565,8478,5,74422324
1884,7,256,112,301,38537,54019,7909,5,74460861
1885,7,256,113,301,37900,53708,8176,5,74498761
1886,7,256,114,301,39948,55265,8236,5,74538709
1887,7,256,115,301,40513,56592,8556,5,74579222
1888,7,256,116,301,39361,55271,8173,5,74618583
1889,7,256,117,301,41276,56279,8374,5,74659859
1890,7,256,118,301,40272,55766,8360,5,74700131
1891,7,256,119,301,40210,56083,8266,5,74740341
1892,7,256,120,301,40325,56745,8429,5,74780666
1893,7,256,121,301,39357,55052,8337,5,74820023
1894,7,256,122,301,39771,55978,8382,5,74859794
1895,7,256,123,301,41216,57255,8731,5,74901010
1896,7,256,124,301,38924,54654,8122,5,74939934
1897,7,256,125,301,39968,56173,8168,5,74979902
1898,7,256,126,301,39858,55515,8283,5,75019760
1899,7,256,127,301,39547,54949,8349,5,75059307
1900,7,256,128,301,39444,54562,8188,5,75098751
1901,7,256,129,301,38761,54024,8007,5,75137512
1902,7,256,130,301,40370,55343,8228,5,75177882
1903,7,256,131,301,39862,55779,8182,5,75217744
1904,7,256,132,301,40745,55972,8271,5,75258489
1905,7,256,133,301,40120,55395,8293,5,75298609
1906,7,256,134,301,37845,53673,8060,5,75336454
1907,7,256,135,301,39910,55437,8378,5,75376364
1908,7,256,136,301,39196,54890,8374,5,75415560
1909,7,256,137,301,39715,55419,8491,5,75455275
1910,7,256,138,301,39361,54944,8495,5,75494636
1911,7,256,139,301,39633,55188,8237,5,75534269
1912,7,256,140,301,40451,55902,8232,5,75574720
1913,7,256,141,301,40274,55389,8173,5,75614994
1914,7,256,142,301,40335,55826,8403,5,75655329
1915,7,256,143,301,38616,54532,8192,5,75693945
1916,7,256,144,301,39601,55673,8201,5,75733546
1917,7,256,145,301,39372,54801,8391,5,75772918
1918,7,256,146,301,39479,55441,8435,5,75812397
1919,7,256,147,301,39950,54791,8274,5,75852347
1920,7,256,148,301,38356,53920,7964,5,75890703
1921,7,256,149,301,40111,55697,8405,5,75930814
1922,7,256,150,301,38832,53991,8050,5,75969646
1923,7,256,151,301,39150,54568,8226,5,76008796
1924,7,256,152,301,39644,55228,8284,5,76048440
1925,7,256,153,301,38701,54952,8262,5,76087141
1926,7,256,154,301,39390,54716,8150,5,76126531
1927,7,256,155,301,40182,55963,8425,5,76166713
1928,7,256,156,301,39107,54817,8265,5,76205820
1929,7,256,157,301,41301,57046,8841,5,76247121
1930,7,256,158,301,38663,54204,8105,5,76285784
1931,7,256,159,301,41555,56971,8489,5,76327339
1932,7,256,160,301,40202,55363,8392,5,76367541
1933,7,256,161,301,38652,53866,8070,5,76406193
1934,7,256,162,301,39012,55119,8292,5,76445205
1935,7,256,163,301,39317,54563,7994,5,76484522
1936,7,256,164,301,39278,54878,8229,5,76523800
1937,7,256,165,301,38739,54064,8198,5,76562539
1938,7,256,166,301,41137,56016,8462,5,76603676
1939,7,256,167,301,39724,54886,8288,5,76643400
1940,7,256,168,301,40587,56223,8321,5,76683987
1941,7,256,169,301,38573,54272,8218,5,76722560
1942,7,256,170,301,40228,55805,8411,5,76762788
1943,7,256,171,301,38385,53768,7969,5,76801173
1944,7,256,172,301,40229,55622,8575,5,76841402
1945,7,256,173,301,40184,55672,8420,5,76881586
1946,7,256,174,301,40233,55642,8291,5,76921819
1947,7,256,175,301,39011,53809,7968,5,76960830
1948,7,256,176,301,39490,54968,8299,5,77000320
1949,7,256,177,301,40707,56174,8349,5,77041027
1950,7,256,178,301,37549,53301,8165,5,77078576
1951,7,256,179,301,38299,53799,7846,5,77116875
1952,7,256,180,301,38053,53720,8178,5,77154928
1953,7,256,181,301,38972,54451,8275,5,77193900
1954,7,256,182,301,39828,54782,8240,5,77233728
1955,7,256,183,301,38232,53964,8068,5,77271960
1956,7,256,184,301,39243,54784,8125,5,77311203
1957,7,256,185,301,39452,55089,8327,5,77350655
1958,7,256,186,301,38445,53832,8172,5,77389100
1959,7,256,187,301,39949,56069,8639,5,77429049
1960,7,256,188,301,38966,54500,8138,5,77468015
1961,7,256,189,301,39721,55514,8476,5,77507736
1962,7,256,190,301,38549,53848,8172,5,77546285
1963,7,256,191,301,40700,55722,8486,5,77586985
1964,7,256,192,301,39669,55140,8048,5,77626654
1965,7,256,193,301,39905,54931,8217,5,77666559
1966,7,256,194,301,39590,55292,8265,5,77706149
1967,7,256,195,301,40569,56645,8334,5,77746718
1968,7,256,196,301,40266,56035,8382,5,77786984
1969,7,256,197,301,38657,54481,8215,5,77825641
1970,7,256,198,301,39881,55174,8379,5,77865522
1971,7,256,199,301,39635,55464,8424,5,77905157
1972,7,256,200,301,39694,55394,8259,5,77944851
1973,7,256,201,301,39084,54618,8080,5,77983935
1974,7,256,202,301,39055,54265,8206,5,78022990
1975,7,256,203,301,39833,55543,8294,5,78062823
1976,7,256,204,301,39979,55490,8036,5,78102802
1977,7,256,205,301,40019,55883,8219,5,78142821
1978,7,256,206,301,39527,55047,8460,5,78182348
1979,7,256,207,301,40967,56770,8555,5,78223315
1980,7,256,208,301,40207,56225,8246,5,78263522
1981,7,256,209,301,39793,54666,8077,5,78303315
1982,7,256,210,301,38573,54298,8192,5,78341888
1983,7,256,211,301,40086,55648,8267,5,78381974
1984,7,256,212,301,39851,56126,8460,5,78421825
1985,7,256,213,301,39467,54517,8041,5,78461292
1986,7,256,214,301,40272,55792,8466,5,78501564
1987,7,256,215,301,39569,55297,8440,5,78541133
1988,7,256,216,301,39755,55338,8419,5,78580888
1989,7,256,217,301,39156,54590,8194,5,78620044
1990,7,256,218,301,38295,54432,8107,5,78658339
1991,7,256,219,301,40458,55844,8431,5,78698797
1992,7,256,220,301,39561,54763,8227,5,78738358
1993,7,256,221,301,39352,54502,8189,5,78777710
1994,7,256,222,301,39904,55611,8326,5,78817614
1995,7,256,223,301,40956,56191,8447,5,78858570
1996,7,256,224,301,38682,55154,8296,5,78897252
1997,7,256,225,301,39458,55485,8365,5,78936710
1998,7,256,226,301,40300,56018,8618,5,78977010
1999,7,256,227,301,39488,54777,8241,5,79016498
2000,7,256,228,301,39870,55497,8406,5,79056368
2001,7,256,229,301,39018,54934,8307,5,79095386
2002,7,256,230,301,39186,54467,8133,5,79134572
2003,7,256,231,301,40446,55634,8108,5,79175018
2004,7,256,232,301,39602,55182,8126,5,79214620
2005,7,256,233,301,40560,56450,8282,5,79255180
2006,7,256,234,301,40737,56934,8569,5,79295917
2007,7,256,235,301,40976,56163,8356,5,79336893
2008,7,256,236,301,37929,53677,8147,5,79374822
2009,7,256,237,301,39196,54693,8136,5,79414018
2010,7,256,238,301,39123,54775,7957,5,79453141
2011,7,256,239,301,39367,55189,8373,5,79492508
2012,7,256,240,301,38508,54437,8088,5,79531016
2013,7,256,241,301,38312,54219,8270,5,79569328
2014,7,256,242,301,40329,55726,8330,5,79609657
2015,7,256,243,301,38324,53856,8086,5,79647981
2016,7,256,244,301,39302,55646,8394,5,79687283
2017,7,256,245,301,37189,53075,8052,5,79724472
2018,7,256,246,301,40099,56082,8425,5,79764571
2019,7,256,247,301,39515,55228,8444,5,79804086
2020,7,256,248,301,39293,54683,8091,5,79843379
2021,7,256,249,301,39630,55045,8152,5,79883009
2022,7,256,250,301,38529,53904,8259,5,79921538
2023,7,256,251,301,37706,53322,8079,5,79959244
2024,7,256,252,301,40756,56540,8298,5,80000000
2025,8,256,0,302,40294,56045,8248,5,80040294
2026,8,256,1,302,39626,55421,8178,5,80079920
2027,8,256,2,302,39898,55485,8492,5,80119818
2028,8,256,3,302,39409,55378,8244,5,80159227
2029,8,256,4,302,40245,55974,8432,5,80199472
2030,8,256,5,302,39180,55314,8110,5,80238652
2031,8,256,6,302,40076,55584,8363,5,80278728
2032,8,256,7,302,40358,56133,8462,5,80319086
2033,8,256,8,302,40261,56044,8507,5,80359347
2034,8,256,9,302,40911,55977,8546,5,80400258
2035,8,256,10,302,39551,55685,7954,5,80439809
2036,8,256,11,301,39953,55822,8501,5,80479762
2037,8,256,12,301,39018,54714,8261,5,80518780
2038,8,256,13,301,39877,55433,8254,5,80558657
2039,8,256,14,301,39034,54870,8317,5,80597691
2040,8,256,15,301,39496,54555,8051,5,80637187
2041,8,256,16,301,39362,54942,8205,5,80676549
2042,8,256,17,301,38347,53776,7973,5,80714896
2043,8,256,18,301,40217,55883,8571,5,80755113
2044,8,256,19,301,38940,54733,8200,5,80794053
2045,8,256,20,301,41131,56167,8471,5,80835184
2046,8,256,21,301,38167,53536,7908,5,80873351
2047,8,256,22,301,40774,56026,8388,5,80914125
2048,8,256,23,301,39646,55213,8175,5,80953771
2049,8,256,24,301,39452,54587,8322,5,80993223
2050,8,256,25,301,39827,55641,8259,5,81033050
2051,8,256,26,301,39971,55070,8158,5,81073021
2052,8,256,27,301,38795,53607,7932,5,81111816
2053,8,256,28,301,38751,53755,8219,5,81150567
2054,8,256,29,301,40553,56068,8481,5,81191120
2055,8,256,30,301,38580,54066,8164,5,81229700
2056,8,256,31,301,40707,56134,8413,5,81270407
2057,8,256,32,301,40314,56339,8527,5,81310721
2058,8,256,33,301,38979,54806,8111,5,81349700
2059,8,256,34,301,40532,56470,8395,5,81390232
2060,8,256,35,301,39802,55526,8331,5,81430034
2061,8,256,36,301,39787,55737,8443,5,81469821
2062,8,256,37,301,38864,54138,7798,5,81508685
2063,8,256,38,301,37779,53170,8080,5,81546464
2064,8,256,39,301,39407,55263,8309,5,81585871
2065,8,256,40,301,40185,55917,8382,5,81626056
2066,8,256,41,301,40519,56268,8494,5,81666575
2067,8,256,42,301,38249,53965,8156,5,81704824
2068,8,256,43,301,39233,55099,8200,5,81744057
2069,8,256,44,301,38634,53894,8145,5,81782691
2070,8,256,45,301,40179,55429,8262,5,81822870
2071,8,256,46,301,39296,55208,8266,5,81862166
2072,8,256,47,301,38947,54478,7945,5,81901113
2073,8,256,48,301,40487,55802,8387,5,81941600
2074,8,256,49,301,39066,54837,8388,5,81980666
2075,8,256,50,301,39427,54788,8141,5,82020093
2076,8,256,51,301,40030,55590,8351,5,82060123
2077,8,256,52,301,39008,53825,8132,5,82099131
2078,8,256,53,301,39874,54857,8366,5,82139005
2079,8,256,54,301,38928,54516,8008,5,82177933
2080,8,256,55,301,39654,55245,8140,5,82217587
2081,8,256,56,301,38717,53948,7802,5,82256304
2082,8,256,57,301,40684,56078,8364,5,82296988
2083,8,256,58,301,39798,55378,8276,5,82336786
2084,8,256,59,301,40110,55575,8367,5,82376896
2085,8,256,60,301,38889,55181,8347,5,82415785
2086,8,256,61,301,40381,56003,8418,5,82456166
2087,8,256,62,301,39969,55759,8262,5,82496135
2088,8,256,63,301,38506,54840,8210,5,82534641
2089,8,256,64,301,39750,55001,8428,5,82574391
2090,8,256,65,301,39359,54164,8108,5,82613750
2091,8,256,66,301,39087,54935,8072,5,82652837
2092,8,256,67,301,39850,55292,8249,5,82692687
2093,8,256,68,301,40185,55512,8289,5,82732872
2094,8,256,69,301,39762,55433,8493,5,82772634
2095,8,256,70,301,39639,55084,8188,5,82812273
2096,8,256,71,301,39215,54546,8199,5,82851488
2097,8,256,72,301,39883,55620,8365,5,82891371
2098,8,256,73,301,40214,55304,7968,5,82931585
2099,8,256,74,301,40134,55415,8277,5,82971719
2100,8,256,75,301,40984,56704,8457,5,83012703
2101,8,256,76,301,39648,55384,8320,5,83052351
2102,8,256,77,301,38403,53912,7783,5,83090754
2103,8,256,78,301,40003,55236,8374,5,83130757
2104,8,256,79,301,40038,55401,8521,5,83170795
2105,8,256,80,301,41410,57166,8601,5,83212205
2106,8,256,81,301,37856,53260,7870,5,83250061
2107,8,256,82,301,39701,55311,8095,5,83289762
2108,8,256,83,301,38017,53539,8008,5,83327779
2109,8,256,84,301,38450,54033,8304,5,83366229
2110,8,256,85,301,38776,54165,8239,5,83405005
2111,8,256,86,301,39964,55461,8302,5,83444969
2112,8,256,87,301,39522,55343,8311,5,83484491
2113,8,256,88,301,38218,54011,8074,5,83522709
2114,8,256,89,301,38829,54678,8344,5,83561538
2115,8,256,90,301,38471,54107,8218,5,83600009
2116,8,256,91,301,39343,55248,8120,5,83639352
2117,8,256,92,301,39528,54764,8446,5,83678880
2118,8,256,93,301,39264,55324,8345,5,83718144
2119,8,256,94,301,39551,55019,8048,5,83757695
2120,8,256,95,301,38557,54079,7976,5,83796252
2121,8,256,96,301,39958,55544,8330,5,83836210
2122,8,256,97,301,39518,54584,8201,5,83875728
2123,8,256,98,301,38964,54415,8211,5,83914692
2124,8,256,99,301,40062,55844,8234,5,83954754
2125,8,256,100,301,40541,55971,8251,5,83995295
2126,8,256,101,301,39495,55442,8238,5,84034790
2127,8,256,102,301,38838,54624,8198,5,84073628
2128,8,256,103,301,40492,56313,8503,5,84114120
2129,8,256,104,301,39441,55273,8275,5,84153561
2130,8,256,105,301,40207,56661,8597,5,84193768
2131,8,256,106,301,39743,55738,8405,5,84233511
2132,8,256,107,301,38928,54953,8135,5,84272439
2133,8,256,108,301,40316,55800,8342,5,84312755
2134,8,256,109,301,38544,53910,8201,5,84351299
2135,8,256,110,301,39776,55537,8546,5,84391075
2136,8,256,111,301,40161,55236,8162,5,84431236
2137,8,256,112,301,40814,56589,8529,5,84472050
2138,8,256,113,301,39232,54624,8032,5,84511282
2139,8,256,114,301,39466,55332,8352,5,84550748
2140,8,256,115,301,38865,54458,8143,5,84589613
2141,8,256,116,301,39828,55773,8376,5,84629441
2142,8,256,117,301,38481,54131,8183,5,84667922
2143,8,256,118,301,39639,55234,8190,5,84707561
2144,8,256,119,301,41113,55813,8225,5,84748674
2145,8,256,120,301,38886,54245,8206,5,84787560
2146,8,256,121,301,39709,55378,8268,5,84827269
2147,8,256,122,301,40140,55118,8271,5,84867409
2148,8,256,123,301,40405,55990,8435,5,84907814
2149,8,256,124,301,38770,54430,8107,5,84946584
2150,8,256,125,301,38563,54426,8233,5,84985147
2151,8,256,126,301,39792,55258,8376,5,85024939
2152,8,256,127,301,39138,54881,8369,5,85064077
2153,8,256,128,301,39199,55214,8338,5,85103276
2154,8,256,129,301,40051,55034,8054,5,85143327
2155,8,256,130,301,40001,55100,8254,5,85183328
2156,8,256,131,301,38283,52753,7912,5,85221611
2157,8,256,132,301,38470,54820,8235,5,85260081
2158,8,256,133,301,39388,54504,8271,5,85299469
2159,8,256,134,301,38059,53699,7819,5,85337528
2160,8,256,135,301,39657,55807,8306,5,85377185
2161,8,256,136,301,39005,54844,8436,5,85416190
2162,8,256,137,301,40390,55386,8465,5,85456580
2163,8,256,138,301,40192,55529,8323,5,85496772
2164,8,256,139,301,40012,55442,8247,5,85536784
2165,8,256,140,301,39255,54988,8054,5,85576039
2166,8,256,141,301,39187,54521,8158,5,85615226
2167,8,256,142,301,40911,57238,8611,5,85656137
2168,8,256,143,301,41416,56461,8256,5,85697553
2169,8,256,144,301,38044,53944,8152,5,85735597
2170,8,256,145,301,41192,56562,8300,5,85776789
2171,8,256,146,301,39066,54474,8097,5,85815855
2172,8,256,147,301,40915,56378,8473,5,85856770
2173,8,256,148,301,39652,55300,8216,5,85896422
2174,8,256,149,301,38759,54542,8226,5,85935181
2175,8,256,150,301,39379,54452,8358,5,85974560
2176,8,256,151,301,39717,55549,8271,5,86014277
2177,8,256,152,301,38843,54804,8457,5,86053120
2178,8,256,153,301,38329,54637,8230,5,86091449
2179,8,256,154,301,37485,53138,7973,5,86128934
2180,8,256,155,301,39936,55633,8201,5,86168870
2181,8,256,156,301,39039,53852,8325,5,86207909
