probe_arm,line_index,words,words_field,word_field_matches_actual,source_label,source_kind,origin_source,selected_route_bucket,required_capability,length_bin,text_sha256,in_compact,in_rowblock_breadth,in_interleaved_breadth,compact_row_source,rowblock_row_source,interleaved_row_source
anchor_control,380,40,40,True,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,v3_stable,,quantity_anchor,36_50,1ebb45bd59392aecc050f4c4f01215da62a05af0d460976498c1101043a0e848,True,True,True,fw_preserved_compact_view,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
anchor_control,381,40,40,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,spatial_anchor,36_50,694f1ed3ef213ee8b61e26dd448a4cdef94054f1f147b869706547f5337fc6b1,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,382,40,40,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,,spatial_anchor,36_50,815ca5c8a8117c3c712d84590949e22a22629cefd3ae891a674592967734a979,True,True,True,qwen_pair_packed,qwen_pair_packed,qwen_pair_packed
anchor_control,383,40,40,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,,spatial_anchor,36_50,edc95cff1b335ab14fb0853d121acdfbad7fef8a33077112b19d1aa54101ce1b,False,False,False,,,
anchor_control,384,40,40,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,spatial_anchor,36_50,8b24a249d77d58fce5c68d63bfbbb9339ea0d49bf9e6debb044af453bf559abd,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,385,39,39,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,childes,,physical_anchor,36_50,50eb74591eea098538812e05a7a528e37c3a047169e8c1c103a4e6cd8d1617e4,True,True,True,childes,childes,childes
anchor_control,386,39,39,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,36_50,7e74fbddad4d8807b6c9f9a5d8329ab4b317a3927d4143dcd96757ae8c5cf05a,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,387,39,39,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,childes,,physical_anchor,36_50,f7565121828a4d6acf34f2cbbd129d45ff2bbb181abc3d91095d3dcbfbdcdee2,True,True,True,childes,childes,childes
anchor_control,388,39,39,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,36_50,ec6debfbbb20dd37f139a2ca31e1091581ce6d3837a89689dadb1d1a2da3891d,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,389,39,39,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,,physical_anchor,36_50,dd56b0cc607ea199c97bd9c6e05cc259f69c2e409e75c5081fa2983466c0ce6e,True,True,True,qwen_pair_packed,qwen_pair_packed,qwen_pair_packed
anchor_control,390,39,39,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,36_50,aee680e721cc5a80ad96e39dbc5767d078e92d31ca86f1f7e9b94c9b3e6d256e,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,391,39,39,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,childes,,physical_anchor,36_50,044414ab05241c184652a36897114805018f9f4e793e2a6fc698586044647570,True,True,True,childes,childes,childes
anchor_control,392,38,39,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,36_50,8019e2980e5ba50ae495f4b8ae54ee6079165c99db8ad7dfdd0d7dab3f1fd44a,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,393,39,39,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,36_50,087f3d2ac1e1c0096ff512deaebc0f2d06506b4cd819d27d1258bb796ddd9d3a,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,394,39,39,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,36_50,dc8d9995b8f6b67593c861d939f8e15703dd5d230a078cf824b95aeefd2fe27d,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,395,36,39,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,simple_wiki,,physical_anchor,36_50,37a2ad86210bb0c57f81c1e5d719f64dbc76fe7931bc33df6faa4b1d5c5560e9,True,True,True,simple_wiki,simple_wiki,simple_wiki
anchor_control,396,39,39,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,,physical_anchor,36_50,bc853ac547ac22e9d933c9b9ce3d3c01438fbd5903ded4b7f8b13cfb3b7fe46a,False,False,False,,,
anchor_control,397,39,39,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,,physical_anchor,36_50,d60450b741b88b730d5d2c66a0ccf0a09a79e68f1d41350916503907ad5f05b8,False,False,False,,,
anchor_control,398,39,39,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,,physical_anchor,36_50,fff78eec0b8fcc3eb70003b42c2912b5cca960b5e5a4e3df8b1242f0db245a4b,False,False,False,,,
anchor_control,399,39,39,True,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,v3_stable,,physical_anchor,36_50,329db11fbc724a0c3616366810507a9b6f56ef337be7041a32b62479bfe78a52,False,True,True,,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
anchor_control,400,39,39,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,quantity_anchor,36_50,e71996b2ae15b77940c798b4e9e1263e98e4eace444e9366813ded23ee965eb4,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,401,39,39,True,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,v3_stable,,quantity_anchor,36_50,e4faab39b1192b718a96a63348a27b1f61a9b6bae3684ede1d8162654c57669e,False,False,False,,,
anchor_control,402,39,39,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,,spatial_anchor,36_50,54c0e44d28c52cd4df53fae1d9582c6206246c789c3f6405638e91aa67887e1e,True,True,True,qwen_pair_packed,qwen_pair_packed,qwen_pair_packed
anchor_control,403,38,38,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,36_50,c52d5604cfc7b81466be34341bcaf4d64c48d8cba8acf66ca75a9a73201ebf07,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,404,39,38,False,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,a02_compact_reinvest,,physical_anchor,36_50,cf6b6e7f9752e66661ada44d2879f8e9d31e1321277da3be9b39d24247ff61c4,True,True,True,fw_preserved_compact_view,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
anchor_control,405,38,38,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,,physical_anchor,36_50,f848582d18b190a6ae611123a49afb54f36d3642a5228f60ca620b5bf62ca01c,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,406,38,38,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,,physical_anchor,36_50,60f22a0327a828a4e56e3bc425306e771e45ee1e801f53c279a42159982a19d6,True,True,True,qwen_pair_packed,qwen_pair_packed,qwen_pair_packed
anchor_control,407,38,38,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,36_50,a7b6c89d77ddf2c6d8a9e2f23ddeb482f5c4c9e8405f8ebf6e62945b3017510d,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,408,38,38,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,36_50,f0329546e1e775d2b7f307936bff73fcf8e7f6661b9af2ddfb0a9c14ddea9f55,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,409,38,38,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,36_50,3a15827063aebb19487334a092acb6caef7ffaae89b0727ea2196ec711343787,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,410,38,38,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,36_50,9cf71dc8e36377f0deb1ee47f342afc05260f42b62fe8a3c6a869b140fc4a917,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,411,38,38,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,childes,,physical_anchor,36_50,d344be956132f5b514b6632626b779f9cca5c533e80349006d21d240ea080170,True,True,True,childes,childes,childes
anchor_control,412,37,38,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,36_50,dbba9f7da6015907a403b9bb988db0e07b183fb50dfb27228f13839bc6093d2b,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,413,38,38,True,fw_breadth_whole_sentence_companions,selected_fineweb_breadth_companions,,,physical_anchor,36_50,758630c68b9e85eaadb583fbb03c2e0264738972974d980bb9ef7555737020f1,False,True,True,,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
anchor_control,414,38,38,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,36_50,c08b52d2c502e186b78047ecddb5738fe6e4db3bb21888d21847ddfb4ac01318,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,415,37,38,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,36_50,7def13b3ee8917de571f89056fa123f272a245465e147e940efba0f582be9d6f,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,416,38,38,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,36_50,5cdf6d7be2c8eabeac3f91c3e42770e79eacbf1c1d0b16f4cd16c35f946ccffd,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,417,38,38,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,,physical_anchor,36_50,fd1e3c5697eabbdd62e18c0c6f47a4361c3292eeca451f5cfd25eb71f587adbf,True,True,True,qwen_pair_packed,qwen_pair_packed,qwen_pair_packed
anchor_control,418,38,38,True,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,v3_stable,,physical_anchor,36_50,f3e8f91961621e27223d5e81316e83fb4770bddb7cad306467a409f39fbba113,True,True,True,fw_preserved_compact_view,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
anchor_control,419,38,38,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,36_50,e91b682c3a643c3e5fc1396925f2a902b1d102324c76c347f03233224334ec53,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,420,39,38,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,bnc_spoken,,physical_anchor,36_50,bc2d5d9aef8037bdcdca0f6b1488967ea483379959ac4c3174cde9037dade793,True,True,True,bnc_spoken,bnc_spoken,bnc_spoken
anchor_control,421,38,38,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,,quantity_anchor,36_50,2c1516f6936e46c6bf321ea3b8e00af093a084ca1159a1855bdfbd24de647be1,False,False,False,,,
anchor_control,422,38,38,True,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,v3_stable,,spatial_anchor,36_50,2820034d8b001c03c49a8d4bbe89a75e62bc0ef77a60a627304924714a3f6e8c,True,True,True,fw_preserved_compact_view,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
anchor_control,423,37,38,False,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,v3_stable,,spatial_anchor,36_50,e8e5f2635b3e8ddf33d759cb26a1ce2ba442a1f5f2a64358220e8060c4eb66bb,False,False,False,,,
anchor_control,424,38,38,True,fw_breadth_whole_sentence_companions,selected_fineweb_breadth_companions,,,spatial_anchor,36_50,8a8cfa0a89b5ff423d989bf2a2a54d79991b4dba49f3190c9098bb68eae45756,False,True,True,,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
anchor_control,425,38,38,True,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,v3_stable,,spatial_anchor,36_50,b3ce279d04a12068a517d2a31f55ddc58cf9b3f0a1154e7f5f7c655cb168b3db,True,True,True,fw_preserved_compact_view,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
anchor_control,426,37,37,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,36_50,424636e9837dadd7e9b8b35e78687589c7c41c3bae7376ded0dc29ae862435ca,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,427,37,37,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,,physical_anchor,36_50,aae206697b77b918e2c63939293b52c40a4578ad5899e6830979288ba2d53d55,True,True,True,qwen_pair_packed,qwen_pair_packed,qwen_pair_packed
anchor_control,428,37,37,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,36_50,0d684b2223f37a61abc03aa63466f40e5a86b6d7e408e77ad1896fe826f1237e,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,429,37,37,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,,physical_anchor,36_50,482f746dbf94d7548c92c8b1c15fe5adc686ae58ec012809603257e6a9ddcb1a,False,False,False,,,
anchor_control,430,36,37,False,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,v3_stable,,physical_anchor,36_50,06fa5aac13fd241f29cac82199438eb4215e43d232e4f4d7f12fb2dc6b912783,True,True,True,fw_preserved_compact_view,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
anchor_control,431,37,37,True,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,v3_stable,,physical_anchor,36_50,961d9b865ba8d7c281e09d2960ce40e8436f9d22b2840dadf010f7e58947d28d,True,True,True,fw_preserved_compact_view,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
anchor_control,432,37,37,True,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,a02_compact_reinvest,,physical_anchor,36_50,a80233a41fe42c7262272b7d6e6db5ff87f784a5658155853ddf9755ec739717,False,False,False,,,
anchor_control,433,37,37,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,36_50,25cd3a1f3c5fc5e48c6ae372d5dad5c64bd5bba1300434a71c4c295d3267bcbb,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,434,37,37,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,36_50,4cc1ecec42f42efb95d194171dfba1db2a294b6ce57aae53468b2f881debb76e,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,435,37,37,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,,physical_anchor,36_50,32c44c8873123d85f412b7c5e2842da4d4230db25a2391c2daa34d625988f1d2,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,436,38,37,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,open_subtitles,,physical_anchor,36_50,f3f4deba66f0e104bfe372a65848c683ee53e93f79c2b22fadd9acb35feeeca6,True,True,True,open_subtitles,open_subtitles,open_subtitles
anchor_control,437,37,37,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,bnc_spoken,,physical_anchor,36_50,2f4d7d42ff43fc4172a1b3ef623f12dc522b367463b84f7ac3f95abd690c4311,True,True,True,bnc_spoken,bnc_spoken,bnc_spoken
anchor_control,438,37,37,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,childes,,physical_anchor,36_50,6f44e9094e3da405be4cb409f4dfc87c2dbb57e041155a3792d6508f8fab883f,True,True,True,childes,childes,childes
anchor_control,439,37,37,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,36_50,ed5eef7dafd952ea996d48623618f67a1c27051a02addf4f2e803a9e06b3d680,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,440,37,37,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,36_50,6b2d3f7c8733de6eec59e3acc82646124884854a43984295f22fd876078f5329,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,441,37,37,True,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,a02_compact_reinvest,,physical_anchor,36_50,a1696e17a01b2306576cd867c8d1c4e8ca1394eb9d4cd58be086cdc873a4db41,True,True,True,fw_preserved_compact_view,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
anchor_control,442,37,37,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,36_50,845ac0ae4a5fe554aa8e5cac38853be71e6ed9fac296741054baa69e1d8bfd5d,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,443,36,37,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,,physical_anchor,36_50,cab20d077baeebb81419bf03e4017f9373792c60448025a975152bf1b728c2d7,True,True,True,qwen_pair_packed,qwen_pair_packed,qwen_pair_packed
anchor_control,444,37,37,True,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,v3_stable,,quantity_anchor,36_50,a326403f849bc684585194853a0204ffc8f2a9c72a80dc7fb22a5250027bff5b,True,True,True,fw_preserved_compact_view,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
anchor_control,445,36,37,False,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,quality_v2_kept,,quantity_anchor,36_50,7f79502b0553beb229b713837c7b308e0f4ad604da9f65a79aeba49ceda59c43,False,True,True,,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
anchor_control,446,37,37,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,quantity_anchor,36_50,a439b81355b899c683ac41b218cb2ce55ac29d59dc1e83b6323a1f886c7ed6ea,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,447,36,37,False,fw_breadth_whole_sentence_companions,selected_fineweb_breadth_companions,,,spatial_anchor,36_50,2cbc9fed6eda5e30c892c24fe5c60bbaa399a099709c3254482973dbd6f22cfb,False,True,True,,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
anchor_control,448,36,36,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,bnc_spoken,,physical_anchor,36_50,f3bbb426c5d7c6276322d463402252e7645323e713d9f0ee25198275c87ea862,True,True,True,bnc_spoken,bnc_spoken,bnc_spoken
anchor_control,449,36,36,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,,physical_anchor,36_50,c802c7767ae621c652da0a7abde0648704f3f4b23a1985cd808bdac6cbbb7e1c,True,True,True,simple_wiki,simple_wiki,simple_wiki
anchor_control,450,36,36,True,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,v3_stable,,physical_anchor,36_50,947c87f9bda179e33e60d9996871f93cd870a865e59cdd5a627f480a8e6571c6,True,True,True,fw_preserved_compact_view,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
anchor_control,451,35,36,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,36_50,3b73b1dad2a7bc275bbaf6c62f2118b37002863a59fca45401ad21fe34bd28ce,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,452,36,36,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,36_50,79aff9089dccdce1416b73f6486998083fede0a5b154ef09ef0e83fb0e6d61a9,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,453,36,36,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,36_50,d5e51c25cc7bea24c2f4156b36093a0c754895104a250567761c37cef2de15ae,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,454,36,36,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,,physical_anchor,36_50,766edfa4db650ec00a8e7347beac36dc096626569fbf8a9f08eac9766f44e4cf,True,True,True,qwen_pair_packed,qwen_pair_packed,qwen_pair_packed
anchor_control,455,36,36,True,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,v3_stable,,physical_anchor,36_50,54453e817891b7925ed7171f0c742db93e19a52b38b33941f18919ab1464d57b,True,True,True,fw_preserved_compact_view,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
anchor_control,456,36,36,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,36_50,f15b33a2dfb19bfc1f177a0f1576ab8c0b98a1e7e356fc2992d76f98dafa5a9b,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,457,36,36,True,fw_breadth_whole_sentence_companions,selected_fineweb_breadth_companions,,,physical_anchor,36_50,58607fdfedffa7da7beb215fd10e9ba389b47af0dad7656f58d93d0b65578a4b,False,True,True,,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
anchor_control,458,36,36,True,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,v3_stable,,physical_anchor,36_50,6da35a5b4b72af29b1e82a6df3eb75d20d9f2248189aae137b73d1e7bc59f4e6,False,False,False,,,
anchor_control,459,35,36,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,36_50,720b6226268aeacd27e2632f8f5887c83f330a647289627e588c15155dd3ec28,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,460,36,36,True,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,a02_compact_reinvest,,physical_anchor,36_50,61755a2346b055f0f3834e3aa6bdf27471e8aa3fca7f4efe11adfaef2f8f9619,False,True,True,,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
anchor_control,461,36,36,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,bnc_spoken,,physical_anchor,36_50,313b63118cd0908c9efcf1b56b3808f01ef763275d17a9767e0fd0cd48de6ae4,True,True,True,bnc_spoken,bnc_spoken,bnc_spoken
anchor_control,462,36,36,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,,physical_anchor,36_50,bc13e38abb85f21b6da08fcf3d3af6ab37ae85cfe7fad0b4714df5536b2049c2,False,False,False,,,
anchor_control,463,35,36,False,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,quality_v2_kept,,physical_anchor,36_50,2b26ff7f3016a5d751fcbd39979e48f16ea5027d06bdc79d9118ea780404504a,False,False,False,,,
anchor_control,464,36,36,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,quantity_anchor,36_50,ac4f08e657e5bda3a1a6a600150a59ef230f550290548e8a192b958902f63233,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,465,36,36,True,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,v3_stable,,quantity_anchor,36_50,107ad0908c1738d5a7bb1c48edc672ba0c92cee95c3ba7d50665c6cc017d8faa,False,False,False,,,
anchor_control,466,36,36,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,open_subtitles,,spatial_anchor,36_50,1369c2a15a5cfa4a40a246c147b6724da2d9edd98c45443a3a658388d4dd5551,True,True,True,open_subtitles,open_subtitles,open_subtitles
anchor_control,467,36,36,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,spatial_anchor,36_50,e7e563d038da8dcca84162ebf644b3ee13849a0706dcb39ad71f888699888cda,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,468,36,36,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,,spatial_anchor,36_50,cc7f6564d63957f290d9a3c0bc9706c9e2ace83ef707d25817548df57575f759,False,False,False,,,
anchor_control,469,35,35,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,26_35,2f11f1b9ebe370b6e01b8779098a4e2eca6e00aed9d334a48a8371e5faff209b,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,470,35,35,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,26_35,cb2c18770a00e3f43884667b3c6d270322adb3ec724a264ebd88acb765203bc6,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,471,35,35,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,,physical_anchor,26_35,cb8134e3cd14641286008bfbe1529da01043c81264cf458cb353d8fb1231aae6,True,True,True,qwen_pair_packed,qwen_pair_packed,qwen_pair_packed
anchor_control,472,35,35,True,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,v3_stable,,physical_anchor,26_35,91b973bfb6b2f57c23117c4a22c2d9b37fdafb0a642527823d16289673e564c6,True,True,True,fw_preserved_compact_view,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
anchor_control,473,35,35,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,,physical_anchor,26_35,82bf555e642b370368e34b7ad73b118b12626dc2d6f91b4b31e8f3a7a559416f,True,True,True,qwen_pair_packed,qwen_pair_packed,qwen_pair_packed
anchor_control,474,32,35,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,simple_wiki,,physical_anchor,26_35,4144afebf6f7932957be2084e48ae06579bf78cd40844e5ae763e00f52fce866,True,True,True,simple_wiki,simple_wiki,simple_wiki
anchor_control,475,35,35,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,26_35,ebf6ac9379204b18f14c3f5a2860c5524734db8a6a63e047e55efa8064ace8c4,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,476,35,35,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,26_35,909c065c2b562bafec1125a69c177836dcf1c7c0b485638f78ba11a93c6e2e74,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,477,35,35,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,simple_wiki,,physical_anchor,26_35,a27a5c9d8ff7479be59862747178b35c77556228d048ed23768c969a692eb5cd,True,True,True,simple_wiki,simple_wiki,simple_wiki
anchor_control,478,35,35,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,,physical_anchor,26_35,8b1e6a68f5beae33c69acc771b8a4f42679f3a8bef001e9b6ad39ea870125308,False,False,False,,,
anchor_control,479,35,35,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,26_35,cf5e0dd0fef4bc012fcc04f68e33c5a1d0426bb9bf701bd06606f247fa118a31,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,480,35,35,True,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,a02_compact_reinvest,,quantity_anchor,26_35,9d333c8d6825c1b9c88c7da30596f21037a8c0b2dc95a3c48d62fd87d25da054,False,True,True,,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
anchor_control,481,35,35,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,,spatial_anchor,26_35,5d515480533e2e094ce7ca17c1a97550b90c6cd4480dd0eab445a66e50a07841,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,482,35,35,True,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,v3_stable,,spatial_anchor,26_35,5a642d91f3dba016707fa5ca53f7261e8e8334dc5162d05ea406b01535ce1c44,False,True,True,,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
