pair_id,overlap_bin,target_key,target_word,token_class,token_id_occurs_in_source,surface_word_class
wikilarge_e262ba55f7356d8e5e62,high,wikilarge_e262ba55f7356d8e5e62:15,works,overlap,True,overlap
wikilarge_e26f4ea8a461586d7536,low,wikilarge_e26f4ea8a461586d7536:1,april,overlap,True,overlap
wikilarge_e26f4ea8a461586d7536,low,wikilarge_e26f4ea8a461586d7536:2,controlled,nonoverlap,False,nonoverlap
wikilarge_e26f4ea8a461586d7536,low,wikilarge_e26f4ea8a461586d7536:6,independent,nonoverlap,False,nonoverlap
wikilarge_e287ee1bd1dc3fa322d5,high,wikilarge_e287ee1bd1dc3fa322d5:0,provided,nonoverlap,False,nonoverlap
wikilarge_e287ee1bd1dc3fa322d5,high,wikilarge_e287ee1bd1dc3fa322d5:10,calf,overlap,True,overlap
wikilarge_e287ee1bd1dc3fa322d5,high,wikilarge_e287ee1bd1dc3fa322d5:11,unit,nonoverlap,False,nonoverlap
wikilarge_e293e1a53a51e919daca,low,wikilarge_e293e1a53a51e919daca:0,game,nonoverlap,False,nonoverlap
wikilarge_e293e1a53a51e919daca,low,wikilarge_e293e1a53a51e919daca:1,made,nonoverlap,False,nonoverlap
wikilarge_e293e1a53a51e919daca,low,wikilarge_e293e1a53a51e919daca:2,popular,overlap,True,overlap
wikilarge_e2de1bf25df64a82faaa,low,wikilarge_e2de1bf25df64a82faaa:0,located,nonoverlap,False,nonoverlap
wikilarge_e2de1bf25df64a82faaa,low,wikilarge_e2de1bf25df64a82faaa:2,near,nonoverlap,False,nonoverlap
wikilarge_e2de1bf25df64a82faaa,low,wikilarge_e2de1bf25df64a82faaa:4,river,overlap,True,overlap
wikilarge_e302fa42b1fca0197eb6,medium,wikilarge_e302fa42b1fca0197eb6:7,warrior,overlap,True,overlap
wikilarge_e302fa42b1fca0197eb6,medium,wikilarge_e302fa42b1fca0197eb6:9,becoming,nonoverlap,False,nonoverlap
wikilarge_e302fa42b1fca0197eb6,medium,wikilarge_e302fa42b1fca0197eb6:10,bird,nonoverlap,False,nonoverlap
wikilarge_e3272ea1850180d44ebc,high,wikilarge_e3272ea1850180d44ebc:2,lower,nonoverlap,False,nonoverlap
wikilarge_e3272ea1850180d44ebc,high,wikilarge_e3272ea1850180d44ebc:13,first,overlap,True,overlap
wikilarge_e3272ea1850180d44ebc,high,wikilarge_e3272ea1850180d44ebc:15,left,nonoverlap,False,nonoverlap
wikilarge_e32cfc08b59acc52776f,low,wikilarge_e32cfc08b59acc52776f:9,who,nonoverlap,False,nonoverlap
wikilarge_e32cfc08b59acc52776f,low,wikilarge_e32cfc08b59acc52776f:11,ted,overlap,True,overlap
wikilarge_e32cfc08b59acc52776f,low,wikilarge_e32cfc08b59acc52776f:13,future,nonoverlap,False,nonoverlap
wikilarge_e38a09e04ada3cceccc7,low,wikilarge_e38a09e04ada3cceccc7:0,district,overlap,True,overlap
wikilarge_e38a09e04ada3cceccc7,low,wikilarge_e38a09e04ada3cceccc7:3,sub,nonoverlap,False,nonoverlap
wikilarge_e38a09e04ada3cceccc7,low,wikilarge_e38a09e04ada3cceccc7:7,until,nonoverlap,False,nonoverlap
wikilarge_e43ac54c284e39e728d2,medium,wikilarge_e43ac54c284e39e728d2:8,used,overlap,True,overlap
wikilarge_e43ac54c284e39e728d2,medium,wikilarge_e43ac54c284e39e728d2:9,people,nonoverlap,False,nonoverlap
wikilarge_e43ac54c284e39e728d2,medium,wikilarge_e43ac54c284e39e728d2:10,outside,nonoverlap,False,nonoverlap
wikilarge_e48b70baa20b3f0fafef,medium,wikilarge_e48b70baa20b3f0fafef:1,kept,nonoverlap,False,nonoverlap
wikilarge_e48b70baa20b3f0fafef,medium,wikilarge_e48b70baa20b3f0fafef:9,landed,nonoverlap,False,nonoverlap
wikilarge_e48b70baa20b3f0fafef,medium,wikilarge_e48b70baa20b3f0fafef:11,surface,overlap,True,overlap
wikilarge_e4a8ba30136ea91bf2eb,medium,wikilarge_e4a8ba30136ea91bf2eb:4,using,overlap,True,overlap
wikilarge_e4a8ba30136ea91bf2eb,medium,wikilarge_e4a8ba30136ea91bf2eb:8,differences,nonoverlap,False,nonoverlap
wikilarge_e4a8ba30136ea91bf2eb,medium,wikilarge_e4a8ba30136ea91bf2eb:10,give,nonoverlap,False,nonoverlap
wikilarge_e4fb1eebcfca9c2dc0b2,low,wikilarge_e4fb1eebcfca9c2dc0b2:1,people,nonoverlap,False,nonoverlap
wikilarge_e4fb1eebcfca9c2dc0b2,low,wikilarge_e4fb1eebcfca9c2dc0b2:2,believed,nonoverlap,False,nonoverlap
wikilarge_e4fb1eebcfca9c2dc0b2,low,wikilarge_e4fb1eebcfca9c2dc0b2:4,gods,overlap,True,overlap
wikilarge_e51d4adc15e707633b93,low,wikilarge_e51d4adc15e707633b93:2,see,nonoverlap,False,nonoverlap
wikilarge_e51d4adc15e707633b93,low,wikilarge_e51d4adc15e707633b93:4,object,overlap,True,overlap
wikilarge_e51d4adc15e707633b93,low,wikilarge_e51d4adc15e707633b93:5,example,nonoverlap,False,nonoverlap
wikilarge_e59e104a38d8c5545c36,high,wikilarge_e59e104a38d8c5545c36:2,playing,nonoverlap,False,nonoverlap
wikilarge_e59e104a38d8c5545c36,high,wikilarge_e59e104a38d8c5545c36:7,used,nonoverlap,False,nonoverlap
wikilarge_e59e104a38d8c5545c36,high,wikilarge_e59e104a38d8c5545c36:8,paul,overlap,True,overlap
wikilarge_e63d4a6dffce64499492,medium,wikilarge_e63d4a6dffce64499492:4,conducted,nonoverlap,False,nonoverlap
wikilarge_e63d4a6dffce64499492,medium,wikilarge_e63d4a6dffce64499492:5,modern,overlap,True,overlap
wikilarge_e63d4a6dffce64499492,medium,wikilarge_e63d4a6dffce64499492:6,classical,nonoverlap,False,nonoverlap
wikilarge_e63ddae00f4fbf61bf54,high,wikilarge_e63ddae00f4fbf61bf54:10,sold,nonoverlap,False,nonoverlap
wikilarge_e63ddae00f4fbf61bf54,high,wikilarge_e63ddae00f4fbf61bf54:14,make,nonoverlap,False,nonoverlap
wikilarge_e63ddae00f4fbf61bf54,high,wikilarge_e63ddae00f4fbf61bf54:15,into,overlap,True,overlap
wikilarge_e65419101bb8b746b915,medium,wikilarge_e65419101bb8b746b915:1,call,nonoverlap,False,nonoverlap
wikilarge_e65419101bb8b746b915,medium,wikilarge_e65419101bb8b746b915:2,tropical,nonoverlap,False,nonoverlap
wikilarge_e65419101bb8b746b915,medium,wikilarge_e65419101bb8b746b915:6,use,overlap,True,overlap
wikilarge_e675b9755091b2ecfb15,low,wikilarge_e675b9755091b2ecfb15:1,joined,nonoverlap,False,nonoverlap
wikilarge_e675b9755091b2ecfb15,low,wikilarge_e675b9755091b2ecfb15:3,hosted,nonoverlap,False,nonoverlap
wikilarge_e675b9755091b2ecfb15,low,wikilarge_e675b9755091b2ecfb15:4,summit,overlap,True,overlap
wikilarge_e69a51b50da196449d76,high,wikilarge_e69a51b50da196449d76:4,ruled,nonoverlap,False,nonoverlap
wikilarge_e69a51b50da196449d76,high,wikilarge_e69a51b50da196449d76:10,reaching,overlap,True,overlap
wikilarge_e69a51b50da196449d76,high,wikilarge_e69a51b50da196449d76:13,mostly,nonoverlap,False,nonoverlap
wikilarge_e6d3ed2029a583a193b9,high,wikilarge_e6d3ed2029a583a193b9:2,fighting,nonoverlap,False,nonoverlap
wikilarge_e6d3ed2029a583a193b9,high,wikilarge_e6d3ed2029a583a193b9:3,two,nonoverlap,False,nonoverlap
wikilarge_e6d3ed2029a583a193b9,high,wikilarge_e6d3ed2029a583a193b9:12,extend,overlap,True,overlap
wikilarge_e6f1564526bf638ffbdb,low,wikilarge_e6f1564526bf638ffbdb:2,several,nonoverlap,False,nonoverlap
wikilarge_e6f1564526bf638ffbdb,low,wikilarge_e6f1564526bf638ffbdb:3,musicians,overlap,True,overlap
wikilarge_e6f1564526bf638ffbdb,low,wikilarge_e6f1564526bf638ffbdb:4,come,nonoverlap,False,nonoverlap
wikilarge_e70feed9380149cbbdda,medium,wikilarge_e70feed9380149cbbdda:1,pieces,nonoverlap,False,nonoverlap
wikilarge_e70feed9380149cbbdda,medium,wikilarge_e70feed9380149cbbdda:5,strings,nonoverlap,False,overlap
wikilarge_e70feed9380149cbbdda,medium,wikilarge_e70feed9380149cbbdda:6,music,overlap,True,overlap
wikilarge_e720f896d94a4270643e,high,wikilarge_e720f896d94a4270643e:0,became,nonoverlap,False,nonoverlap
wikilarge_e720f896d94a4270643e,high,wikilarge_e720f896d94a4270643e:1,part,nonoverlap,False,nonoverlap
wikilarge_e720f896d94a4270643e,high,wikilarge_e720f896d94a4270643e:6,april,overlap,True,overlap
wikilarge_e75305d0a1c7c95f22af,low,wikilarge_e75305d0a1c7c95f22af:2,baby,nonoverlap,False,nonoverlap
wikilarge_e75305d0a1c7c95f22af,low,wikilarge_e75305d0a1c7c95f22af:5,back,nonoverlap,False,nonoverlap
wikilarge_e75305d0a1c7c95f22af,low,wikilarge_e75305d0a1c7c95f22af:6,florence,overlap,True,overlap
wikilarge_e753a9d890dc33d5234f,medium,wikilarge_e753a9d890dc33d5234f:4,decided,nonoverlap,False,nonoverlap
wikilarge_e753a9d890dc33d5234f,medium,wikilarge_e753a9d890dc33d5234f:5,expand,nonoverlap,False,nonoverlap
wikilarge_e753a9d890dc33d5234f,medium,wikilarge_e753a9d890dc33d5234f:9,steel,overlap,True,overlap
wikilarge_e77d67cbe0dc3428c56f,high,wikilarge_e77d67cbe0dc3428c56f:0,government,nonoverlap,False,overlap
wikilarge_e77d67cbe0dc3428c56f,high,wikilarge_e77d67cbe0dc3428c56f:3,part,nonoverlap,False,nonoverlap
wikilarge_e77d67cbe0dc3428c56f,high,wikilarge_e77d67cbe0dc3428c56f:7,council,overlap,True,overlap
wikilarge_e78e5e72309f358ac170,low,wikilarge_e78e5e72309f358ac170:4,chemical,overlap,True,overlap
wikilarge_e78e5e72309f358ac170,low,wikilarge_e78e5e72309f358ac170:7,within,nonoverlap,False,nonoverlap
wikilarge_e78e5e72309f358ac170,low,wikilarge_e78e5e72309f358ac170:8,battery,nonoverlap,False,nonoverlap
wikilarge_e79eab42783177ef904d,low,wikilarge_e79eab42783177ef904d:1,clouds,overlap,True,overlap
wikilarge_e79eab42783177ef904d,low,wikilarge_e79eab42783177ef904d:3,brilliant,nonoverlap,False,nonoverlap
wikilarge_e79eab42783177ef904d,low,wikilarge_e79eab42783177ef904d:4,colors,nonoverlap,False,nonoverlap
wikilarge_e7ad689b1200d83386f9,low,wikilarge_e7ad689b1200d83386f9:1,called,nonoverlap,False,nonoverlap
wikilarge_e7ad689b1200d83386f9,low,wikilarge_e7ad689b1200d83386f9:2,greatest,overlap,True,overlap
wikilarge_e7ad689b1200d83386f9,low,wikilarge_e7ad689b1200d83386f9:3,church,nonoverlap,False,nonoverlap
wikilarge_e7c1adada72ec457d36d,high,wikilarge_e7c1adada72ec457d36d:2,found,nonoverlap,False,nonoverlap
wikilarge_e7c1adada72ec457d36d,high,wikilarge_e7c1adada72ec457d36d:5,threatened,overlap,True,overlap
wikilarge_e7c1adada72ec457d36d,high,wikilarge_e7c1adada72ec457d36d:7,include,nonoverlap,False,nonoverlap
wikilarge_e7ce396f3c831066c829,low,wikilarge_e7ce396f3c831066c829:1,middle,nonoverlap,False,nonoverlap
wikilarge_e7ce396f3c831066c829,low,wikilarge_e7ce396f3c831066c829:3,new,overlap,True,overlap
wikilarge_e7ce396f3c831066c829,low,wikilarge_e7ce396f3c831066c829:6,created,nonoverlap,False,nonoverlap
wikilarge_e7d7510dccd2ad488273,medium,wikilarge_e7d7510dccd2ad488273:1,christian,overlap,True,overlap
wikilarge_e7d7510dccd2ad488273,medium,wikilarge_e7d7510dccd2ad488273:2,became,nonoverlap,False,nonoverlap
wikilarge_e7d7510dccd2ad488273,medium,wikilarge_e7d7510dccd2ad488273:3,king,nonoverlap,False,nonoverlap
wikilarge_e84ff51369f814cfc6cd,medium,wikilarge_e84ff51369f814cfc6cd:13,classified,overlap,True,overlap
wikilarge_e84ff51369f814cfc6cd,medium,wikilarge_e84ff51369f814cfc6cd:18,force,nonoverlap,False,nonoverlap
wikilarge_e84ff51369f814cfc6cd,medium,wikilarge_e84ff51369f814cfc6cd:21,help,nonoverlap,False,nonoverlap
wikilarge_e8622698f92ea2a05cd1,medium,wikilarge_e8622698f92ea2a05cd1:0,even,overlap,True,overlap
wikilarge_e8622698f92ea2a05cd1,medium,wikilarge_e8622698f92ea2a05cd1:2,younger,nonoverlap,False,nonoverlap
wikilarge_e8622698f92ea2a05cd1,medium,wikilarge_e8622698f92ea2a05cd1:5,well,nonoverlap,False,nonoverlap
wikilarge_e968dd18c182df69b9b3,high,wikilarge_e968dd18c182df69b9b3:1,begins,nonoverlap,False,nonoverlap
wikilarge_e968dd18c182df69b9b3,high,wikilarge_e968dd18c182df69b9b3:2,rule,nonoverlap,False,nonoverlap
wikilarge_e968dd18c182df69b9b3,high,wikilarge_e968dd18c182df69b9b3:4,empire,overlap,True,overlap
wikilarge_e9b420afdc5ceae1cf1d,low,wikilarge_e9b420afdc5ceae1cf1d:3,like,nonoverlap,False,nonoverlap
wikilarge_e9b420afdc5ceae1cf1d,low,wikilarge_e9b420afdc5ceae1cf1d:6,except,nonoverlap,False,nonoverlap
wikilarge_e9b420afdc5ceae1cf1d,low,wikilarge_e9b420afdc5ceae1cf1d:9,guitar,overlap,True,overlap
wikilarge_e9b9d106e1fa0d7ed0c4,high,wikilarge_e9b9d106e1fa0d7ed0c4:4,became,nonoverlap,False,nonoverlap
wikilarge_e9b9d106e1fa0d7ed0c4,high,wikilarge_e9b9d106e1fa0d7ed0c4:5,director,nonoverlap,False,nonoverlap
wikilarge_e9b9d106e1fa0d7ed0c4,high,wikilarge_e9b9d106e1fa0d7ed0c4:10,york,overlap,True,overlap
wikilarge_e9c89ee6076c6773a789,medium,wikilarge_e9c89ee6076c6773a789:0,office,nonoverlap,False,nonoverlap
wikilarge_e9c89ee6076c6773a789,medium,wikilarge_e9c89ee6076c6773a789:3,ministers,nonoverlap,False,nonoverlap
wikilarge_e9c89ee6076c6773a789,medium,wikilarge_e9c89ee6076c6773a789:5,federal,overlap,True,overlap
wikilarge_e9d77501d632c8338b81,medium,wikilarge_e9d77501d632c8338b81:0,over,nonoverlap,False,nonoverlap
wikilarge_e9d77501d632c8338b81,medium,wikilarge_e9d77501d632c8338b81:3,water,overlap,True,overlap
wikilarge_e9d77501d632c8338b81,medium,wikilarge_e9d77501d632c8338b81:4,now,nonoverlap,False,nonoverlap
wikilarge_e9f4726fc09417d14824,medium,wikilarge_e9f4726fc09417d14824:2,born,overlap,True,overlap
wikilarge_e9f4726fc09417d14824,medium,wikilarge_e9f4726fc09417d14824:5,football,nonoverlap,False,nonoverlap
wikilarge_e9f4726fc09417d14824,medium,wikilarge_e9f4726fc09417d14824:6,player,nonoverlap,False,nonoverlap
wikilarge_ea0c650ed371ed321c9f,high,wikilarge_ea0c650ed371ed321c9f:0,joe,overlap,True,overlap
wikilarge_ea0c650ed371ed321c9f,high,wikilarge_ea0c650ed371ed321c9f:2,helped,nonoverlap,False,nonoverlap
wikilarge_ea0c650ed371ed321c9f,high,wikilarge_ea0c650ed371ed321c9f:7,gang,nonoverlap,False,overlap
wikilarge_ea1dbe61fc2d7f1cd620,low,wikilarge_ea1dbe61fc2d7f1cd620:2,years,nonoverlap,False,nonoverlap
wikilarge_ea1dbe61fc2d7f1cd620,low,wikilarge_ea1dbe61fc2d7f1cd620:5,who,nonoverlap,False,nonoverlap
wikilarge_ea1dbe61fc2d7f1cd620,low,wikilarge_ea1dbe61fc2d7f1cd620:7,newspaper,overlap,True,overlap
wikilarge_ea370e414cbbbec846d0,low,wikilarge_ea370e414cbbbec846d0:0,ruled,nonoverlap,False,nonoverlap
wikilarge_ea370e414cbbbec846d0,low,wikilarge_ea370e414cbbbec846d0:2,until,overlap,True,overlap
wikilarge_ea370e414cbbbec846d0,low,wikilarge_ea370e414cbbbec846d0:3,killed,nonoverlap,False,nonoverlap
wikilarge_ea5ac89226ba6837042b,low,wikilarge_ea5ac89226ba6837042b:6,asked,nonoverlap,False,nonoverlap
wikilarge_ea5ac89226ba6837042b,low,wikilarge_ea5ac89226ba6837042b:10,sense,nonoverlap,False,nonoverlap
wikilarge_ea5ac89226ba6837042b,low,wikilarge_ea5ac89226ba6837042b:13,secret,overlap,True,overlap
wikilarge_ea935c0d1bf70c02de6e,low,wikilarge_ea935c0d1bf70c02de6e:1,took,nonoverlap,False,nonoverlap
wikilarge_ea935c0d1bf70c02de6e,low,wikilarge_ea935c0d1bf70c02de6e:2,part,nonoverlap,False,nonoverlap
wikilarge_ea935c0d1bf70c02de6e,low,wikilarge_ea935c0d1bf70c02de6e:4,lifetime,overlap,True,overlap
wikilarge_ea986b0554b205ec0c23,medium,wikilarge_ea986b0554b205ec0c23:3,put,nonoverlap,False,nonoverlap
wikilarge_ea986b0554b205ec0c23,medium,wikilarge_ea986b0554b205ec0c23:4,together,overlap,True,overlap
wikilarge_ea986b0554b205ec0c23,medium,wikilarge_ea986b0554b205ec0c23:5,only,nonoverlap,False,nonoverlap
wikilarge_eb22821525147ac94993,low,wikilarge_eb22821525147ac94993:1,first,nonoverlap,False,nonoverlap
wikilarge_eb22821525147ac94993,low,wikilarge_eb22821525147ac94993:2,aired,nonoverlap,False,nonoverlap
wikilarge_eb22821525147ac94993,low,wikilarge_eb22821525147ac94993:3,february,overlap,True,overlap
wikilarge_eb4a61e694646905f72f,high,wikilarge_eb4a61e694646905f72f:2,together,nonoverlap,False,nonoverlap
wikilarge_eb4a61e694646905f72f,high,wikilarge_eb4a61e694646905f72f:4,like,nonoverlap,False,nonoverlap
wikilarge_eb4a61e694646905f72f,high,wikilarge_eb4a61e694646905f72f:11,steve,overlap,True,overlap
wikilarge_eb5b277e8cfba43ac83e,medium,wikilarge_eb5b277e8cfba43ac83e:0,august,overlap,True,overlap
wikilarge_eb5b277e8cfba43ac83e,medium,wikilarge_eb5b277e8cfba43ac83e:4,when,nonoverlap,False,nonoverlap
wikilarge_eb5b277e8cfba43ac83e,medium,wikilarge_eb5b277e8cfba43ac83e:6,president,nonoverlap,False,overlap
wikilarge_eba87b91956a48205340,low,wikilarge_eba87b91956a48205340:3,called,nonoverlap,False,nonoverlap
wikilarge_eba87b91956a48205340,low,wikilarge_eba87b91956a48205340:7,lens,overlap,True,overlap
wikilarge_eba87b91956a48205340,low,wikilarge_eba87b91956a48205340:8,vary,nonoverlap,False,nonoverlap
wikilarge_ebaaa0f4f2a7097d9b0d,low,wikilarge_ebaaa0f4f2a7097d9b0d:2,needed,nonoverlap,False,nonoverlap
wikilarge_ebaaa0f4f2a7097d9b0d,low,wikilarge_ebaaa0f4f2a7097d9b0d:3,often,nonoverlap,False,nonoverlap
wikilarge_ebaaa0f4f2a7097d9b0d,low,wikilarge_ebaaa0f4f2a7097d9b0d:7,name,overlap,True,overlap
wikilarge_ebc9d9c424158b138395,low,wikilarge_ebc9d9c424158b138395:2,around,nonoverlap,False,nonoverlap
wikilarge_ebc9d9c424158b138395,low,wikilarge_ebc9d9c424158b138395:3,million,overlap,True,overlap
wikilarge_ebc9d9c424158b138395,low,wikilarge_ebc9d9c424158b138395:7,damage,nonoverlap,False,nonoverlap
wikilarge_ec0702afbec0faeebe6a,high,wikilarge_ec0702afbec0faeebe6a:11,bought,nonoverlap,False,nonoverlap
wikilarge_ec0702afbec0faeebe6a,high,wikilarge_ec0702afbec0faeebe6a:12,keep,nonoverlap,False,nonoverlap
wikilarge_ec0702afbec0faeebe6a,high,wikilarge_ec0702afbec0faeebe6a:17,first,overlap,True,overlap
wikilarge_ec8625a966f58822bd77,high,wikilarge_ec8625a966f58822bd77:1,reported,overlap,True,overlap
wikilarge_ec8625a966f58822bd77,high,wikilarge_ec8625a966f58822bd77:4,go,nonoverlap,False,nonoverlap
wikilarge_ec8625a966f58822bd77,high,wikilarge_ec8625a966f58822bd77:5,through,nonoverlap,False,nonoverlap
wikilarge_ecac906c9e5afb84c82f,high,wikilarge_ecac906c9e5afb84c82f:2,made,nonoverlap,False,nonoverlap
wikilarge_ecac906c9e5afb84c82f,high,wikilarge_ecac906c9e5afb84c82f:4,like,nonoverlap,False,nonoverlap
wikilarge_ecac906c9e5afb84c82f,high,wikilarge_ecac906c9e5afb84c82f:7,large,overlap,True,overlap
wikilarge_ecc76da0f79e28cd3b2c,low,wikilarge_ecc76da0f79e28cd3b2c:0,last,nonoverlap,False,nonoverlap
wikilarge_ecc76da0f79e28cd3b2c,low,wikilarge_ecc76da0f79e28cd3b2c:2,king,nonoverlap,False,nonoverlap
wikilarge_ecc76da0f79e28cd3b2c,low,wikilarge_ecc76da0f79e28cd3b2c:4,battle,overlap,True,overlap
wikilarge_ecfaa99035174731ef77,high,wikilarge_ecfaa99035174731ef77:4,former,overlap,True,overlap
wikilarge_ecfaa99035174731ef77,high,wikilarge_ecfaa99035174731ef77:6,football,nonoverlap,False,nonoverlap
wikilarge_ecfaa99035174731ef77,high,wikilarge_ecfaa99035174731ef77:7,player,nonoverlap,False,nonoverlap
wikilarge_ed566dd3e3f1f12d3348,high,wikilarge_ed566dd3e3f1f12d3348:10,which,nonoverlap,False,nonoverlap
wikilarge_ed566dd3e3f1f12d3348,high,wikilarge_ed566dd3e3f1f12d3348:14,first,overlap,True,overlap
wikilarge_ed566dd3e3f1f12d3348,high,wikilarge_ed566dd3e3f1f12d3348:17,itself,nonoverlap,False,nonoverlap
wikilarge_ed66791eed0ff1c26f17,medium,wikilarge_ed66791eed0ff1c26f17:2,intention,nonoverlap,False,nonoverlap
wikilarge_ed66791eed0ff1c26f17,medium,wikilarge_ed66791eed0ff1c26f17:8,assembly,overlap,True,overlap
wikilarge_ed66791eed0ff1c26f17,medium,wikilarge_ed66791eed0ff1c26f17:9,ordered,nonoverlap,False,nonoverlap
wikilarge_ed6f3e50b51d8f4eb383,low,wikilarge_ed6f3e50b51d8f4eb383:0,won,nonoverlap,False,nonoverlap
wikilarge_ed6f3e50b51d8f4eb383,low,wikilarge_ed6f3e50b51d8f4eb383:2,national,overlap,True,overlap
wikilarge_ed6f3e50b51d8f4eb383,low,wikilarge_ed6f3e50b51d8f4eb383:3,championships,nonoverlap,False,nonoverlap
wikilarge_edabafdee625674a3fbf,high,wikilarge_edabafdee625674a3fbf:0,help,nonoverlap,False,nonoverlap
wikilarge_edabafdee625674a3fbf,high,wikilarge_edabafdee625674a3fbf:1,plan,nonoverlap,False,nonoverlap
wikilarge_edabafdee625674a3fbf,high,wikilarge_edabafdee625674a3fbf:10,lords,overlap,True,overlap
wikilarge_edadd9913618075968ab,medium,wikilarge_edadd9913618075968ab:0,title,overlap,True,overlap
wikilarge_edadd9913618075968ab,medium,wikilarge_edadd9913618075968ab:3,first,nonoverlap,False,nonoverlap
wikilarge_edadd9913618075968ab,medium,wikilarge_edadd9913618075968ab:14,too,nonoverlap,False,nonoverlap
wikilarge_edbc6fb39600b7dea562,low,wikilarge_edbc6fb39600b7dea562:2,record,nonoverlap,False,nonoverlap
wikilarge_edbc6fb39600b7dea562,low,wikilarge_edbc6fb39600b7dea562:4,andrew,overlap,True,overlap
wikilarge_edbc6fb39600b7dea562,low,wikilarge_edbc6fb39600b7dea562:9,deaths,nonoverlap,False,nonoverlap
wikilarge_eddf76c32216487b006e,high,wikilarge_eddf76c32216487b006e:2,one,nonoverlap,False,nonoverlap
wikilarge_eddf76c32216487b006e,high,wikilarge_eddf76c32216487b006e:4,three,overlap,True,overlap
wikilarge_eddf76c32216487b006e,high,wikilarge_eddf76c32216487b006e:7,along,nonoverlap,False,nonoverlap
wikilarge_edea12aef9e09cdccfb0,medium,wikilarge_edea12aef9e09cdccfb0:2,treaty,overlap,True,overlap
wikilarge_edea12aef9e09cdccfb0,medium,wikilarge_edea12aef9e09cdccfb0:3,treaty,nonoverlap,False,overlap
wikilarge_edea12aef9e09cdccfb0,medium,wikilarge_edea12aef9e09cdccfb0:6,country,nonoverlap,False,nonoverlap
wikilarge_ee20cfe2e2fb9065dfc9,medium,wikilarge_ee20cfe2e2fb9065dfc9:3,rest,overlap,True,overlap
wikilarge_ee20cfe2e2fb9065dfc9,medium,wikilarge_ee20cfe2e2fb9065dfc9:6,while,nonoverlap,False,nonoverlap
wikilarge_ee20cfe2e2fb9065dfc9,medium,wikilarge_ee20cfe2e2fb9065dfc9:7,small,nonoverlap,False,nonoverlap
wikilarge_ee3bcb867325e4fd2181,low,wikilarge_ee3bcb867325e4fd2181:1,won,nonoverlap,False,nonoverlap
wikilarge_ee3bcb867325e4fd2181,low,wikilarge_ee3bcb867325e4fd2181:3,series,overlap,True,overlap
wikilarge_ee3bcb867325e4fd2181,low,wikilarge_ee3bcb867325e4fd2181:4,title,nonoverlap,False,nonoverlap
wikilarge_ee775e70fcc0a0dc3839,high,wikilarge_ee775e70fcc0a0dc3839:0,known,nonoverlap,False,nonoverlap
wikilarge_ee775e70fcc0a0dc3839,high,wikilarge_ee775e70fcc0a0dc3839:1,making,nonoverlap,False,nonoverlap
wikilarge_ee775e70fcc0a0dc3839,high,wikilarge_ee775e70fcc0a0dc3839:3,official,overlap,True,overlap
wikilarge_ee834f70ae32fad402be,medium,wikilarge_ee834f70ae32fad402be:8,off,nonoverlap,False,nonoverlap
wikilarge_ee834f70ae32fad402be,medium,wikilarge_ee834f70ae32fad402be:9,chain,overlap,True,overlap
wikilarge_ee834f70ae32fad402be,medium,wikilarge_ee834f70ae32fad402be:11,lead,nonoverlap,False,nonoverlap
wikilarge_eeb3880877f0aa567bea,high,wikilarge_eeb3880877f0aa567bea:5,observed,overlap,True,overlap
wikilarge_eeb3880877f0aa567bea,high,wikilarge_eeb3880877f0aa567bea:19,galaxy,nonoverlap,False,nonoverlap
wikilarge_eeb3880877f0aa567bea,high,wikilarge_eeb3880877f0aa567bea:20,groups,nonoverlap,False,nonoverlap
wikilarge_eef48582e3522ce2fe2c,high,wikilarge_eef48582e3522ce2fe2c:8,returned,nonoverlap,False,nonoverlap
wikilarge_eef48582e3522ce2fe2c,high,wikilarge_eef48582e3522ce2fe2c:9,action,overlap,True,overlap
wikilarge_eef48582e3522ce2fe2c,high,wikilarge_eef48582e3522ce2fe2c:10,through,nonoverlap,False,nonoverlap
wikilarge_ef398375eee7e633859a,medium,wikilarge_ef398375eee7e633859a:4,argentine,overlap,True,overlap
wikilarge_ef398375eee7e633859a,medium,wikilarge_ef398375eee7e633859a:5,football,nonoverlap,False,nonoverlap
wikilarge_ef398375eee7e633859a,medium,wikilarge_ef398375eee7e633859a:6,player,nonoverlap,False,nonoverlap
wikilarge_efba49456951b2000c46,high,wikilarge_efba49456951b2000c46:3,form,nonoverlap,False,nonoverlap
wikilarge_efba49456951b2000c46,high,wikilarge_efba49456951b2000c46:6,composed,nonoverlap,False,nonoverlap
wikilarge_efba49456951b2000c46,high,wikilarge_efba49456951b2000c46:7,least,overlap,True,overlap
wikilarge_efbbc15553d3b60caa06,low,wikilarge_efbbc15553d3b60caa06:0,season,overlap,True,overlap
wikilarge_efbbc15553d3b60caa06,low,wikilarge_efbbc15553d3b60caa06:2,started,nonoverlap,False,nonoverlap
wikilarge_efbbc15553d3b60caa06,low,wikilarge_efbbc15553d3b60caa06:4,ended,nonoverlap,False,nonoverlap
wikilarge_efe1d49b59aa525cc3c0,medium,wikilarge_efe1d49b59aa525cc3c0:0,series,overlap,True,overlap
wikilarge_efe1d49b59aa525cc3c0,medium,wikilarge_efe1d49b59aa525cc3c0:1,used,nonoverlap,False,nonoverlap
wikilarge_efe1d49b59aa525cc3c0,medium,wikilarge_efe1d49b59aa525cc3c0:2,called,nonoverlap,False,nonoverlap
